research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
VALIDATION,ALIGNED,870,857,428,429,13,0,49.941656942823805,412,47.35632183908046,1.6363906690153276,1.6889697482422628,1.2019513722418043,1.1940624440853358,105,156,BEAR,directional_prior_weekly_close_vs_ema20_pct
VALIDATION,OPPOSING,1146,1120,566,554,11,15,50.535714285714285,554,48.34205933682374,1.6340266776100434,1.4510600417225343,1.150399796250899,1.057973203885117,108,159,BEAR,directional_prior_weekly_close_vs_ema20_pct
VALIDATION,ALIGNED,1222,1194,567,627,20,8,47.48743718592965,564,46.15384615384615,1.682885143014964,1.5725956277928534,1.1295987106710874,1.1013628715348447,111,157,BULL,directional_prior_weekly_close_vs_ema20_pct
VALIDATION,OPPOSING,896,869,437,432,23,4,50.287686996547755,429,47.879464285714285,1.7308216534799994,1.516726662371396,1.2743471857328097,1.1348593064571377,102,153,BULL,directional_prior_weekly_close_vs_ema20_pct
DISCOVERY,ALIGNED,878,856,465,391,3,19,54.322429906542055,423,48.17767653758542,1.3403357247160288,1.3277608064852862,0.9086883954974896,0.8958814095545136,112,66,ALL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,908,883,475,408,2,23,53.793884484711214,442,48.6784140969163,1.5364247024612256,1.2334909081501704,1.1280241218669418,0.8451905709481049,112,66,ALL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,2387,2339,1140,1199,9,39,48.73877725523728,1066,44.6585672392124,1.1768102937782128,1.2153377889220076,0.8602150537634307,0.8911767961917489,112,92,ALL,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,2073,2030,973,1057,32,11,47.93103448275862,966,46.59913169319827,1.660592828396595,1.5875584753470482,1.1469889403600002,1.1277842172864154,112,159,ALL,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,2061,2010,1025,985,35,16,50.995024875621894,993,48.180494905385736,1.6793534049493783,1.514802870469675,1.1963737243634303,1.1156086484351815,112,159,ALL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,279,275,156,119,1,3,56.72727272727273,131,46.95340501792115,1.4449434490910522,1.1786921905421217,1.0281653936545165,0.8098328642811995,55,64,BEAR,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,586,570,302,268,2,14,52.98245614035088,291,49.658703071672356,1.688166034450272,1.3052641206756594,1.2107030396967868,0.9146746368854939,90,66,BEAR,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,1256,1227,569,658,8,21,46.37326813365933,543,43.232484076433124,1.097214085354516,1.2719638867755643,0.8072677688094685,0.9407153753324137,112,92,BEAR,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,599,581,309,272,2,16,53.184165232358005,292,48.74791318864774,1.2916119265513684,1.3971934339446233,0.8758402530644537,0.923811500934192,89,66,BULL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,322,313,173,140,0,9,55.27156549520767,151,46.8944099378882,1.2602743280960664,1.1028725772808021,0.9359897776321171,0.7613849326063615,57,64,BULL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,1131,1112,571,541,1,18,51.34892086330935,523,46.242263483642795,1.2652036074653596,1.152453280607183,0.9033423667570065,0.8320054033754536,112,92,BULL,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,833,819,397,422,13,1,48.47374847374847,395,47.418967587034814,1.6713145482553264,1.642749774413331,1.2532364226221993,1.170505421004378,91,153,BEAR,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,1183,1158,597,561,11,14,51.55440414507772,571,48.26711749788673,1.609509244199288,1.4910464300071753,1.1392811296534053,1.0778947730487634,98,159,BEAR,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,1240,1211,576,635,19,10,47.56399669694467,571,46.04838709677419,1.6533902536850438,1.5504823849259082,1.0856179492841973,1.0836861674186768,99,159,BULL,directional_prior_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,878,852,428,424,24,2,50.23474178403756,422,48.06378132118451,1.7734600588985323,1.5468118329607194,1.294340055856912,1.1561392303242601,91,158,BULL,directional_prior_weekly_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,911,890,473,417,2,19,53.146067415730336,434,47.63995609220637,1.3463628042188869,1.3265851647594105,0.902338102597339,0.9026060920458916,112,66,ALL,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,OPPOSING,875,849,467,382,3,23,55.005889281507656,431,49.25714285714286,1.5375450074194972,1.231159597255558,1.1398032963578235,0.8391406911206097,112,66,ALL,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,UNKNOWN,2387,2339,1140,1199,9,39,48.73877725523728,1066,44.6585672392124,1.1768102937782128,1.2153377889220076,0.8602150537634307,0.8911767961917489,112,92,ALL,directional_prior_weekly_close_vs_sma20_pct
VALIDATION,ALIGNED,2098,2060,995,1065,30,8,48.300970873786405,984,46.901811248808386,1.6694592529492962,1.6083937225373481,1.1760682500912512,1.1331472381481928,112,159,ALL,directional_prior_weekly_close_vs_sma20_pct
VALIDATION,OPPOSING,2036,1980,1003,977,37,19,50.656565656565654,975,47.88801571709234,1.6704473419347676,1.492439786615459,1.167053483326281,1.1041155226021935,112,158,ALL,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,ALIGNED,337,332,185,147,1,4,55.72289156626506,157,46.58753709198813,1.4761782526283638,1.2093074340809107,1.0731148948347404,0.8280912590367256,71,66,BEAR,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,OPPOSING,528,513,273,240,2,13,53.21637426900585,265,50.18939393939394,1.6949478169479248,1.2996274443028817,1.2192045902257025,0.9028346833712844,90,66,BEAR,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,UNKNOWN,1256,1227,569,658,8,21,46.37326813365933,543,43.232484076433124,1.097214085354516,1.2719638867755643,0.8072677688094685,0.9407153753324137,112,92,BEAR,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,ALIGNED,574,558,288,270,1,15,51.61290322580645,277,48.257839721254356,1.270147114124821,1.3954398602971358,0.8395232612005109,0.9288344728319609,95,66,BULL,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,OPPOSING,347,336,194,142,1,10,57.73809523809524,166,47.83861671469741,1.2980387151111121,1.1269779740826846,1.009432922316179,0.7656316461080529,69,65,BULL,directional_prior_weekly_close_vs_sma20_pct
DISCOVERY,UNKNOWN,1131,1112,571,541,1,18,51.34892086330935,523,46.242263483642795,1.2652036074653596,1.152453280607183,0.9033423667570065,0.8320054033754536,112,92,BULL,directional_prior_weekly_close_vs_sma20_pct
