quarter,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature
2026Q3,OTHER,1058,1027,485,542,20,11,47.224926971762414,48.20415879017013,1.6274707539419102,1.5926398536860467,1.1500783302484405,1.1319490187334786,112,41,pd_failed_break_candidate
2026Q3,PD_FAILED_BREAK,37,36,15,21,1,0,41.666666666666664,37.83783783783784,1.2315782346845796,1.4380608515078006,1.0022427810485048,1.2656309208033467,33,27,pd_failed_break_candidate
2025Q2,MULTIPLE_C2_BREAKS,49,48,23,25,0,1,47.916666666666664,38.775510204081634,1.1727887504602637,1.177345052930128,0.9239130434782649,0.9577710056595511,34,22,multiple_c2_break_candidate
2025Q2,OTHER,640,630,335,295,0,10,53.17460317460318,51.71875,1.1833935302838252,1.1681538798494497,0.8507332071901592,0.8845842623664089,111,25,multiple_c2_break_candidate
2025Q3,MULTIPLE_C2_BREAKS,115,114,46,68,1,0,40.35087719298246,33.91304347826087,1.0752289502001278,1.2636044066008878,0.8655172413793072,0.980165101097929,65,52,multiple_c2_break_candidate
2025Q3,OTHER,1510,1476,697,779,8,26,47.22222222222222,42.78145695364238,1.1590522709886926,1.243242791002148,0.84913919985028,0.8913290980738638,112,64,multiple_c2_break_candidate
2025Q4,MULTIPLE_C2_BREAKS,105,101,55,46,0,4,54.45544554455446,45.714285714285715,1.0886107239955618,1.2825298809849963,0.8481948673336092,0.8180781868168705,64,46,multiple_c2_break_candidate
2025Q4,OTHER,1597,1552,813,739,5,40,52.384020618556704,47.77708202880401,1.4086811534522903,1.2871079784605672,0.9913937830243721,0.8760498117578905,112,64,multiple_c2_break_candidate
2026Q1,MULTIPLE_C2_BREAKS,114,111,64,47,3,0,57.65765765765766,41.228070175438596,1.49072744030427,1.5405798810440066,1.053561416215894,1.1984106113850854,68,49,multiple_c2_break_candidate
2026Q1,OTHER,1455,1430,746,684,21,4,52.16783216783217,47.766323024054984,1.6684138249299798,1.442155517184803,1.2257651017465159,1.0762751520823548,112,61,multiple_c2_break_candidate
2026Q2,MULTIPLE_C2_BREAKS,111,108,40,68,3,0,37.03703703703704,40.54054054054054,1.4065999541525935,1.8005213289468598,0.9728157105191448,1.4411451784505223,60,51,multiple_c2_break_candidate
2026Q2,OTHER,1516,1485,759,726,19,12,51.111111111111114,48.3509234828496,1.7881359385325009,1.5631097698862444,1.2233910462163486,1.0739482866315972,112,62,multiple_c2_break_candidate
2026Q3,MULTIPLE_C2_BREAKS,96,90,39,51,6,0,43.333333333333336,46.875,1.5300336037793076,1.8476944259441925,1.028600659507127,1.43275447841452,63,39,multiple_c2_break_candidate
2026Q3,OTHER,999,973,461,512,15,11,47.3792394655704,47.947947947947945,1.6221713977888457,1.562404956771755,1.1531540201125905,1.1225567881669358,112,41,multiple_c2_break_candidate
2025Q2,ALL3_CLEARED_MARKET_OPPOSING,41,40,27,13,0,1,67.5,60.97560975609756,1.7101188818212283,1.1396983909149538,1.291822761917065,0.8251221661459595,35,15,all3_market_opposing_candidate
2025Q2,OTHER,648,638,331,307,0,10,51.88087774294671,50.15432098765432,1.1492648672832266,1.1706493158483195,0.8378500095177546,0.9202761555857129,110,25,all3_market_opposing_candidate
2025Q3,ALL3_CLEARED_MARKET_OPPOSING,159,152,67,85,6,1,44.078947368421055,38.9937106918239,1.1396157383821361,1.4609253482793731,0.8540634344680269,1.167810242195662,83,53,all3_market_opposing_candidate
2025Q3,OTHER,1466,1438,676,762,3,25,47.009735744089014,42.496589358799454,1.1545848267825245,1.2212305530667975,0.8506107499136384,0.8823626368790506,112,64,all3_market_opposing_candidate
2025Q4,ALL3_CLEARED_MARKET_OPPOSING,141,137,85,52,2,2,62.043795620437955,43.97163120567376,1.445051960596305,1.5056271938378551,1.0905467559423188,0.9344733087547196,79,44,all3_market_opposing_candidate
2025Q4,OTHER,1561,1516,783,733,3,42,51.6490765171504,47.98206278026906,1.3838664968858185,1.2670619120908475,0.9669556878571094,0.8627283017713443,112,64,all3_market_opposing_candidate
2026Q1,ALL3_CLEARED_MARKET_OPPOSING,178,175,107,68,1,2,61.142857142857146,52.80898876404494,2.0559238932779893,1.24520793591981,1.5847597751886076,0.8845456564107865,87,43,all3_market_opposing_candidate
2026Q1,OTHER,1391,1366,703,663,23,2,51.464128843338216,46.585190510424155,1.604263544546603,1.4754244222495896,1.1643844617124612,1.1024785249220257,112,61,all3_market_opposing_candidate
2026Q2,ALL3_CLEARED_MARKET_OPPOSING,164,160,90,70,4,0,56.25,53.048780487804876,1.8485867694856253,1.3690501426946637,1.5501119062269844,1.0163030956366093,78,47,all3_market_opposing_candidate
2026Q2,OTHER,1463,1433,709,724,18,12,49.47662247034194,47.23171565276829,1.7524117891528137,1.602876319383953,1.1833006693044368,1.1257485029940162,112,62,all3_market_opposing_candidate
2026Q3,ALL3_CLEARED_MARKET_OPPOSING,89,89,53,36,0,0,59.550561797752806,48.31460674157304,1.8903076618482666,2.104766216441653,1.3590679913347568,1.298408674834534,64,32,all3_market_opposing_candidate
2026Q3,OTHER,1006,974,447,527,21,11,45.893223819301845,47.813121272365805,1.5896571276832752,1.5416471405987262,1.1225417753515028,1.1306809310395955,112,41,all3_market_opposing_candidate
2025Q2,ALL3_CLEARED_POSITIVE_REVERSAL,13,13,8,5,0,0,61.53846153846154,69.23076923076923,1.8805816478212987,1.1417704839938758,1.7490957113130237,0.9644427426220659,13,10,all3_positive_reversal_candidate
2025Q2,OTHER,676,665,350,315,0,11,52.63157894736842,50.44378698224852,1.1692173768232608,1.1693274769309225,0.8480705668484523,0.9119412755801863,110,25,all3_positive_reversal_candidate
2025Q3,ALL3_CLEARED_POSITIVE_REVERSAL,72,67,33,34,5,0,49.25373134328358,45.833333333333336,1.2508595660621955,1.5150121132463257,0.9304147634442306,1.307161887230509,51,37,all3_positive_reversal_candidate
2025Q3,OTHER,1553,1523,710,813,4,26,46.61851608667104,41.98325820991629,1.1485887763744123,1.2321508364575724,0.8464725751090644,0.8914813999559787,112,64,all3_positive_reversal_candidate
2025Q4,ALL3_CLEARED_POSITIVE_REVERSAL,40,39,27,12,1,0,69.23076923076923,47.5,1.5724380249377305,2.078047143680493,1.1404571128120273,0.9591727918277244,32,25,all3_positive_reversal_candidate
2025Q4,OTHER,1662,1614,841,773,4,44,52.10656753407683,47.65342960288809,1.3845188971632567,1.2677829081574794,0.9783154856632938,0.8728077642402872,112,64,all3_positive_reversal_candidate
2026Q1,ALL3_CLEARED_POSITIVE_REVERSAL,48,47,32,15,1,0,68.08510638297872,54.166666666666664,2.2289057087054327,1.0957049643929746,1.805714836667564,0.9292970540908043,41,25,all3_positive_reversal_candidate
2026Q1,OTHER,1521,1494,778,716,23,4,52.07496653279786,47.07429322813938,1.6374080009532848,1.4604658419803043,1.194080053817694,1.095374609558856,112,61,all3_positive_reversal_candidate
2026Q2,ALL3_CLEARED_POSITIVE_REVERSAL,44,42,21,21,2,0,50.0,47.72727272727273,2.113220261114023,1.4266810786381015,2.0645624777421205,1.2850532184265657,34,23,all3_positive_reversal_candidate
2026Q2,OTHER,1583,1551,778,773,20,12,50.1611863313991,47.82059380922299,1.7523468011605765,1.5835491542644164,1.2025171324295325,1.1060680980160795,112,62,all3_positive_reversal_candidate
2026Q3,ALL3_CLEARED_POSITIVE_REVERSAL,30,30,24,6,0,0,80.0,66.66666666666667,2.283380690872543,2.5025237304453984,1.379300371128104,1.1375326964746937,25,17,all3_positive_reversal_candidate
2026Q3,OTHER,1065,1033,476,557,21,11,46.079380445304935,47.32394366197183,1.59524040528422,1.5616389716359287,1.1425873465533463,1.1372705506783771,112,41,all3_positive_reversal_candidate
