source_label,source,column,dtype
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,spy_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,qqq_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_5d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ret_10d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_daily_ema9_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_spy_weekly_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_5d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ret_10d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_daily_ema9_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_qqq_weekly_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_prior_1d_consensus,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_prior_5d_consensus,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_daily_ema20_consensus,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_prior_1w_consensus,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_prior_4w_consensus,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_daily_regime_score,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_daily_regime_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ema9,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ema20,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,dia_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_1d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_1d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_5d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_5d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_10d_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ret_10d_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ema9_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_daily_ema9_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_weekly_close_vs_ema20_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_dia_weekly_close_vs_ema20_pct__state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_3idx_prior_1d_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_3idx_prior_5d_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_3idx_daily_ema20_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_3idx_prior_1w_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,market_3idx_prior_4w_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_volume,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_volume_median_20d_prior,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_volume_median_60d_prior,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_rvol_20d,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_rvol_60d,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_rvol_20d_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_2m_rvol_20d_discovery_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,opening_participation_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pre_last_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_session_date,datetime64[ns]
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pdh,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pdl,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_rth_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_rth_bar_n,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ah_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,prior_ah_bar_n,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pm_c2_closed_beyond,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,ah_c2_closed_beyond,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pd_c2_closed_beyond,bool
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pre_open,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pre_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,pmctx_prior_rth_close,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,premarket_range_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,premarket_gap_from_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,premarket_close_vs_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,premarket_close_location_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,rth_open_gap_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_rth_open_gap_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_rth_open_gap_pct_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_gap_from_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_gap_from_prior_close_pct_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_close_vs_prior_close_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_close_vs_prior_close_pct_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_close_location_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,gap_premarket_structure_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,abs_rth_open_gap_pct,float64
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,premarket_range_pct_discovery_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,directional_premarket_close_location_pct_discovery_state,str
PREMARKET CONTEXT,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,abs_rth_open_gap_pct_discovery_state,str
