symbol,market_5d_primary_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,symbol_n,trade_date_n
LULU,CONSENSUS_ALIGNED,33,33,14,19,0,0,42.42424242424242,36.36363636363637,1.3576733969067525,2.032918197456591,1,33
LULU,CONSENSUS_OPPOSING,40,39,22,17,1,0,56.41025641025641,47.5,2.220376854523702,1.213005660639249,1,40
LULU,MIXED,2,2,0,2,0,0,0.0,100.0,2.4864383293008716,0.7259266296657161,1,2
LULU,UNKNOWN,1,1,1,0,0,0,100.0,100.0,1.1014801139030517,0.929561598397844,1,1
MA,CONSENSUS_ALIGNED,33,33,16,17,0,0,48.484848484848484,30.303030303030305,0.8892780261415206,0.7380247160215924,1,33
MA,CONSENSUS_OPPOSING,30,30,14,16,0,0,46.666666666666664,50.0,1.0700189894922987,0.9385858256682174,1,30
MA,MIXED,2,2,1,1,0,0,50.0,100.0,1.4206937806528652,0.5623361623576981,1,2
MA,UNKNOWN,3,3,1,2,0,0,33.333333333333336,66.66666666666667,0.5150077556798681,0.6701841939366945,1,3
MCD,CONSENSUS_ALIGNED,42,42,19,23,0,0,45.23809523809524,47.61904761904762,0.6928260246231512,0.7936114761916095,1,42
MCD,CONSENSUS_OPPOSING,28,28,11,17,0,0,39.285714285714285,39.285714285714285,0.8431653158862193,0.9071455074290943,1,28
MCD,MIXED,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.508437685013634,1.7366111280980288,1,3
MCD,UNKNOWN,1,1,0,1,0,0,0.0,0.0,0.16073752023101773,0.9361810161530858,1,1
META,CONSENSUS_ALIGNED,46,46,22,24,0,0,47.82608695652174,52.17391304347826,1.2304391008254658,0.9788182665670577,1,46
META,CONSENSUS_OPPOSING,51,51,33,18,0,0,64.70588235294117,54.90196078431372,1.2646840422149601,0.947374363863355,1,51
META,MIXED,6,6,4,2,0,0,66.66666666666667,83.33333333333333,1.1336648202246005,1.3950071804170456,1,6
MNDY,CONSENSUS_ALIGNED,23,21,5,16,2,0,23.80952380952381,13.043478260869565,2.3949737789521897,3.0061151048202377,1,23
MNDY,CONSENSUS_OPPOSING,32,29,14,15,3,0,48.275862068965516,37.5,2.7506047908437337,2.0341137278918566,1,32
MNDY,MIXED,2,2,0,2,0,0,0.0,50.0,1.4112291350531068,5.503341032920426,1,2
MRK,CONSENSUS_ALIGNED,41,41,21,20,0,0,51.21951219512195,53.65853658536585,1.106906075683856,1.3239648735781404,1,41
MRK,CONSENSUS_OPPOSING,23,23,13,10,0,0,56.52173913043478,56.52173913043478,1.1247533199163977,1.2014481727408324,1,23
MRK,MIXED,4,4,1,3,0,0,25.0,25.0,0.614136174019418,1.4030293967792478,1,4
MRK,UNKNOWN,3,3,3,0,0,0,100.0,100.0,1.1602136895309114,0.6911431948145773,1,3
MRNA,CONSENSUS_ALIGNED,42,40,22,18,2,0,55.0,52.38095238095238,2.7905724814293102,2.8466510673762504,1,42
MRNA,CONSENSUS_OPPOSING,29,28,18,10,1,0,64.28571428571429,48.275862068965516,3.217278400174329,2.432538425248378,1,29
MRNA,MIXED,4,4,4,0,0,0,100.0,50.0,3.507482390013597,1.4257823727852168,1,4
MRNA,UNKNOWN,3,3,2,1,0,0,66.66666666666667,100.0,1.182772817149213,3.1513208715288368,1,3
MRVL,CONSENSUS_ALIGNED,37,37,13,24,0,0,35.13513513513514,40.54054054054054,3.1782682986281747,2.1844422771329426,1,37
MRVL,CONSENSUS_OPPOSING,43,41,24,17,2,0,58.53658536585366,51.16279069767442,2.2677359637752597,2.384795272110089,1,43
MRVL,MIXED,5,5,3,2,0,0,60.0,60.0,2.8882030748899123,2.004612912174413,1,5
MS,CONSENSUS_ALIGNED,38,38,16,22,0,0,42.10526315789474,39.473684210526315,0.8286254985253695,1.3859809247132382,1,38
MS,CONSENSUS_OPPOSING,35,35,17,18,0,0,48.57142857142857,60.0,0.9820191529067458,0.9872139474783251,1,35
MS,MIXED,1,1,0,1,0,0,0.0,100.0,2.702702702702701,0.5638291352577165,1,1
MSFT,CONSENSUS_ALIGNED,52,46,21,25,0,6,45.65217391304348,42.30769230769231,0.8302090347174464,0.8021542675142302,1,52
MSFT,CONSENSUS_OPPOSING,31,30,12,18,0,1,40.0,35.483870967741936,0.9514368514893607,0.8883255578776595,1,31
MSFT,MIXED,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.2675095012422826,1.306280864323127,1,3
MSFT,UNKNOWN,2,1,1,0,0,1,100.0,100.0,0.5194371686196969,0.3277915235989314,1,2
MU,CONSENSUS_ALIGNED,39,39,19,20,0,0,48.717948717948715,43.58974358974359,3.0972341062528996,1.9958224207093211,1,39
MU,CONSENSUS_OPPOSING,51,48,23,25,3,0,47.916666666666664,43.13725490196079,2.5644856015036406,2.03626895622076,1,51
MU,MIXED,6,6,5,1,0,0,83.33333333333333,83.33333333333333,3.824362029365405,2.476000804119679,1,6
MU,UNKNOWN,1,1,1,0,0,0,100.0,100.0,0.6804841306945106,0.9921562516232906,1,1
NEE,CONSENSUS_ALIGNED,31,30,12,18,0,1,40.0,45.16129032258065,0.8332018367233823,0.8958697745062055,1,31
NEE,CONSENSUS_OPPOSING,25,24,12,12,0,1,50.0,36.0,0.913363079559773,1.2012556845029452,1,25
NEE,MIXED,2,2,0,2,0,0,0.0,0.0,0.25783065114031567,1.3959372835602153,1,2
NFLX,CONSENSUS_ALIGNED,40,39,19,20,0,1,48.717948717948715,52.5,1.0325657783206894,1.2405702638910168,1,40
NFLX,CONSENSUS_OPPOSING,43,42,21,21,1,0,50.0,46.51162790697674,1.391754918319163,0.8560242300074434,1,43
NFLX,MIXED,8,8,5,3,0,0,62.5,62.5,1.2344427034558318,1.450905113341494,1,8
NFLX,UNKNOWN,2,2,2,0,0,0,100.0,100.0,1.7320372928932066,0.08462664382312429,1,2
NKE,CONSENSUS_ALIGNED,44,42,18,24,2,0,42.857142857142854,34.09090909090909,1.1736988295100519,1.3457546057055323,1,44
NKE,CONSENSUS_OPPOSING,32,32,17,15,0,0,53.125,59.375,1.1237159018477256,1.4921398563306743,1,32
NKE,MIXED,5,5,4,1,0,0,80.0,60.0,1.7697849028974955,1.1886771763629302,1,5
NKE,UNKNOWN,1,1,1,0,0,0,100.0,100.0,0.9558338826631482,0.40375741595253367,1,1
NOW,CONSENSUS_ALIGNED,27,26,15,11,1,0,57.69230769230769,55.55555555555556,2.0948536385179577,1.4993950245635748,1,27
NOW,CONSENSUS_OPPOSING,31,31,14,17,0,0,45.16129032258065,38.70967741935484,1.7982024719475573,1.64475517318757,1,31
NOW,MIXED,2,2,1,1,0,0,50.0,0.0,2.422572793277251,1.1334680392948557,1,2
NVDA,CONSENSUS_ALIGNED,45,45,24,21,0,0,53.333333333333336,46.666666666666664,1.3663138027642623,1.2981310308131246,1,45
NVDA,CONSENSUS_OPPOSING,51,51,27,24,0,0,52.94117647058823,50.98039215686274,1.4597455789261555,1.1265129865555599,1,51
NVDA,MIXED,9,9,7,2,0,0,77.77777777777777,55.55555555555556,1.9306538800394568,1.0740841518492532,1,9
NVDA,UNKNOWN,2,2,0,2,0,0,0.0,0.0,0.08498111785718726,3.646728098629074,1,2
ORCL,CONSENSUS_ALIGNED,36,35,16,19,1,0,45.714285714285715,41.666666666666664,1.9709322125027084,2.088702997708279,1,36
ORCL,CONSENSUS_OPPOSING,57,56,27,29,1,0,48.214285714285715,52.63157894736842,1.8821416696561553,1.9543328460924614,1,57
ORCL,MIXED,8,8,5,3,0,0,62.5,62.5,2.506157519080639,1.8262214030018988,1,8
ORCL,UNKNOWN,2,2,0,2,0,0,0.0,0.0,0.798352304623888,1.6688225341918814,1,2
OXY,CONSENSUS_ALIGNED,31,30,15,15,0,1,50.0,32.25806451612903,1.4844353135248007,1.2261820875561902,1,31
OXY,CONSENSUS_OPPOSING,54,54,21,33,0,0,38.888888888888886,44.44444444444444,0.9595986461543846,1.4447651125922267,1,54
OXY,MIXED,1,1,1,0,0,0,100.0,100.0,1.439490064501874,1.11663530999352,1,1
PANW,CONSENSUS_ALIGNED,28,28,14,14,0,0,50.0,50.0,1.533026426386469,1.5188562003904849,1,28
PANW,CONSENSUS_OPPOSING,30,30,14,16,0,0,46.666666666666664,43.333333333333336,1.2544494592651412,1.5903367691340076,1,30
PANW,MIXED,4,4,0,4,0,0,0.0,25.0,0.7007589009819676,2.4916682616528316,1,4
PANW,UNKNOWN,2,2,2,0,0,0,100.0,50.0,1.481045626355256,0.6994811106144772,1,2
PEP,CONSENSUS_ALIGNED,43,43,22,21,0,0,51.16279069767442,39.53488372093023,0.8502119598279436,0.87540248265136,1,43
PEP,CONSENSUS_OPPOSING,27,23,13,10,0,4,56.52173913043478,37.03703703703704,0.6692297775497275,0.7789224645514375,1,27
PEP,MIXED,4,4,3,1,0,0,75.0,75.0,0.9111428307820365,0.6767572987087698,1,4
PFE,CONSENSUS_ALIGNED,42,40,19,21,0,2,47.5,47.61904761904762,0.7975948217743465,0.8722851169516046,1,42
PFE,CONSENSUS_OPPOSING,26,25,14,11,0,1,56.0,57.69230769230769,1.156346466645269,0.7943852259375572,1,26
PFE,MIXED,5,5,2,3,0,0,40.0,60.0,0.6967939456202572,0.9326050762791649,1,5
PFE,UNKNOWN,2,2,2,0,0,0,100.0,100.0,1.7532325255049903,0.1807357006166295,1,2
PLTR,CONSENSUS_ALIGNED,40,39,21,18,1,0,53.84615384615385,60.0,1.9208440707331675,2.0323445822019823,1,40
PLTR,CONSENSUS_OPPOSING,39,39,17,22,0,0,43.58974358974359,48.717948717948715,2.307781471417893,1.6565329519436773,1,39
PLTR,MIXED,3,3,3,0,0,0,100.0,66.66666666666667,2.4599581305457634,1.8195055213883624,1,3
PLTR,UNKNOWN,2,2,2,0,0,0,100.0,50.0,4.544360303491189,1.0143042831369051,1,2
PYPL,CONSENSUS_ALIGNED,41,41,21,20,0,0,51.21951219512195,43.90243902439025,1.2315234005051023,1.113792180976467,1,41
PYPL,CONSENSUS_OPPOSING,37,36,23,13,1,0,63.888888888888886,54.054054054054056,1.5546402093985336,1.3333608240130541,1,37
PYPL,MIXED,5,5,3,2,0,0,60.0,40.0,1.4203509082444639,2.8246604823964008,1,5
QCOM,CONSENSUS_ALIGNED,33,31,14,17,2,0,45.16129032258065,39.39393939393939,1.7026175010575382,1.5053464900819975,1,33
QCOM,CONSENSUS_OPPOSING,39,38,20,18,1,0,52.63157894736842,46.15384615384615,1.6842389270213585,1.5166342127062968,1,39
QCOM,MIXED,4,4,1,3,0,0,25.0,0.0,1.430190336274113,2.1282327548229207,1,4
QCOM,UNKNOWN,2,2,0,2,0,0,0.0,0.0,0.36244835887447974,1.3513858762095339,1,2
QQQ,CONSENSUS_ALIGNED,46,42,20,22,0,4,47.61904761904762,50.0,0.6383803368372941,0.6615327396803496,1,46
QQQ,CONSENSUS_OPPOSING,55,49,26,23,0,6,53.06122448979592,52.72727272727273,0.7202808095321424,0.5763390556390443,1,55
QQQ,MIXED,5,5,1,4,0,0,20.0,100.0,0.6379606951958002,1.2037650393219508,1,5
QQQ,UNKNOWN,2,2,1,1,0,0,50.0,50.0,0.7335801437686759,0.594980915587573,1,2
RBLX,CONSENSUS_ALIGNED,35,34,18,16,1,0,52.94117647058823,45.714285714285715,2.2182733900051113,2.2403530997733836,1,35
RBLX,CONSENSUS_OPPOSING,32,32,14,18,0,0,43.75,40.625,1.734157208239711,2.5195327217895356,1,32
RBLX,MIXED,3,3,1,2,0,0,33.333333333333336,33.333333333333336,2.202645497248802,0.9602870499264048,1,3
RBLX,UNKNOWN,4,4,4,0,0,0,100.0,75.0,1.8959916960942507,0.7769971656265894,1,4
REGN,CONSENSUS_ALIGNED,23,23,13,10,0,0,56.52173913043478,56.52173913043478,1.1446462903081553,1.233522129456268,1,23
REGN,CONSENSUS_OPPOSING,19,19,5,14,0,0,26.31578947368421,47.36842105263158,1.5554320611409462,1.9015461812234087,1,19
REGN,MIXED,1,1,0,1,0,0,0.0,0.0,0.0,2.4842049551784564,1,1
REGN,UNKNOWN,1,1,1,0,0,0,100.0,100.0,4.339250493096647,0.2840236686390528,1,1
RTX,CONSENSUS_ALIGNED,29,29,14,15,0,0,48.275862068965516,55.172413793103445,1.0939542572450665,1.0024341764394984,1,29
RTX,CONSENSUS_OPPOSING,27,26,17,9,0,1,65.38461538461539,66.66666666666667,1.1332390140361916,0.8102115396079526,1,27
RTX,MIXED,3,3,2,1,0,0,66.66666666666667,66.66666666666667,0.9113105770002692,0.5438881609593836,1,3
RTX,UNKNOWN,2,2,2,0,0,0,100.0,0.0,1.7074047210497147,0.15405572038667545,1,2
SBUX,CONSENSUS_ALIGNED,47,47,21,26,0,0,44.680851063829785,46.808510638297875,1.1699788088748873,1.4033763984684362,1,47
SBUX,CONSENSUS_OPPOSING,38,38,22,16,0,0,57.89473684210526,55.26315789473684,1.5801893801546574,0.8766410909456938,1,38
SBUX,MIXED,4,4,2,2,0,0,50.0,50.0,1.144065611537336,1.518979273968173,1,4
SBUX,UNKNOWN,1,1,1,0,0,0,100.0,0.0,1.996891067798639,0.2869783570488998,1,1
SCHW,CONSENSUS_ALIGNED,31,31,17,14,0,0,54.83870967741935,51.61290322580645,0.8987251855635797,0.8681826335169937,1,31
SCHW,CONSENSUS_OPPOSING,22,21,11,10,1,0,52.38095238095238,59.09090909090909,1.1795920011880463,0.994031756115946,1,22
SCHW,MIXED,2,2,1,1,0,0,50.0,50.0,0.5073270737422161,0.578271577535246,1,2
SCHW,UNKNOWN,1,1,1,0,0,0,100.0,100.0,0.6626678091973864,1.136818051985136,1,1
SHOP,CONSENSUS_ALIGNED,42,42,19,23,0,0,45.23809523809524,40.476190476190474,2.196939652733112,1.6495274934147215,1,42
SHOP,CONSENSUS_OPPOSING,39,37,18,19,2,0,48.648648648648646,61.53846153846154,2.2980082150361114,1.502952176683443,1,39
SHOP,MIXED,3,2,2,0,1,0,100.0,100.0,7.223800717408582,1.2022703846693814,1,3
SLB,CONSENSUS_ALIGNED,36,36,19,17,0,0,52.77777777777778,30.555555555555557,1.253554782833784,1.5123392906016426,1,36
SLB,CONSENSUS_OPPOSING,33,33,9,24,0,0,27.272727272727273,42.42424242424242,1.1282141204635512,1.3827902135892955,1,33
SLB,MIXED,4,4,3,1,0,0,75.0,50.0,1.7877414393668083,0.9665826020882311,1,4
SLB,UNKNOWN,1,1,1,0,0,0,100.0,100.0,1.2897420515897025,0.419916016796621,1,1
SNOW,CONSENSUS_ALIGNED,32,30,13,17,2,0,43.333333333333336,53.125,1.8056313557782862,1.626105134668952,1,32
SNOW,CONSENSUS_OPPOSING,34,34,21,13,0,0,61.76470588235294,55.88235294117647,1.9799021372349874,1.9335417903241525,1,34
SNOW,MIXED,4,4,1,3,0,0,25.0,25.0,0.5253315501149184,3.5263203935249683,1,4
SNOW,UNKNOWN,2,2,1,1,0,0,50.0,50.0,1.5802181326918932,0.917343526039179,1,2
SPY,CONSENSUS_ALIGNED,52,39,15,24,0,13,38.46153846153846,46.15384615384615,0.4436707292352303,0.4955417084105995,1,52
SPY,CONSENSUS_OPPOSING,51,33,22,11,0,18,66.66666666666667,56.86274509803921,0.5037716718796518,0.4387858662062405,1,51
SPY,MIXED,7,6,1,5,0,1,16.666666666666668,71.42857142857143,0.3256996547431597,0.8523117298036952,1,7
T,CONSENSUS_ALIGNED,35,35,17,18,0,0,48.57142857142857,40.0,1.1652047500047245,1.06695413644454,1,35
T,CONSENSUS_OPPOSING,32,31,16,15,0,1,51.61290322580645,40.625,1.0953196288232412,1.1280509304631,1,32
T,MIXED,6,6,2,4,0,0,33.333333333333336,50.0,0.7104704862538774,1.2301331858742086,1,6
T,UNKNOWN,3,3,3,0,0,0,100.0,66.66666666666667,0.8649229294555538,0.2460763993473791,1,3
TEAM,CONSENSUS_ALIGNED,32,30,12,18,2,0,40.0,37.5,2.8818455675235475,2.194168180426483,1,32
TEAM,CONSENSUS_OPPOSING,30,29,17,12,1,0,58.62068965517241,56.666666666666664,2.381470775456955,2.2695465438163063,1,30
TEAM,MIXED,2,2,1,1,0,0,50.0,50.0,1.8288926351855177,2.1673207834252604,1,2
TGT,CONSENSUS_ALIGNED,34,34,17,17,0,0,50.0,44.11764705882353,1.3640759853168691,1.0585271231613675,1,34
TGT,CONSENSUS_OPPOSING,28,27,15,12,1,0,55.55555555555556,53.57142857142857,1.4883410842345703,1.1045409679553226,1,28
TGT,MIXED,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.4594069435987842,1.5990546671641745,1,3
TGT,UNKNOWN,1,1,0,1,0,0,0.0,100.0,0.22469505670874573,1.3909693986732414,1,1
TMO,CONSENSUS_ALIGNED,26,26,12,14,0,0,46.15384615384615,34.61538461538461,1.5121776936522515,1.3597627709077444,1,26
TMO,CONSENSUS_OPPOSING,24,24,15,9,0,0,62.5,45.833333333333336,1.3441320539203927,1.191916897847648,1,24
TMO,MIXED,2,2,0,2,0,0,0.0,0.0,0.632663446210119,1.4589315798199727,1,2
TMO,UNKNOWN,2,2,2,0,0,0,100.0,100.0,0.9094105281730711,0.8637102417493993,1,2
TMUS,CONSENSUS_ALIGNED,29,29,9,20,0,0,31.03448275862069,31.03448275862069,0.8947928443730057,1.1375323259587973,1,29
TMUS,CONSENSUS_OPPOSING,28,27,14,13,0,1,51.851851851851855,46.42857142857143,1.1109346579487591,0.9351717149847545,1,28
TMUS,MIXED,3,3,1,2,0,0,33.333333333333336,100.0,0.25302603172500354,2.045006968867759,1,3
TMUS,UNKNOWN,1,1,1,0,0,0,100.0,0.0,1.690129147460651,0.1411901499107194,1,1
TQQQ,CONSENSUS_ALIGNED,47,47,26,21,0,0,55.319148936170215,55.319148936170215,2.070890138190654,2.098969751856583,1,47
TQQQ,CONSENSUS_OPPOSING,48,48,28,20,0,0,58.333333333333336,43.75,2.14503524671986,1.7497308368691462,1,48
TQQQ,MIXED,7,7,5,2,0,0,71.42857142857143,71.42857142857143,1.741684914404111,3.062364198303347,1,7
TQQQ,UNKNOWN,2,2,1,1,0,0,50.0,50.0,2.172931915481288,1.827774340560697,1,2
TSLA,CONSENSUS_ALIGNED,46,46,19,27,0,0,41.30434782608695,36.95652173913044,1.7140456810286049,1.75728464091116,1,46
TSLA,CONSENSUS_OPPOSING,49,49,22,27,0,0,44.89795918367347,44.89795918367347,1.9008916763758745,1.4825480273705327,1,49
TSLA,MIXED,4,4,2,2,0,0,50.0,50.0,2.276039185102264,1.4368874398240352,1,4
TSLA,UNKNOWN,1,1,0,1,0,0,0.0,0.0,0.03561578126874372,2.8840388535795674,1,1
TXN,CONSENSUS_ALIGNED,33,32,16,16,0,1,50.0,39.39393939393939,1.5334646714159328,1.026480471478105,1,33
TXN,CONSENSUS_OPPOSING,36,36,17,19,0,0,47.22222222222222,44.44444444444444,1.4430138764851554,1.138190077634531,1,36
TXN,MIXED,3,3,2,1,0,0,66.66666666666667,66.66666666666667,1.653368845804681,1.6289918242330146,1,3
TXN,UNKNOWN,1,1,1,0,0,0,100.0,100.0,2.666702764166019,0.07309743617510404,1,1
UBER,CONSENSUS_ALIGNED,36,36,17,19,0,0,47.22222222222222,52.77777777777778,1.3437206072788408,1.6085217064383792,1,36
UBER,CONSENSUS_OPPOSING,32,32,16,16,0,0,50.0,56.25,1.089590616888748,1.5850871627720422,1,32
UBER,MIXED,5,5,3,2,0,0,60.0,60.0,1.4463519362715749,1.2101398182642296,1,5
UBER,UNKNOWN,2,2,2,0,0,0,100.0,100.0,1.2804014014125018,0.8087659788180412,1,2
UNH,CONSENSUS_ALIGNED,48,48,26,22,0,0,54.166666666666664,37.5,1.106830213070059,1.2136515023103323,1,48
UNH,CONSENSUS_OPPOSING,32,32,22,10,0,0,68.75,62.5,1.1388396015287578,1.8077977039016901,1,32
UNH,MIXED,5,5,4,1,0,0,80.0,20.0,1.4278960464226118,0.4898018145162732,1,5
UNH,UNKNOWN,3,3,2,1,0,0,66.66666666666667,33.333333333333336,1.5745667852778047,1.3596662558210884,1,3
UPS,CONSENSUS_ALIGNED,35,35,15,20,0,0,42.857142857142854,40.0,0.9833274033458341,1.140712154468664,1,35
UPS,CONSENSUS_OPPOSING,29,29,15,14,0,0,51.724137931034484,44.827586206896555,1.7718254207699422,0.8830179267134529,1,29
UPS,MIXED,5,5,2,3,0,0,40.0,20.0,0.5433886292814878,1.0481876133858603,1,5
UPS,UNKNOWN,1,1,1,0,0,0,100.0,100.0,0.8372093023255837,0.8062015503875981,1,1
URI,CONSENSUS_ALIGNED,14,13,7,6,1,0,53.84615384615385,35.714285714285715,1.2027326695897458,1.1402879514908608,1,14
URI,CONSENSUS_OPPOSING,13,13,5,8,0,0,38.46153846153846,30.76923076923077,1.3098255242046766,1.2239966037323247,1,13
URI,MIXED,2,2,1,1,0,0,50.0,50.0,0.4330601635014861,2.9653456133819303,1,2
V,CONSENSUS_ALIGNED,36,36,19,17,0,0,52.77777777777778,52.77777777777778,0.810591415043095,0.8830312509089353,1,36
V,CONSENSUS_OPPOSING,30,29,14,15,0,1,48.275862068965516,40.0,0.8606256743683801,0.9101029409065123,1,30
V,UNKNOWN,2,1,1,0,0,1,100.0,100.0,0.767158886824271,0.35254287820215247,1,2
VRTX,CONSENSUS_ALIGNED,22,22,9,13,0,0,40.90909090909091,36.36363636363637,0.9398485298450087,1.4734589281244452,1,22
VRTX,CONSENSUS_OPPOSING,21,21,9,12,0,0,42.857142857142854,38.095238095238095,0.9781920944758374,1.1521784458648512,1,21
VRTX,MIXED,3,3,1,2,0,0,33.333333333333336,33.333333333333336,1.2638664826734087,2.287203051271666,1,3
VRTX,UNKNOWN,2,2,1,1,0,0,50.0,50.0,1.1627163778967886,0.44105792961556567,1,2
VZ,CONSENSUS_ALIGNED,33,33,16,17,0,0,48.484848484848484,51.515151515151516,1.1686218956226913,0.9003813641311912,1,33
VZ,CONSENSUS_OPPOSING,24,24,9,15,0,0,37.5,33.333333333333336,1.1559114915878372,0.8298791516581369,1,24
VZ,MIXED,5,5,2,3,0,0,40.0,80.0,0.6613365024352083,1.5722222298552855,1,5
VZ,UNKNOWN,2,2,2,0,0,0,100.0,50.0,0.883366484363997,0.31760886363116225,1,2
WMT,CONSENSUS_ALIGNED,37,35,16,19,0,2,45.714285714285715,40.54054054054054,1.1364601434119974,0.7417577444357096,1,37
WMT,CONSENSUS_OPPOSING,26,26,15,11,0,0,57.69230769230769,50.0,1.0174799843473035,0.8975226958874252,1,26
WMT,MIXED,2,2,0,2,0,0,0.0,50.0,0.19395751594123453,1.2664441776243842,1,2
WMT,UNKNOWN,1,1,1,0,0,0,100.0,100.0,0.9549312853678329,0.9195634599838285,1,1
XOM,CONSENSUS_ALIGNED,43,43,21,22,0,0,48.83720930232558,41.86046511627907,0.7954253403853171,1.0527382784748107,1,43
XOM,CONSENSUS_OPPOSING,39,39,20,19,0,0,51.282051282051285,51.282051282051285,0.8275935608191602,1.1866935013375832,1,39
XOM,MIXED,5,4,3,1,0,1,75.0,100.0,1.2978084921753275,0.6555776630376136,1,5
XOM,UNKNOWN,3,3,2,1,0,0,66.66666666666667,66.66666666666667,0.7245898529470874,0.5121325297964404,1,3
