feature,direction,bucket,n,c3_confirmed_n,c3_confirmation_pct,binary_n,favorable_first_pct,avg_feature_value,median_feature_value
c2_to_c1_volume_ratio,BULL,"(0.00243, 0.159]",814,380,46.68304668304668,800,51.875,0.10214784934157468,0.10573258974064706
c2_to_c1_volume_ratio,BULL,"(0.159, 0.25]",857,403,47.024504084014005,839,49.582836710369484,0.20344437179529914,0.20373385759165238
c2_to_c1_volume_ratio,BULL,"(0.25, 0.361]",849,382,44.994110718492344,832,48.07692307692308,0.30246203234696095,0.30239893534281614
c2_to_c1_volume_ratio,BULL,"(0.361, 0.545]",830,403,48.55421686746988,815,52.147239263803684,0.43992381532638536,0.43476287891878335
c2_to_c1_volume_ratio,BULL,"(0.545, 929.418]",903,429,47.50830564784053,866,50.80831408775982,15.682949652793168,0.7704041908068526
c1_range_pct,BEAR,"(0.00355, 0.334]",831,393,47.292418772563174,785,51.33757961783439,0.22443667738168802,0.23751593094659137
c1_range_pct,BEAR,"(0.334, 0.482]",846,379,44.79905437352246,838,49.28400954653938,0.4042514788252501,0.40112752209020175
c1_range_pct,BEAR,"(0.482, 0.657]",831,390,46.931407942238266,830,49.63855421686747,0.564617425799027,0.5632423166401469
c1_range_pct,BEAR,"(0.657, 0.95]",875,408,46.628571428571426,872,50.34403669724771,0.7827971564007454,0.7748268910509175
c1_range_pct,BEAR,"(0.95, 4.389]",821,394,47.990255785627284,788,48.857868020304565,1.4207804286870258,1.2627162253097406
c1_range_pct,BULL,"(0.00355, 0.334]",861,410,47.61904761904762,821,49.93909866017052,0.22640746156808447,0.23581429624170464
c1_range_pct,BULL,"(0.334, 0.482]",845,380,44.97041420118343,830,49.87951807228916,0.407611582934965,0.4060205881146738
c1_range_pct,BULL,"(0.482, 0.657]",860,403,46.86046511627907,857,52.625437572928824,0.564370319629797,0.5620582107168001
c1_range_pct,BULL,"(0.657, 0.95]",816,376,46.07843137254902,808,48.14356435643565,0.7863954705239203,0.7787470243614417
c1_range_pct,BULL,"(0.95, 4.389]",871,428,49.13892078071183,836,51.67464114832536,1.3983642271245873,1.247485338147737
c2_range_pct,BEAR,"(0.00644, 0.279]",841,395,46.9678953626635,793,50.94577553593947,0.19261194285121794,0.20494008314991988
c2_range_pct,BEAR,"(0.279, 0.411]",832,386,46.39423076923077,824,50.0,0.3455978084440189,0.3464600718169898
c2_range_pct,BEAR,"(0.411, 0.559]",852,395,46.36150234741784,852,48.943661971830984,0.48099598928223086,0.4784098666892192
c2_range_pct,BEAR,"(0.559, 0.828]",862,404,46.8677494199536,856,50.350467289719624,0.6778310391003575,0.6732693671949664
c2_range_pct,BEAR,"(0.828, 4.915]",817,384,47.001223990208075,788,49.23857868020305,1.249943941774195,1.116801382118839
c2_range_pct,BULL,"(0.00644, 0.279]",851,413,48.531139835487664,806,51.488833746898266,0.19585945958658105,0.20892722832496868
c2_range_pct,BULL,"(0.279, 0.411]",859,388,45.16880093131548,853,51.1137162954279,0.3456464373373533,0.3465877492651044
c2_range_pct,BULL,"(0.411, 0.559]",839,392,46.722288438617404,833,51.02040816326531,0.4797686088387472,0.47810770005032144
c2_range_pct,BULL,"(0.559, 0.828]",829,396,47.76839565741858,821,51.64433617539586,0.6777431362289361,0.66969268546768
c2_range_pct,BULL,"(0.828, 4.915]",875,408,46.628571428571426,839,47.19904648390941,1.2510711763820075,1.1092985318107662
clv_change_pp,BEAR,"(-85.54400000000001, -19.182]",834,426,51.07913669064748,816,51.96078431372549,-34.522531611918915,-31.505096004852003
clv_change_pp,BEAR,"(-19.182, -3.415]",866,418,48.26789838337182,852,51.056338028169016,-10.822370712835427,-10.453875148330596
clv_change_pp,BEAR,"(-3.415, 7.215]",838,364,43.436754176610975,814,48.157248157248155,1.5585078594731845,0.9842642051890849
clv_change_pp,BEAR,"(7.215, 20.707]",835,389,46.58682634730539,818,50.36674816625917,13.815409651302106,13.752913752914566
clv_change_pp,BEAR,"(20.707, 50.0]",831,367,44.163658243080626,813,47.84747847478475,31.877886563233215,30.7410881801149
clv_change_pp,BULL,"(-85.54400000000001, -19.182]",858,433,50.46620046620047,837,50.17921146953405,-34.73706504902718,-31.795171141498045
clv_change_pp,BULL,"(-19.182, -3.415]",825,409,49.57575757575758,801,52.80898876404494,-10.63059192149978,-10.004825348315293
clv_change_pp,BULL,"(-3.415, 7.215]",853,384,45.01758499413833,830,50.963855421686745,1.5171539209490348,0.735294117645708
clv_change_pp,BULL,"(7.215, 20.707]",856,383,44.742990654205606,838,50.11933174224344,13.473200161602456,13.280608449446348
clv_change_pp,BULL,"(20.707, 50.0]",861,388,45.063879210220676,846,48.463356973995275,31.488240123548014,30.0
vwap_distance_change_pp,BEAR,"(-0.477, 0.0176]",861,393,45.64459930313589,833,48.49939975990396,-0.03816372730844004,-0.01889873747702442
vwap_distance_change_pp,BEAR,"(0.0176, 0.0873]",843,408,48.39857651245551,816,51.59313725490196,0.05135268351285204,0.050383089846672835
vwap_distance_change_pp,BEAR,"(0.0873, 0.18]",842,373,44.29928741092637,835,51.25748502994012,0.13016386999854043,0.1275597535619566
vwap_distance_change_pp,BEAR,"(0.18, 0.345]",836,411,49.16267942583732,828,50.24154589371981,0.25292968853269165,0.24781932991755906
vwap_distance_change_pp,BEAR,"(0.345, 2.836]",822,379,46.10705596107056,801,47.815230961298376,0.6008169354419415,0.5117674022500296
vwap_distance_change_pp,BULL,"(-0.477, 0.0176]",831,402,48.375451263537904,805,50.93167701863354,-0.038318610554291144,-0.018281654445706508
vwap_distance_change_pp,BULL,"(0.0176, 0.0873]",848,390,45.990566037735846,826,50.60532687651332,0.05078579613945891,0.04942861425482059
vwap_distance_change_pp,BULL,"(0.0873, 0.18]",849,403,47.467608951707895,834,51.798561151079134,0.13026924333933612,0.12789215115682762
vwap_distance_change_pp,BULL,"(0.18, 0.345]",855,406,47.485380116959064,844,52.25118483412322,0.2521398285705111,0.24632253302516727
vwap_distance_change_pp,BULL,"(0.345, 2.836]",870,396,45.51724137931034,843,46.8564650059312,0.5948809827269793,0.5193010502951734
