symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,c1_close,c2_close,c1_volume,c2_volume,opening_2m_volume,entry_price,opening_2m_rvol_20d,a49_opening_2m_dollar_activity,a49_log10_opening_2m_dollar_activity,a49_log10_entry_price
CRWD,2026-07-24,BEAR,AE2_RECLAIM,2,2026-07-24 13:31:00+00:00,184.91,183.945,89268.413934,30250.453174,119518.86710799999,183.945,0.4509411598908768,22071042.029627368,7.343822837784855,2.2646879873184274
CRWD,2026-08-10,BULL,AE2_RECLAIM,2,2026-08-10 13:31:00+00:00,217.555,217.825,150060.877872,43247.01994,193307.897812,217.825,0.8014046504598041,42066776.40387346,7.623939233109242,2.3381077227061127
CRWD,2026-08-11,BEAR,AE2_RECLAIM,2,2026-08-11 13:31:00+00:00,223.8,223.16,169582.288793,34072.882605,203655.171398,223.16,0.8443017760571501,45556220.71400521,7.658547688384846,2.3486163527383317
CRWD,2026-08-14,BEAR,AE2_RECLAIM,2,2026-08-14 13:31:00+00:00,225.775,225.8,114077.388888,88052.240743,202129.629631,225.8,1.0391378132947118,45638018.4359576,7.659326779457576,2.353723937588949
CRWD,2026-08-17,BULL,AE2_RECLAIM,2,2026-08-17 13:31:00+00:00,218.3,218.16,220318.345563,72656.681643,292975.027206,218.16,1.5061692324701628,63946276.50363979,7.805815261230588,2.3387751249335733
CRWD,2026-08-19,BEAR,AE2_RECLAIM,2,2026-08-19 13:31:00+00:00,209.3064,209.161,159884.025181,52853.637371,212737.662552,209.161,1.093673153576143,44519669.37430019,7.648551930383017,2.320480709527114
CRWD,2026-08-20,BULL,AE2_RECLAIM,2,2026-08-20 13:31:00+00:00,198.55,200.596,158071.413801,51814.932872,209886.346673,200.596,1.079014688348034,41778947.48458026,7.620957494825797,2.3023222686881497
CRWD,2026-08-24,BULL,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,190.77,192.58,159360.360952,34825.061515,194185.422467,192.58,0.9570857359594515,37107786.40537174,7.56946504810773,2.284611182369772
CSCO,2025-05-28,BEAR,AE2_RECLAIM,2,2025-05-28 13:31:00+00:00,63.841,63.81,272071.0,35814.0,307885.0,63.81,,19654576.051,7.293463680529702,1.8048887446223913
CSCO,2025-06-04,BEAR,AE2_RECLAIM,2,2025-06-04 13:31:00+00:00,64.58,64.575,245157.0,38491.0,283648.0,64.575,,18317795.384999998,7.262873203516145,1.8100644148453549
CSCO,2025-06-11,BEAR,AE2_RECLAIM,2,2025-06-11 13:31:00+00:00,64.9,64.46,271777.0,280479.0,552256.0,64.46,1.7100435518356643,35718003.64,7.552887177194085,1.8092903011763157
CSCO,2025-06-23,BEAR,AE2_RECLAIM,2,2025-06-23 13:31:00+00:00,66.295,66.29,634452.0,76672.0,711124.0,66.29,1.8488905990816957,47143582.220000006,7.673422579445641,1.8214480190175304
CSCO,2025-06-25,BULL,AE2_RECLAIM,2,2025-06-25 13:31:00+00:00,67.92,67.9301,562542.0,86798.0,649340.0,67.9301,1.5552737249660786,44104049.4598,7.644478466504275,1.8320622539167424
CSCO,2025-06-26,BEAR,AE2_RECLAIM,2,2025-06-26 13:31:00+00:00,68.515,68.525,315796.0,83675.0,399471.0,68.525,0.9484341983427906,27370592.315,7.4372841958884806,1.835849044211536
CSCO,2025-07-01,BULL,AE2_RECLAIM,2,2025-07-01 13:31:00+00:00,69.515,69.535,433112.0,111891.0,545003.0,69.535,1.226774141994386,37888121.365,7.578503071861404,1.842203458989189
CSCO,2025-07-08,BEAR,AE2_RECLAIM,2,2025-07-08 13:31:00+00:00,68.79,68.73,275019.0,31187.0,306206.0,68.73,0.5713411420068384,21062039.520000003,7.323500423325959,1.83714634390906
CSCO,2025-07-10,BEAR,AE2_RECLAIM,2,2025-07-10 13:31:00+00:00,69.145,69.095,314259.0,33758.0,348017.0,69.095,0.6777331711786626,24061947.564999998,7.381330776058759,1.8394466211661524
CSCO,2025-07-14,BEAR,AE2_RECLAIM,2,2025-07-14 13:31:00+00:00,67.74,67.71,366152.0,70652.0,436804.0,67.71,0.9263428455091446,29586983.4,7.47110068805626,1.8306528137974245
CSCO,2025-07-17,BULL,AE2_RECLAIM,2,2025-07-17 13:31:00+00:00,67.66,67.825,374315.0,145764.0,520079.0,67.825,1.2277364922286642,35212596.2,7.5466980464779505,1.8313898024336337
CSCO,2025-07-22,BEAR,AE2_RECLAIM,2,2025-07-22 13:31:00+00:00,68.29,68.23,268262.0,86439.0,354701.0,68.23,0.8373331004135899,24217344.950000003,7.384126527875158,1.8339753712799063
CSCO,2025-07-24,BEAR,AE2_RECLAIM,2,2025-07-24 13:31:00+00:00,68.295,68.16,245823.0,89155.0,334978.0,68.16,0.8258358130579381,22865286.585,7.359176649036365,1.8335295817586437
CSCO,2025-07-29,BULL,AE2_RECLAIM,2,2025-07-29 13:31:00+00:00,68.33,68.395,422761.0,108381.0,531142.0,68.395,1.309447442575988,36299977.625,7.55990635734074,1.8350243538870743
CSCO,2025-08-04,BULL,AE2_RECLAIM,2,2025-08-04 13:31:00+00:00,67.85,68.05,300755.0,116010.0,416765.0,68.05,0.9838459141470416,28300707.25,7.451797288914196,1.8328281295393534
CSCO,2025-08-05,BEAR,AE2_RECLAIM,2,2025-08-05 13:31:00+00:00,68.675,68.62,274195.0,26998.0,301193.0,68.62,0.7282431692370557,20682944.385,7.315612364167309,1.8364507137201547
CSCO,2025-08-06,BULL,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,68.02,68.08,593533.0,115478.0,709011.0,68.08,1.7142908954189975,48233856.9,7.683351990584866,1.8330195470765314
CSCO,2025-08-13,BEAR,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,71.82,71.63,901221.0,184049.0,1085270.0,71.63,2.064779908316139,77909122.08999999,7.891588310579015,1.8550949511586219
CSCO,2025-08-21,BEAR,AE2_RECLAIM,2,2025-08-21 13:31:00+00:00,66.9614,66.905,302834.0,35708.0,338542.0,66.905,0.516722326350943,22667232.347599998,7.355398496326678,1.8254585750363934
CSCO,2025-08-22,BEAR,AE2_RECLAIM,2,2025-08-22 13:31:00+00:00,67.2272,67.2,219149.0,22935.0,242084.0,67.2,0.36949686494538836,16274005.6528,7.211494462512453,1.8273692730538253
CSCO,2025-08-27,BEAR,AE2_RECLAIM,2,2025-08-27 13:31:00+00:00,68.285,68.27,299609.0,100858.0,400467.0,68.27,0.6467464197899718,27344376.224999998,7.436868020775923,1.8342299028516773
CSCO,2025-09-11,BEAR,AE2_RECLAIM,2,2025-09-11 13:31:00+00:00,67.97,67.93,358645.0,66357.0,425002.0,67.93,1.057196551814203,28884731.66,7.460668337287762,1.832061614590727
CSCO,2025-09-15,BULL,AE2_RECLAIM,2,2025-09-15 13:31:00+00:00,66.51,66.61,437237.0,48284.0,485521.0,66.61,1.2077381448402211,32296830.11,7.50915989900937,1.8235394336568589
CSCO,2025-09-25,BEAR,AE2_RECLAIM,2,2025-09-25 13:31:00+00:00,67.26,67.185,422371.0,95597.0,517968.0,67.185,1.2549665705193047,34831357.905,7.54197040581491,1.827272321500369
CSCO,2025-09-26,BEAR,AE2_RECLAIM,2,2025-09-26 13:31:00+00:00,67.585,67.26,252881.0,74099.0,326980.0,67.26,0.7182245808178377,22074861.125,7.34389798007131,1.8277568629786167
CSCO,2025-09-29,BEAR,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,67.64,67.57,389897.0,66857.0,456754.0,67.57,1.0032783356378696,30890160.57,7.4898201658114445,1.829753918924975
CSCO,2025-10-08,BEAR,AE2_RECLAIM,2,2025-10-08 13:31:00+00:00,69.615,69.085,834846.0,338171.0,1173017.0,69.085,2.5858566931494527,81480347.82499999,7.911052874257382,1.839383761927093
CSCO,2025-10-15,BEAR,AE2_RECLAIM,2,2025-10-15 13:31:00+00:00,69.06,68.94,319411.0,76292.0,395703.0,68.94,0.9300537650204189,27318094.14,7.436450397302569,1.8384712790719289
CSCO,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,70.5,70.495,244124.0,19508.0,263632.0,70.495,0.6693554427403681,18585958.46,7.269184962157923,1.8481583148720266
CSCO,2025-10-29,BEAR,AE2_RECLAIM,2,2025-10-29 13:31:00+00:00,72.36,72.1,386866.0,83630.0,470496.0,72.1,1.1945782696621512,34023346.76,7.531777031437368,1.857935264719429
CSCO,2025-11-04,BEAR,AE2_RECLAIM,2,2025-11-04 14:31:00+00:00,73.7575,73.55,469717.0,126732.0,596449.0,73.55,1.5590462473828524,43966290.2275,7.643119822415344,1.866582677063549
CSCO,2025-11-05,BEAR,AE2_RECLAIM,2,2025-11-05 14:31:00+00:00,71.921,71.58,322754.0,95901.0,418655.0,71.58,1.094314026342685,30077384.014,7.478240060719814,1.8547916940539855
CSCO,2025-11-06,BULL,AE2_RECLAIM,2,2025-11-06 14:31:00+00:00,72.045,72.045,340808.0,75481.0,416289.0,72.045,1.0881295857261228,29991541.005,7.476998780957071,1.8576038456946433
CSCO,2025-11-10,BULL,AE2_RECLAIM,2,2025-11-10 14:31:00+00:00,71.8542,72.06,318039.0,98111.0,416150.0,72.06,1.0877662563746004,29922316.5738,7.475995213399385,1.8576942577865496
CSCO,2025-11-24,BULL,AE2_RECLAIM,2,2025-11-24 14:31:00+00:00,76.55,76.705,296924.0,44602.0,341526.0,76.705,0.6143023522481484,26150728.61,7.417483793658139,1.8848236742701607
CSCO,2025-11-26,BEAR,AE2_RECLAIM,2,2025-11-26 14:31:00+00:00,76.435,76.37,351140.0,40546.0,391686.0,76.37,0.7045250761074363,29935883.92,7.476192086129973,1.8829227906025987
CSCO,2025-11-28,BEAR,AE2_RECLAIM,2,2025-11-28 14:31:00+00:00,76.07,75.9776,190245.0,41944.0,232189.0,75.9776,0.41763803887887113,17658741.604399998,7.246959751691295,1.8806855708294055
CSCO,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,78.9,78.91,257929.0,48711.0,306640.0,78.91,0.6652413354724148,24194383.11,7.383714553275045,1.8971320433820944
CSCO,2025-12-15,BULL,AE2_RECLAIM,2,2025-12-15 14:31:00+00:00,78.3,78.34,442708.0,74872.0,517580.0,78.34,1.2207780874130698,40529508.879999995,7.6077713411708014,1.893983567211847
CSCO,2025-12-19,BULL,AE2_RECLAIM,2,2025-12-19 14:31:00+00:00,77.105,77.115,4760555.0,59105.0,4819660.0,77.115,13.113525705820013,371620475.35,8.570099634510363,1.887138862922715
CSCO,2025-12-30,BEAR,AE2_RECLAIM,2,2025-12-30 14:31:00+00:00,77.7,77.67,151938.0,36520.0,188458.0,77.67,0.5925215603296223,14642091.0,7.1656031016483395,1.8902533051545345
CSCO,2026-01-06,BULL,AE2_RECLAIM,2,2026-01-06 14:31:00+00:00,75.535,75.54,328284.0,75351.0,403635.0,75.54,1.2690490188988905,30488946.479999997,7.484142417942704,1.8781769804915063
CSCO,2026-01-22,BULL,AE2_RECLAIM,2,2026-01-22 14:31:00+00:00,74.11,74.16,284251.0,86436.0,370687.0,74.16,0.9195096933909318,27475935.369999997,7.438952486140654,1.8701697211364408
CSCO,2026-01-28,BEAR,AE2_RECLAIM,2,2026-01-28 14:31:00+00:00,78.81,78.765,359512.0,71287.0,430799.0,78.765,0.9142981450825587,33948061.275000006,7.530814977390865,1.8963332773427382
CSCO,2026-02-04,BEAR,AE2_RECLAIM,2,2026-02-04 14:31:00+00:00,83.945,83.75,716992.0,176697.0,893689.0,83.75,1.8967040196952332,74986267.19,7.874981734995768,1.922984815708883
CSCO,2026-02-12,BULL,AE2_RECLAIM,2,2026-02-12 14:31:00+00:00,79.9,79.8748,1922746.0,1059289.0,2982035.0,79.8748,5.099391654162018,238237902.4172,8.377010856647836,1.9024097837297727
CSCO,2026-02-18,BULL,AE2_RECLAIM,2,2026-02-18 14:31:00+00:00,76.82,77.06,411712.0,78352.0,490064.0,77.06,0.8286884927110301,37665520.95999999,7.575943978631437,1.8868290046769822
CSCO,2026-02-27,BEAR,AE2_RECLAIM,2,2026-02-27 14:31:00+00:00,77.605,77.555,456683.924835,102322.73695,559006.661785,77.555,0.980398682151169,43376595.85097743,7.637255466047324,1.889609802180703
CSCO,2026-03-17,BEAR,AE2_RECLAIM,2,2026-03-17 13:31:00+00:00,78.98,78.965,336710.118124,83815.531926,420525.65004999994,78.965,0.8996353750407867,33211858.60797011,7.5212931803439185,1.8974346397079345
CSCO,2026-03-19,BEAR,AE2_RECLAIM,2,2026-03-19 13:31:00+00:00,77.255,77.13,344092.344384,97244.616183,441336.960567,77.13,1.0099173590200892,34083331.31158071,7.532542036198269,1.887223331362523
CSCO,2026-04-02,BULL,AE2_RECLAIM,2,2026-04-02 13:31:00+00:00,76.775,77.22,235316.688253,53283.346484,288600.034737,77.22,0.6423729214593525,22180978.75611856,7.345980705880004,1.8877297972880303
CSCO,2026-04-17,BEAR,AE2_RECLAIM,2,2026-04-17 13:31:00+00:00,84.99,84.67,1332909.204441,77132.186481,1410041.390922,84.67,3.4880857589297203,119814735.51478685,8.078510233405686,1.9277295597716546
CSCO,2026-04-23,BEAR,AE2_RECLAIM,2,2026-04-23 13:31:00+00:00,89.265,89.06,435229.023202,46868.576761,482097.599963,89.06,1.1224904702455163,43024834.20246119,7.633719205435508,1.949682690795204
CSCO,2026-05-07,BULL,AE2_RECLAIM,2,2026-05-07 13:31:00+00:00,92.16,92.35,395450.628141,75448.537057,470899.165198,92.35,1.0964166289603838,43412402.28668851,7.637613818803132,1.9654368997762601
CSCO,2026-05-12,BEAR,AE2_RECLAIM,2,2026-05-12 13:31:00+00:00,99.4,98.6901,742410.49495,155513.038267,897923.533217,98.6901,2.0155385115098645,89143200.49590406,7.950088222444329,1.9942735890322056
CSCO,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,118.75,118.64,724587.57318,165153.394255,889740.967435,118.64,1.8308692750854727,105638573.00953819,8.02382252602344,2.0742311380203255
CSCO,2026-05-19,BULL,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,117.235,117.53,540898.719426,161685.525411,702584.244837,117.53,1.4040980401147454,82415161.17346194,7.9160071122832685,2.0701487361523054
CSCO,2026-05-20,BULL,AE2_RECLAIM,2,2026-05-20 13:31:00+00:00,115.89,116.56,518910.591806,69965.828219,588876.420025,116.56,1.0867583820813342,68291765.42160398,7.834368339881248,2.066549538761934
CSCO,2026-06-26,BEAR,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,116.22,116.17,482730.600056,210567.56398,693298.164036,116.17,1.364072433552169,80564584.24606492,7.906144170258144,2.0650939893571523
CSCO,2026-06-30,BULL,AE2_RECLAIM,2,2026-06-30 13:31:00+00:00,116.845,117.14,411178.048142,175363.138887,586541.187029,117.14,1.1540268038668584,68586137.12437516,7.836236343421098,2.068705219691941
CSCO,2026-07-15,BEAR,AE2_RECLAIM,2,2026-07-15 13:31:00+00:00,117.135,116.42,264529.927705,42288.68659,306818.614295,116.42,0.6771965892971451,35908961.97453297,7.555202851095214,2.066027594948862
CSCO,2026-07-20,BULL,AE2_RECLAIM,2,2026-07-20 13:31:00+00:00,112.2875,112.95,288886.801954,89980.11365,378866.91560400004,112.95,0.8270960216380953,42601630.61117727,7.629426222386368,2.052886235256382
CSCO,2026-07-23,BULL,AE2_RECLAIM,2,2026-07-23 13:31:00+00:00,112.22,112.85,435803.635196,114346.642787,550150.277983,112.85,1.3372248507906725,61809902.58020806,7.791058059092369,2.052501563413781
CSCO,2026-07-28,BEAR,AE2_RECLAIM,2,2026-07-28 13:31:00+00:00,113.43,112.2,383467.329248,224204.434149,607671.763397,112.2,1.477039666538836,68652436.66811845,7.8366559561793006,2.0499928569201424
CSCO,2026-08-14,BULL,AE2_RECLAIM,2,2026-08-14 13:31:00+00:00,112.9099,113.14,729882.870633,159899.466617,889782.3372500001,113.14,1.9424273870695605,100502027.58793235,8.002174823561164,2.0536161744043904
CSCO,2026-08-17,BULL,AE2_RECLAIM,2,2026-08-17 13:31:00+00:00,111.94,112.225,490581.840983,92115.136933,582696.977916,112.225,1.2720488156292686,65253352.52194294,7.814602829334114,2.0500896140736904
CSCO,2026-08-18,BULL,AE2_RECLAIM,2,2026-08-18 13:31:00+00:00,112.11,112.32,253995.675381,49677.584726,303673.260107,112.32,0.616835249441263,34055241.48338823,7.532183964182015,2.05045709478573
CSCO,2026-08-19,BEAR,AE2_RECLAIM,2,2026-08-19 13:31:00+00:00,111.975,111.675,217111.80937,76641.267832,293753.077202,111.675,0.5966849125477461,32870008.43934435,7.516799815586347,2.047955961143876
CSCO,2026-08-20,BULL,AE2_RECLAIM,2,2026-08-20 13:31:00+00:00,110.235,110.585,202459.055978,26174.300039,228633.35601699998,110.585,0.4644107062296079,25212559.005547643,7.40161692761165,2.0436962222758788
CVS,2025-05-30,BEAR,AE2_RECLAIM,2,2025-05-30 13:31:00+00:00,62.71,62.49,88939.0,22598.0,111537.0,62.49,,6989513.710000001,6.844446961094718,1.7958105246674083
CVS,2025-06-04,BULL,AE2_RECLAIM,2,2025-06-04 13:31:00+00:00,63.675,63.87,62027.0,18879.0,80906.0,63.87,,5155370.955,6.712259920427155,1.805296916157985
CVS,2025-06-13,BULL,AE2_RECLAIM,2,2025-06-13 13:31:00+00:00,66.18,66.29,87940.0,17801.0,105741.0,66.29,0.9620602123536316,6999897.49,6.845091680035211,1.8214480190175304
CVS,2025-06-18,BEAR,AE2_RECLAIM,2,2025-06-18 13:31:00+00:00,66.745,66.585,82454.0,24604.0,107058.0,66.585,1.0124549607058757,7141649.57,6.853798536202731,1.8233764040810478
CVS,2025-06-30,BULL,AE2_RECLAIM,2,2025-06-30 13:31:00+00:00,68.74,68.91,101460.0,19255.0,120715.0,68.91,1.2116208810510785,8301222.449999999,6.919142051917844,1.8382822499146885
CVS,2025-07-01,BULL,AE2_RECLAIM,2,2025-07-01 13:31:00+00:00,68.9,69.11,58655.0,12833.0,71488.0,69.11,0.7175276771286045,4928218.130000001,6.692689922078205,1.839540892968969
CVS,2025-07-03,BEAR,AE2_RECLAIM,2,2025-07-03 13:31:00+00:00,66.799,66.77,74105.0,29899.0,104004.0,66.77,1.0687904634672696,6946496.125,6.8417657977848965,1.8245813762334826
CVS,2025-07-08,BULL,AE2_RECLAIM,2,2025-07-08 13:31:00+00:00,66.79,66.955,50949.0,15015.0,65964.0,66.955,0.6455698060765613,4408213.035,6.644262574430234,1.8257830143775715
CVS,2025-07-11,BEAR,AE2_RECLAIM,2,2025-07-11 13:31:00+00:00,64.95,64.96,135030.0,14982.0,150012.0,64.96,1.4681222750160257,9743429.22,6.988711834621213,1.8126460162331188
CVS,2025-07-15,BEAR,AE2_RECLAIM,2,2025-07-15 13:31:00+00:00,64.4741,64.495,84985.0,1197.0,86182.0,64.495,0.8217788266704809,5556531.9035,6.7448038122452285,1.8095260470914
CVS,2025-07-18,BEAR,AE2_RECLAIM,2,2025-07-18 13:31:00+00:00,63.3,63.275,333897.0,8977.0,342874.0,63.275,3.0106641261255724,21703699.775,7.336533773245125,1.8012321538302918
CVS,2025-07-21,BEAR,AE2_RECLAIM,2,2025-07-21 13:31:00+00:00,62.3,62.01,130542.0,58060.0,188602.0,62.01,1.4937707410956842,11733067.2,7.069411558058277,1.7924617313469506
CVS,2025-07-22,BULL,AE2_RECLAIM,2,2025-07-22 13:31:00+00:00,61.32,61.58,102556.0,13746.0,116302.0,61.58,0.9211382950918351,7135212.6,6.8534069178334684,1.7894396845671794
CVS,2025-07-24,BEAR,AE2_RECLAIM,2,2025-07-24 13:31:00+00:00,61.315,61.3,88533.0,15943.0,104476.0,61.3,0.8274736850442345,6405706.795,6.806567056053093,1.787460474518415
CVS,2025-07-25,BULL,AE2_RECLAIM,2,2025-07-25 13:31:00+00:00,59.7,60.365,232199.0,58380.0,290579.0,60.365,2.4519675803845296,17386389.0,7.240209392225977,1.7807852049682986
CVS,2025-07-30,BULL,AE2_RECLAIM,2,2025-07-30 13:31:00+00:00,62.04,62.27,257545.0,86069.0,343614.0,62.27,2.4669938148178727,21337608.43,7.329145741055703,1.7942788657214
CVS,2025-08-05,BULL,AE2_RECLAIM,2,2025-08-05 13:31:00+00:00,61.56,61.65,107777.0,4570.0,112347.0,61.65,0.6148133757630648,6916492.62,6.839885917876695,1.7899330809317504
CVS,2025-08-06,BEAR,AE2_RECLAIM,2,2025-08-06 13:31:00+00:00,63.08,63.065,97799.0,12948.0,110747.0,63.065,0.6060574552558781,6985726.54,6.844211580944701,1.7997884000675552
CVS,2025-08-13,BEAR,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,65.444,65.47,69321.0,4940.0,74261.0,65.47,0.4063896329901195,4860065.324,6.6866421066413215,1.8160423409219966
CVS,2025-09-17,BULL,AE2_RECLAIM,2,2025-09-17 13:31:00+00:00,73.68,73.725,64468.0,28406.0,92874.0,73.725,0.8375817862892134,6844234.59,6.835324886812439,1.8676147812238357
CVS,2025-09-19,BULL,AE2_RECLAIM,2,2025-09-19 13:31:00+00:00,75.035,75.045,1233579.0,29551.0,1263130.0,75.045,11.391505499014732,94779255.06,7.97671329093647,1.8753217619390905
CVS,2025-09-26,BEAR,AE2_RECLAIM,2,2025-09-26 13:31:00+00:00,74.87,74.89,47400.0,12556.0,59956.0,74.89,0.4854972711224837,4489156.84,6.6521647788381975,1.874423830586502
CVS,2025-10-10,BULL,AE2_RECLAIM,2,2025-10-10 13:31:00+00:00,78.56,78.64,177122.0,95359.0,272481.0,78.64,2.8491467648165965,21413736.08,7.330692445779951,1.8956435048240792
CVS,2025-10-17,BULL,AE2_RECLAIM,2,2025-10-17 13:31:00+00:00,81.52,81.9,356738.0,16756.0,373494.0,81.9,4.065661211227283,30453598.159999996,7.483638612854393,1.9132839017604184
CVS,2025-10-22,BEAR,AE2_RECLAIM,2,2025-10-22 13:31:00+00:00,82.76,82.62,63209.0,8544.0,71753.0,82.62,0.7810657972797187,5937082.120000001,6.773573056003068,1.9170851906405673
CVS,2025-10-31,BEAR,AE2_RECLAIM,2,2025-10-31 13:31:00+00:00,76.225,76.22,113726.0,17783.0,131509.0,76.22,1.3208820678675994,10024184.61,7.001049056226918,1.8820689444361485
CVS,2025-11-03,BULL,AE2_RECLAIM,2,2025-11-03 14:31:00+00:00,78.2,78.245,133959.0,34691.0,168650.0,78.245,1.6297677834578328,13189991.095,7.120244502339871,1.8934565948857247
CVS,2025-11-06,BULL,AE2_RECLAIM,2,2025-11-06 14:31:00+00:00,78.88,79.22,50414.0,14587.0,65001.0,79.22,0.5261619906425553,5132238.46,6.710306826864273,1.898834838068274
CVS,2025-12-01,BULL,AE2_RECLAIM,2,2025-12-01 14:31:00+00:00,80.002,80.02,73884.0,15348.0,89232.0,80.02,0.8673152999037742,7139014.727999999,6.853638277921969,1.9031985470429784
CVS,2025-12-03,BEAR,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,77.6377,77.54,55917.0,8158.0,64075.0,77.54,0.7022802873786833,4973838.5909,6.696691687604834,1.8895257966711911
CVS,2025-12-05,BEAR,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,76.67,76.5,72337.0,11086.0,83423.0,76.5,0.9719448684041896,6394156.79,6.8057832813252475,1.8836614351536176
CVS,2025-12-16,BULL,AE2_RECLAIM,2,2025-12-16 14:31:00+00:00,79.755,79.875,62489.0,29475.0,91964.0,79.875,0.958252796432237,7338125.819999999,6.865585153926233,1.9024108711664567
CVS,2026-01-05,BEAR,AE2_RECLAIM,2,2026-01-05 14:31:00+00:00,79.675,79.58,93704.0,11105.0,104809.0,79.58,1.047613335932151,8349602.100000001,6.921665779688175,1.9008039348103696
CVS,2026-01-14,BEAR,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,80.84,80.575,58878.0,10600.0,69478.0,80.575,0.7256907996093607,5613792.5200000005,6.749256357517476,1.9062003141843722
CVS,2026-01-15,BEAR,AE2_RECLAIM,2,2026-01-15 14:31:00+00:00,79.19,79.165,90007.0,11039.0,101046.0,79.165,1.0710776389779575,8001556.765000001,6.903174490576336,1.8985332161032549
CVS,2026-01-21,BULL,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,80.46,80.6,110797.0,93133.0,203930.0,80.6,2.0892326605880545,16421246.419999998,7.215406118239207,1.9063350418050906
CVS,2026-01-26,BEAR,AE2_RECLAIM,2,2026-01-26 14:31:00+00:00,82.8701,82.81,78064.0,5807.0,83871.0,82.81,0.8377675115495068,6950049.1564,6.841987876284757,1.9180827846421873
CVS,2026-02-03,BULL,AE2_RECLAIM,2,2026-02-03 14:31:00+00:00,75.615,76.22,83349.0,37179.0,120528.0,76.22,1.052816393915174,9136218.015,6.960766454472457,1.8820689444361485
CVS,2026-02-17,BEAR,AE2_RECLAIM,2,2026-02-17 14:31:00+00:00,78.98,78.76,177724.0,29219.0,206943.0,78.76,1.486045634885015,16337929.96,7.213197029925915,1.8963057074660807
CVS,2026-02-24,BEAR,AE2_RECLAIM,2,2026-02-24 14:31:00+00:00,76.65,76.35,58412.110508,46725.196316,105137.306824,76.35,0.7810628404255319,8044757.009164799,6.905512930825028,1.8828090413924399
CVS,2026-02-25,BULL,AE2_RECLAIM,2,2026-02-25 14:31:00+00:00,75.44,75.6103,100272.184381,45668.281761,145940.466142,75.6103,1.084188652546654,11017526.074136378,7.042084086986826,1.8785809612216702
CVS,2026-03-04,BEAR,AE2_RECLAIM,2,2026-03-04 14:31:00+00:00,80.09,79.81,46695.284911,10934.371275,57629.656186,79.81,0.4694631745447288,4612497.53997974,6.663936147541424,1.9020573108084666
CVS,2026-03-05,BULL,AE2_RECLAIM,2,2026-03-05 14:31:00+00:00,80.02,80.22,93753.773319,4377.030849,98130.804168,80.22,0.8316522239755922,7853302.35569316,6.895052318308212,1.904282657645628
CVS,2026-03-10,BULL,AE2_RECLAIM,2,2026-03-10 13:31:00+00:00,78.61,78.67,66897.651305,18095.13549,84992.786795,78.67,0.7996712232500752,6682368.67808435,6.8249304327568625,1.895809150169131
CVS,2026-03-11,BULL,AE2_RECLAIM,2,2026-03-11 13:31:00+00:00,76.16,76.3,50211.301495,4616.394565,54827.69606,76.3,0.5219026539801179,4176323.6271687,6.620794145178057,1.8825245379548805
CVS,2026-03-12,BULL,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,77.04,77.19,103886.713764,22929.984946,126816.69871,77.19,1.2337414292351654,9773397.9663603,6.990045583317042,1.887561040930009
CVS,2026-03-19,BULL,AE2_RECLAIM,2,2026-03-19 13:31:00+00:00,73.275,73.25,72173.926193,14705.550183,86879.476376,73.25,0.8665389784688741,6365725.992696825,6.803847940847841,1.864807629026147
CVS,2026-04-06,BEAR,AE2_RECLAIM,2,2026-04-06 13:31:00+00:00,73.25,72.855,266511.946256,11164.29136,277676.237616,72.855,3.2396994452741255,20335374.510284804,7.308252175081023,1.8624593625287174
CVS,2026-04-09,BULL,AE2_RECLAIM,2,2026-04-09 13:31:00+00:00,78.82,78.97,84024.656163,9872.338858,93896.99502100001,78.97,1.0200572053007282,7402441.998383921,6.869375013173057,1.8974621380130632
CVS,2026-04-28,BULL,AE2_RECLAIM,2,2026-04-28 13:31:00+00:00,79.55,79.56,95566.839078,19152.251217,114719.090295,79.56,0.9790987282376614,9126095.15547942,6.960284992738657,1.9006947744523979
CVS,2026-04-29,BULL,AE2_RECLAIM,2,2026-04-29 13:31:00+00:00,81.76,82.195,123861.556943,104518.081798,228379.638741,82.195,1.9567251596760118,18717784.62904629,7.272254445880981,1.9148453997972943
CVS,2026-05-19,BEAR,AE2_RECLAIM,2,2026-05-19 13:31:00+00:00,94.63,94.535,144283.789376,29417.186501,173700.975877,94.535,0.9100114493818824,16434528.714522913,7.215757254531621,1.9755926285377265
