warning_feature,warning_state,context_feature,context_state,effect_type,quarter,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,2026Q1,616,607,191,416,8,1,31.466227347611202,1.3772785449001714,1.659758688121581,0.9094039848257067,1.2509815401818658,112,61
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,2026Q2,592,581,141,440,10,1,24.268502581755595,1.372115402908546,1.776330940562659,0.7872521356701228,1.3625202842594193,112,62
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,2026Q3,384,372,83,289,10,2,22.311827956989248,1.391752216347526,1.8887753136557013,0.9147292725687852,1.3828096752231334,106,41
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2025Q2,88,87,24,63,0,1,27.586206896551722,0.7139753375326537,1.5003137636388808,0.49228138292134505,1.1144037022658644,65,24
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2025Q3,190,185,43,142,0,5,23.243243243243242,0.7860551616102288,1.4839480639077267,0.5899607597182012,1.052487020502856,86,60
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2025Q4,195,187,61,126,1,7,32.62032085561497,1.3724095638764386,1.3701466001886373,0.8018719858459666,1.0166716925860446,86,61
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2026Q1,180,178,50,128,1,1,28.089887640449437,1.4575755049433488,1.643532058102734,0.9675562736703582,1.2182565876902482,91,49
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2026Q2,220,214,51,163,2,4,23.83177570093458,1.6443522033614504,1.9538956813231274,1.0298741474226247,1.3338719490290178,93,57
warning_c3_state,C3_ADVERSE_WARNING,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,2026Q3,167,165,41,124,0,2,24.848484848484848,1.4700768092106322,1.710143413821176,1.0117833201482314,1.2253018040421302,75,41
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2025Q2,74,74,15,59,0,0,20.27027027027027,0.663580955586487,1.452882934469881,0.49228138292134505,1.191302077505496,55,23
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2025Q3,191,187,40,147,0,4,21.390374331550802,0.7978874437982798,1.5060872890635908,0.5459481616576802,1.0285095633345367,89,60
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2025Q4,188,180,40,140,1,7,22.22222222222222,1.1261997796133916,1.5685557950345665,0.5945694527625318,1.1661097075651696,87,62
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2026Q1,179,177,30,147,1,1,16.949152542372882,1.060386560214478,1.830812353109739,0.6561153514711444,1.4132921716093543,89,54
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2026Q2,202,197,28,169,2,3,14.213197969543147,1.3391946556305838,2.1517250940999215,0.773138070115902,1.5311112794442767,93,58
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,2026Q3,151,149,22,127,0,2,14.765100671140939,1.4176467562757176,1.742079388355231,0.9053403621361468,1.3064405225761935,76,40
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2025Q2,53,53,11,42,0,0,20.754716981132077,0.8170469097102625,1.6084639422553022,0.5384167636787028,1.0762743453545796,45,19
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2025Q3,138,135,33,102,0,3,24.444444444444443,0.8118607672075823,1.4668963007300606,0.4697173014730428,1.1226258618895844,79,52
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2025Q4,144,141,33,108,1,2,23.404255319148938,1.1463544971867718,1.7311596692505695,0.7921572310704458,1.207252548043853,78,55
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2026Q1,109,108,28,80,1,0,25.925925925925927,1.6045494808579217,1.6313173120927904,1.068284761986155,1.2679310159565815,69,49
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2026Q2,126,123,16,107,2,1,13.008130081300813,1.2449865065328911,1.9015463762623535,0.6410566143649757,1.4329160823585467,74,54
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,ONE_OF_3_CLEARED,RESCUE_CONTEXT,2026Q3,74,71,12,59,2,1,16.901408450704224,1.210763106277947,2.1374559306234038,0.7822436006775992,1.5678100554580783,51,33
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2025Q2,63,63,15,48,0,0,23.80952380952381,0.9447466070621754,1.4358926642145986,0.6687785990848379,1.1498298721107472,46,20
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2025Q3,226,225,43,182,0,1,19.11111111111111,0.881655293773886,1.5007976912846717,0.5338928600365147,1.088137802860421,92,60
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2025Q4,183,177,37,140,1,5,20.903954802259886,1.0181368505146602,1.6444502864885362,0.49662022347910634,1.2593601089176345,89,59
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2026Q1,162,159,31,128,3,0,19.49685534591195,1.1639818208468422,1.7148185171199661,0.7081655448733717,1.291939525324479,91,58
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2026Q2,157,155,22,133,1,1,14.193548387096774,1.0524876297050212,1.8540378980575631,0.5760413809318543,1.4896008993816783,88,53
warning_c3_c4_state,C3_C4_ADVERSE,session_level_clear_state,TWO_OF_3_CLEARED,ESCALATION_CONTEXT,2026Q3,101,98,13,85,3,0,13.26530612244898,1.203473063178326,2.0191061324198842,0.5835543766578112,1.6901631972915034,67,40
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2025Q2,17,17,5,12,0,0,29.41176470588235,0.9428098397094336,2.018119243319756,0.8872282783149041,1.0810266733769518,17,14
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2025Q3,59,59,14,45,0,0,23.728813559322035,0.8502641051642229,1.4075477358982564,0.6197108016259125,1.2274069086954293,39,31
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2025Q4,35,34,10,24,1,0,29.41176470588235,1.468974211579899,1.5050831988164421,1.2530592266275096,1.2379954601012604,30,29
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2026Q1,45,44,9,35,1,0,20.454545454545453,1.3585280723319177,1.9345271751104103,0.7188800605372596,1.3446460361349992,34,33
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2026Q2,41,40,5,35,1,0,12.5,1.3102684462767153,1.886549206326035,0.705164856108261,1.4178683638121252,31,25
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,2026Q3,22,22,5,17,0,0,22.727272727272727,1.797553273134615,1.9420401559149618,0.934635313955171,1.8241599507529247,21,17
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2025Q2,15,15,3,12,0,0,20.0,1.5612164955717485,1.195075882761931,1.0148522826122086,1.2803676953381504,14,9
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2025Q3,69,69,12,57,0,0,17.391304347826086,1.0766500438001803,1.4310340294219228,0.7714211752523992,1.117167335080343,50,36
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2025Q4,39,36,5,31,0,3,13.88888888888889,0.722596693775343,2.18533635095765,0.3574666844530115,1.2956323337679299,33,29
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2026Q1,34,34,10,24,0,0,29.41176470588235,1.0706096283031192,1.9690526920238265,0.6664868095319414,1.374454708570115,28,28
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2026Q2,48,48,6,42,0,0,12.5,1.1582721162296814,1.6374084493087497,0.65238048723368,1.4027764832962313,35,30
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,2026Q3,37,36,2,34,1,0,5.555555555555555,1.1894010584884862,1.99027494406166,0.6003091412344138,1.777233736380782,34,22
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2025Q2,165,165,32,133,0,0,19.393939393939394,0.779555735764502,1.5272328752712965,0.531025834507455,1.1894075403949755,87,24
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2025Q3,495,487,104,383,0,8,21.35523613963039,0.8089297726033621,1.472909779980934,0.5051922537187794,1.0557267110347035,108,64
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2025Q4,451,439,101,338,1,11,23.006833712984054,1.1376749105567026,1.5582362462130992,0.665637661585952,1.1553736911782329,110,64
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2026Q1,377,373,76,297,3,1,20.37533512064343,1.2808284160664138,1.746108185710585,0.8514005971710394,1.3341968911917113,111,61
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2026Q2,424,417,56,361,3,4,13.42925659472422,1.2189909723506955,2.048210447827528,0.6659895039783319,1.5071825909676462,109,61
warning_c3_c4_state,C3_C4_ADVERSE,pd_level_structure_state,NOT_CLEARED,RESCUE_CONTEXT,2026Q3,269,263,39,224,3,3,14.828897338403042,1.2353151315921287,1.9304931328379775,0.7615230460921752,1.460823373173977,98,41
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2025Q2,20,20,4,16,0,0,20.0,1.0825930658624732,1.4979596606048635,0.9075893203131034,1.3347847337545384,16,13
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2025Q3,61,61,13,48,0,0,21.311475409836067,0.9337933335146441,1.4417291055923278,0.7974520434708547,1.058332793309618,44,35
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2025Q4,36,34,5,29,0,2,14.705882352941176,0.5612323754032434,1.881904800409809,0.395526178409491,1.2812479021472964,32,26
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2026Q1,47,46,12,34,1,0,26.08695652173913,0.89032722329992,1.7913378008850824,0.6152694610778464,1.3519178369314675,41,30
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2026Q2,51,51,3,48,0,0,5.882352941176471,0.9731207188308838,1.8809367202345748,0.4620329449578224,1.6002915645086422,35,34
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,2026Q3,39,38,3,35,1,0,7.894736842105263,1.2041205696577917,2.1755456699891567,0.7166715995095316,1.8221843716356323,37,26
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2025Q2,177,177,39,138,0,0,22.033898305084747,0.7517881788478069,1.5011789280587902,0.5097976740481126,1.1498298721107472,86,25
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2025Q3,518,511,105,406,2,5,20.54794520547945,0.8064298488635715,1.5003589976448777,0.5050684517675186,1.1114876359889356,109,64
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2025Q4,484,469,119,350,4,11,25.37313432835821,1.1937111313177016,1.5672149838313154,0.6958614496845463,1.2096941227829714,110,64
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2026Q1,449,442,90,352,5,2,20.361990950226243,1.260502416948799,1.7442105514050823,0.7868576809254669,1.3079438353529518,111,61
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2026Q2,430,418,59,359,7,5,14.114832535885167,1.290987923052866,2.0406424659935096,0.7466135583992735,1.4916622201746583,107,62
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,2026Q3,311,305,50,255,4,2,16.39344262295082,1.373400759474975,1.866972569800359,0.9032074532394437,1.379413524835432,100,41
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2025Q2,56,56,8,48,0,0,14.285714285714286,0.7946720886512059,1.7241097167024726,0.54752733536009,1.3417303264847105,47,19
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2025Q3,178,174,42,132,0,4,24.137931034482758,0.9168259186729528,1.5826030990483897,0.5799717086858273,1.1269521097517388,84,61
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2025Q4,121,118,17,101,0,3,14.40677966101695,1.0154933694314676,1.6756199310300421,0.527348540593582,1.2501539598472726,76,53
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2026Q1,118,118,19,99,0,0,16.10169491525424,1.5257582229749118,1.8114380536753065,1.1960687247077224,1.3512221006363072,65,50
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2026Q2,143,143,19,124,0,0,13.286713286713287,1.1466911252600862,1.8710807142092778,0.6708282865927503,1.408450704225355,78,56
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,2026Q3,78,75,8,67,2,1,10.666666666666666,0.939287784950796,2.1069047919375494,0.4810204515152585,1.7542681466622483,57,35
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2025Q2,138,138,27,111,0,0,19.565217391304348,0.8529495653447313,1.4684854138729224,0.5825126091285335,1.1459209875755303,79,23
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2025Q3,461,455,101,354,0,6,22.197802197802197,0.8412271747970288,1.3824220808372694,0.5387591526043188,0.9999218811030287,108,64
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2025Q4,364,355,93,262,1,8,26.197183098591548,1.0633924782857807,1.4790813380105237,0.6925144007493744,1.174331860240201,107,64
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2026Q1,350,347,63,284,2,1,18.155619596541786,1.1514623638215045,1.642330720315642,0.7447275401203037,1.2481090068812781,104,61
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2026Q2,357,353,57,296,1,3,16.14730878186969,0.9703159089780602,1.8073053011953142,0.5859212037374272,1.4113319385508816,102,62
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,2026Q3,228,226,37,189,2,0,16.371681415929203,1.1120652557152142,1.7877698480866067,0.5618237239806636,1.4344033869136312,100,41
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2025Q2,50,50,16,34,0,0,32.0,0.6246507598631467,1.0991468422925113,0.5574893228975131,0.8280707373072216,37,16
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2025Q3,155,152,43,109,0,3,28.289473684210527,0.6760308105189671,1.1724241350413986,0.4951178617220615,0.9818989071038219,79,57
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2025Q4,114,105,29,76,1,8,27.61904761904762,0.786903024143938,1.3740084499376595,0.44592799284883955,0.9965361461096818,66,47
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2026Q1,101,100,27,73,0,1,27.0,1.0049455723649978,1.314750955881651,0.698113207547165,1.0509639301913696,64,45
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2026Q2,73,71,10,61,0,2,14.084507042253522,0.983121945111156,1.5132617310189247,0.5464750508850861,1.1906942663491584,52,40
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,2026Q3,61,58,9,49,0,3,15.517241379310345,0.7321006034297053,1.3975107058121694,0.4530872771769701,1.1584006341970907,43,30
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2025Q2,46,46,7,39,0,0,15.217391304347826,0.9895118044352832,2.1555855198070946,0.5665372893207451,1.8830170957059873,35,18
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2025Q3,141,139,16,123,2,0,11.510791366906474,1.0304720948059485,2.32491111811627,0.6433520290333372,1.7337962541696998,59,53
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2025Q4,163,161,19,142,2,0,11.801242236024844,1.4972603921782754,2.0491292411964492,0.7529280535415592,1.5826968272620454,74,56
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2026Q1,163,159,31,128,4,0,19.49685534591195,1.7382767169923636,2.2913343920346354,1.2150668286755772,1.9192587690271354,74,58
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2026Q2,194,188,14,174,6,0,7.446808510638298,1.807010891685659,2.501507610051498,1.2040108925550443,1.9377005777117926,79,58
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,WIDE_CLUSTER,ESCALATION_CONTEXT,2026Q3,139,134,15,119,5,0,11.194029850746269,1.7924012268147649,2.424126947412439,1.2949982178923647,1.8651916645227535,72,39
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2025Q2,57,57,13,44,0,0,22.80701754385965,0.8583238300203347,1.4664447602961532,0.5409324645341085,1.0596381163689153,50,19
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2025Q3,123,120,23,97,0,3,19.166666666666668,0.8312575063155992,1.4711788544870508,0.4896188410288203,1.0781671159029593,69,54
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2025Q4,107,101,25,76,2,4,24.752475247524753,1.0495798409766024,1.659246769186763,0.7704098096160039,1.1732862524200067,74,51
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2026Q1,114,113,17,96,0,1,15.044247787610619,1.1583523704994092,1.5520476612244334,0.6643078881891282,1.2551985086837676,71,46
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2026Q2,122,119,15,104,2,1,12.605042016806722,1.0061477811501816,2.026321311709863,0.5686651082972616,1.4883401196588948,73,51
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,AH,ESCALATION_CONTEXT,2026Q3,85,85,12,73,0,0,14.117647058823529,1.3014963362238252,1.8588094988961292,0.941741897772286,1.386517883166084,59,38
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2025Q2,55,55,7,48,0,0,12.727272727272727,0.9042916764663698,1.6853051494027533,0.6324310650139134,1.3928974777261902,44,22
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2025Q3,211,209,40,169,0,2,19.138755980861244,0.8300919526338979,1.4159076901755578,0.47118521203334185,1.058332793309618,94,58
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2025Q4,173,171,40,131,0,2,23.391812865497077,1.1409312140175287,1.4919708022088014,0.5979938271604981,1.2106887902758978,93,58
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2026Q1,141,139,29,110,2,0,20.863309352517987,1.2837175070748439,1.621801374972935,0.8701614614794259,1.2793110279321436,85,55
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2026Q2,131,131,15,116,0,0,11.450381679389313,1.1153047953994346,1.9058954728508128,0.5753073134390077,1.5064869416913282,76,53
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PD,ESCALATION_CONTEXT,2026Q3,83,81,9,72,1,1,11.11111111111111,1.0634971494633023,2.014238145329243,0.5184813513965585,1.4829758618248734,59,37
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2025Q2,93,93,22,71,0,0,23.655913978494624,0.6236957070723744,1.4536750667558789,0.4631382715330297,1.1498298721107472,57,23
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2025Q3,233,230,57,173,0,3,24.782608695652176,0.8285032032170073,1.5579276059385039,0.5387591526043188,1.071730751151641,95,64
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2025Q4,244,235,48,187,1,8,20.425531914893618,1.0724642591893445,1.7158950865481954,0.5820858296369664,1.268902085197746,97,61
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2026Q1,198,195,43,152,3,0,22.05128205128205,1.236693807685742,1.932073884887746,0.7379371199274096,1.5387727244206943,97,56
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2026Q2,235,228,37,191,3,4,16.228070175438596,1.3933141140047078,2.0126279177833233,0.8254612871899023,1.4413449909792102,97,58
warning_c3_c4_state,C3_C4_ADVERSE,nearest_ahead_level,PM,RESCUE_CONTEXT,2026Q3,161,155,27,128,4,2,17.419354838709676,1.4181782465450492,1.902915674713246,0.8106236506578716,1.4855655103759842,79,38
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2025Q2,46,46,6,40,0,0,13.043478260869565,0.6179050439094209,1.5266066328496612,0.5574893228975131,1.1476500061183552,41,15
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2025Q3,167,164,35,129,2,1,21.341463414634145,0.9035073431179901,1.7881232966981448,0.7264756177338042,1.4390763521407346,81,53
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2025Q4,126,122,25,97,3,1,20.491803278688526,1.2117555191062228,2.1071195358228407,0.4927142360495089,1.6695097269860881,78,51
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2026Q1,131,128,27,101,3,0,21.09375,1.3181237718613825,1.9619650385451628,0.8876036373361771,1.5426035641890596,77,48
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2026Q2,103,100,13,87,3,0,13.0,1.3341380183083977,2.4431708213938754,0.6246742665032181,1.724873529591036,67,45
warning_c3_c4_state,C3_C4_ADVERSE,premarket_rvol_20d_discovery_state,HIGH,ESCALATION_CONTEXT,2026Q3,60,58,8,50,2,0,13.793103448275861,1.5631744978112383,2.1099354250814644,0.7530139913319085,1.771795889089376,46,27
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2025Q2,75,75,11,64,0,0,14.666666666666666,0.7056704072176553,1.5832725024110839,0.38986354775829357,1.1207142178744485,54,6
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2025Q3,131,127,29,98,1,3,22.834645669291337,0.7595319766641435,1.760316952670372,0.4962788164821298,1.250000000000005,75,12
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2025Q4,130,126,29,97,0,4,23.015873015873016,1.1551565763963123,1.6375535085705237,0.591189526950983,1.084181013621079,78,13
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2026Q1,140,138,24,114,2,0,17.391304347826086,1.0879034821611182,1.8629213960241877,0.7508212586294994,1.4583982506270186,80,13
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2026Q2,91,89,10,79,1,1,11.235955056179776,1.3806410201931536,1.9868994190642535,0.614926764552959,1.399988333430558,59,11
warning_c3_c4_state,C3_C4_ADVERSE,weekday,FRIDAY,ESCALATION_CONTEXT,2026Q3,70,70,9,61,0,0,12.857142857142858,1.3392663814907688,1.7921311481162694,0.971322739450489,1.5268640025652351,51,7
