warning_feature,warning_state,context_feature,context_state,effect_type,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DDOG,3,3,0,3,0,0,0.0,1.9009835052114454,2.822313856523222,1.0385626643295252,3.4180105170902753,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DE,2,2,0,2,0,0,0.0,0.8975714803180512,1.1894883383118848,0.8975714803180512,1.1894883383118848,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DELL,2,2,1,1,0,0,50.0,2.5368577361238596,3.456437055965573,2.5368577361238596,3.456437055965573,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DIS,2,2,1,1,0,0,50.0,0.3668581652044284,0.7903819127179283,0.3668581652044284,0.7903819127179283,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,EOG,1,1,0,1,0,0,0.0,0.5113356103999052,1.132854261539285,0.5113356103999052,1.132854261539285,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,ETN,2,2,0,2,0,0,0.0,1.9034955561555527,0.7515178460921451,1.9034955561555527,0.7515178460921451,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,FDX,2,2,1,1,0,0,50.0,1.486142379431005,0.49469552201313216,1.486142379431005,0.49469552201313216,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,GE,2,2,0,2,0,0,0.0,0.8363808154538037,0.7741605450768028,0.8363808154538037,0.7741605450768028,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,GOOG,4,4,2,2,0,0,50.0,1.206930372278136,1.1486425042117885,1.2054570733949341,0.7061321403250044,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,GS,1,1,1,0,0,0,100.0,1.0654944634901002,1.292449562215552,1.0654944634901002,1.292449562215552,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,HAL,4,4,0,4,0,0,0.0,0.5847008172887661,2.5188323329799402,0.5527977956579043,2.547644440972254,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,HD,3,3,0,3,0,0,0.0,0.9748367284342235,2.0186407663009347,0.11250646151975083,1.4276979516967336,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,HON,4,4,0,4,0,0,0.0,1.346390353914672,1.4224113994233936,1.3550307770294747,1.2763548403592386,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,HOOD,3,3,0,3,0,0,0.0,1.0522661630150425,4.59401534254974,0.6249132064990814,4.485488126649082,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,IBM,1,1,0,1,0,0,0.0,1.484676651372177,0.5324214353735686,1.484676651372177,0.5324214353735686,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,INTC,4,4,1,3,0,0,25.0,2.5998781328244203,3.683835601550662,2.8792570910897997,2.1103116662961336,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,ISRG,2,2,0,2,0,0,0.0,0.48751935009440267,1.0967815308876079,0.48751935009440267,1.0967815308876079,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,IWM,3,3,1,2,0,0,33.333333333333336,0.4323767924950719,0.8722426290320909,0.5184813513965585,0.7400088720409759,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,JNJ,2,2,2,0,0,0,100.0,1.8214332802010094,0.35888353366459746,1.8214332802010094,0.35888353366459746,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,JPM,3,3,1,2,0,0,33.333333333333336,0.5707903498898812,1.087062167140835,0.6342276688266023,1.2804867568450067,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,KLAC,2,2,0,2,0,0,0.0,4.09950080329814,4.800057988067749,4.09950080329814,4.800057988067749,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,LLY,2,2,0,2,0,0,0.0,1.656313370461508,0.8372441357661479,1.656313370461508,0.8372441357661479,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,LMT,1,1,0,1,0,0,0.0,1.2049305202899283,0.9833341027653365,1.2049305202899283,0.9833341027653365,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,LOW,2,2,1,1,0,0,50.0,0.9843454379532723,0.8665987253952608,0.9843454379532723,0.8665987253952608,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,LRCX,1,1,0,1,0,0,0.0,0.526484579614084,2.453364690790533,0.526484579614084,2.453364690790533,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,LULU,5,5,0,5,0,0,0.0,0.6833580720957327,2.2034471253102623,0.42141899227281004,1.8934797879813547,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MA,3,3,1,2,0,0,33.333333333333336,1.3765609806736336,0.8183356481601796,1.831347144981571,0.6294689237914758,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MCD,4,4,1,3,0,0,25.0,0.20873695913469256,1.430113870539373,0.12733531491372488,1.2719743733207451,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,META,5,5,0,5,0,0,0.0,0.8143269502910926,2.0220446607549505,0.8680912746656787,1.8267402350447197,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MRK,3,3,1,2,0,0,33.333333333333336,0.6006444814995104,1.1145931592870186,0.1655701276632807,1.1372053505293946,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MS,3,3,0,3,0,0,0.0,0.03537068477646029,2.9752525751738137,0.0,1.836753818761136,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MSFT,4,4,1,3,0,0,25.0,1.189456409457684,0.7046831910665381,1.3443726040421446,0.6425349168249481,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,MU,1,1,0,1,0,0,0.0,0.16944507878511297,3.7715892837826464,0.16944507878511297,3.7715892837826464,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,NEE,2,2,0,2,0,0,0.0,0.15525624308768252,1.1759678622953016,0.15525624308768252,1.1759678622953016,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,NFLX,6,6,2,4,0,0,33.333333333333336,1.0158232875154352,1.2915960431227547,0.9044073521906977,1.1486794943164869,1,6
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,NKE,4,4,1,3,0,0,25.0,0.2647504977939775,2.5428015564740263,0.14630235282229131,2.581904644422356,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,NVDA,5,5,1,4,0,0,20.0,1.2525177265830565,1.271720819027854,1.2049731161645074,0.9531071635226889,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,ORCL,1,1,0,1,0,0,0.0,2.778215761092366,1.3969915802087625,2.778215761092366,1.3969915802087625,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,OXY,6,6,0,6,0,0,0.0,0.807325576955428,1.7616247445181938,0.576051838893713,1.5774369230402145,1,6
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,PANW,5,5,0,5,0,0,0.0,1.5007797892379247,2.3117885997270475,1.5983234806543296,1.213599824841261,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,PEP,3,3,0,3,0,0,0.0,0.44373478626005997,1.2785734900103292,0.4874055884213277,1.4829758618248734,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,PFE,5,5,0,5,0,0,0.0,0.463709558595413,1.340420458624117,0.23813885326982132,1.304473327296662,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,PLTR,3,3,0,3,0,0,0.0,0.5273658518128229,2.066840128674846,0.44545527735286455,2.218017872957097,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,PYPL,3,3,1,2,0,0,33.333333333333336,1.9221291294617064,1.520803699953727,0.0868809730668965,1.6670322439131344,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,QCOM,3,3,1,2,0,0,33.333333333333336,2.0356875293691807,2.442737414874673,2.5443660466110707,2.276541204537961,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,QQQ,2,2,0,2,0,0,0.0,0.3535733012756268,1.2177260095839324,0.3535733012756268,1.2177260095839324,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,RBLX,4,4,0,4,0,0,0.0,1.4379357120381417,2.2548705851049036,1.5632944194329288,2.446795683534759,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,REGN,1,1,0,1,0,0,0.0,0.08354871202243819,1.5577540232218605,0.08354871202243819,1.5577540232218605,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,RTX,1,1,1,0,0,0,100.0,1.8287937743190616,0.5398346303501996,1.8287937743190616,0.5398346303501996,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,SBUX,5,5,1,4,0,0,20.0,0.39428796160159174,1.5445225049607727,0.4899318994659742,1.5599431678996745,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,SHOP,6,6,2,4,0,0,33.333333333333336,2.4916301047898908,2.3005504564665102,1.6982788314998705,1.9697873777427715,1,6
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,SLB,6,6,1,5,0,0,16.666666666666668,0.7170606633380338,2.21036375484856,0.41041507883998735,2.1053168705155034,1,6
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,SNOW,3,3,0,3,0,0,0.0,1.3008401885412726,3.768647888026982,0.43428365698341775,3.3883418850829807,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,SPY,7,6,2,4,0,1,33.333333333333336,0.4538339294488588,0.6405518558362173,0.20816094331815005,0.7391483206603301,1,7
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,T,5,5,1,4,0,0,20.0,0.9944165612001351,1.6685208871874533,1.1899515204936075,1.652710445130013,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TEAM,1,1,0,1,0,0,0.0,3.1238692558195678,5.258714268483898,3.1238692558195678,5.258714268483898,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TGT,3,3,0,3,0,0,0.0,1.3552873390363356,1.1899054576488362,1.321421924436983,1.1378848728246314,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TMO,3,3,0,3,0,0,0.0,0.49692733083373386,2.7102613416199097,0.5798180646832152,3.1514943128294415,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TMUS,1,1,0,1,0,0,0.0,0.12971570641012273,2.497027348394755,0.12971570641012273,2.497027348394755,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TQQQ,2,2,0,2,0,0,0.0,4.202988279559554,2.1010294479185663,4.202988279559554,2.1010294479185663,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TSLA,4,4,0,4,0,0,0.0,0.8874055606625962,2.2541943821942247,0.726695841910613,1.7004445996889515,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,TXN,2,2,0,2,0,0,0.0,1.131597824121295,1.441904870902806,1.131597824121295,1.441904870902806,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,UBER,2,2,1,1,0,0,50.0,3.436263160566771,1.6058269044131972,3.436263160566771,1.6058269044131972,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,UNH,5,5,0,5,0,0,0.0,0.3869850265510628,2.222034649065519,0.4319575452618466,2.1837213499368384,1,5
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,UPS,1,1,0,1,0,0,0.0,0.5180388529139707,0.8603145235892624,0.5180388529139707,0.8603145235892624,1,1
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,V,3,3,1,2,0,0,33.333333333333336,1.174676164986564,0.6420793588940128,0.8106236506578716,0.6259589664209015,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VRTX,2,2,0,2,0,0,0.0,1.0328805662424347,1.0678724068525338,1.0328805662424347,1.0678724068525338,1,2
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VZ,4,4,1,3,0,0,25.0,0.5848409381834848,2.1938999731045987,0.426424284521572,1.0056283097219885,1,4
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,WMT,3,3,1,2,0,0,33.333333333333336,1.752408295365389,0.9473379823973348,1.2564408197049264,0.5388099328439776,1,3
warning_c3_c4_state,C3_C4_ADVERSE,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,XOM,5,5,0,5,0,0,0.0,0.41562262919971166,1.6501924876361564,0.32861107054183486,1.7658500962623602,1,5
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AAPL,10,10,3,7,0,0,30.0,0.9612435661104929,0.9657432401760287,0.6411492999699175,0.9346424811425645,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ABBV,8,8,1,7,0,0,12.5,0.6069379306086098,1.7100675989522753,0.3813120807698538,1.3595632310616605,1,8
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ABNB,10,10,2,8,0,0,20.0,1.0158307789768122,1.667897403559867,0.8701858011719673,1.6218089002067202,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ADBE,8,8,1,7,0,0,12.5,2.107612659296933,1.6045565640048065,1.96320941383513,1.423539261059092,1,8
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AMAT,2,2,0,2,0,0,0.0,0.784073620400936,1.482955350473687,0.784073620400936,1.482955350473687,1,2
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AMD,3,3,0,3,0,0,0.0,0.8518801295222044,2.55850397700322,0.7166715995095316,2.1776526702635053,1,3
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AMGN,6,6,1,5,0,0,16.666666666666668,0.8284002913896976,1.3777322168848405,0.3095144456214265,1.362425372726816,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AMZN,15,15,2,13,0,0,13.333333333333334,0.5627829155034227,2.0481692567522463,0.13831838377064823,1.6927362331261935,1,15
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ANET,2,2,0,2,0,0,0.0,2.0736528733206194,1.4303495035669063,2.0736528733206194,1.4303495035669063,1,2
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,APP,10,9,0,9,1,0,0.0,2.9487318066118684,2.367536093825286,3.329938887348771,1.9286368704283965,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ARM,3,3,0,3,0,0,0.0,2.763160527946655,3.7737673315786924,1.1575562700964612,2.2186495176848915,1,3
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ASML,5,5,1,4,0,0,20.0,1.8267402269770536,1.4028393082423074,2.2309384164222923,0.5863606502383253,1,5
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AVGO,15,14,1,13,1,0,7.142857142857143,0.7571960071252456,2.340073799698394,0.5702632465470018,1.8951796407185657,1,15
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AXON,5,5,1,4,0,0,20.0,1.9580899533428997,3.0934624577921292,0.37222286844247204,3.1813609110297354,1,5
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,AXP,9,9,2,7,0,0,22.22222222222222,1.036039832138134,1.148640643233909,0.5976151246893201,0.9978081939825124,1,9
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,BA,12,12,0,12,0,0,0.0,0.9050584841683715,1.5590035918144645,0.6681879369032758,1.65899285488552,1,12
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,BAC,5,5,0,5,0,0,0.0,0.20118981238205266,1.5907881440873233,0.09433962264150407,1.6494435612082636,1,5
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,BKNG,10,10,4,6,0,0,40.0,1.4117914270789564,1.2636029173173917,1.0597557896462808,0.872283320072609,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,BLK,6,6,2,4,0,0,33.333333333333336,1.667368727748447,1.2642027553742696,1.052295687836013,0.9188413168454325,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,BMY,10,10,1,9,0,0,10.0,0.841722338979749,1.59576527490952,0.5870675947628438,1.425361512791992,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,C,12,12,3,9,0,0,25.0,0.8802297257530506,1.9826349345986918,0.48875230736472164,1.8189104010757002,1,12
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CAT,3,3,0,3,0,0,0.0,0.47887895867714025,1.5802683638020867,0.5811247657262179,1.4950112626328345,1,3
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CEG,7,7,0,7,0,0,0.0,0.9166699255113977,1.915442032287024,0.6696143958868875,2.2341278518842467,1,7
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CMCSA,7,7,0,7,0,0,0.0,0.5494047463522918,1.8791184143888215,0.4620329449578224,1.7506631299734658,1,7
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CME,10,10,2,8,0,0,20.0,1.1621893407475603,1.3706285315921007,0.6444150645317928,1.2846665136370925,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CMG,14,14,2,12,0,0,14.285714285714286,1.9344186509244277,1.7089874854908547,1.36780518659077,1.3133119252663725,1,14
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,COIN,8,8,0,8,0,0,0.0,0.7007157580916548,3.829132674016379,0.3030549899702766,3.812491985021128,1,8
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,COP,4,4,1,3,0,0,25.0,1.6162530562912996,0.5643842517543888,1.627045063478042,0.5365284146662981,1,4
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,COST,14,14,3,11,0,0,21.428571428571427,0.5753299469933367,1.2508805040632354,0.2988093348840091,0.9305642488698431,1,14
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CRM,10,10,2,8,0,0,20.0,1.8415235557503202,1.6843447747292264,1.5186530525322197,1.1069926069191736,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CRWD,10,10,0,10,0,0,0.0,1.4450875669752805,2.7203282899234003,0.6673681680785082,2.8795946935287855,1,10
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CSCO,6,6,1,5,0,0,16.666666666666668,0.5427010660233902,1.401664785792316,0.5184203592071673,1.299664135732199,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CVS,7,7,2,5,0,0,28.571428571428573,0.9695530031575122,1.5917341457232712,0.37435092380147594,1.4370245139475881,1,7
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,CVX,11,11,2,9,0,0,18.181818181818183,0.5561718162207029,1.1650870067160488,0.6144067796610151,0.9657461898294792,1,11
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DASH,6,6,0,6,0,0,0.0,1.2958302677930609,2.5493230619725957,0.4172777242510279,2.0917808491710943,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DDOG,8,8,1,7,0,0,12.5,2.0434079755394845,2.9773008291034664,1.9339519280614552,2.6701735859801587,1,8
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DE,8,8,0,8,0,0,0.0,1.153340487177101,1.1797263248506877,1.0603469181757075,0.9416819758052606,1,8
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DELL,5,4,0,4,1,0,0.0,1.4939110501460011,4.414617878956151,0.6199586694220431,4.881909977751154,1,5
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,DIS,9,9,2,7,0,0,22.22222222222222,0.8759881328449193,1.345399922430939,0.7456670697299426,1.1761127446010453,1,9
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,EOG,6,6,1,5,0,0,16.666666666666668,0.9833459605931743,0.8822353229437153,0.8151515698735381,0.8122903971745832,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,ETN,6,6,0,6,0,0,0.0,1.012934184047555,1.6496794747861057,0.9024265861393658,1.1258979859895732,1,6
warning_c3_c4_state,C3_C4_ADVERSE,relevant_level_cluster_state,MODERATE_CLUSTER,RESCUE_CONTEXT,FDX,5,5,1,4,0,0,20.0,1.0850497818433498,0.7795977699588679,1.1859121811583055,0.5814547870980876,1,5
