warning_feature,warning_state,context_feature,context_state,effect_type,validation_subperiod,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,negative_candidate_state,OTHER,RESCUE_CONTEXT,VALIDATION_NEWER,692,679,137,542,6,7,20.176730486008836,1.0298033167465692,2.352975669178787,0.5500584323694014,1.8658883659211067,111,80
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION_OLDER,162,159,34,125,3,0,21.38364779874214,0.9984509887438897,2.206606699413669,0.6340898228639225,1.6923222369068052,88,60
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION_NEWER,172,172,33,139,0,0,19.186046511627907,1.002155683971571,2.6182312465025883,0.5888300542332603,2.0733917083932027,86,69
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION_OLDER,237,232,38,194,4,1,16.379310344827587,0.9164598214552082,2.027121729207326,0.5507105068342188,1.7281814248958254,98,71
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION_NEWER,263,256,49,207,2,5,19.140625,1.0998052007428514,2.153116474905248,0.6437623735707226,1.667850184810925,97,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,VALIDATION_OLDER,208,199,34,165,8,1,17.08542713567839,0.8783896195609885,1.990625641760289,0.5173673884152624,1.703943907318884,98,70
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,session_level_clear_state,TWO_OF_3_CLEARED,RESCUE_CONTEXT,VALIDATION_NEWER,175,173,35,138,2,0,20.23121387283237,0.9016744514303219,2.2755370512626065,0.4056198930104037,1.9100158012918367,86,72
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION_OLDER,149,142,32,110,6,1,22.535211267605632,0.9270063101937525,2.2670233781438003,0.6149465329738661,1.8855386660021562,83,62
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION_NEWER,122,121,25,96,1,0,20.66115702479339,0.9623220703923525,2.7757964843140197,0.4710890119131266,2.1434510057083465,78,51
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION_OLDER,55,53,10,43,2,0,18.867924528301888,0.8610988575895058,2.32535008543947,0.3450595716052811,1.8259693417493288,45,35
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION_NEWER,41,41,8,33,0,0,19.51219512195122,1.210696180878458,2.122875089986112,0.6753246753246812,1.8572626337051252,32,31
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION_OLDER,42,42,7,35,0,0,16.666666666666668,1.0780098439775359,1.7456121684527208,0.6417131915590291,1.3355611783583612,36,30
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION_NEWER,66,66,8,58,0,0,12.121212121212121,1.121969126741792,2.29693678875458,0.6133274922113765,1.8210708789996333,46,41
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION_OLDER,489,480,79,401,8,1,16.458333333333332,1.0106128948819364,1.9889355885003475,0.5760413809318543,1.6380952380952372,112,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION_NEWER,488,476,93,383,5,7,19.537815126050422,0.9858879006919382,2.2562281927663244,0.5226391851082696,1.7512701863816997,110,80
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION_OLDER,54,51,8,43,3,0,15.686274509803921,0.8755073463899444,2.02108012631909,0.5593288268972724,1.7581687548578222,45,33
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION_NEWER,63,63,6,57,0,0,9.523809523809524,0.8977032943230203,2.4039864594355693,0.4136833731105776,1.9100158012918367,45,40
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION_OLDER,536,522,95,427,12,2,18.199233716475096,0.9852894509081129,2.038983995854231,0.5837059560818707,1.6902469733809558,111,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION_NEWER,541,530,112,418,5,6,21.132075471698112,1.040778627173976,2.315460152726977,0.5549173194081863,1.860385731353472,111,80
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION_OLDER,171,170,28,142,1,0,16.470588235294116,1.0290488219553493,2.070196086061243,0.5469755469755495,1.6675115391798512,77,67
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION_NEWER,133,131,23,108,1,1,17.557251908396946,0.8998600661650469,2.3233162091178468,0.4230657780353407,1.7329730736979403,76,64
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,VALIDATION_OLDER,454,450,72,378,4,0,16.0,0.8131582515077037,1.8724930183652018,0.5090594676363469,1.5212023773413348,106,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,MODERATE_CLUSTER,ESCALATION_CONTEXT,VALIDATION_NEWER,394,390,63,327,2,2,16.153846153846153,0.7488085384893719,2.0589406034704156,0.4045732561016721,1.6484225092388511,105,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,VALIDATION_OLDER,214,202,45,157,12,0,22.277227722772277,1.4317041545213753,2.6222087129800173,0.8463722919115813,2.2754823113780236,82,71
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,relevant_level_cluster_state,WIDE_CLUSTER,RESCUE_CONTEXT,VALIDATION_NEWER,227,223,60,163,4,0,26.905829596412556,1.6040917512982853,3.1441902924357366,0.8989877539463309,2.357947920715114,83,75
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION_OLDER,167,164,27,137,2,1,16.463414634146343,0.8575563180458731,1.9767167500509903,0.48088703749080897,1.6021573604060952,88,63
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION_NEWER,135,133,20,113,1,1,15.037593984962406,0.9552345950059408,2.1743373268305968,0.5551510738987981,1.7683743943923365,74,64
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION_OLDER,164,161,35,126,3,0,21.73913043478261,0.9946747297507917,2.213397989412879,0.6340898228639225,1.717374874651115,88,61
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION_NEWER,173,173,33,140,0,0,19.07514450867052,0.9968634553377983,2.6134509136674007,0.5834160873882807,2.063055438002542,87,69
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION_OLDER,265,257,43,214,7,1,16.731517509727627,1.0720806368750828,2.087402250542855,0.5729234793982989,1.7916666666666654,105,73
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION_NEWER,279,271,54,217,4,4,19.92619926199262,1.1370909718186488,2.240360069765102,0.5663939584644421,1.7553052135184692,101,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION_OLDER,183,176,43,133,7,0,24.431818181818183,1.0586270312693185,2.3399544727315598,0.6246742665032181,1.9637531543932143,90,63
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,HIGH,RESCUE_CONTEXT,VALIDATION_NEWER,108,105,21,84,2,1,20.0,0.9751352520365808,2.7805120075238503,0.4788070743143297,2.1108591181265437,69,53
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,VALIDATION_OLDER,459,449,73,376,9,1,16.258351893095767,1.004743356444715,1.997833813269911,0.5400936897216965,1.6174046740467358,106,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,premarket_rvol_20d_discovery_state,MODERATE,ESCALATION_CONTEXT,VALIDATION_NEWER,500,490,88,402,4,6,17.959183673469386,1.0585080425993512,2.2725273982667833,0.5510106519487465,1.7679293882673222,109,80
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION_OLDER,136,133,22,111,2,1,16.541353383458645,0.8813070106113436,1.894984753267747,0.508405503138091,1.5627334594431588,74,16
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION_NEWER,129,129,25,104,0,0,19.37984496124031,1.1706923003749325,2.2350442754886815,0.6437623735707226,1.9100158012918367,74,14
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION_OLDER,135,131,21,110,4,0,16.03053435114504,0.8857940589580039,2.0471557584606033,0.49904771088984623,1.6891658013153326,83,15
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION_NEWER,126,122,28,94,3,1,22.950819672131146,0.9681077061592951,2.6334755070169495,0.5735962614981734,1.8938804741442623,76,15
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,VALIDATION_OLDER,151,149,27,122,2,0,18.120805369127517,1.0898975474303003,1.9140084051586395,0.6119182853735803,1.4828721897821913,89,16
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,weekday,WEDNESDAY,ESCALATION_CONTEXT,VALIDATION_NEWER,149,145,27,118,2,2,18.620689655172413,0.9716236272476594,2.186977414146519,0.5551510738987981,1.7637485333636218,85,17
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION_OLDER,670,654,119,535,14,2,18.195718654434252,1.0122030919327234,2.0472832875763918,0.5953736392998223,1.6884617574755252,112,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION_NEWER,651,639,128,511,6,6,20.031298904538342,1.021587237630812,2.373752686027938,0.550012790995136,1.8651916645227535,109,80
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION_OLDER,64,63,8,55,1,0,12.698412698412698,0.7527286903546667,2.0225166925745013,0.4038030526531521,1.787319829522346,45,39
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,continuous_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION_NEWER,55,54,6,48,0,1,11.11111111111111,0.9453661653704034,2.016804743609967,0.37064905386953184,1.7553052135184692,42,39
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION_OLDER,549,535,97,438,13,1,18.130841121495326,0.9555066822165348,2.07874218918273,0.5617324603881722,1.6891658013153326,111,78
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION_NEWER,515,506,100,406,6,3,19.76284584980237,0.9879635713182121,2.386267174363949,0.5102810737699813,1.8911907357972597,109,79
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION_OLDER,187,184,28,156,2,1,15.217391304347826,1.080565740273617,1.921859543134724,0.6246742665032181,1.6670322439131344,88,63
warning_no_recovery_state,NO_RECOVERY_THROUGH_C10,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION_NEWER,203,199,38,161,0,4,19.09547738693467,1.047072907055637,2.1674907590332846,0.6247575774366918,1.7249527410207866,91,72
