warning_feature,warning_state,context_feature,context_state,effect_type,research_period,direction,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,67,66,41,25,0,1,62.121212121212125,1.6834222802010843,1.1190392119532717,1.3327098433481386,0.7916065669514478,49,27
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BULL,72,67,35,32,5,0,52.23880597014925,2.2489146072851565,1.6500193822285485,1.9054398735600415,1.1051026767139507,52,27
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,THURSDAY,RESCUE_CONTEXT,DISCOVERY,BEAR,61,60,45,15,0,1,75.0,1.9191021531272945,0.7993123607674225,1.6,0.4938271604938234,48,26
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,THURSDAY,RESCUE_CONTEXT,DISCOVERY,BULL,68,66,36,30,0,2,54.54545454545455,1.1646697027566228,1.4818214583971283,0.8917162511219678,0.895762521167837,51,25
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,THURSDAY,RESCUE_CONTEXT,VALIDATION,BEAR,90,85,56,29,3,2,65.88235294117646,2.080696243208753,1.439575380088228,1.5335202458437212,0.920937008066259,60,30
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,THURSDAY,RESCUE_CONTEXT,VALIDATION,BULL,83,82,53,29,1,0,64.63414634146342,1.7479447403591948,1.4220556395262665,1.3817053347125792,0.6749857444071704,62,31
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,WEDNESDAY,RESCUE_CONTEXT,DISCOVERY,BEAR,94,92,64,28,0,2,69.56521739130434,1.5731961421798026,0.8128122109634596,1.1414116972241295,0.5225481076442431,57,30
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,WEDNESDAY,RESCUE_CONTEXT,DISCOVERY,BULL,72,69,41,28,0,3,59.42028985507246,1.3394832251241091,1.038471498249771,1.0269190803454995,0.6515239588854997,56,28
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,WEDNESDAY,RESCUE_CONTEXT,VALIDATION,BEAR,88,84,53,31,1,3,63.095238095238095,1.9245877103536946,1.357046328590831,1.3356314709031305,0.785099824659607,64,32
warning_fast_recovery_state,RECOVERED_IN_1_BAR,weekday,WEDNESDAY,RESCUE_CONTEXT,VALIDATION,BULL,79,78,54,24,1,0,69.23076923076923,1.7387295511225203,1.274354375653701,1.3633439782320387,0.9724238026124843,56,30
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,239,231,157,74,0,8,67.96536796536796,1.4853518691648504,0.998645812427945,1.1298606016140877,0.6723283793347407,97,115
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,296,289,177,112,0,7,61.24567474048443,1.3121083728617617,1.0820916436010017,0.9971832026916998,0.7841699787471326,102,126
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BEAR,267,258,160,98,7,2,62.01550387596899,1.754173139818388,1.4035491295956477,1.296296296296283,0.8861864872732007,102,131
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,VALIDATION,BULL,289,282,185,97,7,0,65.60283687943263,1.9142615916414012,1.3058159080471183,1.4742253043014364,0.9042487303356918,101,129
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BEAR,98,95,67,28,0,3,70.52631578947368,1.8350142611169311,0.8899980389714968,1.286345693407156,0.503273036487251,64,62
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,DISCOVERY,BULL,66,64,32,32,0,2,50.0,1.474145593203928,1.0237211567310993,0.995262191355071,0.6486777521456133,48,46
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BEAR,107,103,65,38,0,4,63.10679611650485,2.1238287429605105,1.2183573313627423,1.5188788766653625,0.8035805106296425,56,63
warning_fast_recovery_state,RECOVERED_IN_1_BAR,rth_short_ma_state,BOTH_OPPOSING,ESCALATION_CONTEXT,VALIDATION,BULL,93,92,54,38,1,0,58.69565217391305,1.7321232812718466,1.649403442883307,1.329936109020014,0.8894230769230879,61,58
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,market_prior_5d_consensus,MIXED,ESCALATION_CONTEXT,DISCOVERY,BEAR,52,51,13,38,0,1,25.49019607843137,1.412577907479514,1.8427370882504446,0.9611235390326569,1.45763223700015,44,6
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,market_prior_5d_consensus,MIXED,ESCALATION_CONTEXT,DISCOVERY,BULL,30,30,8,22,0,0,26.666666666666668,1.3572331210500685,1.433031127805336,0.9267777808702188,1.1559903396564488,28,6
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,market_prior_5d_consensus,MIXED,ESCALATION_CONTEXT,VALIDATION,BEAR,84,83,22,61,1,0,26.50602409638554,1.1451224912132014,1.9733737173197416,0.555217487925894,1.5677601627871627,57,13
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,market_prior_5d_consensus,MIXED,ESCALATION_CONTEXT,VALIDATION,BULL,95,94,23,71,1,0,24.46808510638298,1.000585001196853,1.9657908086896363,0.6771068792636616,1.5050645520805697,65,13
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BEAR,234,227,65,162,5,2,28.634361233480178,1.0722534722798873,1.7456543490984577,0.7479577511549479,1.383028914064358,99,101
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,DISCOVERY,BULL,280,277,104,173,1,2,37.545126353790614,1.08945473912144,1.550460815703918,0.7827236938411763,1.153602730551993,95,119
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BEAR,274,270,84,186,4,0,31.11111111111111,1.403650639883123,2.1087161748733747,0.9678859549754271,1.7102621302284924,101,109
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,ALL_3_CLEARED,RESCUE_CONTEXT,VALIDATION,BULL,286,281,73,208,4,1,25.97864768683274,1.3200115918470154,1.9003884602241978,0.8896952865621062,1.3682037150748965,102,121
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BEAR,373,364,95,269,1,8,26.0989010989011,1.031793256469424,1.4748250800771732,0.6361584239688034,1.0874167596905147,103,130
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BULL,289,279,72,207,0,10,25.806451612903224,0.8516624599111102,1.5435192486982268,0.5454099767128241,1.1601140017538771,103,123
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION,BEAR,365,359,89,270,1,5,24.79108635097493,1.2185902829307742,1.8388141847051778,0.780240145769415,1.4067071798334458,108,127
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,session_level_clear_state,NONE_CLEARED,ESCALATION_CONTEXT,VALIDATION,BULL,390,379,95,284,6,5,25.065963060686016,1.316823395131291,1.9901954988484727,0.856153071080265,1.555238500005461,105,130
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,DISCOVERY,BEAR,153,148,41,107,3,2,27.7027027027027,1.0419261271905607,1.907085060941735,0.7469879518072344,1.4769347496206437,95,70
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,DISCOVERY,BULL,198,195,78,117,1,2,40.0,1.0141199708555255,1.5865290036494768,0.6975904568263938,1.1598137217483757,91,90
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION,BEAR,209,206,64,142,3,0,31.067961165048544,1.2670522806581581,2.063021576854935,0.9239815203695878,1.6576639080231919,91,87
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,ALREADY_BEYOND_AT_C1_OPEN,RESCUE_CONTEXT,VALIDATION,BULL,244,234,58,176,8,2,24.786324786324787,1.385373103104812,2.0261622943970625,0.8929464918762995,1.5582951502175626,99,106
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,DISCOVERY,BEAR,77,75,16,59,2,0,21.333333333333332,1.1273358865932335,1.7387732236286813,0.7303293371916741,1.351669017395388,55,54
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,DISCOVERY,BULL,89,88,35,53,1,0,39.77272727272727,0.9896777305945536,1.5121171628820238,0.7625054283569238,1.0691587078811917,55,64
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION,BEAR,80,78,25,53,2,0,32.05128205128205,1.7131151032046383,1.8552130164782112,1.2037201000934186,1.5684706427073363,52,60
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C1_BREAK_HELD_THROUGH_C2,RESCUE_CONTEXT,VALIDATION,BULL,82,81,22,59,1,0,27.160493827160494,1.0427347683842032,1.8804928557508136,0.6238817853266324,1.3311036320662708,63,54
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,DISCOVERY,BEAR,92,90,27,63,1,1,30.0,1.0407643971523808,1.6146450539002,0.745524902094026,1.307161887230509,65,60
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,DISCOVERY,BULL,89,87,23,64,0,2,26.436781609195403,1.0809655148988875,1.7032780941172527,0.6877317529236574,1.161028749283319,58,60
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION,BEAR,85,85,22,63,0,0,25.88235294117647,1.329447941997021,2.0049280962998006,0.7024559787274174,1.777233736380782,57,58
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,C2_BREAK,ESCALATION_CONTEXT,VALIDATION,BULL,81,79,19,60,2,0,24.050632911392405,1.2313448779597942,1.6691840095900208,0.7240925333834832,1.2397225077081184,63,63
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BEAR,895,878,244,634,1,16,27.790432801822323,1.0074968300818736,1.49302152359635,0.6167653236585839,1.10244025157233,112,154
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,DISCOVERY,BULL,725,707,199,508,0,18,28.147100424328148,0.9101155572311058,1.476219486995658,0.5866666666666637,1.0998680158380993,112,149
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION,BEAR,737,722,183,539,7,8,25.346260387811633,1.1814083560801696,1.8908175975180024,0.7321123075374923,1.464128843338196,112,152
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,pd_level_structure_state,NOT_CLEARED,ESCALATION_CONTEXT,VALIDATION,BULL,779,762,193,569,11,6,25.328083989501312,1.3276243789129953,1.866141268403575,0.8922049462590044,1.3993710691823908,112,153
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,DISCOVERY,BEAR,88,87,23,64,0,1,26.436781609195403,0.8408095072375115,1.6511148177184054,0.672020145336458,1.2560855675911773,58,58
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,DISCOVERY,BULL,80,78,21,57,0,2,26.923076923076923,0.8713021832208323,1.6253197920451092,0.7388351519037265,1.1362194317974295,57,55
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION,BEAR,98,96,20,76,2,0,20.833333333333332,1.0647096969835614,2.0968910412885395,0.5895316404868097,1.798595561372208,62,59
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,MULTIPLE_C2_LEVEL_BREAKS,ESCALATION_CONTEXT,VALIDATION,BULL,80,75,17,58,5,0,22.666666666666668,1.145187549091699,1.812001428276437,0.8749933648845394,1.444934745776859,60,63
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,DISCOVERY,BEAR,912,892,242,650,6,14,27.130044843049326,1.030272022645614,1.5497565436644705,0.6357722716129515,1.1896046200558472,112,157
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,DISCOVERY,BULL,805,786,249,537,2,17,31.6793893129771,0.9367952313825628,1.5179757478490192,0.5956956187548084,1.1159768328859954,112,155
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION,BEAR,815,800,230,570,7,8,28.75,1.2955110705591475,1.8607860657667827,0.8163728102500131,1.4237760876968235,112,157
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,NO_C2_LEVEL_BREAK,RESCUE_CONTEXT,VALIDATION,BULL,895,872,219,653,16,7,25.11467889908257,1.3320334299783834,1.9169143762573055,0.8502969386891123,1.4187253848907928,112,158
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DISCOVERY,BEAR,264,259,71,188,1,4,27.413127413127413,0.9622461232945149,1.659769657972355,0.5770063016558425,1.3005553986106708,101,122
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,DISCOVERY,BULL,256,253,72,181,0,3,28.458498023715414,0.9706477411116506,1.4616175429303757,0.624480448769531,1.1035093681275914,97,113
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION,BEAR,242,239,58,181,3,0,24.267782426778243,1.1365573501542743,1.9812435073354318,0.6863652697980676,1.610402819232837,96,119
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,c2_break_count_state,ONE_C2_LEVEL_BREAK,ESCALATION_CONTEXT,VALIDATION,BULL,250,248,67,181,1,1,27.016129032258064,1.3168758895250876,1.7304415039658023,0.9559354286284958,1.3230376817446838,98,125
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BEAR,204,199,54,145,1,4,27.1356783919598,0.7953192394105177,1.2868733979294675,0.591189526950983,0.9983944989647953,91,102
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,DISCOVERY,BULL,262,252,89,163,0,10,35.317460317460316,0.753541177367923,1.1334137289956605,0.49597844763731136,0.8432585920401969,93,111
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,VALIDATION,BEAR,167,164,49,115,0,3,29.878048780487806,0.9871086178720879,1.4899870551473222,0.585902164080429,1.3001990801125871,77,83
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,relevant_level_cluster_state,TIGHT_CLUSTER,RESCUE_CONTEXT,VALIDATION,BULL,156,150,39,111,0,6,26.0,0.8251257788307069,1.2689940346200912,0.6515162720909211,0.9452817647104306,75,89
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,AH,ESCALATION_CONTEXT,DISCOVERY,BEAR,251,247,70,177,1,3,28.34008097165992,1.0592206721725086,1.605105252373814,0.7094350728813399,1.1517540322870021,96,120
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,AH,ESCALATION_CONTEXT,DISCOVERY,BULL,177,169,44,125,1,7,26.035502958579883,0.804503593537703,1.5479910302152922,0.5051922537187794,1.212832550860715,93,107
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION,BEAR,236,234,47,187,1,1,20.085470085470085,1.1735212267872124,1.8901513481315109,0.7156899351383945,1.495444315486139,96,112
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,AH,ESCALATION_CONTEXT,VALIDATION,BULL,225,220,60,160,3,2,27.272727272727273,1.1037218810316396,1.726496447882734,0.7654052373921933,1.2964913702293124,98,110
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,DISCOVERY,BEAR,246,239,65,174,5,2,27.196652719665273,1.038277889576134,1.7418125440477077,0.7274068976093534,1.376125356574129,100,103
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,DISCOVERY,BULL,285,282,105,177,1,2,37.234042553191486,1.0753236936711172,1.5381362915371257,0.7625054283569238,1.138419729792527,96,122
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION,BEAR,277,273,84,189,4,0,30.76923076923077,1.3919285728461608,2.1090167311717765,0.9507042253521201,1.7236375002790925,102,109
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,NONE_AHEAD,RESCUE_CONTEXT,VALIDATION,BULL,287,282,73,209,4,1,25.886524822695037,1.3196644861523747,1.8961696075889252,0.8918032786885336,1.3641947371823848,103,122
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PM,ESCALATION_CONTEXT,DISCOVERY,BEAR,434,423,111,312,1,10,26.24113475177305,0.9411227213260493,1.561504886864313,0.6028636493901898,1.1636212043019813,105,146
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PM,ESCALATION_CONTEXT,DISCOVERY,BULL,371,362,113,249,0,9,31.215469613259668,0.9426097014171163,1.5366031208092328,0.583537050180055,1.109562607204113,108,139
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION,BEAR,397,389,109,280,3,5,28.020565552699228,1.2508370867787644,1.8678421570214616,0.8113590263691631,1.4418169672678693,109,135
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,nearest_ahead_level,PM,ESCALATION_CONTEXT,VALIDATION,BULL,449,433,106,327,12,4,24.480369515011546,1.4133176945507626,2.0135082892763267,0.8643357020536359,1.6377236629650342,109,141
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,LOW,ESCALATION_CONTEXT,DISCOVERY,BEAR,224,221,53,168,0,3,23.981900452488688,0.86135075942362,1.3738938954804123,0.502761129526125,1.134305038425925,90,99
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,LOW,ESCALATION_CONTEXT,DISCOVERY,BULL,225,216,72,144,0,9,33.333333333333336,0.8798564776443939,1.1997354285184625,0.6445533808041476,0.8707382879568338,94,96
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,LOW,ESCALATION_CONTEXT,VALIDATION,BEAR,203,201,55,146,0,2,27.36318407960199,1.2087134712747527,1.637674172930561,0.8084841740041145,1.2909090909090881,89,92
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,premarket_rvol_20d_discovery_state,LOW,ESCALATION_CONTEXT,VALIDATION,BULL,170,169,37,132,0,1,21.893491124260354,1.1342843946065229,1.7760512729634041,0.8752687544790815,1.2194391888876162,85,92
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,ESCALATION_CONTEXT,DISCOVERY,BEAR,224,221,53,168,0,3,23.981900452488688,0.86135075942362,1.3738938954804123,0.502761129526125,1.134305038425925,90,99
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,ESCALATION_CONTEXT,DISCOVERY,BULL,225,216,72,144,0,9,33.333333333333336,0.8798564776443939,1.1997354285184625,0.6445533808041476,0.8707382879568338,94,96
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,ESCALATION_CONTEXT,VALIDATION,BEAR,203,201,55,146,0,2,27.36318407960199,1.2087134712747527,1.637674172930561,0.8084841740041145,1.2909090909090881,89,92
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,LOW_PREMARKET_RVOL,ESCALATION_CONTEXT,VALIDATION,BULL,170,169,37,132,0,1,21.893491124260354,1.1342843946065229,1.7760512729634041,0.8752687544790815,1.2194391888876162,85,92
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,OTHER,RESCUE_CONTEXT,DISCOVERY,BEAR,1040,1017,283,734,7,16,27.826941986234022,1.0333555074313097,1.624137527786833,0.661977771569737,1.216448302127809,112,156
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,OTHER,RESCUE_CONTEXT,DISCOVERY,BULL,916,901,270,631,2,13,29.966703662597116,0.954522325518803,1.5897703929646196,0.606408435325126,1.1777297870201746,111,154
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,OTHER,RESCUE_CONTEXT,VALIDATION,BEAR,952,934,253,681,12,6,27.08779443254818,1.2498541143683337,1.9632868039038611,0.7688135886177473,1.5332176027954776,112,156
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,low_premarket_rvol_candidate,OTHER,RESCUE_CONTEXT,VALIDATION,BULL,1055,1026,266,760,22,7,25.925925925925927,1.3461379611906654,1.88746932758301,0.8567940318553272,1.4276979516967336,112,159
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BEAR,249,245,58,187,1,3,23.6734693877551,0.8796396674953575,1.6977138735254311,0.5087719298245599,1.2577607734426928,98,32
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,FRIDAY,ESCALATION_CONTEXT,DISCOVERY,BULL,223,219,68,151,0,4,31.050228310502284,0.9171647477663274,1.6006122474111881,0.5778285062063078,1.1788868776872459,97,32
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,209,208,52,156,1,0,25.0,1.1424123388167464,1.653898242552994,0.8254612871899023,1.3969915802087625,92,30
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,FRIDAY,ESCALATION_CONTEXT,VALIDATION,BULL,227,222,54,168,4,1,24.324324324324323,1.3873774447858236,1.8985689646811552,0.8567940318553272,1.3070391421405039,94,30
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BEAR,234,228,65,163,2,4,28.50877192982456,0.9476850601645574,1.5553065361282428,0.6998036221371802,1.18214504356864,99,31
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,MONDAY,RESCUE_CONTEXT,DISCOVERY,BULL,228,223,75,148,0,5,33.63228699551569,0.8975947152452732,1.3520614655567438,0.6566378927192014,1.0722612494072865,97,31
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BEAR,194,189,50,139,4,1,26.455026455026456,1.1370262929764843,2.088780795092671,0.6457029094565834,1.602785906783152,95,29
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,MONDAY,RESCUE_CONTEXT,VALIDATION,BULL,232,227,67,160,4,1,29.515418502202643,1.309858171182703,1.760918031721721,0.8955232882426021,1.2176474921178246,101,30
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,TUESDAY,ESCALATION_CONTEXT,DISCOVERY,BEAR,243,239,59,180,1,3,24.686192468619247,1.0310368859231906,1.5595942055697538,0.6568144499179036,1.2501539598472726,98,32
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,TUESDAY,ESCALATION_CONTEXT,DISCOVERY,BULL,265,256,79,177,0,9,30.859375,0.9987766413075395,1.4083008498964682,0.6235286103768514,1.1318553092182018,106,32
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,TUESDAY,ESCALATION_CONTEXT,VALIDATION,BEAR,233,229,56,173,1,3,24.45414847161572,1.1585433792122743,1.7914807717143026,0.6753080492878905,1.4223393619921818,97,33
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,weekday,TUESDAY,ESCALATION_CONTEXT,VALIDATION,BULL,256,250,60,190,5,1,24.0,1.2735166831746565,2.007471652045101,0.8876736757369894,1.5630196052371585,103,33
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BEAR,1122,1098,304,794,7,17,27.686703096539162,1.0290039289586053,1.5918276170824586,0.6494178764348812,1.2128597178147222,112,156
warning_one_bar_nonrecovery_state,ONE_BAR_NONRECOVERY,continuous_short_ma_state,BOTH_FAVORABLE,RESCUE_CONTEXT,DISCOVERY,BULL,1004,985,307,678,1,18,31.16751269035533,0.946898497125329,1.5234722449391747,0.6331513517691856,1.1189407764773958,112,156
