ma_definition,symbol,short_ma_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
CONTINUOUS,SLB,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,1.531255629616288,0.23419203747073059,1.531255629616288,0.23419203747073059,1,1
CONTINUOUS,SNOW,BOTH_FAVORABLE,61,59,31,28,2,0,52.54237288135593,31,50.81967213114754,1.9699861646338146,1.8285000587532128,1.5520961202246826,1.7023055262231606,1,61
CONTINUOUS,SNOW,BOTH_OPPOSING,6,6,2,4,0,0,33.333333333333336,4,66.66666666666667,0.7060484291282948,1.7735670496286822,0.692392586238223,2.019176484607546,1,6
CONTINUOUS,SNOW,EMA20_ONLY_OPPOSING,4,4,3,1,0,0,75.0,3,75.0,1.392628756980624,2.6471223321646447,0.7682284887747902,2.567518605894845,1,4
CONTINUOUS,SNOW,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.3826768713832337,0.9473585962292332,0.3826768713832337,0.9473585962292332,1,1
CONTINUOUS,SPY,BOTH_FAVORABLE,104,74,35,39,0,30,47.2972972972973,54,51.92307692307692,0.4596886208031104,0.5016314570129249,0.3849459043425467,0.3601295462468078,1,104
CONTINUOUS,SPY,BOTH_OPPOSING,4,3,2,1,0,1,66.66666666666667,3,75.0,0.5291945641970941,0.4006866145946786,0.42047579917294564,0.2842553884762818,1,4
CONTINUOUS,SPY,EMA20_ONLY_OPPOSING,2,1,1,0,0,1,100.0,1,50.0,0.5593679744922394,0.1700060673862064,0.5593679744922394,0.1700060673862064,1,2
CONTINUOUS,T,BOTH_FAVORABLE,69,68,33,35,0,1,48.529411764705884,28,40.57971014492754,1.0810519099159184,1.0370593353888278,0.793790792026805,0.7377550910828615,1,69
CONTINUOUS,T,BOTH_OPPOSING,3,3,1,2,0,0,33.333333333333336,0,0.0,0.897080657924873,2.800426362571791,1.2649078424286282,2.2983247701915976,1,3
CONTINUOUS,T,EMA20_ONLY_OPPOSING,3,3,3,0,0,0,100.0,3,100.0,1.6319193076986096,0.14127444419659815,1.7387944358578027,0.0,1,3
CONTINUOUS,T,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,0.5104043973301885,1.177856301531216,0.5104043973301885,1.177856301531216,1,1
CONTINUOUS,TEAM,BOTH_FAVORABLE,57,54,26,28,3,0,48.148148148148145,28,49.12280701754386,2.726410876411282,2.3284373995879166,2.415015093844341,2.359054538765748,1,57
CONTINUOUS,TEAM,BOTH_OPPOSING,4,4,2,2,0,0,50.0,1,25.0,0.5430594530754096,1.9044478044536375,0.55180371971982,1.8135905984503653,1,4
CONTINUOUS,TEAM,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,3.247769642362829,0.7652322202204607,3.8779620345374224,0.527060033423327,1,3
CONTINUOUS,TGT,BOTH_FAVORABLE,61,60,32,28,1,0,53.333333333333336,31,50.81967213114754,1.4090774844286758,1.091915384432991,1.156571428571429,0.793650793650792,1,61
CONTINUOUS,TGT,BOTH_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,0.6194034613156598,1.331421443030422,0.5051922537187794,0.7577883805781612,1,3
CONTINUOUS,TGT,EMA20_ONLY_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,0.9215564063752084,1.2520499554487974,0.9215564063752084,1.2520499554487974,1,2
CONTINUOUS,TMO,BOTH_FAVORABLE,46,46,25,21,0,0,54.34782608695652,19,41.30434782608695,1.4764501101745677,1.2321134574463368,1.1806803564281,1.0948356426878965,1,46
CONTINUOUS,TMO,BOTH_OPPOSING,8,8,4,4,0,0,50.0,3,37.5,0.842904026223029,1.490987774069021,0.6641832948240638,1.505494568064898,1,8
CONTINUOUS,TMUS,BOTH_FAVORABLE,46,46,23,23,0,0,50.0,17,36.95652173913044,1.0369537017918895,0.9860777272395467,0.8296014430040037,0.7812439262492149,1,46
CONTINUOUS,TMUS,BOTH_OPPOSING,12,11,2,9,0,1,18.181818181818183,7,58.333333333333336,0.8956421661883706,1.228318799764242,0.6070683416496336,0.788221647949486,1,12
CONTINUOUS,TMUS,EMA20_ONLY_OPPOSING,3,3,0,3,0,0,0.0,1,33.333333333333336,0.35226462511023615,1.783351826234063,0.17523966601381474,1.7683743943923365,1,3
CONTINUOUS,TQQQ,BOTH_FAVORABLE,100,100,58,42,0,0,58.0,53,53.0,2.121196629010646,1.9163175452306374,1.7108206579545597,1.5806846999704876,1,100
CONTINUOUS,TQQQ,BOTH_OPPOSING,3,3,1,2,0,0,33.333333333333336,0,0.0,1.0375976298740646,4.691083834659065,0.9239815203695878,3.6003076923076858,1,3
CONTINUOUS,TQQQ,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.598730778618504,2.0257505491823378,1.598730778618504,2.0257505491823378,1,1
CONTINUOUS,TSLA,BOTH_FAVORABLE,96,96,42,54,0,0,43.75,37,38.541666666666664,1.8681039795536851,1.6010016422107753,1.8010118731771336,1.0673882051511825,1,96
CONTINUOUS,TSLA,BOTH_OPPOSING,2,2,1,1,0,0,50.0,2,100.0,0.5753224032015714,1.5407293365445849,0.5753224032015714,1.5407293365445849,1,2
CONTINUOUS,TSLA,EMA20_ONLY_OPPOSING,2,2,0,2,0,0,0.0,2,100.0,0.3204695739272602,2.6669595553107763,0.3204695739272602,2.6669595553107763,1,2
CONTINUOUS,TXN,BOTH_FAVORABLE,61,60,30,30,0,1,50.0,28,45.90163934426229,1.5634101910347922,1.0647987865496795,1.235577359861909,0.9044094604358155,1,61
CONTINUOUS,TXN,BOTH_OPPOSING,6,6,3,3,0,0,50.0,2,33.333333333333336,1.2592613984368224,1.3847318405505904,1.269242375080782,0.8117937938064779,1,6
CONTINUOUS,TXN,EMA20_ONLY_OPPOSING,4,4,1,3,0,0,25.0,1,25.0,0.955041316748905,1.479169809546323,0.9874630884041149,1.3545416340739886,1,4
CONTINUOUS,TXN,EMA9_ONLY_OPPOSING,2,2,2,0,0,0,100.0,1,50.0,1.7179438505162805,0.31548750073772,1.7179438505162805,0.31548750073772,1,2
CONTINUOUS,UBER,BOTH_FAVORABLE,68,68,34,34,0,0,50.0,37,54.411764705882355,1.2199512012991192,1.470589843744017,0.925108489977538,1.3099636329641786,1,68
CONTINUOUS,UBER,BOTH_OPPOSING,5,5,2,3,0,0,40.0,4,80.0,1.0307500060873696,3.0775784602555727,0.7758559328066078,2.357947920715114,1,5
CONTINUOUS,UBER,EMA20_ONLY_OPPOSING,2,2,2,0,0,0,100.0,1,50.0,2.4614861839420565,0.45490000678661335,2.4614861839420565,0.45490000678661335,1,2
CONTINUOUS,UNH,BOTH_FAVORABLE,78,78,48,30,0,0,61.53846153846154,35,44.87179487179487,1.152651703487064,1.396818995385818,0.9283682869036658,1.1726044049753495,1,78
CONTINUOUS,UNH,BOTH_OPPOSING,5,5,3,2,0,0,60.0,4,80.0,1.0397771460246148,1.8297167169675,0.8904483980745075,1.3523883412974114,1,5
CONTINUOUS,UNH,EMA20_ONLY_OPPOSING,5,5,3,2,0,0,60.0,1,20.0,1.2656358924230968,0.9064682501726704,1.25488652273363,0.5980550210619456,1,5
CONTINUOUS,UPS,BOTH_FAVORABLE,61,61,32,29,0,0,52.459016393442624,27,44.26229508196721,1.3651708181327793,0.9383819793408873,0.902338102597339,0.7289135716765042,1,61
CONTINUOUS,UPS,BOTH_OPPOSING,5,5,1,4,0,0,20.0,2,40.0,0.9329360485795979,1.8011259880357897,0.6606494835768195,1.9633446812479503,1,5
CONTINUOUS,UPS,EMA20_ONLY_OPPOSING,3,3,0,3,0,0,0.0,0,0.0,0.3424101691904287,1.2930848275638926,0.36191816628129025,1.3255459624174777,1,3
CONTINUOUS,UPS,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.38621811159670233,1.4533997357455095,0.38621811159670233,1.4533997357455095,1,1
CONTINUOUS,URI,BOTH_FAVORABLE,18,17,8,9,1,0,47.05882352941177,5,27.77777777777778,1.172102527453256,1.3373846007480266,0.990729455062263,0.9432292060349925,1,18
CONTINUOUS,URI,BOTH_OPPOSING,9,9,4,5,0,0,44.44444444444444,5,55.55555555555556,1.3383067176906909,1.3612473347440448,1.749751260850181,1.4440795414261638,1,9
CONTINUOUS,URI,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.1700035596118246,0.12546172833743316,1.1700035596118246,0.12546172833743316,1,1
CONTINUOUS,URI,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.41950000293355844,1.3570678416578235,0.41950000293355844,1.3570678416578235,1,1
CONTINUOUS,V,BOTH_FAVORABLE,63,62,33,29,0,1,53.225806451612904,30,47.61904761904762,0.8586812815133587,0.8872980212212475,0.7169919545955411,0.7261470809465922,1,63
CONTINUOUS,V,BOTH_OPPOSING,4,3,0,3,0,1,0.0,2,50.0,0.4115534461202276,0.8758807171703797,0.3248946590659414,0.9840887401044636,1,4
CONTINUOUS,V,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,0.7912444264288603,0.3940008107012485,0.7912444264288603,0.3940008107012485,1,1
CONTINUOUS,VRTX,BOTH_FAVORABLE,35,35,13,22,0,0,37.142857142857146,14,40.0,0.920895071791299,1.4592706373588435,0.7483510908168486,1.1190260328972914,1,35
CONTINUOUS,VRTX,BOTH_OPPOSING,10,10,5,5,0,0,50.0,1,10.0,1.1504476426922674,1.1205895170763391,0.9316252655118983,0.8288445289637767,1,10
CONTINUOUS,VRTX,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,2,100.0,0.9976516836753695,0.9253117091731023,0.9976516836753695,0.9253117091731023,1,2
CONTINUOUS,VRTX,UNKNOWN,1,1,1,0,0,0,100.0,1,100.0,1.6046265374277062,0.2245778982766788,1.6046265374277062,0.2245778982766788,1,1
CONTINUOUS,VZ,BOTH_FAVORABLE,53,53,23,30,0,0,43.39622641509434,25,47.16981132075472,1.135797093282949,0.9491201396689826,0.817653433159293,0.7760178590411438,1,53
CONTINUOUS,VZ,BOTH_OPPOSING,8,8,5,3,0,0,62.5,4,50.0,0.9417014856199952,0.7339517522932141,0.9754587089898277,0.5237764430907368,1,8
CONTINUOUS,VZ,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,1.2163186685348897,0.650344037287187,1.2036642522368932,0.852151682999586,1,3
CONTINUOUS,WMT,BOTH_FAVORABLE,61,60,29,31,0,1,48.333333333333336,26,42.622950819672134,1.0469469023743732,0.795003841511845,0.9549312853678329,0.6665367184835128,1,61
CONTINUOUS,WMT,BOTH_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,2.262711770981888,0.584640107503636,2.262711770981888,0.584640107503636,1,2
CONTINUOUS,WMT,EMA20_ONLY_OPPOSING,3,2,2,0,0,1,100.0,3,100.0,0.48572220990785225,1.5228546350656984,0.5479049906591908,1.7569611244551147,1,3
CONTINUOUS,XOM,BOTH_FAVORABLE,79,78,42,36,0,1,53.84615384615385,41,51.89873417721519,0.8672364855690146,1.0054858997799239,0.699056274030057,0.9481169344219106,1,79
CONTINUOUS,XOM,BOTH_OPPOSING,7,7,3,4,0,0,42.857142857142854,3,42.857142857142854,0.6658559078535091,1.5698262812838928,0.5215646940822475,1.644934804413245,1,7
CONTINUOUS,XOM,EMA20_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,1,33.333333333333336,0.4829360198107695,1.6692881207332615,0.31009644732023894,1.0572579660603063,1,3
CONTINUOUS,XOM,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.5207687538747696,0.9330440173589557,0.5207687538747696,0.9330440173589557,1,1
RTH_ONLY,AAPL,BOTH_FAVORABLE,52,51,24,27,0,1,47.05882352941177,24,46.15384615384615,1.0370963891082408,0.8760798667602747,0.729839099610417,0.739318780614102,1,52
RTH_ONLY,AAPL,BOTH_OPPOSING,27,25,14,11,0,2,56.0,15,55.55555555555556,0.7663338725259942,1.1197858020969393,0.8026954712119734,0.8983481984737807,1,27
RTH_ONLY,AAPL,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.4549211119459054,0.7262709742048504,0.4549211119459054,0.7262709742048504,1,1
RTH_ONLY,AAPL,UNKNOWN,1,1,1,0,0,0,100.0,1,100.0,0.9600653661525868,0.41875191502399817,0.9600653661525868,0.41875191502399817,1,1
RTH_ONLY,ABBV,BOTH_FAVORABLE,46,45,23,22,0,1,51.111111111111114,19,41.30434782608695,0.86700436938719,1.0683209272443674,0.7709829558512182,0.9536307090914892,1,46
RTH_ONLY,ABBV,BOTH_OPPOSING,11,10,2,8,0,1,20.0,5,45.45454545454545,0.6272891132810977,1.2272724676441127,0.4895089815194147,0.9909591942008618,1,11
RTH_ONLY,ABBV,EMA20_ONLY_OPPOSING,6,5,3,2,1,0,60.0,5,83.33333333333333,1.4832770734153382,0.9786451789291769,1.008986221959638,0.9397644743963083,1,6
RTH_ONLY,ABBV,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,2.4218607201608404,0.3632791080241345,2.4218607201608404,0.3632791080241345,1,1
RTH_ONLY,ABNB,BOTH_FAVORABLE,45,45,23,22,0,0,51.111111111111114,16,35.55555555555556,1.3430533198476133,1.264095295069211,1.1956849728424925,0.9286670181272525,1,45
RTH_ONLY,ABNB,BOTH_OPPOSING,16,15,8,7,0,1,53.333333333333336,10,62.5,1.3463366485425257,0.9653991026372654,1.0354136878582292,0.9273681358261205,1,16
RTH_ONLY,ABNB,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,1.584158317610475,0.5069061536820595,1.7315856110821606,0.2681164817159345,1,3
RTH_ONLY,ADBE,BOTH_FAVORABLE,62,61,31,30,1,0,50.81967213114754,30,48.38709677419355,1.6603545466882335,1.3346110667309339,1.343100384052724,1.3304710707076,1,62
RTH_ONLY,ADBE,BOTH_OPPOSING,20,20,6,14,0,0,30.0,6,30.0,1.2730052680037258,1.6374335594504914,1.1522213289343406,1.570145143377644,1,20
RTH_ONLY,ADBE,EMA20_ONLY_OPPOSING,3,3,3,0,0,0,100.0,1,33.333333333333336,1.604250234096255,1.108292096575279,2.0016263213861194,0.49368863955118963,1,3
RTH_ONLY,ADBE,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.3646241190289764,0.6876468285043075,0.3646241190289764,0.6876468285043075,1,1
RTH_ONLY,AMAT,BOTH_FAVORABLE,44,41,23,18,3,0,56.09756097560975,23,52.27272727272727,2.2329757685087306,1.9794944514456203,1.5919910555448262,1.5280282609428855,1,44
RTH_ONLY,AMAT,BOTH_OPPOSING,25,25,10,15,0,0,40.0,12,48.0,2.55405836897785,1.5693398223623403,2.084995476672554,1.670599925475095,1,25
RTH_ONLY,AMAT,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,1.4269423983727294,0.24963787098961449,1.4269423983727294,0.24963787098961449,1,1
RTH_ONLY,AMAT,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.12832028743745477,1.636083664827398,0.12832028743745477,1.636083664827398,1,1
RTH_ONLY,AMD,BOTH_FAVORABLE,77,77,31,46,0,0,40.25974025974026,35,45.45454545454545,2.012900937108628,2.1148113729415448,1.4467430807939763,1.667850184810925,1,77
RTH_ONLY,AMD,BOTH_OPPOSING,27,27,15,12,0,0,55.55555555555556,14,51.851851851851855,2.582671652278921,2.3382126326702948,1.5884194053208147,2.2912881040840194,1,27
RTH_ONLY,AMD,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,1.569556751099686,1.813866710461216,1.569556751099686,1.813866710461216,1,2
RTH_ONLY,AMD,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,5.55528648229767,0.8378941250544824,5.55528648229767,0.8378941250544824,1,1
RTH_ONLY,AMD,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.055684454756382624,3.03016241299304,0.055684454756382624,3.03016241299304,1,1
RTH_ONLY,AMGN,BOTH_FAVORABLE,45,44,20,24,0,1,45.45454545454545,17,37.77777777777778,1.0963484498488532,1.132160383287164,0.8177231340253995,0.9282841823056239,1,45
RTH_ONLY,AMGN,BOTH_OPPOSING,6,6,1,5,0,0,16.666666666666668,5,83.33333333333333,0.5821640955311843,1.6913092285287827,0.3955876135394846,1.634453120793203,1,6
RTH_ONLY,AMGN,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,1.744555976020389,1.1314186426494512,1.744555976020389,1.1314186426494512,1,2
RTH_ONLY,AMZN,BOTH_FAVORABLE,63,63,33,30,0,0,52.38095238095238,28,44.44444444444444,1.0468301464793617,1.044908085721859,0.8931458131264176,0.8293185624114269,1,63
RTH_ONLY,AMZN,BOTH_OPPOSING,25,25,12,13,0,0,48.0,9,36.0,1.147887833135972,1.2954979777659494,0.9442493322958527,0.8035667681600667,1,25
RTH_ONLY,AMZN,EMA20_ONLY_OPPOSING,2,2,2,0,0,0,100.0,2,100.0,1.7993894663342342,0.20060484200355685,1.7993894663342342,0.20060484200355685,1,2
RTH_ONLY,AMZN,EMA9_ONLY_OPPOSING,3,3,1,2,0,0,33.333333333333336,2,66.66666666666667,0.49383100944004416,1.369005124974579,0.4741209008297046,0.7419114096316773,1,3
RTH_ONLY,ANET,BOTH_FAVORABLE,56,54,30,24,2,0,55.55555555555556,31,55.357142857142854,1.9610901895869566,1.7831851909557563,1.6116896512251202,1.6907110990830292,1,56
RTH_ONLY,ANET,BOTH_OPPOSING,22,22,15,7,0,0,68.18181818181819,16,72.72727272727273,2.688962724062812,1.328805202942217,2.232975540584906,1.0959036219746718,1,22
RTH_ONLY,APP,BOTH_FAVORABLE,83,78,45,33,5,0,57.69230769230769,43,51.80722891566265,3.009612575876686,2.216766061962872,2.3467198296980833,1.7105215270954055,1,83
RTH_ONLY,APP,BOTH_OPPOSING,14,13,7,6,1,0,53.84615384615385,9,64.28571428571429,2.731307333608006,2.0705539857717277,3.0934631623707878,1.7266785437867145,1,14
RTH_ONLY,APP,EMA20_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,4.22813547109953,1.0005512871224875,4.22813547109953,1.0005512871224875,1,2
RTH_ONLY,APP,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,4.627700136278264,0.3734660639754481,4.627700136278264,0.3734660639754481,1,1
RTH_ONLY,APP,UNKNOWN,1,1,1,0,0,0,100.0,1,100.0,4.041010629078269,0.11418103340108943,4.041010629078269,0.11418103340108943,1,1
RTH_ONLY,ARM,BOTH_FAVORABLE,58,53,29,24,5,0,54.716981132075475,27,46.55172413793103,2.9013472029585756,2.086435315369465,2.111835748395725,1.391433030858175,1,58
RTH_ONLY,ARM,BOTH_OPPOSING,33,33,16,17,0,0,48.484848484848484,17,51.515151515151516,2.427986436114506,2.1031888334886073,1.4950300669356458,1.7520105038568892,1,33
RTH_ONLY,ARM,UNKNOWN,1,1,0,1,0,0,0.0,0,0.0,0.5097976740481126,1.6887047952843637,0.5097976740481126,1.6887047952843637,1,1
RTH_ONLY,ASML,BOTH_FAVORABLE,45,44,25,19,0,1,56.81818181818182,25,55.55555555555556,1.5493152710036744,1.2272749292958387,1.170026059671323,0.8187310460595534,1,45
RTH_ONLY,ASML,BOTH_OPPOSING,37,36,19,17,0,1,52.77777777777778,18,48.648648648648646,1.3814381789487646,0.9600455284680866,1.0734528488721666,0.71307827992623,1,37
RTH_ONLY,AVGO,BOTH_FAVORABLE,62,60,17,43,2,0,28.333333333333332,19,30.64516129032258,1.2751228916623467,1.7336411931037048,0.9357653797617027,1.3584075915332563,1,62
RTH_ONLY,AVGO,BOTH_OPPOSING,21,21,12,9,0,0,57.142857142857146,11,52.38095238095238,2.2140452295074544,1.2844055790696864,1.5640709113353735,1.1750613199475228,1,21
RTH_ONLY,AXON,BOTH_FAVORABLE,32,31,14,17,1,0,45.16129032258065,13,40.625,1.9905371134121082,2.7373079364460917,1.2952025383530157,2.0111776002526462,1,32
RTH_ONLY,AXON,BOTH_OPPOSING,12,11,3,8,1,0,27.272727272727273,1,8.333333333333334,2.0882211007016185,2.666685683524939,2.0339219094515486,1.3298804283426224,1,12
RTH_ONLY,AXON,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,3.5970265316324497,0.44065097850437784,3.5970265316324497,0.44065097850437784,1,1
RTH_ONLY,AXP,BOTH_FAVORABLE,41,41,21,20,0,0,51.21951219512195,21,51.21951219512195,1.2266237989530626,0.9862489125473586,1.1005569261223531,0.8218954248365969,1,41
RTH_ONLY,AXP,BOTH_OPPOSING,13,13,5,8,0,0,38.46153846153846,2,15.384615384615385,1.0189127061228906,1.9095218583145717,0.9855734895014875,1.2271491990614896,1,13
RTH_ONLY,AXP,EMA20_ONLY_OPPOSING,1,1,1,0,0,0,100.0,0,0.0,2.2228358415021434,0.37274609968244954,2.2228358415021434,0.37274609968244954,1,1
RTH_ONLY,BA,BOTH_FAVORABLE,71,71,38,33,0,0,53.521126760563384,39,54.929577464788736,1.3924540136222026,1.0697857736823673,1.2500847706670826,0.7728888888888908,1,71
RTH_ONLY,BA,BOTH_OPPOSING,25,24,13,11,0,1,54.166666666666664,10,40.0,1.4416033421671741,0.9327022205605402,1.1171931083991427,0.5635992076751442,1,25
RTH_ONLY,BA,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.013437248051599543,1.4109110454178884,0.013437248051599543,1.4109110454178884,1,1
RTH_ONLY,BAC,BOTH_FAVORABLE,49,49,17,32,0,0,34.69387755102041,23,46.93877551020408,0.6365699297788026,1.182989944931429,0.4582129694192586,1.0916374561842799,1,49
RTH_ONLY,BAC,BOTH_OPPOSING,23,23,10,13,0,0,43.47826086956522,9,39.130434782608695,0.7362517751565186,1.021869982131943,0.6340917568071546,1.0165766095796314,1,23
RTH_ONLY,BKNG,BOTH_FAVORABLE,40,39,24,15,1,0,61.53846153846154,15,37.5,1.5710731667623432,1.432926887362899,1.0400113628019323,1.1109366371121543,1,40
RTH_ONLY,BKNG,BOTH_OPPOSING,13,13,3,10,0,0,23.076923076923077,3,23.076923076923077,0.9869227855773046,2.0343308885059863,0.41304743971330066,2.0397003335702903,1,13
RTH_ONLY,BKNG,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.0,1.9988730870652984,0.0,1.9988730870652984,1,1
RTH_ONLY,BLK,BOTH_FAVORABLE,31,30,14,16,0,1,46.666666666666664,12,38.70967741935484,1.5383790383661595,1.077078099670256,1.1307220426096432,0.8683625413610245,1,31
RTH_ONLY,BLK,BOTH_OPPOSING,8,8,5,3,0,0,62.5,3,37.5,0.9692684314910739,1.227079710768384,0.8472625850870865,1.094386811780795,1,8
RTH_ONLY,BLK,EMA20_ONLY_OPPOSING,2,2,0,2,0,0,0.0,0,0.0,0.23087034248227892,1.5838219492060843,0.23087034248227892,1.5838219492060843,1,2
RTH_ONLY,BMY,BOTH_FAVORABLE,65,63,32,31,1,1,50.79365079365079,28,43.07692307692308,1.1101167893960426,1.149055876818032,0.8113590263691631,1.0501521248405077,1,65
RTH_ONLY,BMY,BOTH_OPPOSING,12,12,4,8,0,0,33.333333333333336,4,33.333333333333336,0.9339758067229268,0.831145571830853,0.6965711422002359,0.640172829416107,1,12
RTH_ONLY,BMY,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.07677215729762296,3.309733003497394,0.07677215729762296,3.309733003497394,1,1
RTH_ONLY,C,BOTH_FAVORABLE,73,72,43,29,0,1,59.72222222222222,27,36.986301369863014,1.0830775662841192,1.3535154862703926,0.8651820643996219,1.0594467333725752,1,73
RTH_ONLY,C,BOTH_OPPOSING,15,15,8,7,0,0,53.333333333333336,9,60.0,1.993381715434556,1.4944499711818506,1.6572137539879517,1.0722996916563046,1,15
RTH_ONLY,C,EMA20_ONLY_OPPOSING,3,3,2,1,0,0,66.66666666666667,1,33.333333333333336,0.6532895448295509,1.460644924591907,0.665637661585952,1.2964913702293124,1,3
RTH_ONLY,C,EMA9_ONLY_OPPOSING,2,2,2,0,0,0,100.0,1,50.0,0.7519881619187248,0.8917603572392012,0.7519881619187248,0.8917603572392012,1,2
RTH_ONLY,CAT,BOTH_FAVORABLE,37,36,19,17,0,1,52.77777777777778,18,48.648648648648646,1.1996355593634986,1.405586372578255,0.875664142134335,1.2312760847487967,1,37
RTH_ONLY,CAT,BOTH_OPPOSING,20,20,7,13,0,0,35.0,11,55.0,1.3333403976540015,1.743240648384689,0.8749709578960148,1.133632786824014,1,20
RTH_ONLY,CEG,BOTH_FAVORABLE,53,52,22,30,1,0,42.30769230769231,21,39.62264150943396,1.777815640349268,1.8995815024969565,1.3819887524273116,1.5294491097451914,1,53
RTH_ONLY,CEG,BOTH_OPPOSING,16,16,10,6,0,0,62.5,9,56.25,2.0503487507852096,1.3702319519133104,1.718721057343774,1.073209605245676,1,16
RTH_ONLY,CEG,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.0,3.459686138321922,0.0,3.459686138321922,1,1
RTH_ONLY,CMCSA,BOTH_FAVORABLE,47,47,27,20,0,0,57.4468085106383,17,36.170212765957444,1.0640062367919798,1.2624841996904894,0.9453929730492474,0.8686210640607978,1,47
RTH_ONLY,CMCSA,BOTH_OPPOSING,16,15,4,11,0,1,26.666666666666668,6,37.5,1.0239150912326331,1.2750414373841523,0.5294895743646497,0.8220955637207257,1,16
RTH_ONLY,CMCSA,EMA9_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,0.1758628269949558,2.110353923939329,0.1758628269949558,2.110353923939329,1,1
RTH_ONLY,CME,BOTH_FAVORABLE,49,48,18,30,0,1,37.5,17,34.69387755102041,0.8739343126912518,1.1601176865811234,0.5152768706001944,0.9545161180746636,1,49
RTH_ONLY,CME,BOTH_OPPOSING,12,12,5,7,0,0,41.666666666666664,7,58.333333333333336,0.9137284876257987,1.1370030666089381,0.4911523510272183,0.76515601082689,1,12
RTH_ONLY,CME,EMA20_ONLY_OPPOSING,2,2,0,2,0,0,0.0,1,50.0,0.4254907079812573,1.1025742480378935,0.4254907079812573,1.1025742480378935,1,2
RTH_ONLY,CME,EMA9_ONLY_OPPOSING,2,2,1,1,0,0,50.0,1,50.0,0.31868643590762274,1.2095488594147554,0.31868643590762274,1.2095488594147554,1,2
RTH_ONLY,CMG,BOTH_FAVORABLE,56,55,34,21,1,0,61.81818181818182,26,46.42857142857143,1.7547228722662744,1.0162026644397073,1.5268091387639606,0.8880658259911833,1,56
RTH_ONLY,CMG,BOTH_OPPOSING,14,14,8,6,0,0,57.142857142857146,9,64.28571428571429,1.8851826515287837,1.2434672500902544,1.360100915123078,1.068638364090177,1,14
RTH_ONLY,CMG,EMA20_ONLY_OPPOSING,1,1,0,1,0,0,0.0,0,0.0,1.4328808446455548,1.447963800904968,1.4328808446455548,1.447963800904968,1,1
RTH_ONLY,CMG,UNKNOWN,1,1,1,0,0,0,100.0,1,100.0,0.7232735559298421,0.19815713861092124,0.7232735559298421,0.19815713861092124,1,1
RTH_ONLY,COIN,BOTH_FAVORABLE,73,70,28,42,3,0,40.0,35,47.945205479452056,2.1212765619971394,2.9053029714192298,1.6434765073603645,2.31770681300718,1,73
RTH_ONLY,COIN,BOTH_OPPOSING,27,27,13,14,0,0,48.148148148148145,14,51.851851851851855,2.590488798554144,2.3290039658676984,1.864256825075827,1.5826968272620454,1,27
