early_path_state,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
CONTINUATION_THEN_REVERSAL,COST,10,10,4,6,0,0,40.0,100.0,0.5070983364997239,0.9568672409550938,0.35459904858163016,0.7366828874195535,1,10
CONTINUATION_THEN_REVERSAL,CRM,7,7,3,4,0,0,42.857142857142854,100.0,0.6822765541107711,1.8306382742618659,0.6581615722134022,1.2470751702098215,1,7
CONTINUATION_THEN_REVERSAL,CRWD,5,5,2,3,0,0,40.0,100.0,1.7711589663740235,1.4726240490015097,0.49656993164112917,1.394423145413028,1,5
CONTINUATION_THEN_REVERSAL,CSCO,6,6,0,6,0,0,0.0,100.0,0.29787456694917186,1.994910634461811,0.2893798745596844,1.716668763151732,1,6
CONTINUATION_THEN_REVERSAL,CVS,5,5,3,2,0,0,60.0,100.0,0.6580422408491565,1.2235322290233959,0.6298708231023843,1.228467503946189,1,5
CONTINUATION_THEN_REVERSAL,CVX,2,2,0,2,0,0,0.0,100.0,0.47213994038247775,0.9288604028989993,0.47213994038247775,0.9288604028989993,1,2
CONTINUATION_THEN_REVERSAL,DASH,7,7,4,3,0,0,57.142857142857146,100.0,1.9378171738752032,1.9462735508307365,1.54392021480629,1.161096225262069,1,7
CONTINUATION_THEN_REVERSAL,DDOG,13,12,8,4,1,0,66.66666666666667,100.0,1.2536406625706422,3.1566282066095828,0.9347826086956464,1.9171350928786721,1,13
CONTINUATION_THEN_REVERSAL,DELL,10,9,6,3,1,0,66.66666666666667,100.0,2.038625202038374,1.6652709616325059,1.8872187060478218,2.105093043384178,1,10
CONTINUATION_THEN_REVERSAL,DIS,9,9,4,5,0,0,44.44444444444444,100.0,0.5535378033988478,0.7557524174145496,0.4057510805327633,0.6016949152542319,1,9
CONTINUATION_THEN_REVERSAL,EOG,5,5,3,2,0,0,60.0,100.0,1.0362002948755316,1.4982040378175874,0.9433962264150876,0.9251794694613874,1,5
CONTINUATION_THEN_REVERSAL,ETN,9,9,1,8,0,0,11.11111111111111,100.0,1.7064754781798819,1.5016551387956798,0.9322022246359838,1.1882622871633899,1,9
CONTINUATION_THEN_REVERSAL,FDX,3,3,2,1,0,0,66.66666666666667,100.0,1.1916442896710224,1.6312642379681466,1.5270188221007983,0.4978749241044282,1,3
CONTINUATION_THEN_REVERSAL,GE,8,8,3,5,0,0,37.5,100.0,1.6946633591179703,1.2488308864390105,1.81844556659283,1.235949828245559,1,8
CONTINUATION_THEN_REVERSAL,GILD,8,8,4,4,0,0,50.0,100.0,0.9653048098986783,0.9242578554752945,0.8203403705266729,0.7651152627496174,1,8
CONTINUATION_THEN_REVERSAL,GOOG,11,11,6,5,0,0,54.54545454545455,100.0,1.2674860521376077,1.0800840187713785,1.036885942546327,0.6837766833817738,1,11
CONTINUATION_THEN_REVERSAL,GS,6,6,4,2,0,0,66.66666666666667,100.0,1.878792568434889,1.092358646037276,1.4478171981992844,0.590394554337789,1,6
CONTINUATION_THEN_REVERSAL,HAL,6,6,3,3,0,0,50.0,100.0,1.0071750509255202,0.9178233521628568,0.8815727161563113,0.7536768292863419,1,6
CONTINUATION_THEN_REVERSAL,HD,8,8,3,5,0,0,37.5,100.0,0.8609518904553987,1.0616363065587895,0.5979288157346456,0.9942208587040606,1,8
