sample,symbol,sample_share_pct,total_n,binary_n,favorable_n,adverse_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
OTHER_PREFERRED_QUARTERS,TXN,0.49916805324459235,3,3,3,0,100.0,2.4426283422998947,0.8211139062814427,2.1161362367392473,1.2293942034897727,1,3
OTHER_PREFERRED_QUARTERS,VRTX,0.49916805324459235,3,3,2,1,66.66666666666667,0.8231053239154131,0.9526410290508269,0.735952479744929,1.1363760411322368,1,3
OTHER_PREFERRED_QUARTERS,AAPL,0.33277870216306155,2,2,0,2,0.0,0.24579845290336233,1.1196831889978138,0.24579845290336233,1.1196831889978138,1,2
OTHER_PREFERRED_QUARTERS,BKNG,0.33277870216306155,2,2,2,0,100.0,2.875082467068842,0.44873222890805203,2.875082467068842,0.44873222890805203,1,2
OTHER_PREFERRED_QUARTERS,BLK,0.33277870216306155,2,2,1,1,50.0,1.4850346438495703,0.4954859376062061,1.4850346438495703,0.4954859376062061,1,2
OTHER_PREFERRED_QUARTERS,GILD,0.33277870216306155,2,2,0,2,0.0,0.4192277404360477,2.3855562159425645,0.4192277404360477,2.3855562159425645,1,2
OTHER_PREFERRED_QUARTERS,LMT,0.33277870216306155,2,2,1,1,50.0,1.7594741108925498,1.5966144793538737,1.7594741108925498,1.5966144793538737,1,2
OTHER_PREFERRED_QUARTERS,PANW,0.33277870216306155,2,2,0,2,0.0,1.3397178769207136,1.4361321141191439,1.3397178769207136,1.4361321141191439,1,2
OTHER_PREFERRED_QUARTERS,QQQ,0.33277870216306155,2,2,1,1,50.0,0.4566445382330452,0.7577142819885065,0.4566445382330452,0.7577142819885065,1,2
OTHER_PREFERRED_QUARTERS,REGN,0.33277870216306155,2,2,1,1,50.0,3.383857941751179,0.8187716883191362,3.383857941751179,0.8187716883191362,1,2
OTHER_PREFERRED_QUARTERS,TMUS,0.33277870216306155,2,2,0,2,0.0,1.1879818370058017,1.3288498868064216,1.1879818370058017,1.3288498868064216,1,2
OTHER_PREFERRED_QUARTERS,TQQQ,0.33277870216306155,2,2,2,0,100.0,1.3558687419429079,2.0722339711631905,1.3558687419429079,2.0722339711631905,1,2
OTHER_PREFERRED_QUARTERS,UPS,0.33277870216306155,2,2,1,1,50.0,2.1421652315400532,0.4540635254151133,2.1421652315400532,0.4540635254151133,1,2
OTHER_PREFERRED_QUARTERS,URI,0.33277870216306155,2,2,1,1,50.0,0.5864994466986259,1.413671854570833,0.5864994466986259,1.413671854570833,1,2
OTHER_PREFERRED_QUARTERS,CAT,0.16638935108153077,1,1,0,1,0.0,0.23489667185727364,1.2765358459359348,0.23489667185727364,1.2765358459359348,1,1
