time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Bullish Research Event,Bearish Research Event,FTHC_EventDateKey,FTHC_EventTimestamp,FTHC_Direction,FTHC_ResearchEvent,FTHC_ProductionSignal,FTHC_ReferencePrice,FTHC_C1_Open,FTHC_C1_High,FTHC_C1_Low,FTHC_C1_Close,FTHC_C1_Volume,FTHC_C1_TR,FTHC_C1_VWAP,FTHC_C2_Open,FTHC_C2_High,FTHC_C2_Low,FTHC_C2_Close,FTHC_C2_Volume,FTHC_C2_TR,FTHC_C2_VWAP,FTHC_C1_RelVol,FTHC_C2_RelVol,FTHC_Combined_RelVol,FTHC_ATR_Selected,FTHC_ATR_PrevDaily,FTHC_ATR_PrevDay1M,FTHC_ATR_Prev5Day1M,FTHC_ATR_First2,FTHC_VWAP_Distance,FTHC_DeltaPct,FTHC_PMH,FTHC_PML,FTHC_PM_Open,FTHC_PM_Last,FTHC_PM_Volume,FTHC_AH_High,FTHC_AH_Low,FTHC_AH_Volume,FTHC_PDH,FTHC_PDL,FTHC_PrevRTHClose,FTHC_Outcome_050v050,FTHC_Outcome_100v050,FTHC_MinutesTo_025,FTHC_MinutesTo_050,FTHC_MinutesTo_075,FTHC_MinutesTo_100,FTHC_MinutesTo_Adverse050,FTHC_Final_MFE,FTHC_Final_MAE,FTHC_CP1_MFE,FTHC_CP1_MAE,FTHC_CP2_MFE,FTHC_CP2_MAE,FTHC_CP3_MFE,FTHC_CP3_MAE,FTHC_CP5_MFE,FTHC_CP5_MAE,FTHC_CP10_MFE,FTHC_CP10_MAE,Volume,Volume MA,FTHS_EventDateKey,FTHS_EventTimestamp,FTHS_Direction,FTHS_CP1_PM_State,FTHS_CP1_AH_State,FTHS_CP1_PD_State,FTHS_CP1_LevelsRetained,FTHS_CP1_MinLevelsRetained,FTHS_CP2_PM_State,FTHS_CP2_AH_State,FTHS_CP2_PD_State,FTHS_CP2_LevelsRetained,FTHS_CP2_MinLevelsRetained,FTHS_CP3_PM_State,FTHS_CP3_AH_State,FTHS_CP3_PD_State,FTHS_CP3_LevelsRetained,FTHS_CP3_MinLevelsRetained,FTHS_CP5_PM_State,FTHS_CP5_AH_State,FTHS_CP5_PD_State,FTHS_CP5_LevelsRetained,FTHS_CP5_MinLevelsRetained,FTHS_CP10_PM_State,FTHS_CP10_AH_State,FTHS_CP10_PD_State,FTHS_CP10_LevelsRetained,FTHS_CP10_MinLevelsRetained,FTHS_CP1_PM_Lost,FTHS_CP1_PM_Reclaimed,FTHS_CP1_AH_Lost,FTHS_CP1_AH_Reclaimed,FTHS_CP1_PD_Lost,FTHS_CP1_PD_Reclaimed,FTHS_CP2_PM_Lost,FTHS_CP2_PM_Reclaimed,FTHS_CP2_AH_Lost,FTHS_CP2_AH_Reclaimed,FTHS_CP2_PD_Lost,FTHS_CP2_PD_Reclaimed,FTHS_CP3_PM_Lost,FTHS_CP3_PM_Reclaimed,FTHS_CP3_AH_Lost,FTHS_CP3_AH_Reclaimed,FTHS_CP3_PD_Lost,FTHS_CP3_PD_Reclaimed,FTHS_CP5_PM_Lost,FTHS_CP5_PM_Reclaimed,FTHS_CP5_AH_Lost,FTHS_CP5_AH_Reclaimed,FTHS_CP5_PD_Lost,FTHS_CP5_PD_Reclaimed,FTHS_CP10_PM_Lost,FTHS_CP10_PM_Reclaimed,FTHS_CP10_AH_Lost,FTHS_CP10_AH_Reclaimed,FTHS_CP10_PD_Lost,FTHS_CP10_PD_Reclaimed,FTHV_EventDateKey,FTHV_EventTimestamp,FTHV_Direction,FTHV_CP1_Open,FTHV_CP1_High,FTHV_CP1_Low,FTHV_CP1_Close,FTHV_CP1_RTH_VWAP,FTHV_CP1_VWAP_State,FTHV_CP1_VWAP_Lost,FTHV_CP1_VWAP_Reclaimed,FTHV_CP1_WrongSideCloseCount,FTHV_CP1_MaxWrongSideStreak,FTHV_Has_CP1,FTHV_CP2_Open,FTHV_CP2_High,FTHV_CP2_Low,FTHV_CP2_Close,FTHV_CP2_RTH_VWAP,FTHV_CP2_VWAP_State,FTHV_CP2_VWAP_Lost,FTHV_CP2_VWAP_Reclaimed,FTHV_CP2_WrongSideCloseCount,FTHV_CP2_MaxWrongSideStreak,FTHV_Has_CP2,FTHV_CP3_Open,FTHV_CP3_High,FTHV_CP3_Low,FTHV_CP3_Close,FTHV_CP3_RTH_VWAP,FTHV_CP3_VWAP_State,FTHV_CP3_VWAP_Lost,FTHV_CP3_VWAP_Reclaimed,FTHV_CP3_WrongSideCloseCount,FTHV_CP3_MaxWrongSideStreak,FTHV_Has_CP3,FTHV_CP5_Open,FTHV_CP5_High,FTHV_CP5_Low,FTHV_CP5_Close,FTHV_CP5_RTH_VWAP,FTHV_CP5_VWAP_State,FTHV_CP5_VWAP_Lost,FTHV_CP5_VWAP_Reclaimed,FTHV_CP5_WrongSideCloseCount,FTHV_CP5_MaxWrongSideStreak,FTHV_Has_CP5,FTHV_CP10_Open,FTHV_CP10_High,FTHV_CP10_Low,FTHV_CP10_Close,FTHV_CP10_RTH_VWAP,FTHV_CP10_VWAP_State,FTHV_CP10_VWAP_Lost,FTHV_CP10_VWAP_Reclaimed,FTHV_CP10_WrongSideCloseCount,FTHV_CP10_MaxWrongSideStreak,FTHV_Has_CP10
1787326800,361.615,363.86,361.35,363.45,357.49181286823506,361.72648895210875,353.25713678436136,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,145417,137376.55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787327100,363.44,363.95,361.92,362.21,357.63004313626374,361.8910085522819,353.36907772024557,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,102625,127292.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787327400,362.24,364.48,362.19,362.81,357.78290884479185,362.0812706225635,353.4845470670202,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,109785,121808.7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787327700,362.75,363.15,361.47,362.51,357.86853216296515,362.1717335034444,353.5653308224859,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,75431,119783.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787328000,362.51,362.74,361.38,361.41,357.9241741188535,362.2225913139639,353.6257569237431,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,57456,117085.9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787328300,361.4,362,360.8,360.96,357.9677970174523,362.254708927163,353.68088510774163,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,54495,106489.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787328600,360.95,362.34,360.88,362.2,358.0152588654882,362.2966545953923,353.7338631355841,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,52062,102545.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787328900,362.17,363.45,362,362.79,358.09272681156756,362.38117121470606,353.80428240842906,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,70094,100450.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787329200,362.77,363.81,362.27,363.49,358.20272772428115,362.50882584895226,353.89662959961004,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,94424,101952.95,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787329500,363.51,363.94,362.93,363.39,358.2576633322214,362.5740081865581,353.9413184778847,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,46562,100467.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787329800,363.33,363.77,362.99,363.5,358.32480613152796,362.65269483621813,353.9969174268378,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,58272,99447,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787330100,363.56,363.62,363.26,363.56,358.36039530967395,362.69439060776534,354.02640001158255,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,31145,93298.55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787330400,363.55,363.69,363.28,363.48,358.3896795381944,362.72849352803667,354.05086554835214,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,25937,84945,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787330700,363.49,364.23,363.31,364.07,358.4854202165008,362.8456901434248,354.1251502895768,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,80677,78044.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787331000,364.06,364.33,363.53,364.25,358.5494539528522,362.9248416280925,354.1740662776119,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,53891,75174.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787331300,364.26,364.93,363.82,364.33,358.6644607753557,363.0712884298675,354.2576331208439,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,94338,75318.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787331600,364.31,364.99,363.83,363.9,358.7704237490059,363.201069694079,354.33977780393275,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,92338,74913.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787331900,363.9,364.9,363.33,363.34,358.82413893856705,363.2618895013034,354.3863883758307,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,51859,74249.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787332200,363.33,363.9,362.92,363.56,358.90199428702005,363.34246243718354,354.46152613685655,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,83876,73103.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787332500,363.57,363.93,363.25,363.55,358.94180355239763,363.3841399307171,354.4994671740782,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,42897,71179.05,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787332800,363.58,364.34,363.46,363.65,359.0122701895878,363.4606002255794,354.5639401535962,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,73882,67602.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787333100,363.63,363.89,362.92,363.6,359.0595456107262,363.5077242226023,354.61136699885014,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,54786,65210.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787333400,363.62,363.84,363.33,363.64,359.08653749664364,363.5352082464247,354.6378667468626,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,30871,61264.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787333700,363.68,364.51,363.51,363.95,359.133119416581,363.58608548587097,354.680153347291,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,49842,59985.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787334000,363.885,363.95,363.16,363.33,359.15968948157087,363.61193550567333,354.7074434574684,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,32267,58725.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787334300,363.34,363.62,362.96,363.065,359.17619007150927,363.62686215167867,354.72551799133987,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,21567,57079.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787334600,363.06,363.47,362.73,362.95,359.198462338096,363.6459758695865,354.75094880660555,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,30651,56008.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787334900,362.95,363.335,362.56,362.67,359.22272465087826,363.6653876813278,354.78006162042874,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,35610,54284.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787335200,362.62,363.4,362.52,363.31,359.2424269294596,363.6822350860764,354.80261877284283,0,0,,,0,0,0,,349.75,351.57,347.99,350.26,46093,3.579999999999984,349.94,350.3,350.5,348.16,348.41,32531,2.339999999999975,349.5607254358296,1.4669862063258667,1.4327681127504954,1.4526320457014479,0.44307384615384493,13.281532724484988,0.42547435897435726,0.44307384615384493,2.9599999999999795,,,350.95,347.9,348.24,350.1,95805,347.3,345.04,55890,347.5,338.97,345.17,0,0,,,,,,,,,,,,,,,,,,27577,50942.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
