time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Bullish Research Event,Bearish Research Event,FTHC_EventDateKey,FTHC_EventTimestamp,FTHC_Direction,FTHC_ResearchEvent,FTHC_ProductionSignal,FTHC_ReferencePrice,FTHC_C1_Open,FTHC_C1_High,FTHC_C1_Low,FTHC_C1_Close,FTHC_C1_Volume,FTHC_C1_TR,FTHC_C1_VWAP,FTHC_C2_Open,FTHC_C2_High,FTHC_C2_Low,FTHC_C2_Close,FTHC_C2_Volume,FTHC_C2_TR,FTHC_C2_VWAP,FTHC_C1_RelVol,FTHC_C2_RelVol,FTHC_Combined_RelVol,FTHC_ATR_Selected,FTHC_ATR_PrevDaily,FTHC_ATR_PrevDay1M,FTHC_ATR_Prev5Day1M,FTHC_ATR_First2,FTHC_VWAP_Distance,FTHC_DeltaPct,FTHC_PMH,FTHC_PML,FTHC_PM_Open,FTHC_PM_Last,FTHC_PM_Volume,FTHC_AH_High,FTHC_AH_Low,FTHC_AH_Volume,FTHC_PDH,FTHC_PDL,FTHC_PrevRTHClose,FTHC_Outcome_050v050,FTHC_Outcome_100v050,FTHC_MinutesTo_025,FTHC_MinutesTo_050,FTHC_MinutesTo_075,FTHC_MinutesTo_100,FTHC_MinutesTo_Adverse050,FTHC_Final_MFE,FTHC_Final_MAE,FTHC_CP1_MFE,FTHC_CP1_MAE,FTHC_CP2_MFE,FTHC_CP2_MAE,FTHC_CP3_MFE,FTHC_CP3_MAE,FTHC_CP5_MFE,FTHC_CP5_MAE,FTHC_CP10_MFE,FTHC_CP10_MAE,Volume,Volume MA,FTHS_EventDateKey,FTHS_EventTimestamp,FTHS_Direction,FTHS_CP1_PM_State,FTHS_CP1_AH_State,FTHS_CP1_PD_State,FTHS_CP1_LevelsRetained,FTHS_CP1_MinLevelsRetained,FTHS_CP2_PM_State,FTHS_CP2_AH_State,FTHS_CP2_PD_State,FTHS_CP2_LevelsRetained,FTHS_CP2_MinLevelsRetained,FTHS_CP3_PM_State,FTHS_CP3_AH_State,FTHS_CP3_PD_State,FTHS_CP3_LevelsRetained,FTHS_CP3_MinLevelsRetained,FTHS_CP5_PM_State,FTHS_CP5_AH_State,FTHS_CP5_PD_State,FTHS_CP5_LevelsRetained,FTHS_CP5_MinLevelsRetained,FTHS_CP10_PM_State,FTHS_CP10_AH_State,FTHS_CP10_PD_State,FTHS_CP10_LevelsRetained,FTHS_CP10_MinLevelsRetained,FTHS_CP1_PM_Lost,FTHS_CP1_PM_Reclaimed,FTHS_CP1_AH_Lost,FTHS_CP1_AH_Reclaimed,FTHS_CP1_PD_Lost,FTHS_CP1_PD_Reclaimed,FTHS_CP2_PM_Lost,FTHS_CP2_PM_Reclaimed,FTHS_CP2_AH_Lost,FTHS_CP2_AH_Reclaimed,FTHS_CP2_PD_Lost,FTHS_CP2_PD_Reclaimed,FTHS_CP3_PM_Lost,FTHS_CP3_PM_Reclaimed,FTHS_CP3_AH_Lost,FTHS_CP3_AH_Reclaimed,FTHS_CP3_PD_Lost,FTHS_CP3_PD_Reclaimed,FTHS_CP5_PM_Lost,FTHS_CP5_PM_Reclaimed,FTHS_CP5_AH_Lost,FTHS_CP5_AH_Reclaimed,FTHS_CP5_PD_Lost,FTHS_CP5_PD_Reclaimed,FTHS_CP10_PM_Lost,FTHS_CP10_PM_Reclaimed,FTHS_CP10_AH_Lost,FTHS_CP10_AH_Reclaimed,FTHS_CP10_PD_Lost,FTHS_CP10_PD_Reclaimed,FTHV_EventDateKey,FTHV_EventTimestamp,FTHV_Direction,FTHV_CP1_Open,FTHV_CP1_High,FTHV_CP1_Low,FTHV_CP1_Close,FTHV_CP1_RTH_VWAP,FTHV_CP1_VWAP_State,FTHV_CP1_VWAP_Lost,FTHV_CP1_VWAP_Reclaimed,FTHV_CP1_WrongSideCloseCount,FTHV_CP1_MaxWrongSideStreak,FTHV_Has_CP1,FTHV_CP2_Open,FTHV_CP2_High,FTHV_CP2_Low,FTHV_CP2_Close,FTHV_CP2_RTH_VWAP,FTHV_CP2_VWAP_State,FTHV_CP2_VWAP_Lost,FTHV_CP2_VWAP_Reclaimed,FTHV_CP2_WrongSideCloseCount,FTHV_CP2_MaxWrongSideStreak,FTHV_Has_CP2,FTHV_CP3_Open,FTHV_CP3_High,FTHV_CP3_Low,FTHV_CP3_Close,FTHV_CP3_RTH_VWAP,FTHV_CP3_VWAP_State,FTHV_CP3_VWAP_Lost,FTHV_CP3_VWAP_Reclaimed,FTHV_CP3_WrongSideCloseCount,FTHV_CP3_MaxWrongSideStreak,FTHV_Has_CP3,FTHV_CP5_Open,FTHV_CP5_High,FTHV_CP5_Low,FTHV_CP5_Close,FTHV_CP5_RTH_VWAP,FTHV_CP5_VWAP_State,FTHV_CP5_VWAP_Lost,FTHV_CP5_VWAP_Reclaimed,FTHV_CP5_WrongSideCloseCount,FTHV_CP5_MaxWrongSideStreak,FTHV_Has_CP5,FTHV_CP10_Open,FTHV_CP10_High,FTHV_CP10_Low,FTHV_CP10_Close,FTHV_CP10_RTH_VWAP,FTHV_CP10_VWAP_State,FTHV_CP10_VWAP_Lost,FTHV_CP10_VWAP_Reclaimed,FTHV_CP10_WrongSideCloseCount,FTHV_CP10_MaxWrongSideStreak,FTHV_Has_CP10
1787761260,91.9,91.94,91.9,91.94,91.46257444161316,91.89263956989255,91.03250931333376,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,2,65.15,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761320,91.88,91.88,91.88,91.88,91.46260440217718,91.89266863554688,91.03254016880747,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,2,65.2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761500,91.85,91.85,91.85,91.85,91.46261830426567,91.89268108215542,91.03255552637593,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,1,64.35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761620,91.82,91.83,91.81,91.83,91.46407513968812,91.89387787500031,91.03427240437593,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,113,64.75,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761680,91.88,91.88,91.88,91.88,91.46489114408696,91.89466631641785,91.03511597175607,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,55,49.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761800,91.88,91.99,91.8,91.95,91.46805198408484,91.89794994715153,91.03815402101814,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,199,59.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787761980,92.12,92.17,92.09,92.17,91.47128925940288,91.90268451528628,91.03989400351948,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,136,66.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787762040,92.18,92.2,92.18,92.2,91.47141649632295,91.90288019912568,91.03995279352021,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,5,66.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787762280,92.24,92.24,92.18,92.18,91.47244216466063,91.90446657435609,91.04041775496518,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,40,66.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787762340,92.12,92.15,92.12,92.15,91.47443319648644,91.90734609180289,91.04152030117,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,85,70.25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787762520,92.05,92.05,92.05,92.05,91.47449377821441,91.90742415798987,91.04156339843895,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,3,54.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
1787762580,92.06,92.17,92.06,92.17,91.47458622746089,91.90755656612338,91.0416158887984,0,0,,,0,0,0,,90.3,91,89.94,91,609,3.200000000000003,90.64666666666666,90.01,90.04,89.66,89.66,369,1.3400000000000034,90.3221881390593,2.6047904191616764,1.7115027829313545,2.1762349799732976,0.16106853339357843,5.668351028407327,0.17396414342629463,0.16106853339357843,2.270000000000003,,,92.35,90,92.35,91.1,2740,92.78,92.25,668,95.01,91.4,93.14,0,0,,,,,,,,,,,,,,,,,,4,54.65,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0
