time,open,high,low,close,EXP_event_flag,EXP_event_id,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_host_seconds,EXP_ltf_bars_in_host,DIAG_first_1m_time_seen,DIAG_last_1m_time_seen,DIAG_1m_bars_processed,DIAG_1m_intrabar_count,1M breakout found,Volume,Volume MA
1787675340,212.19,212.31,212.18,212.22,,,,,,,,,,1784554200000,1787675340000,10320,1,0,15379,13070.4
1787675400,212.21,212.26,212.18,212.26,,,,,,,,,,1784554200000,1787675400000,10321,1,0,7332,13001.2
1787675460,212.25,212.28,212.2,212.25,,,,,,,,,,1784554200000,1787675460000,10322,1,0,14938,13295.45
1787675520,212.24,212.35,212.24,212.26,,,,,,,,,,1784554200000,1787675520000,10323,1,0,8900,13505.3
1787675580,212.255,212.32,212.25,212.26,,,,,,,,,,1784554200000,1787675580000,10324,1,0,7828,13433.3
1787675640,212.26,212.3,212.12,212.12,,,,,,,,,,1784554200000,1787675640000,10325,1,0,13021,13342.3
1787675700,212.12,212.17,212,212.06,,,,,,,,,,1784554200000,1787675700000,10326,1,0,17017,12618
1787675760,212.07,212.07,211.95,211.96,,,,,,,,,,1784554200000,1787675760000,10327,1,0,7712,12105.55
1787675820,211.98,212.07,211.965,212.05,,,,,,,,,,1784554200000,1787675820000,10328,1,0,7564,11635.55
1787675880,212.06,212.32,212.06,212.31,,,,,,,,,,1784554200000,1787675880000,10329,1,0,14077,11684.9
1787675940,212.32,212.48,212.3,212.475,,,,,,,,,,1784554200000,1787675940000,10330,1,0,18345,12165.8
1787676000,212.47,212.49,212.38,212.42,,,,,,,,,,1784554200000,1787676000000,10331,1,0,11713,12286.7
1787676060,212.43,212.43,212.35,212.39,,,,,,,,,,1784554200000,1787676060000,10332,1,0,7681,12030
1787676120,212.38,212.44,212.37,212.4,,,,,,,,,,1784554200000,1787676120000,10333,1,0,3242,11164.1
1787676180,212.41,212.41,212.19,212.2,,,,,,,,,,1784554200000,1787676180000,10334,1,0,15665,11500.95
1787676240,212.2,212.22,212.09,212.2,,,,,,,,,,1784554200000,1787676240000,10335,1,0,13882,11611.85
1787676300,212.21,212.35,212.21,212.32,,,,,,,,,,1784554200000,1787676300000,10336,1,0,7142,11274.3
1787676360,212.345,212.55,212.32,212.54,,,,,,,,,,1784554200000,1787676360000,10337,1,0,16177,11425.85
1787676420,212.52,212.58,212.4,212.415,,,,,,,,,,1784554200000,1787676420000,10338,1,0,6862,11296.3
1787676480,212.42,212.48,212.32,212.44,,,,,,,,,,1784554200000,1787676480000,10339,1,0,7971,11122.4
1787676540,212.43,212.47,212.35,212.43,,,,,,,,,,1784554200000,1787676540000,10340,1,0,5487,10627.8
1787676600,212.42,212.47,212.32,212.32,,,,,,,,,,1784554200000,1787676600000,10341,1,0,6786,10600.5
1787676660,212.33,212.33,212.22,212.26,,,,,,,,,,1784554200000,1787676660000,10342,1,0,3494,10028.3
1787676720,212.26,212.39,212.26,212.33,,,,,,,,,,1784554200000,1787676720000,10343,1,0,15828,10374.7
1787676780,212.33,212.33,212.23,212.23,,,,,,,,,,1784554200000,1787676780000,10344,1,0,4855,10226.05
1787676840,212.23,212.265,212.14,212.14,,,,,,,,,,1784554200000,1787676840000,10345,1,0,9244,10037.2
1787676900,212.16,212.16,212.04,212.05,,,,,,,,,,1784554200000,1787676900000,10346,1,0,7526,9562.65
1787676960,212.05,212.17,212.05,212.14,,,,,,,,,,1784554200000,1787676960000,10347,1,0,3810,9367.55
1787677020,212.14,212.17,212.08,212.09,,,,,,,,,,1784554200000,1787677020000,10348,1,0,3693,9174
1787677080,212.08,212.15,212.05,212.14,,,,,,,,,,1784554200000,1787677080000,10349,1,0,8384,8889.35
1787677140,212.13,212.2,212.1,212.18,,,,,,,,,,1784554200000,1787677140000,10350,1,0,13989,8671.55
1787677200,212.18,212.18,212.09,212.1,,,,,,,,,,1784554200000,1787677200000,10351,1,0,8328,8502.3
1787677260,212.1,212.28,212.09,212.25,,,,,,,,,,1784554200000,1787677260000,10352,1,0,13522,8794.35
1787677320,212.25,212.36,212.24,212.31,,,,,,,,,,1784554200000,1787677320000,10353,1,0,10703,9167.4
1787677380,212.31,212.35,212.25,212.25,,,,,,,,,,1784554200000,1787677380000,10354,1,0,8921,8830.2
1787677440,212.26,212.27,212.16,212.16,,,,,,,,,,1784554200000,1787677440000,10355,1,0,5714,8421.8
1787677500,212.15,212.2,212.11,212.15,,,,,,,,,,1784554200000,1787677500000,10356,1,0,8896,8509.5
1787677560,212.13,212.15,212.05,212.125,,,,,,,,,,1784554200000,1787677560000,10357,1,0,5983,7999.8
1787677620,212.12,212.12,212.035,212.035,,,,,,,,,,1784554200000,1787677620000,10358,1,0,4237,7868.55
1787677680,212.03,212.08,211.87,211.95,,,,,,,,,,1784554200000,1787677680000,10359,1,0,23715,8655.75
1787677740,211.93,211.94,211.81,211.84,,,,,,,,,,1784554200000,1787677740000,10360,1,0,11555,8959.15
1787677800,211.85,211.89,211.755,211.77,,,,,,,,,,1784554200000,1787677800000,10361,1,0,9375,9088.6
1787677860,211.78,211.86,211.71,211.82,,,,,,,,,,1784554200000,1787677860000,10362,1,0,12221,9524.95
1787677920,211.81,211.91,211.74,211.9,,,,,,,,,,1784554200000,1787677920000,10363,1,0,5675,9017.3
1787677980,211.91,211.93,211.83,211.86,,,,,,,,,,1784554200000,1787677980000,10364,1,0,14574,9503.25
1787678040,211.86,212.015,211.84,211.95,,,,,,,,,,1784554200000,1787678040000,10365,1,0,11360,9609.05
1787678100,211.98,212.05,211.91,212.02,,,,,,,,,,1784554200000,1787678100000,10366,1,0,10782,9771.85
1787678160,212.03,212.15,212.01,212.065,,,,,,,,,,1784554200000,1787678160000,10367,1,0,9492,10055.95
1787678220,212.07,212.07,212,212.04,,,,,,,,,,1784554200000,1787678220000,10368,1,0,7803,10261.45
1787678280,212.045,212.11,212.02,212.08,,,,,,,,,,1784554200000,1787678280000,10369,1,0,6861,10185.3
1787678340,212.08,212.32,212.06,212.3,,,,,,,,,,1784554200000,1787678340000,10370,1,0,15163,10244
1787678400,212.29,212.3,212.21,212.23,,,,,,,,,,1784554200000,1787678400000,10371,1,0,8991,10277.15
1787678460,212.23,212.29,212.19,212.19,,,,,,,,,,1784554200000,1787678460000,10372,1,0,9822,10092.15
1787678520,212.2,212.33,212.185,212.29,,,,,,,,,,1784554200000,1787678520000,10373,1,0,7850,9949.5
1787678580,212.3,212.44,212.3,212.36,,,,,,,,,,1784554200000,1787678580000,10374,1,0,9774,9992.15
1787678640,212.35,212.385,212.26,212.26,,,,,,,,,,1784554200000,1787678640000,10375,1,0,10439,10228.4
1787678700,212.25,212.26,212.18,212.19,,,,,,,,,,1784554200000,1787678700000,10376,1,0,5389,10053.05
1787678760,212.2,212.33,212.2,212.22,,,,,,,,,,1784554200000,1787678760000,10377,1,0,6666,10087.2
1787678820,212.21,212.25,212.18,212.19,,,,,,,,,,1784554200000,1787678820000,10378,1,0,6321,10191.4
1787678880,212.19,212.19,212.09,212.15,,,,,,,,,,1784554200000,1787678880000,10379,1,0,19663,9988.8
1787678940,212.14,212.28,212.135,212.27,,,,,,,,,,1784554200000,1787678940000,10380,1,0,7347,9778.4
1787679000,212.27,212.345,212.22,212.22,,,,,,,,,,1784554200000,1787679000000,10381,1,0,11489,9884.1
1787679060,212.23,212.325,212.22,212.31,,,,,,,,,,1784554200000,1787679060000,10382,1,0,11013,9823.7
1787679120,212.31,212.39,212.28,212.31,,,,,,,,,,1784554200000,1787679120000,10383,1,0,10156,10047.75
1787679180,212.31,212.36,212.29,212.345,,,,,,,,,,1784554200000,1787679180000,10384,1,0,3964,9517.25
1787679240,212.35,212.4,212.31,212.34,,,,,,,,,,1784554200000,1787679240000,10385,1,0,5664,9232.45
1787679300,212.33,212.4,212.3,212.39,,,,,,,,,,1784554200000,1787679300000,10386,1,0,9539,9170.3
1787679360,212.385,212.41,212.36,212.39,,,,,,,,,,1784554200000,1787679360000,10387,1,0,4338,8912.6
1787679420,212.38,212.4,212.35,212.39,,,,,,,,,,1784554200000,1787679420000,10388,1,0,4652,8755.05
1787679480,212.375,212.475,212.36,212.42,,,,,,,,,,1784554200000,1787679480000,10389,1,0,8208,8822.4
1787679540,212.42,212.435,212.32,212.33,,,,,,,,,,1784554200000,1787679540000,10390,1,0,11830,8655.75
1787679600,212.325,212.325,212.24,212.25,,,,,,,,,,1784554200000,1787679600000,10391,1,0,5045,8458.45
1787679660,212.24,212.33,212.24,212.3,,,,,,,,,,1784554200000,1787679660000,10392,1,0,7101,8322.4
1787679720,212.27,212.29,212.205,212.23,,,,,,,,,,1784554200000,1787679720000,10393,1,0,4894,8174.6
1787679780,212.225,212.32,212.22,212.31,,,,,,,,,,1784554200000,1787679780000,10394,1,0,5530,7962.4
1787679840,212.31,212.31,212.23,212.285,,,,,,,,,,1784554200000,1787679840000,10395,1,0,9802,7930.55
1787679900,212.28,212.28,212.18,212.28,,,,,,,,,,1784554200000,1787679900000,10396,1,0,28447,9083.45
1787679960,212.255,212.31,212.19,212.28,,,,,,,,,,1784554200000,1787679960000,10397,1,0,8831,9191.7
1787680020,212.275,212.34,212.27,212.32,,,,,,,,,,1784554200000,1787680020000,10398,1,0,8901,9320.7
1787680080,212.33,212.33,212.16,212.16,,,,,,,,,,1784554200000,1787680080000,10399,1,0,12442,8959.65
1787680140,212.17,212.31,212.14,212.3,,,,,,,,,,1784554200000,1787680140000,10400,1,0,24363,9810.45
1787680200,212.3,212.38,212.245,212.38,,,,,,,,,,1784554200000,1787680200000,10401,1,0,16118,10041.9
1787680260,212.365,212.37,212.26,212.32,,,,,,,,,,1784554200000,1787680260000,10402,1,0,7085,9845.5
1787680320,212.325,212.44,212.32,212.39,,,,,,,,,,1784554200000,1787680320000,10403,1,0,6961,9685.75
1787680380,212.38,212.44,212.37,212.42,,,,,,,,,,1784554200000,1787680380000,10404,1,0,5885,9781.8
1787680440,212.43,212.515,212.415,212.49,,,,,,,,,,1784554200000,1787680440000,10405,1,0,17682,10382.7
1787680500,212.5,212.5,212.44,212.475,,,,,,,,,,1784554200000,1787680500000,10406,1,0,3348,10073.15
1787680560,212.49,212.5,212.43,212.45,,,,,,,,,,1784554200000,1787680560000,10407,1,0,7426,10227.55
1787680620,212.44,212.44,212.325,212.37,,,,,,,,,,1784554200000,1787680620000,10408,1,0,4090,10199.45
1787680680,212.375,212.43,212.37,212.43,,,,,,,,,,1784554200000,1787680680000,10409,1,0,3314,9954.75
1787680740,212.43,212.45,212.37,212.38,,,,,,,,,,1784554200000,1787680740000,10410,1,0,8713,9798.9
1787680800,212.36,212.36,212.25,212.29,,,,,,,,,,1784554200000,1787680800000,10411,1,0,3878,9740.55
1787680860,212.29,212.29,212.16,212.19,,,,,,,,,,1784554200000,1787680860000,10412,1,0,8141,9792.55
1787680920,212.19,212.39,212.19,212.36,,,,,,,,,,1784554200000,1787680920000,10413,1,0,17816,10438.65
1787680980,212.37,212.375,212.27,212.29,,,,,,,,,,1784554200000,1787680980000,10414,1,0,6394,10481.85
1787681040,212.29,212.29,212.17,212.235,,,,,,,,,,1784554200000,1787681040000,10415,1,0,7610,10372.25
1787681100,212.23,212.33,212.21,212.295,,,,,,,,,,1784554200000,1787681100000,10416,1,0,11463,9523.05
1787681160,212.295,212.38,212.23,212.38,,,,,,,,,,1784554200000,1787681160000,10417,1,0,6939,9428.45
1787681220,212.37,212.37,212.125,212.13,,,,,,,,,,1784554200000,1787681220000,10418,1,0,11134,9540.1
1787681280,212.14,212.25,212.11,212.15,,,,,,,,,,1784554200000,1787681280000,10419,1,0,19458,9890.9
1787681340,212.15,212.27,212.15,212.25,,,,,,,,,,1784554200000,1787681340000,10420,1,0,6685,9007
1787681400,212.26,212.28,212.11,212.14,,,,,,,,,,1784554200000,1787681400000,10421,1,0,3368,8369.5
1787681460,212.14,212.2,212.13,212.2,,,,,,,,,,1784554200000,1787681460000,10422,1,0,3080,8169.25
1787681520,212.21,212.23,212.19,212.2,,,,,,,,,,1784554200000,1787681520000,10423,1,0,1536,7898
1787681580,212.19,212.19,211.93,211.93,,,,,,,,,,1784554200000,1787681580000,10424,1,0,22778,8742.65
1787681640,211.93,211.96,211.92,211.93,,,,,,,,,,1784554200000,1787681640000,10425,1,0,3606,8038.85
1787681700,211.93,212.07,211.93,212,,,,,,,,,,1784554200000,1787681700000,10426,1,0,10434,8393.15
1787681760,212,212,211.885,211.92,,,,,,,,,,1784554200000,1787681760000,10427,1,0,11227,8583.2
1787681820,211.91,212.08,211.87,212.075,,,,,,,,,,1784554200000,1787681820000,10428,1,0,10641,8910.75
1787681880,212.07,212.07,212.01,212.02,,,,,,,,,,1784554200000,1787681880000,10429,1,0,5092,8999.65
1787681940,212.01,212.02,211.95,212.01,,,,,,,,,,1784554200000,1787681940000,10430,1,0,4327,8780.35
1787682000,212.02,212.15,212.02,212.12,,,,,,,,,,1784554200000,1787682000000,10431,1,0,6941,8933.5
1787682060,212.12,212.14,212.06,212.14,,,,,,,,,,1784554200000,1787682060000,10432,1,0,4025,8727.7
1787682120,212.13,212.15,212.08,212.1,,,,,,,,,,1784554200000,1787682120000,10433,1,0,7441,8208.95
1787682180,212.1,212.11,211.99,212.02,,,,,,,,,,1784554200000,1787682180000,10434,1,0,5560,8167.25
1787682240,212.03,212.195,212.03,212.15,,,,,,,,,,1784554200000,1787682240000,10435,1,0,7193,8146.4
1787682300,212.15,212.15,212.06,212.065,,,,,,,,,,1784554200000,1787682300000,10436,1,0,5795,7863
1787682360,212.065,212.175,212.065,212.15,,,,,,,,,,1784554200000,1787682360000,10437,1,0,3574,7694.75
1787682420,212.16,212.23,212.13,212.2,,,,,,,,,,1784554200000,1787682420000,10438,1,0,9271,7601.6
1787682480,212.19,212.25,212.19,212.245,,,,,,,,,,1784554200000,1787682480000,10439,1,0,8571,7057.25
1787682540,212.245,212.3,212.24,212.25,,,,,,,,,,1784554200000,1787682540000,10440,1,0,7316,7088.8
1787682600,212.26,212.45,212.26,212.445,,,,,,,,,,1784554200000,1787682600000,10441,1,0,10795,7460.15
1787682660,212.44,212.63,212.44,212.63,,,,,,,,,,1784554200000,1787682660000,10442,1,0,26125,8612.4
1787682720,212.62,212.72,212.6,212.71,,,,,,,,,,1784554200000,1787682720000,10443,1,0,17933,9432.25
1787682780,212.72,212.78,212.66,212.76,,,,,,,,,,1784554200000,1787682780000,10444,1,0,12769,8931.8
1787682840,212.745,212.795,212.735,212.74,,,,,,,,,,1784554200000,1787682840000,10445,1,0,7859,9144.45
1787682900,212.74,212.82,212.74,212.775,,,,,,,,,,1784554200000,1787682900000,10446,1,0,8280,9036.75
1787682960,212.78,212.865,212.78,212.82,,,,,,,,,,1784554200000,1787682960000,10447,1,0,14918,9221.3
1787683020,212.81,212.94,212.81,212.9,,,,,,,,,,1784554200000,1787683020000,10448,1,0,15748,9476.65
1787683080,212.9,212.95,212.82,212.85,,,,,,,,,,1784554200000,1787683080000,10449,1,0,15962,10020.15
1787683140,212.84,212.91,212.805,212.88,,,,,,,,,,1784554200000,1787683140000,10450,1,0,7333,10170.45
1787683200,212.88,212.89,212.74,212.74,,,,,,,,,,1784554200000,1787683200000,10451,1,0,10396,10343.2
1787683260,212.735,212.75,212.64,212.67,,,,,,,,,,1784554200000,1787683260000,10452,1,0,11793,10731.6
1787683320,212.665,212.74,212.64,212.705,,,,,,,,,,1784554200000,1787683320000,10453,1,0,10040,10861.55
1787683380,212.7,212.835,212.69,212.83,,,,,,,,,,1784554200000,1787683380000,10454,1,0,14623,11314.7
1787683440,212.84,212.885,212.79,212.83,,,,,,,,,,1784554200000,1787683440000,10455,1,0,10484,11479.25
1787683500,212.845,212.97,212.84,212.965,,,,,,,,,,1784554200000,1787683500000,10456,1,0,20519,12215.45
1787683560,212.97,213.05,212.89,212.9,,,,,,,,,,1784554200000,1787683560000,10457,1,0,24252,13249.35
1787683620,212.91,213.12,212.9,213.09,,,,,,,,,,1784554200000,1787683620000,10458,1,0,15254,13548.5
1787683680,213.08,213.2,213.06,213.165,,,,,,,,,,1784554200000,1787683680000,10459,1,0,12607,13750.3
1787683740,213.16,213.16,213.07,213.13,,,,,,,,,,1784554200000,1787683740000,10460,1,0,7604,13764.7
1787683800,213.135,213.145,213.065,213.065,,,,,,,,,,1784554200000,1787683800000,10461,1,0,7667,13608.3
1787683860,213.065,213.17,213.05,213.15,,,,,,,,,,1784554200000,1787683860000,10462,1,0,16821,13143.1
1787683920,213.155,213.19,213.12,213.14,,,,,,,,,,1784554200000,1787683920000,10463,1,0,8089,12650.9
1787683980,213.15,213.16,213.1,213.14,,,,,,,,,,1784554200000,1787683980000,10464,1,0,6161,12320.5
1787684040,213.145,213.18,213.11,213.15,,,,,,,,,,1784554200000,1787684040000,10465,1,0,16855,12770.3
1787684100,213.16,213.3,213.16,213.235,,,,,,,,,,1784554200000,1787684100000,10466,1,0,22697,13491.15
1787684160,213.23,213.245,213.16,213.2,,,,,,,,,,1784554200000,1787684160000,10467,1,0,21060,13798.25
1787684220,213.2,213.25,213.17,213.17,,,,,,,,,,1784554200000,1787684220000,10468,1,0,10734,13547.55
1787684280,213.16,213.24,213.075,213.24,,,,,,,,,,1784554200000,1787684280000,10469,1,0,12349,13366.9
1787684340,213.24,213.25,213.14,213.18,,,,,,,,,,1784554200000,1787684340000,10470,1,0,10779,13539.2
1787684400,213.17,213.41,213.16,213.4,,,,,,,,,,1784554200000,1787684400000,10471,1,0,35717,14805.25
1787684460,213.395,213.43,213.16,213.165,,,,,,,,,,1784554200000,1787684460000,10472,1,0,19947,15212.95
1787684520,213.16,213.17,212.925,212.97,,,,,,,,,,1784554200000,1787684520000,10473,1,0,18157,15618.8
1787684580,212.965,213.04,212.96,212.97,,,,,,,,,,1784554200000,1787684580000,10474,1,0,11019,15438.6
1787684640,212.96,213.03,212.955,212.96,,,,,,,,,,1784554200000,1787684640000,10475,1,0,6770,15252.9
1787684700,212.95,213,212.8,212.81,,,,,,,,,,1784554200000,1787684700000,10476,1,0,20993,15276.6
1787684760,212.81,212.84,212.72,212.73,,,,,,,,,,1784554200000,1787684760000,10477,1,0,25073,15317.65
1787684820,212.73,212.89,212.72,212.83,,,,,,,,,,1784554200000,1787684820000,10478,1,0,15752,15342.55
1787684880,212.83,212.83,212.7,212.7,,,,,,,,,,1784554200000,1787684880000,10479,1,0,22911,15857.75
1787684940,212.705,212.96,212.66,212.96,,,,,,,,,,1784554200000,1787684940000,10480,1,0,27004,16827.75
1787685000,212.955,212.98,212.89,212.925,,,,,,,,,,1784554200000,1787685000000,10481,1,0,10382,16963.5
1787685060,212.93,212.93,212.76,212.76,,,,,,,,,,1784554200000,1787685060000,10482,1,0,10652,16655.05
1787685120,212.75,212.77,212.625,212.63,,,,,,,,,,1784554200000,1787685120000,10483,1,0,14642,16982.7
1787685180,212.65,212.72,212.54,212.54,,,,,,,,,,1784554200000,1787685180000,10484,1,0,22526,17800.95
1787685240,212.53,212.57,212.16,212.23,,,,,,,,,,1784554200000,1787685240000,10485,1,0,42981,19107.25
1787685300,212.23,212.325,212.15,212.17,,,,,,,,,,1784554200000,1787685300000,10486,1,0,17847,18864.75
1787685360,212.18,212.34,212.11,212.14,,,,,,,,,,1784554200000,1787685360000,10487,1,0,18834,18753.45
1787685420,212.11,212.11,211.92,211.92,,,,,,,,,,1784554200000,1787685420000,10488,1,0,35740,20003.75
1787685480,211.91,211.96,211.73,211.73,,,,,,,,,,1784554200000,1787685480000,10489,1,0,22627,20517.65
1787685540,211.74,211.97,211.71,211.94,,,,,,,,,,1784554200000,1787685540000,10490,1,0,21404,21048.9
1787685600,211.95,211.965,211.75,211.78,,,,,,,,,,1784554200000,1787685600000,10491,1,0,21448,20335.45
1787685660,211.775,211.88,211.775,211.84,,,,,,,,,,1784554200000,1787685660000,10492,1,0,15698,20123
1787685720,211.84,211.99,211.775,211.97,,,,,,,,,,1784554200000,1787685720000,10493,1,0,18452,20137.75
1787685780,211.965,211.965,211.855,211.885,,,,,,,,,,1784554200000,1787685780000,10494,1,0,10716,20122.6
1787685840,211.9,211.91,211.78,211.84,,,,,,,,,,1784554200000,1787685840000,10495,1,0,14415,20504.85
1787685900,211.83,211.92,211.76,211.89,,,,,,,,,,1784554200000,1787685900000,10496,1,0,18781,20394.25
1787685960,211.9,211.9,211.85,211.9,,,,,,,,,,1784554200000,1787685960000,10497,1,0,14252,19853.2
1787686020,211.895,211.93,211.83,211.91,,,,,,,,,,1784554200000,1787686020000,10498,1,0,9386,19534.9
1787686080,211.9,212.03,211.9,212.03,,,,,,,,,,1784554200000,1787686080000,10499,1,0,7931,18785.9
1787686140,212.03,212.07,212.01,212.04,,,,,,,,,,1784554200000,1787686140000,10500,1,0,12996,18085.5
1787686200,212.04,212.1,211.92,211.93,,,,,,,,,,1784554200000,1787686200000,10501,1,0,18618,18497.3
1787686260,211.94,212.06,211.93,212.03,,,,,,,,,,1784554200000,1787686260000,10502,1,0,27718,19350.6
1787686320,212.04,212.05,211.95,211.95,,,,,,,,,,1784554200000,1787686320000,10503,1,0,13713,19304.15
1787686380,211.93,212.02,211.9,212.01,,,,,,,,,,1784554200000,1787686380000,10504,1,0,11149,18735.3
1787686440,212,212.19,212,212.19,,,,,,,,,,1784554200000,1787686440000,10505,1,0,13523,17262.4
1787686500,212.175,212.28,212.16,212.26,,,,,,,,,,1784554200000,1787686500000,10506,1,0,14457,17092.9
1787686560,212.26,212.39,212.255,212.33,,,,,,,,,,1784554200000,1787686560000,10507,1,0,12419,16772.15
1787686620,212.34,212.415,212.33,212.37,,,,,,,,,,1784554200000,1787686620000,10508,1,0,12910,15630.65
1787686680,212.36,212.41,212.33,212.37,,,,,,,,,,1784554200000,1787686680000,10509,1,0,11897,15094.15
1787686740,212.38,212.51,212.37,212.45,,,,,,,,,,1784554200000,1787686740000,10510,1,0,15411,14794.5
1787686800,212.455,212.57,212.43,212.515,,,,,,,,,,1784554200000,1787686800000,10511,1,0,19484,14696.3
1787686860,212.51,212.615,212.505,212.57,,,,,,,,,,1784554200000,1787686860000,10512,1,0,17880,14805.4
1787686920,212.575,212.665,212.575,212.625,,,,,,,,,,1784554200000,1787686920000,10513,1,0,21595,14962.55
1787686980,212.63,212.77,212.63,212.65,,,,,,,,,,1784554200000,1787686980000,10514,1,0,26421,15747.8
1787687040,212.64,212.64,212.41,212.46,,,,,,,,,,1784554200000,1787687040000,10515,1,0,20606,16057.35
1787687100,212.46,212.52,212.36,212.36,,,,,,,,,,1784554200000,1787687100000,10516,1,0,26055,16421.05
1787687160,212.36,212.48,212.355,212.465,,,,,,,,,,1784554200000,1787687160000,10517,1,0,21740,16795.45
1787687220,212.46,212.56,212.43,212.47,,,,,,,,,,1784554200000,1787687220000,10518,1,0,9975,16824.9
1787687280,212.48,212.54,212.33,212.4,,,,,,,,,,1784554200000,1787687280000,10519,1,0,24258,17641.25
1787687340,212.39,212.44,212.37,212.4,,,,,,,,,,1784554200000,1787687340000,10520,1,0,15696,17776.25
1787687400,212.39,212.44,212.23,212.335,,,,,,,,,,1784554200000,1787687400000,10521,1,0,35047,18597.7
1787687460,212.33,212.45,212.32,212.37,,,,,,,,,,1784554200000,1787687460000,10522,1,0,17345,18079.05
1787687520,212.38,212.65,212.38,212.62,,,,,,,,,,1784554200000,1787687520000,10523,1,0,30043,18895.55
1787687580,212.63,212.77,212.59,212.73,,,,,,,,,,1784554200000,1787687580000,10524,1,0,20424,19359.3
1787687640,212.75,212.97,212.72,212.91,,,,,,,,,,1784554200000,1787687640000,10525,1,0,56989,21532.6
1787687700,212.9,213.19,212.87,212.93,,,,,,,,,,1784554200000,1787687700000,10526,1,0,59561,23787.8
1787687760,212.94,213.07,212.87,212.95,,,,,,,,,,1784554200000,1787687760000,10527,1,0,36735,25003.6
1787687820,212.95,213.08,212.89,212.93,,,,,,,,,,1784554200000,1787687820000,10528,1,0,38929,26304.55
1787687880,212.94,213.13,212.93,213.03,,,,,,,,,,1784554200000,1787687880000,10529,1,0,66524,29035.9
1787687940,213.03,213.22,212.91,213,,,,,,,,,,1784554200000,1787687940000,10530,1,0,172370,36883.85
