time,open,high,low,close,MTF ORB High,MTF ORB Low,MTF Broken ORB,MTF ORB Mid,EXP_event_flag,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_frozen_atr,EXP_signal_mfe_pct,EXP_signal_mae_pct,EXP_primary_outcome,EXP_first_retest_time,EXP_retest_state,EXP_cp5_valid,EXP_cp5_time,EXP_cp5_ref_price,EXP_cp5_sep_atr_pct,EXP_cp5_fwd_mfe_pct,EXP_cp5_fwd_mae_pct,EXP_cp5_outcome,EXP_cp10_valid,EXP_cp10_time,EXP_cp10_ref_price,EXP_cp10_sep_atr_pct,EXP_cp10_fwd_mfe_pct,EXP_cp10_fwd_mae_pct,EXP_cp10_outcome,EXP_cp15_valid,EXP_cp15_time,EXP_cp15_ref_price,EXP_cp15_sep_atr_pct,EXP_cp15_fwd_mfe_pct,EXP_cp15_fwd_mae_pct,EXP_cp15_outcome,EXP_cp30_valid,EXP_cp30_time,EXP_cp30_ref_price,EXP_cp30_sep_atr_pct,EXP_cp30_fwd_mfe_pct,EXP_cp30_fwd_mae_pct,EXP_cp30_outcome,EXP_ratio_10m_15m,EXP_pmh,EXP_pml,EXP_pdh,EXP_pdl,EXP_prev_ahh,EXP_prev_ahl,EXP_relevant_pm_first_trade_time,EXP_relevant_pd_first_trade_time,EXP_relevant_prev_ah_first_trade_time,EXP_fail_boundary_touch_time,EXP_fail_first_trade_inside_time,EXP_fail_first_close_inside_time,EXP_fail_first_close_inside_price,EXP_fail_midpoint_cross_time,EXP_fail_opposite_boundary_time,EXP_host_tf_seconds,EXP_research_tf_seconds,EXP_research_1m_bars_processed,Volume,Volume MA
1784644500,204.93,205.53,204.895,205.45,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65433,141872.5
1784644800,205.46,205.5,204.92,205.42,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64518,141037.9
1784645100,205.45,205.89,205.23,205.23,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108759,143153.15
1784645400,205.235,205.635,205.09,205.5,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61803,143201.65
1784645700,205.49,205.89,205.17,205.84,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69229,143480.9
1784646000,205.83,206.56,205.54,205.58,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161213,144683.15
1784646300,205.59,206.23,205.47,206.02,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84775,130215.25
1784646600,206.05,206.34,205.98,206.18,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70983,112981.65
1784646900,206.21,206.32,206.05,206.07,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106098,107157.7
1784647200,206.07,206.5,205.705,206.47,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80304,103707.8
1784647500,206.47,206.72,206.43,206.615,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104516,99269.4
1784647800,206.62,206.82,206.24,206.73,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69496,94910.3
1784648100,206.745,206.82,206.31,206.42,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61913,90762.35
1784648400,206.42,206.65,206.12,206.14,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62452,85761.9
1784648700,206.135,206.495,206.02,206.41,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46290,80658.25
1784649000,206.405,206.45,205.94,205.99,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37243,78315.4
1784649300,206,206.13,205.72,205.78,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78256,77968.15
1784649600,205.78,206.28,205.59,206.275,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85995,78057.35
1784649900,206.29,206.54,206.1,206.11,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60957,77412
1784650200,206.11,206.23,205.81,205.81,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48312,76427.25
1784650500,205.8,206.1,205.67,205.79,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61591,76235.15
1784650800,205.78,205.95,205.4,205.44,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73193,76668.9
1784651100,205.44,205.6,205.03,205.09,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74322,74947.05
1784651400,205.1,205.13,204.83,204.99,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83500,76031.9
1784651700,204.98,205.09,204.86,205.07,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63386,75739.75
1784652000,205.09,205.39,205.08,205.32,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58564,70607.3
1784652300,205.31,205.42,204.96,205.12,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76427,70189.9
1784652600,205.12,205.38,205,205.37,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39988,68640.15
1784652900,205.36,205.51,205.14,205.45,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55436,66107.05
1784653200,205.45,205.56,205.295,205.335,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75059,65844.8
1784653500,205.36,205.79,205.3,205.7,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95368,65387.4
1784653800,205.71,206.35,205.71,206.35,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186699,71247.55
1784654100,206.35,206.35,206,206.02,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184729,77388.35
1784654400,206.02,206.23,205.885,205.95,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60133,77272.4
1784654700,205.95,206.135,205.68,206.13,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74639,78689.85
1784655000,206.145,206.94,206.145,206.89,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162166,84936
1784655300,206.87,206.91,206.62,206.89,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73079,84677.15
1784655600,206.9,206.96,206.23,206.77,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54954,83125.1
1784655900,206.77,206.93,206.55,206.83,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62518,83203.15
1784656200,206.84,206.855,206.39,206.44,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39190,82747.05
1784656500,206.45,206.48,206.19,206.26,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53109,82322.95
1784656800,206.26,206.65,206.21,206.34,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59860,81656.3
1784657100,206.32,206.58,206.3,206.39,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48818,80381.1
1784657400,206.39,206.44,206.16,206.18,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54708,78941.5
1784657700,206.191,206.3,206.02,206.11,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37165,77630.45
1784658000,206.125,206.44,205.945,206.32,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50004,77202.45
1784658300,206.32,206.36,206.16,206.25,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30464,74904.3
1784658600,206.26,206.46,206.22,206.35,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71034,76456.6
1784658900,206.34,206.88,206.34,206.82,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69107,77140.15
1784659200,206.83,207.05,206.76,206.99,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107593,78766.85
1784659500,206.98,207.28,206.93,206.95,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80696,78033.25
1784659800,206.94,207.34,206.93,207.035,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46967,71046.65
1784660100,207.04,207.3,207.02,207.18,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59290,64774.7
1784660400,207.18,207.3,206.77,206.77,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71297,65332.9
1784660700,206.77,206.91,206.5,206.54,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79792,65590.55
1784661000,206.55,206.8,206.5,206.72,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72413,61102.9
1784661300,206.7,207.045,206.61,206.96,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92872,62092.55
1784661600,206.95,207.19,206.91,207.09,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62565,62473.1
1784661900,207.09,207.14,206.7,206.77,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78265,63260.45
1784662200,206.8,207.05,206.61,206.92,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84244,65513.15
1784662500,206.93,207.17,206.885,207.01,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84425,67078.95
1784662800,207.03,207.21,206.92,206.92,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94875,68829.7
1784663100,206.935,207.02,206.67,206.82,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68468,69812.2
1784663400,206.81,207.3,206.5,207.24,208.65,206.275,206.275,207.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222602,78206.9
1784663700,207.24,207.82,207.12,207.17,208.65,206.275,206.275,207.4625,1,-1,1784641680000,206.16,208.65,206.275,0.5470118325516452,1.0428793170353152,0.8051998447807511,1,1784641740000,1,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,207.54,204.5,207.73,202.25,203.4,202.3,1784642580000,,,1784641800000,1784641800000,1784646000000,206.33,1784663700000,,300,60,41730,550464,103871.85
1784727000,205.775,206.83,204.95,206.63,206.83,204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229747,112859
1784727300,206.68,207.06,206.18,206.8,207.06,204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182841,120477.85
1784727600,206.8,207.43,206.49,207.26,207.43,204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198754,126863.85
1784727900,207.27,207.53,206.76,207.14,207.43,204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142922,130554.6
1784728200,207.145,208.22,207.08,207.99,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170183,133684.1
1784728500,208,208.12,207.41,207.77,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187747,139036.65
1784728800,207.75,207.79,207.18,207.41,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141995,143788.05
1784729100,207.4,207.73,206.82,206.82,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131625,147404.8
1784729400,206.81,207.385,206.53,207.05,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137112,150695.55
1784729700,207.09,207.17,206.55,207.17,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113442,152378.05
1784730000,207.19,207.59,206.5,206.825,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115771,154545.95
1784730300,206.86,206.98,206.47,206.8,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97086,154756.65
1784730600,206.8,207.25,206.45,206.9,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124063,157831.55
1784730900,206.9,207.72,206.87,207.72,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106263,159231.45
1784731200,207.71,208.17,207.13,207.275,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146709,162354.7
1784731500,207.275,207.98,207.19,207.85,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108190,163542.95
1784731800,207.86,208.26,207.65,208.11,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110763,164337.35
1784732100,208.08,209.5,207.96,209.2,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289207,175374.3
1784732400,209.23,209.89,209.1,209.79,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206035,174545.95
1784732700,209.78,211.8,209.78,211.65,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514462,172745.85
1784733000,211.645,213.11,211.61,213.02,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524166,187466.8
1784733300,213.04,213.54,212.51,212.71,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445802,200614.85
1784733600,212.7,212.83,212.12,212.4,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260875,203720.9
1784733900,212.39,212.71,212.12,212.17,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176368,205393.2
1784734200,212.18,212.67,212.09,212.39,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128252,203296.65
1784734500,212.39,212.57,211.84,211.93,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152400,201529.3
1784734800,211.95,212.36,211.9,211.98,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128068,200832.95
1784735100,211.98,212.43,211.88,212.43,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115380,200020.7
1784735400,212.42,213.61,212.33,212.865,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324935,209411.85
1784735700,212.88,213.44,212.66,213.22,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138612,210670.35
1784736000,213.21,213.69,213.19,213.55,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228052,216284.4
1784736300,213.55,213.69,213.17,213.18,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138223,218341.25
1784736600,213.17,213.52,212.92,213.46,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157829,220029.55
1784736900,213.46,214.26,213.44,213.95,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356441,232538.45
1784737200,213.96,214.24,213.76,213.975,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151709,232788.45
1784737500,213.97,214.04,213.42,213.5,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114406,233099.25
1784737800,213.51,214.32,213.39,214.01,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189442,237033.2
1784738100,213.99,214.015,213.67,213.78,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102902,227717.95
1784738400,213.79,213.84,213.55,213.61,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69339,220883.15
1784738700,213.6,213.765,213.32,213.38,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132606,201790.35
1784739000,213.4,213.9,213.32,213.71,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114805,181322.3
1784739300,213.7,214.16,213.7,214.01,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147470,166405.7
1784739600,214.01,214.39,213.98,214.13,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157546,161239.25
1784739900,214.135,214.27,213.88,214.02,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119356,158388.65
1784740200,214.02,214.05,213.45,213.48,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135085,158730.3
1784740500,213.48,213.53,213.26,213.31,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120269,157123.75
1784740800,213.3,213.77,213.2,213.72,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122619,156851.3
1784741100,213.72,213.84,213.56,213.78,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84440,155304.3
1784741400,213.76,214.37,213.7,213.8,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138880,146001.55
1784741700,213.8,214.34,213.75,214.28,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110681,144605
1784742000,214.29,214.345,213.78,213.87,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79550,137179.9
1784742300,213.84,214.15,213.83,213.95,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62552,133396.35
1784742600,213.97,214.04,213.57,213.6,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95425,130276.15
1784742900,213.58,213.75,213.47,213.6,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93747,117141.45
1784743200,213.6,213.87,213.55,213.75,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87229,113917.45
1784743500,213.75,213.88,213.59,213.59,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46062,110500.25
1784743800,213.58,213.94,213.51,213.53,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77885,104922.4
1784744100,213.53,213.8,213.51,213.6,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50637,102309.15
1784744400,213.6,213.75,213.49,213.61,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40757,100880.05
1784744700,213.61,213.82,213.56,213.73,207.43,204.95,207.43,206.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152620,101880.75
