time,open,high,low,close,MTF ORB High,MTF ORB Low,MTF Broken ORB,MTF ORB Mid,EXP_event_flag,EXP_direction,EXP_signal_time,EXP_signal_price,EXP_orb_high,EXP_orb_low,EXP_frozen_atr,EXP_signal_mfe_pct,EXP_signal_mae_pct,EXP_primary_outcome,EXP_first_retest_time,EXP_retest_state,EXP_cp5_valid,EXP_cp5_time,EXP_cp5_ref_price,EXP_cp5_sep_atr_pct,EXP_cp5_fwd_mfe_pct,EXP_cp5_fwd_mae_pct,EXP_cp5_outcome,EXP_cp10_valid,EXP_cp10_time,EXP_cp10_ref_price,EXP_cp10_sep_atr_pct,EXP_cp10_fwd_mfe_pct,EXP_cp10_fwd_mae_pct,EXP_cp10_outcome,EXP_cp15_valid,EXP_cp15_time,EXP_cp15_ref_price,EXP_cp15_sep_atr_pct,EXP_cp15_fwd_mfe_pct,EXP_cp15_fwd_mae_pct,EXP_cp15_outcome,EXP_cp30_valid,EXP_cp30_time,EXP_cp30_ref_price,EXP_cp30_sep_atr_pct,EXP_cp30_fwd_mfe_pct,EXP_cp30_fwd_mae_pct,EXP_cp30_outcome,EXP_ratio_10m_15m,EXP_pmh,EXP_pml,EXP_pdh,EXP_pdl,EXP_prev_ahh,EXP_prev_ahl,EXP_relevant_pm_first_trade_time,EXP_relevant_pd_first_trade_time,EXP_relevant_prev_ah_first_trade_time,EXP_fail_boundary_touch_time,EXP_fail_first_trade_inside_time,EXP_fail_first_close_inside_time,EXP_fail_first_close_inside_price,EXP_fail_midpoint_cross_time,EXP_fail_opposite_boundary_time,EXP_host_tf_seconds,EXP_research_tf_seconds,EXP_research_1m_bars_processed,Volume,Volume MA
1785171480,196.36,196.47,196.18,196.33,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28408,38302.25
1785171600,196.33,196.39,196.12,196.165,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30553,37731.7
1785171720,196.17,196.24,195.91,196.055,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74306,39930.05
1785171840,196.045,196.09,195.63,195.82,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49458,38398.75
1785171960,195.82,195.94,195.59,195.93,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60149,39581.45
1785172080,195.93,196,195.74,195.76,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46339,39859.9
1785172200,195.75,195.84,195.65,195.69,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20115,39391.2
1785172320,195.7,196.01,195.63,195.91,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32666,39323.9
1785172440,195.93,196.06,195.84,195.95,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21656,36688.85
1785172560,195.96,196.01,195.5,195.61,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45884,36776.35
1785172680,195.6,195.61,195.46,195.56,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33510,37052.7
1785172800,195.55,195.82,195.47,195.58,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36538,37404.4
1785172920,195.57,195.7,195.445,195.615,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28363,38142
1785173040,195.61,195.62,195.47,195.47,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33192,38486.8
1785173160,195.48,195.775,195.44,195.67,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24744,38121.55
1785173280,195.67,195.725,195.52,195.57,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30715,38316.15
1785173400,195.56,195.75,195.51,195.65,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23637,37464.05
1785173520,195.65,196.07,195.57,196.02,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24745,36961.75
1785173640,196.01,196.13,195.98,196.08,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25210,34674.15
1785173760,196.08,196.16,195.87,195.87,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21519,34585.35
1785173880,195.87,196.17,195.86,195.95,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33681,34849
1785174000,195.94,196.08,195.74,196.01,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33207,34981.7
1785174120,196,196.1,195.82,195.96,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29195,32726.15
1785174240,195.95,195.97,195.755,195.81,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16819,31094.2
1785174360,195.81,196.39,195.81,196.2,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39533,30063.4
1785174480,196.2,196.32,196.13,196.15,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16717,28582.3
1785174600,196.14,196.36,196.11,196.29,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15041,28328.6
1785174720,196.3,196.45,196.23,196.33,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18222,27606.4
1785174840,196.32,196.67,196.32,196.58,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27129,27880.05
1785174960,196.55,196.69,196.48,196.51,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26852,26928.45
1785175080,196.53,196.82,196.53,196.79,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36390,27072.45
1785175200,196.8,197,196.77,196.88,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41191,27305.1
1785175320,196.88,197.03,196.76,197.01,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31367,27455.3
1785175440,197.02,197.09,196.67,196.685,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29601,27275.75
1785175560,196.68,196.73,196.41,196.49,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29561,27516.6
1785175680,196.49,196.58,196.38,196.515,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20596,27010.65
1785175800,196.51,196.569,196.4,196.41,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19272,26792.4
1785175920,196.42,196.52,196.36,196.51,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27609,26935.6
1785176040,196.51,196.64,196.255,196.3,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15858,26468
1785176160,196.28,196.4,196.04,196.4,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39435,27363.8
1785176280,196.41,196.565,196.36,196.45,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35357,27447.6
1785176400,196.45,196.53,196.28,196.35,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18687,26721.6
1785176520,196.34,196.45,196.225,196.31,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28133,26668.5
1785176640,196.31,196.6,196.29,196.47,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15296,26592.35
1785176760,196.47,196.7,196.47,196.625,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20609,25646.15
1785176880,196.61,196.74,196.57,196.7,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13752,25497.9
1785177000,196.69,196.69,196.27,196.29,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29165,26204.1
1785177120,196.285,196.44,196.24,196.31,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29017,26743.85
1785177240,196.3,196.38,196.15,196.27,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16654,26220.1
1785177360,196.26,196.32,196.125,196.22,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26803,26217.65
1785177480,196.21,196.29,196.16,196.21,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24017,25599
1785177600,196.21,196.76,196.09,196.54,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76268,27352.85
1785177720,196.56,196.71,196.41,196.69,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27806,27174.8
1785177840,196.7,196.88,196.68,196.78,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23407,26865.1
1785177960,196.77,196.84,196.61,196.78,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23781,26576.1
1785178080,196.78,196.93,196.63,196.69,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19078,26500.2
1785178200,196.67,196.91,196.56,196.89,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41547,27613.95
1785178320,196.9,197.3,196.89,197.27,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69708,29718.9
1785178440,197.25,197.63,197.16,197.59,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57518,31801.9
1785178560,197.58,197.65,197.25,197.31,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32383,31449.3
1785178680,197.3,197.48,197.09,197.43,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29856,31174.25
1785178800,197.45,197.5,197.18,197.42,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34796,31979.7
1785178920,197.42,197.58,197.395,197.5,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36063,32376.2
1785179040,197.51,197.61,197.2,197.27,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30461,33134.45
1785179160,197.25,197.75,197.17,197.71,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49582,34583.1
1785179280,197.73,197.76,197.49,197.62,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51379,36464.45
1785179400,197.62,197.83,197.58,197.7,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45231,37267.75
1785179520,197.7,197.8,197.38,197.575,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33677,37500.75
1785179640,197.56,197.67,197.41,197.485,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37284,38532.25
1785179760,197.5,197.69,197.43,197.62,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,38842.1
1785179880,197.63,197.72,197.57,197.67,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32886,39285.55
1785180000,197.69,197.79,197.55,197.58,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29881,36966.2
1785180120,197.57,197.87,197.48,197.83,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29954,37073.6
1785180240,197.84,198.03,197.51,197.61,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64190,39112.75
1785180360,197.59,197.79,197.56,197.78,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36875,39767.45
1785180480,197.77,197.81,197.47,197.72,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68616,42244.35
1785180600,197.74,197.76,197.46,197.5,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69754,43654.7
1785180720,197.5,197.63,197.41,197.63,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46304,42484.5
1785180840,197.61,197.83,197.51,197.71,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42899,41753.55
1785180960,197.72,197.8,197.18,197.37,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60723,43170.55
1785181080,197.38,197.42,196.76,196.81,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59535,44654.5
1785181200,196.79,196.9,196.67,196.8,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51550,45492.2
1785181320,196.8,197.03,196.795,196.95,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43085,45843.3
1785181440,196.94,196.97,196.73,196.84,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56072,47123.85
1785181560,196.85,196.99,196.665,196.86,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52690,47279.25
1785181680,196.86,197.09,196.79,197.02,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76661,48543.35
1785181800,197.03,197.95,196.96,197.12,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123448,52454.2
1785181920,197.12,197.16,196.89,196.9,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103778,55959.25
1785182040,196.88,197.2,196.65,196.94,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195032,63846.65
1785182160,196.94,197.16,196.44,196.47,208.74,202.05,202.05,205.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215390,72966.15
1785182280,196.48,196.68,196.33,196.54,208.74,202.05,202.05,205.395,1,-1,1785159900000,201.95,208.74,202.05,0.6602873140706994,3.2235701906412437,0.5397375588016853,2,1785159960000,1,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,0,,209.6,207.52,,,,,1785159900000,,,1785159960000,1785159960000,1785160080000,202.22,,,120,60,13260,338530,88248.35
1785245400,194.92,195.41,193.58,193.91,195.41,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320061,102757.35
1785245520,193.94,195.44,193.86,195.1,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208015,111660.4
1785245640,195.13,195.2,193.88,194.03,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167045,116803.15
1785245760,194.02,194.69,193.94,194.37,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149359,122427.35
1785245880,194.36,194.9,194.25,194.42,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139224,125957.75
1785246000,194.39,195.18,194.37,194.69,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176273,131283.7
1785246120,194.69,194.8,193.71,193.75,195.44,193.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160158,136976.4
1785246240,193.75,194.5,193.3,193.34,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138067,141734.8
1785246360,193.34,193.37,192.8,193.09,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188067,148102
1785246480,193.11,194.34,193.11,193.96,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132029,151726.7
1785246600,193.93,194.43,193.4,193.72,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106788,154488.6
1785246720,193.69,194.42,193.4,193.66,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99607,157314.7
1785246840,193.65,193.82,193.19,193.49,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73741,158198.15
1785246960,193.53,194.23,193.41,193.86,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88620,159994.65
1785247080,193.835,193.91,193.26,193.64,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70518,159687.5
1785247200,193.63,194.66,193.52,194.34,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81727,157601.45
1785247320,194.35,194.66,193.87,193.9,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84282,156626.65
1785247440,193.89,194.88,193.83,194.8,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85502,151150.15
1785247560,194.82,195.17,194.37,194.38,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115699,146165.6
1785247680,194.4,194.45,193.67,194.21,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75059,132992.05
1785247800,194.16,194.86,194.07,194.855,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82399,121108.95
1785247920,194.85,194.92,194.04,194.15,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69761,114196.25
1785248040,194.12,194.19,193.53,193.99,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95892,110638.6
1785248160,194,194.13,193.42,193.56,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91158,107728.55
1785248280,193.55,193.8,193.21,193.245,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91070,105320.85
1785248400,193.26,193.5,192.74,193.41,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175899,105302.15
1785248520,193.41,193.63,192.75,193.62,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93284,101958.45
1785248640,193.6,193.88,193.26,193.8,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82022,99156.2
1785248760,193.8,194,193.55,193.72,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92002,94352.95
1785248880,193.72,194.15,193.63,194.09,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74966,91499.8
1785249000,194.095,194.54,193.9,194.42,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88296,90575.2
1785249120,194.37,194.77,194.23,194.67,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75333,89361.5
1785249240,194.69,195.18,194.36,195.15,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111380,91243.45
1785249360,195.17,196.05,195.15,195.85,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139558,93790.35
1785249480,195.84,196.12,195.121,195.65,195.44,193.58,193.58,194.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82232,94376.05
