candidate_id,source_hint,artifact,hint_match,matched_columns
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_short_ma_warning_v1\ae2_short_ma_warning_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_three_index_regime_v1\ae2_three_index_regime_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_trend_exhaustion_robustness_v1\trend_exhaustion_states_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_volume_robustness_v1\ae2_volume_robustness_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket | hist_c1_volume | hist_c2_volume | c2_vs_c1_volume_ratio | hist_c1_volume_median_20d_prior | hist_c1_volume_median_60d_prior | hist_c2_volume_median_20d_prior | hist_c2_volume_median_60d_prior | c1_rvol_20d | c2_rvol_20d | c1_rvol_60d | c2_rvol_60d | c1_rvol_20d_state | c2_rvol_20d_state | c2_vs_c1_volume_state | c1_rvol_20d_discovery_state | c2_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | low_c2_rvol_market_opposition_state | c2_vs_c1_volume_ratio_winsor
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_warning_context_v1\ae2_warning_context_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket | hist_c1_volume | hist_c2_volume | c2_vs_c1_volume_ratio | hist_c1_volume_median_20d_prior | hist_c1_volume_median_60d_prior | hist_c2_volume_median_20d_prior | hist_c2_volume_median_60d_prior | c1_rvol_20d | c2_rvol_20d | c1_rvol_60d | c2_rvol_60d | c1_rvol_20d_state | c2_rvol_20d_state | c2_vs_c1_volume_state | c1_rvol_20d_discovery_state | c2_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | low_c2_rvol_market_opposition_state | c2_vs_c1_volume_ratio_winsor | pm_c1_cross | pm_c2_cross | pm_c2_closed_beyond | ah_c1_cross | ah_c2_cross | ah_c2_closed_beyond | pd_c1_cross | pd_c2_cross | pd_c2_closed_beyond | c2_break_level_n | c2_break_count_state | multiple_c2_break_candidate | post_c3_vwap | post_c4_vwap | post_c5_vwap | post_c6_vwap | post_c7_vwap | post_c8_vwap | post_c9_vwap | post_c10_open | post_c10_high | post_c10_low | post_c10_close | post_c10_volume
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_warning_exit_utility_v1\ae2_warning_exit_utility_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket | hist_c1_volume | hist_c2_volume | c2_vs_c1_volume_ratio | hist_c1_volume_median_20d_prior | hist_c1_volume_median_60d_prior | hist_c2_volume_median_20d_prior | hist_c2_volume_median_60d_prior | c1_rvol_20d | c2_rvol_20d | c1_rvol_60d | c2_rvol_60d | c1_rvol_20d_state | c2_rvol_20d_state | c2_vs_c1_volume_state | c1_rvol_20d_discovery_state | c2_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | low_c2_rvol_market_opposition_state | c2_vs_c1_volume_ratio_winsor | pm_c1_cross | pm_c2_cross | pm_c2_closed_beyond | ah_c1_cross | ah_c2_cross | ah_c2_closed_beyond | pd_c1_cross | pd_c2_cross | pd_c2_closed_beyond | c2_break_level_n | c2_break_count_state | multiple_c2_break_candidate | post_c3_vwap | post_c4_vwap | post_c5_vwap | post_c6_vwap | post_c7_vwap | post_c8_vwap | post_c9_vwap | post_c10_open | post_c10_high | post_c10_low | post_c10_close | post_c10_volume
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_warning_timing_v1\ae2_warning_timing_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket | hist_c1_volume | hist_c2_volume | c2_vs_c1_volume_ratio | hist_c1_volume_median_20d_prior | hist_c1_volume_median_60d_prior | hist_c2_volume_median_20d_prior | hist_c2_volume_median_60d_prior | c1_rvol_20d | c2_rvol_20d | c1_rvol_60d | c2_rvol_60d | c1_rvol_20d_state | c2_rvol_20d_state | c2_vs_c1_volume_state | c1_rvol_20d_discovery_state | c2_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | low_c2_rvol_market_opposition_state | c2_vs_c1_volume_ratio_winsor | pm_c1_cross | pm_c2_cross | pm_c2_closed_beyond | ah_c1_cross | ah_c2_cross | ah_c2_closed_beyond | pd_c1_cross | pd_c2_cross | pd_c2_closed_beyond | c2_break_level_n | c2_break_count_state | multiple_c2_break_candidate | post_c3_vwap | post_c4_vwap | post_c5_vwap | post_c6_vwap | post_c7_vwap | post_c8_vwap | post_c9_vwap | post_c10_open | post_c10_high | post_c10_low | post_c10_close | post_c10_volume
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\ae2_weekly_trend_v1\ae2_weekly_trend_features_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross | c1_body_to_range_pct | c2_body_to_range_pct | c1_favorable_clv_pct | c2_favorable_clv_pct | c1_favorable_wick_pct | c2_favorable_wick_pct | c1_adverse_wick_pct | c2_adverse_wick_pct | c1_favorable_body_return_pct | c2_favorable_body_return_pct | c1_favorable_vwap_distance_pct | c2_favorable_vwap_distance_pct | c2_vwap_penetration_pct | c1_to_c2_close_progress_pct | c2_to_c1_volume_ratio | c1_range_pct | c2_range_pct | clv_change_pp | vwap_distance_change_pp | c1_body_to_range_pct__bucket | c2_body_to_range_pct__bucket | c1_favorable_clv_pct__bucket | c2_favorable_clv_pct__bucket | c1_favorable_wick_pct__bucket | c2_favorable_wick_pct__bucket | c1_adverse_wick_pct__bucket | c2_adverse_wick_pct__bucket | c1_favorable_body_return_pct__bucket | c2_favorable_body_return_pct__bucket | c1_favorable_vwap_distance_pct__bucket | c2_favorable_vwap_distance_pct__bucket | c2_vwap_penetration_pct__bucket | c1_to_c2_close_progress_pct__bucket | c2_to_c1_volume_ratio__bucket | c1_range_pct__bucket | c2_range_pct__bucket | clv_change_pp__bucket | vwap_distance_change_pp__bucket
A39_T_V1_VWAP_EXPANSION_Q3,ae2_preferred_level_timing_v1,data\second1m_alt_entry_research_v1\second1m_alt_entry_events_v1.parquet,False,c1_open | c1_high | c1_low | c1_close | c1_volume | c1_vwap | c2_open | c2_high | c2_low | c2_close | c2_volume | c2_vwap | c3_vwap | c1_direction_aligned | c1_vwap_close_ok | c2_direction_aligned | c2_vwap_close_ok | c2_no_touch_ok | c2_vwap_touch_or_cross
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_c2_predictors_v1\ae2_c2_predictor_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_calendar_v1\ae2_calendar_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor | pre_open | rth_open_gap_pct | directional_rth_open_gap_pct | directional_rth_open_gap_pct_state | abs_rth_open_gap_pct | abs_rth_open_gap_pct_discovery_state | directional_rth_open_gap_pct_winsor
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_daily_trend_v1\ae2_daily_trend_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_ma_context_v1\ae2_ma_context_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_market_open_impulse_v1\a41_market_open_impulse_features_v1.parquet,False,spy_0930_open | spy_open_impulse_pct | directional_spy_open_impulse_pct | qqq_0930_open | qqq_open_impulse_pct | directional_qqq_open_impulse_pct | dia_0930_open | dia_open_impulse_pct | directional_dia_open_impulse_pct | market_open_3idx_state
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_market_regime_v1\ae2_market_regime_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_opening_liquidity_v1\a49_opening_liquidity_features_v1.parquet,False,opening_2m_volume | opening_2m_rvol_20d | a49_opening_2m_dollar_activity | a49_log10_opening_2m_dollar_activity
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_opening_location_geometry_v1\a42_opening_location_features_v1.parquet,True,c1_open | a42_open_from_prior_close_dir_pct | a42_open_to_pm_level_dir_pct | a42_open_to_ah_level_dir_pct | a42_open_to_pd_level_dir_pct | a42_open_to_outermost_dir_pct | a42_outermost_level_at_open | a42_priorclose_to_outer_consumed_ratio
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_opening_relative_strength_v1\a43_opening_relative_strength_features_v1.parquet,False,a43_directional_stock_open_impulse_pct | directional_spy_open_impulse_pct | directional_qqq_open_impulse_pct | directional_dia_open_impulse_pct | a43_directional_market_avg_open_impulse_pct | a43_stock_vs_spy_open_rs_pp | a43_stock_vs_qqq_open_rs_pp | a43_stock_vs_dia_open_rs_pp | a43_stock_vs_market_avg_open_rs_pp
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_opening_volume_v1\ae2_opening_volume_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_postsignal_paths_v1\ae2_postsignal_path_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor | pre_open | rth_open_gap_pct | directional_rth_open_gap_pct | directional_rth_open_gap_pct_state | abs_rth_open_gap_pct | abs_rth_open_gap_pct_discovery_state | directional_rth_open_gap_pct_winsor | post_c3_open | post_c4_open | post_c5_open | post_c6_open | post_c7_open | post_c8_open | post_c9_open | post_c10_open
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_premarket_context_v1\ae2_premarket_context_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor | pre_open | rth_open_gap_pct | directional_rth_open_gap_pct | directional_rth_open_gap_pct_state | abs_rth_open_gap_pct | abs_rth_open_gap_pct_discovery_state
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_premarket_robustness_v1\ae2_premarket_robustness_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor | pre_open | rth_open_gap_pct | directional_rth_open_gap_pct | directional_rth_open_gap_pct_state | abs_rth_open_gap_pct | abs_rth_open_gap_pct_discovery_state | directional_rth_open_gap_pct_winsor
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_relative_strength_robustness_v1\relative_strength_robustness_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_relative_strength_v1\ae2_relative_strength_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_robustness_v1\ae2_structural_states_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_session_level_geometry_v1\a37_session_level_geometry_events_v1.parquet,False,outermost_level | directional_level_order_inner_to_outer | c2_beyond_outermost_pct
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_session_levels_robustness_v1\ae2_session_levels_robustness_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_session_levels_v1\ae2_session_level_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open | opening_2m_volume | c2_vs_c1_volume_ratio | opening_2m_volume_median_20d_prior | opening_2m_volume_median_60d_prior | opening_2m_rvol_20d | opening_2m_rvol_60d | opening_2m_rvol_20d_state | opening_2m_rvol_20d_discovery_state | c2_vs_c1_volume_ratio_discovery_state | opening_participation_state | c2_vs_c1_volume_ratio_winsor
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_short_ma_warning_v1\ae2_short_ma_warning_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket
A42_N2_OPEN_CONSUMED_RATIO_Q2,ae2_opening_location_geometry_v1,data\second1m_alt_entry_research_v1\ae2_three_index_regime_v1\ae2_three_index_regime_features_v1.parquet,False,c1_open | c2_open | c3_open | c2_vwap_penetration_pct | c2_to_c1_volume_ratio | c2_vwap_penetration_pct__bucket | c2_to_c1_volume_ratio__bucket | open | weekly_week_open
