symbol,trade_date,direction,research_period,quarter,c1_cleared_pattern,pm_pd_spacing_pct,directional_level_order_inner_to_outer,A37_G_N1_PM_PD_SPACING_Q4,A37_G_P2_PD_AH_PM_ORDERING,A38_T_P1_PM_REMAINS_FOR_C2,A38_T_N1_PD_REMAINS_FOR_C2,a42_priorclose_to_outer_consumed_ratio,A42_N2_OPEN_CONSUMED_RATIO_Q2
ORCL,2025-08-11,BEAR,DISCOVERY,2025Q3,AH,0.1049529729948005,AH>PD>PM,False,False,False,False,0.6787148594377476,False
ORCL,2025-10-20,BEAR,DISCOVERY,2025Q4,AH,0.17390083482131838,AH>PM>PD,False,False,False,False,0.6194225721784808,False
ORCL,2025-10-29,BEAR,DISCOVERY,2025Q4,PM,0.1887430779366367,PM>PD>AH,False,False,False,False,-2.1999999999998106,False
ORCL,2025-10-30,BEAR,DISCOVERY,2025Q4,PM+AH+PD,1.0521246249027643,AH>PD>PM,False,False,False,False,0.9663742690058454,False
ORCL,2025-11-25,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.10298661174048251,AH>PD>PM,False,False,False,False,1.003189792663474,False
ORCL,2025-12-11,BEAR,DISCOVERY,2025Q4,PM+AH+PD,13.271907469123706,PD>AH>PM,False,True,False,False,0.9963381141287762,False
ORCL,2026-01-08,BEAR,DISCOVERY,2026Q1,PM+AH+PD,0.7843137254901961,AH>PD>PM,True,False,False,False,0.8382978723404271,False
ORCL,2026-01-14,BEAR,VALIDATION,2026Q1,NONE,0.26698272097810327,PD>AH>PM,False,True,False,False,0.2606635071089985,True
ORCL,2026-01-16,BEAR,VALIDATION,2026Q1,PM+AH,0.05806434585236541,AH>PM>PD,False,False,False,True,-0.019607843137236326,False
ORCL,2026-02-23,BEAR,VALIDATION,2026Q1,PM+AH+PD,1.5589743589743403,AH>PD>PM,False,False,False,False,0.8060200668896361,False
ORCL,2026-03-04,BULL,VALIDATION,2026Q1,AH+PD,0.3803790035022347,AH>PD>PM,False,False,True,False,0.39347720266103964,True
ORCL,2026-04-23,BEAR,VALIDATION,2026Q2,PM+AH+PD,1.7326049771009293,AH>PD>PM,False,False,False,False,0.9056122448979581,False
ORCL,2026-04-29,BEAR,VALIDATION,2026Q2,PM+AH,0.7745266781411303,AH>PM>PD,True,False,False,True,0.49620253164557304,True
ORCL,2026-08-26,BULL,VALIDATION,2026Q3,PM+AH+PD,0.8065202225587464,AH>PD>PM,True,False,False,False,0.8149466192170783,False
OXY,2025-08-06,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.7852193995380977,PD>AH>PM,True,True,False,False,0.594936708860764,False
OXY,2025-10-10,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.8595340420719192,AH>PD>PM,True,False,False,False,0.8000000000000114,False
OXY,2025-10-29,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.0,AH>PM>PD,False,False,False,False,1.3333333333334911,False
OXY,2025-11-11,BULL,DISCOVERY,2025Q4,PM+AH+PD,1.6599478302110573,PD>AH>PM,False,True,False,False,0.8611111111111103,False
OXY,2025-12-08,BEAR,DISCOVERY,2025Q4,PM+AH+PD,1.4511229153622554,AH>PD>PM,False,False,False,False,0.8870065526610165,False
OXY,2026-01-21,BULL,VALIDATION,2026Q1,PM+AH+PD,0.11723616327757821,AH>PM>PD,False,False,False,False,0.6928571428571494,False
OXY,2026-02-03,BEAR,VALIDATION,2026Q1,NONE,0.30745933047289165,AH>PD>PM,False,False,False,False,-0.6228373702422104,False
OXY,2026-02-12,BEAR,VALIDATION,2026Q1,PM+AH,0.19200000000000728,AH>PM>PD,False,False,False,True,0.5802469135802438,False
OXY,2026-03-05,BULL,VALIDATION,2026Q1,AH+PD,0.8690024960709972,AH>PD>PM,True,False,True,False,0.5555555555555545,False
OXY,2026-03-24,BULL,VALIDATION,2026Q1,PM+AH+PD,0.09050146036447361,AH>PD>PM,False,False,False,False,0.960000000000008,False
OXY,2026-03-26,BULL,VALIDATION,2026Q1,AH+PD,1.0226909555768624,AH>PD>PM,False,False,True,False,0.4711538461538485,True
OXY,2026-04-08,BEAR,VALIDATION,2026Q2,PM+AH+PD,9.12362936302001,PD>AH>PM,False,True,False,False,0.9729272419627744,False
OXY,2026-04-14,BEAR,VALIDATION,2026Q2,AH+PD,1.1740997108560443,AH>PD>PM,False,False,True,False,0.8549618320610652,False
OXY,2026-07-21,BULL,VALIDATION,2026Q3,NONE,0.017784979596679414,AH>PM>PD,False,False,False,False,0.7175472928897588,False
PANW,2025-07-23,BEAR,DISCOVERY,2025Q3,PM+PD,0.5790329134498102,PM>PD>AH,True,False,False,False,-1.5000000000000195,False
PANW,2025-07-30,BEAR,DISCOVERY,2025Q3,AH+PD,7.695824033988546,AH>PD>PM,False,False,True,False,0.9016611295681052,False
PANW,2025-11-10,BULL,DISCOVERY,2025Q4,AH+PD,1.1060834590246398,PD>AH>PM,False,True,True,False,0.7142857142857127,False
PANW,2026-02-23,BEAR,VALIDATION,2026Q1,PM+AH+PD,1.4021470907466722,AH>PD>PM,False,False,False,False,0.41905879394879003,True
PEP,2025-07-07,BEAR,DISCOVERY,2025Q3,PM+AH+PD,0.10716331319400758,AH>PM>PD,False,False,False,False,-1.0344827586208587,False
PEP,2025-10-06,BEAR,DISCOVERY,2025Q4,AH+PD,0.43092790788033886,AH>PD>PM,False,False,True,False,0.2777777777777624,True
PEP,2025-12-05,BEAR,DISCOVERY,2025Q4,AH+PD,0.6040222390006147,AH>PD>PM,True,False,True,False,0.7771084337349365,False
PEP,2026-02-04,BULL,VALIDATION,2026Q1,PM+AH+PD,0.895386021014161,AH>PD>PM,True,False,False,False,0.9900990099009851,False
PEP,2026-07-28,BULL,VALIDATION,2026Q3,PM+AH+PD,2.251545955849963,AH>PD>PM,False,False,False,False,0.9220430107526902,False
PEP,2026-08-24,BULL,VALIDATION,2026Q3,AH+PD,0.9980593290823384,AH>PD>PM,True,False,True,False,0.9407894736842087,False
PFE,2025-06-03,BEAR,DISCOVERY,2025Q2,PM+AH,0.6785131078346482,PM>AH>PD,True,False,False,True,0.3217503217503232,True
PFE,2026-02-04,BULL,VALIDATION,2026Q1,PM+AH,0.5569960626140384,AH>PM>PD,True,False,False,True,0.3999999999999962,True
PFE,2026-03-19,BULL,VALIDATION,2026Q1,PM,0.4025617566331178,PM>AH>PD,False,False,False,False,-0.7999999999999716,False
PFE,2026-04-06,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.14184397163120266,AH>PD>PM,False,False,False,False,0.9354838709677323,False
PFE,2026-04-07,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.7942238267147973,PD>AH>PM,True,True,False,False,0.7199999999999989,False
PFE,2026-08-19,BULL,VALIDATION,2026Q3,PM+AH+PD,0.745522320210935,AH>PD>PM,True,False,False,False,1.0,False
PLTR,2025-06-16,BULL,DISCOVERY,2025Q2,PM+AH+PD,0.5414262306760639,AH>PD>PM,True,False,False,False,0.7913043478260866,False
PLTR,2025-06-27,BEAR,DISCOVERY,2025Q2,PM+AH,1.175611283085804,PM>AH>PD,False,False,False,True,-0.4411764705882267,False
PLTR,2025-08-04,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.37857278061707,AH>PD>PM,False,False,False,False,0.9428571428571446,False
PLTR,2025-08-15,BEAR,DISCOVERY,2025Q3,PM+AH+PD,0.039054872095305934,AH>PM>PD,False,False,False,False,0.7067039106145253,False
PLTR,2025-09-17,BEAR,DISCOVERY,2025Q3,AH+PD,0.6531678641410809,AH>PD>PM,True,False,True,False,0.5021459227467792,True
PLTR,2025-11-12,BEAR,DISCOVERY,2025Q4,PM+AH,1.7324176979748993,AH>PM>PD,False,False,False,True,0.10343035343035208,False
PLTR,2025-12-29,BEAR,DISCOVERY,2025Q4,AH+PD,1.431012387868436,PD>AH>PM,False,True,True,False,0.6761565836298947,False
PLTR,2026-05-21,BULL,VALIDATION,2026Q2,PM,0.5945925404068663,PM>AH>PD,True,False,False,False,-14.999999999999368,False
PLTR,2026-05-27,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.2629107981220828,AH>PD>PM,False,False,False,False,0.9046321525885501,False
PYPL,2025-08-04,BULL,DISCOVERY,2025Q3,PM+AH,0.307714850904819,AH>PM>PD,False,False,False,True,0.5796637309847931,False
PYPL,2025-10-29,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.48172871791341865,PD>AH>PM,False,True,False,False,0.5769230769230759,False
PYPL,2025-12-15,BULL,DISCOVERY,2025Q4,PM+AH+PD,0.24164317358034404,AH>PM>PD,False,False,False,False,0.6122448979591899,False
PYPL,2025-12-31,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.13550135501354726,PD>AH>PM,False,True,False,False,0.6249999999999778,False
PYPL,2026-01-12,BEAR,VALIDATION,2026Q1,AH,0.31375283249084834,AH>PM>PD,False,False,False,False,0.08333333333333662,False
PYPL,2026-01-22,BULL,VALIDATION,2026Q1,PM+AH+PD,0.4428305730227615,AH>PD>PM,False,False,False,False,1.014925373134336,False
PYPL,2026-02-03,BEAR,VALIDATION,2026Q1,PM+AH+PD,20.484187016708457,AH>PD>PM,False,False,False,False,0.9708290685772777,False
QCOM,2026-01-12,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.47370373541077193,AH>PM>PD,False,False,False,False,0.635873229939315,False
QCOM,2026-02-03,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.26556898154295955,AH>PD>PM,False,False,False,False,0.866071428571424,False
QCOM,2026-02-17,BULL,VALIDATION,2026Q1,PM+AH,0.33984706881902416,PM>AH>PD,False,False,False,True,0.3239436619718259,True
QQQ,2025-09-25,BEAR,DISCOVERY,2025Q3,AH+PD,0.34101460285303986,AH>PD>PM,False,False,True,False,0.8177966101694853,False
QQQ,2025-12-19,BULL,DISCOVERY,2025Q4,AH,0.02121184926533502,AH>PM>PD,False,False,False,False,0.7407407407407641,False
QQQ,2026-08-06,BEAR,VALIDATION,2026Q3,AH+PD,0.8826372641046772,PD>AH>PM,True,True,True,False,0.9697885196374554,False
RBLX,2025-06-16,BULL,DISCOVERY,2025Q2,AH+PD,1.0398613518197533,AH>PD>PM,False,False,True,False,0.8115942028985567,False
RBLX,2025-06-18,BULL,DISCOVERY,2025Q2,AH+PD,0.7561251043354407,AH>PD>PM,True,False,True,False,0.5727272727272715,False
RBLX,2025-07-01,BEAR,DISCOVERY,2025Q3,PM+AH,1.1370625963331296,AH>PM>PD,False,False,False,True,0.24697336561743616,True
RBLX,2026-02-03,BEAR,VALIDATION,2026Q1,AH,0.16602520564485615,AH>PD>PM,False,False,False,False,0.3943089430894407,True
RBLX,2026-03-25,BULL,VALIDATION,2026Q1,PM+AH,0.8898286419100525,AH>PM>PD,True,False,False,True,0.7919799498746877,False
REGN,2025-09-02,BULL,DISCOVERY,2025Q3,AH+PD,0.09466566297561309,AH>PD>PM,False,False,True,False,-0.7070020394289334,False
REGN,2026-01-13,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.25063965328180765,AH>PM>PD,False,False,False,False,0.9687500000000278,False
REGN,2026-04-29,BEAR,VALIDATION,2026Q2,PM+AH+PD,3.0912437914626096,AH>PD>PM,False,False,False,False,1.1521272024065305,False
RTX,2025-06-24,BEAR,DISCOVERY,2025Q2,AH+PD,1.2831628229582064,PD>AH>PM,False,True,True,False,0.901960784313726,False
RTX,2025-11-20,BULL,DISCOVERY,2025Q4,PM+AH+PD,1.1491637273864956,AH>PD>PM,False,False,False,False,0.9169435215946842,False
RTX,2026-04-24,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.0,AH>PM>PD,False,False,False,False,0.8444444444444448,False
RTX,2026-07-27,BULL,VALIDATION,2026Q3,PM+AH,0.4149782962946954,PM>AH>PD,False,False,False,True,0.7707693058197853,False
SBUX,2025-06-17,BEAR,DISCOVERY,2025Q2,AH+PD,0.2698889576629751,AH>PD>PM,False,False,True,False,0.4054225262891277,True
SBUX,2025-07-10,BEAR,DISCOVERY,2025Q3,AH+PD,0.01584827914102387,AH>PD>PM,False,False,True,False,0.6000000000000048,False
SBUX,2025-08-14,BEAR,DISCOVERY,2025Q3,PM+AH,0.5480930994788387,AH>PM>PD,True,False,False,True,0.3874057899556247,True
SBUX,2025-10-06,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.23239600278875533,PM>AH>PD,False,False,False,False,0.2142857142856877,True
SBUX,2025-10-15,BULL,DISCOVERY,2025Q4,PM+AH+PD,0.39196472317490594,AH>PD>PM,False,False,False,False,0.8449612403100853,False
SBUX,2025-12-01,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.336212393484443,AH>PD>PM,False,False,False,False,0.8974358974359027,False
SBUX,2025-12-31,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.0352671486510329,AH>PM>PD,False,False,False,False,0.7073170731707182,False
SBUX,2026-06-11,BULL,VALIDATION,2026Q2,AH,0.03384320753267056,AH>PD>PM,False,False,False,False,0.27882098554682117,True
SBUX,2026-06-23,BEAR,VALIDATION,2026Q2,NONE,0.0450101272786394,PM>PD>AH,False,False,False,False,-0.5892857142857089,False
SBUX,2026-07-09,BULL,VALIDATION,2026Q3,NONE,0.28804608737397713,AH>PM>PD,False,False,False,False,-0.547619047619021,False
SBUX,2026-07-24,BULL,VALIDATION,2026Q3,PM+AH+PD,0.18351282175109646,AH>PD>PM,False,False,False,False,1.6341463414634323,False
SCHW,2025-08-05,BULL,DISCOVERY,2025Q3,PM+PD,0.03084991516273447,PM>PD>AH,False,False,False,False,0.8214285714285315,False
SCHW,2025-12-08,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.021321961620464836,PM>AH>PD,False,False,False,False,8.500000000001776,False
SCHW,2026-01-05,BULL,DISCOVERY,2026Q1,PM+AH+PD,0.11777407007557616,PD>PM>AH,False,False,False,False,0.3846153846153622,True
SCHW,2026-03-16,BULL,VALIDATION,2026Q1,PM+AH+PD,0.2661698163428267,AH>PD>PM,False,False,False,False,1.0816326530612224,False
SCHW,2026-04-22,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.15233949945593098,PM>AH>PD,False,False,False,False,-1.8799999999999955,False
SCHW,2026-05-27,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.016786503651065182,AH>PD>PM,False,False,False,False,6.833333333333018,False
SHOP,2025-06-26,BEAR,DISCOVERY,2025Q2,PM+AH,0.3096386075109429,AH>PM>PD,False,False,False,True,0.1089108910891078,False
SHOP,2025-07-23,BEAR,DISCOVERY,2025Q3,PM+AH+PD,0.1143137094798731,AH>PD>PM,False,False,False,False,0.6962962962962975,False
SHOP,2025-10-16,BULL,DISCOVERY,2025Q4,PM+AH+PD,3.2397575607260745,AH>PD>PM,False,False,False,False,0.5919165580182528,False
SHOP,2025-12-15,BULL,DISCOVERY,2025Q4,PM+AH+PD,1.4050110049145312,PD>AH>PM,False,True,False,False,0.8880866425992776,False
SHOP,2025-12-18,BULL,DISCOVERY,2025Q4,PM+AH,1.8606304811566812,AH>PM>PD,False,False,False,True,0.6337209302325585,False
SHOP,2026-01-14,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.09103322712790514,AH>PM>PD,False,False,False,False,0.8327272727272699,False
SHOP,2026-02-03,BEAR,VALIDATION,2026Q1,PM+AH,0.38246768148091487,AH>PM>PD,False,False,False,True,0.5205882352941238,True
SHOP,2026-04-07,BEAR,VALIDATION,2026Q2,AH,0.08543357539512543,AH>PD>PM,False,False,False,False,0.693370165745853,False
SHOP,2026-04-23,BEAR,VALIDATION,2026Q2,AH+PD,2.507232401157184,PD>AH>PM,False,True,True,False,0.49874686716792094,True
SHOP,2026-06-03,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.7515040941769249,AH>PD>PM,True,False,False,False,1.0259627866724372,False
SLB,2025-07-01,BEAR,DISCOVERY,2025Q3,AH,0.2078076295086842,AH>PD>PM,False,False,False,False,-0.15384615384612021,False
SLB,2026-02-04,BULL,VALIDATION,2026Q1,PM+AH+PD,0.33481359704081237,PD>AH>PM,False,True,False,False,0.44554455445545077,True
SLB,2026-05-08,BEAR,VALIDATION,2026Q2,PM+AH,0.39693790757017455,PM>AH>PD,False,False,False,True,-0.5833333333333308,False
SLB,2026-06-01,BEAR,VALIDATION,2026Q2,NONE,0.16542597187759106,PM>AH>PD,False,False,False,False,-2.39999999999995,False
SLB,2026-06-15,BEAR,VALIDATION,2026Q2,AH+PD,1.083228019498094,AH>PD>PM,False,False,True,False,0.7419354838709717,False
SLB,2026-07-01,BEAR,VALIDATION,2026Q3,AH+PD,0.6518904823989663,AH>PD>PM,True,False,True,False,0.19672131147540584,True
SLB,2026-07-22,BULL,VALIDATION,2026Q3,PM+AH+PD,1.0114453021027445,PD>AH>PM,False,True,False,False,0.9180327868852388,False
SNOW,2025-12-01,BEAR,DISCOVERY,2025Q4,AH+PD,0.4611868007934871,AH>PD>PM,False,False,True,False,0.6073446327683597,False
SNOW,2025-12-05,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.6430468443400982,AH>PD>PM,True,False,False,False,0.5246636771300417,True
SNOW,2026-01-29,BEAR,VALIDATION,2026Q1,PM+AH+PD,3.879566821373322,PD>AH>PM,False,True,False,False,1.077386934673368,False
SNOW,2026-04-23,BEAR,VALIDATION,2026Q2,PM+AH+PD,2.0065547455019734,PD>AH>PM,False,True,False,False,1.020915032679738,False
SNOW,2026-04-24,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.9487048647061609,AH>PM>PD,True,False,False,False,0.7260459829122544,False
SNOW,2026-06-18,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.0,AH>PM>PD,False,False,False,False,0.42741935483871074,True
SNOW,2026-06-23,BEAR,VALIDATION,2026Q2,AH+PD,1.314142678347934,PD>AH>PM,False,True,True,False,0.02209302325581363,False
SPY,2025-08-04,BULL,DISCOVERY,2025Q3,AH,0.0015965896844325968,AH>PM>PD,False,False,False,False,0.8552915766738503,False
T,2025-10-02,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.4735020943361829,AH>PD>PM,False,False,False,False,0.928571428571443,False
T,2025-10-22,BEAR,DISCOVERY,2025Q4,PM+AH+PD,4.097714736012605,AH>PD>PM,False,False,False,False,0.9484978540772512,False
T,2026-04-14,BEAR,VALIDATION,2026Q2,AH+PD,1.1482874678281496,AH>PD>PM,False,False,True,False,0.8105263157894745,False
T,2026-07-17,BULL,VALIDATION,2026Q3,PM+AH+PD,1.5437968452847024,PD>AH>PM,False,True,False,False,0.7333333333333315,False
TEAM,2025-06-10,BEAR,DISCOVERY,2025Q2,PM+AH,0.5282138043060128,AH>PM>PD,True,False,False,True,0.39014759800696375,True
TEAM,2025-08-06,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.34847875619890406,AH>PM>PD,False,False,False,False,1.1679389312977089,False
TEAM,2026-01-29,BEAR,VALIDATION,2026Q1,PM+AH+PD,6.6586752252426535,PD>AH>PM,False,True,False,False,0.9836901121304794,False
TEAM,2026-02-03,BEAR,VALIDATION,2026Q1,PM+AH+PD,2.643093133315469,AH>PD>PM,False,False,False,False,1.1543209876543212,False
TEAM,2026-03-05,BULL,VALIDATION,2026Q1,PM+AH+PD,0.37092980035172274,AH>PM>PD,False,False,False,False,0.6376266863547945,False
TEAM,2026-07-28,BULL,VALIDATION,2026Q3,PM+AH+PD,1.179941002949849,AH>PD>PM,False,False,False,False,0.913442622950821,False
TGT,2025-07-31,BEAR,DISCOVERY,2025Q3,AH+PD,0.33277870216306493,AH>PD>PM,False,False,True,False,0.6969696969697022,False
TGT,2025-08-06,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.09707795359674647,PD>AH>PM,False,True,False,False,1.640624999999994,False
TGT,2025-08-07,BULL,DISCOVERY,2025Q3,PM+AH+PD,0.13154185849854416,AH>PD>PM,False,False,False,False,1.0,False
TGT,2025-10-10,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.09023234829686251,AH>PM>PD,False,False,False,False,-0.19148936170213537,False
TGT,2025-12-30,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.2555322737261716,PM>AH>PD,False,False,False,False,0.5975609756097514,False
TGT,2026-05-13,BEAR,VALIDATION,2026Q2,PM+AH,0.20801264716894785,AH>PM>PD,False,False,False,True,0.61494252873563,False
TMO,2025-06-30,BEAR,DISCOVERY,2025Q2,PM+AH,0.6515136670912182,PM>AH>PD,True,False,False,True,0.35036496350366175,True
TMO,2025-07-21,BEAR,DISCOVERY,2025Q3,PM+AH,0.5067219454243432,AH>PM>PD,True,False,False,True,-0.13141025641026663,False
TMO,2025-10-27,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.051119610760678676,AH>PD>PM,False,False,False,False,0.17509232140581624,True
TMO,2025-11-20,BULL,DISCOVERY,2025Q4,PM+AH+PD,0.053963252765626996,AH>PM>PD,False,False,False,False,-0.30927835051540836,False
TMO,2025-12-02,BEAR,DISCOVERY,2025Q4,PM+AH+PD,0.12706480304955683,AH>PD>PM,False,False,False,False,1.0214067278287269,False
TMO,2026-01-28,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.40535062829347385,AH>PD>PM,False,False,False,False,0.6270783847980995,False
TMO,2026-06-09,BULL,VALIDATION,2026Q2,PM+AH,1.418409732277813,AH>PM>PD,False,False,False,True,0.5720524017467256,False
TMO,2026-06-25,BULL,VALIDATION,2026Q2,PM+AH+PD,0.0020486609718555165,AH>PD>PM,False,False,False,False,0.7160493827160277,False
TMO,2026-07-28,BULL,VALIDATION,2026Q3,PM+AH+PD,0.6384060894119273,AH>PD>PM,True,False,False,False,1.0008032128514048,False
TMO,2026-08-19,BULL,VALIDATION,2026Q3,PM+AH+PD,0.30516332982085487,AH>PD>PM,False,False,False,False,1.2231404958677807,False
TMUS,2025-06-23,BULL,DISCOVERY,2025Q2,PM+AH,0.0941303032340391,AH>PM>PD,False,False,False,True,0.8828353837141245,False
TMUS,2026-06-17,BEAR,VALIDATION,2026Q2,PM+AH+PD,1.098330646703637,AH>PD>PM,False,False,False,False,0.41452991452991345,True
TQQQ,2025-12-19,BULL,DISCOVERY,2025Q4,AH,0.07627765064835841,AH>PM>PD,False,False,False,False,0.723286504895702,False
TQQQ,2026-08-06,BEAR,VALIDATION,2026Q3,PM+AH+PD,2.688958551027506,PD>AH>PM,False,True,False,False,0.980295566502467,False
TSLA,2025-06-23,BULL,DISCOVERY,2025Q2,PM+AH,1.3296382111974274,AH>PM>PD,False,False,False,True,0.526987242394505,True
TSLA,2025-06-27,BEAR,DISCOVERY,2025Q2,PM+AH+PD,0.12044285912817478,AH>PM>PD,False,False,False,False,0.5833333333333377,False
TSLA,2025-07-14,BULL,DISCOVERY,2025Q3,PM+AH+PD,1.177401487577157,AH>PD>PM,False,False,False,False,0.9814385150812102,False
TSLA,2025-12-15,BULL,DISCOVERY,2025Q4,PM+AH+PD,1.5940693762989302,AH>PD>PM,False,False,False,False,0.9107773851590113,False
TSLA,2025-12-29,BEAR,DISCOVERY,2025Q4,AH+PD,1.3962829545092275,AH>PD>PM,False,False,True,False,0.7798742138364777,False
TSLA,2026-02-23,BEAR,VALIDATION,2026Q1,AH,0.24630541871921183,AH>PM>PD,False,False,False,False,0.7157643312101859,False
TSLA,2026-02-27,BEAR,VALIDATION,2026Q1,AH+PD,0.2654263565891597,AH>PD>PM,False,False,True,False,0.9407783417935667,False
TSLA,2026-08-06,BEAR,VALIDATION,2026Q3,AH+PD,1.1461587979463275,AH>PD>PM,False,False,True,False,0.913043478260866,False
TXN,2026-01-05,BULL,DISCOVERY,2026Q1,AH,0.31353227702814723,AH>PM>PD,False,False,False,False,0.3695652173913196,True
TXN,2026-05-22,BULL,VALIDATION,2026Q2,PM+AH+PD,0.7003468854291665,AH>PD>PM,True,False,False,False,1.0291545189504356,False
TXN,2026-08-03,BEAR,VALIDATION,2026Q3,AH+PD,1.0582764912224076,AH>PD>PM,False,False,True,False,0.5619834710743821,False
UBER,2025-06-18,BULL,DISCOVERY,2025Q2,AH,0.0933989857197769,AH>PM>PD,False,False,False,False,0.5812381724790557,False
UBER,2026-01-12,BEAR,VALIDATION,2026Q1,AH+PD,0.8325850950942624,AH>PD>PM,True,False,True,False,0.6290322580645197,False
UBER,2026-03-05,BULL,VALIDATION,2026Q1,PM+AH+PD,0.39016777214203585,PM>AH>PD,False,False,False,False,-0.15384615384615946,False
UBER,2026-06-17,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.05536463381378112,AH>PM>PD,False,False,False,False,0.7731958762886607,False
UBER,2026-08-20,BULL,VALIDATION,2026Q3,PM+AH,0.8738048502501079,AH>PM>PD,True,False,False,True,0.33858267716534957,True
UNH,2025-07-07,BEAR,DISCOVERY,2025Q3,AH+PD,0.2924166612515544,AH>PD>PM,False,False,True,False,0.45081967213114676,True
UNH,2025-07-10,BEAR,DISCOVERY,2025Q3,PM+AH,1.148182045095262,PM>AH>PD,False,False,False,True,-0.1972222222222153,False
UNH,2025-12-10,BEAR,DISCOVERY,2025Q4,AH+PD,0.027912602540056706,AH>PD>PM,False,False,True,False,0.7119999999999891,False
UNH,2026-01-22,BULL,VALIDATION,2026Q1,PM+AH+PD,0.08907093325730948,PM>PD>AH,False,False,False,False,-1.2499999999998634,False
UNH,2026-06-26,BULL,VALIDATION,2026Q2,PM+AH+PD,0.014367472043294525,AH>PD>PM,False,False,False,False,0.21276595744682716,True
UNH,2026-07-29,BULL,VALIDATION,2026Q3,AH,0.1415999727540254,AH>PM>PD,False,False,False,False,-0.43790849673204435,False
UPS,2025-07-30,BEAR,DISCOVERY,2025Q3,PM+PD,0.03306331625062119,PM>PD>AH,False,False,False,False,0.0847457627118591,False
UPS,2025-08-18,BEAR,DISCOVERY,2025Q3,PM+AH+PD,1.3471857517981582,AH>PD>PM,False,False,False,False,1.0,False
UPS,2025-12-18,BULL,DISCOVERY,2025Q4,PM+AH,0.14803849000740754,AH>PM>PD,False,False,False,True,0.8372093023255668,False
UPS,2026-08-06,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.07479431563201037,AH>PM>PD,False,False,False,False,0.6710526315789496,False
URI,2025-12-03,BEAR,DISCOVERY,2025Q4,AH,0.14009806864805419,AH>PM>PD,False,False,False,False,-0.5636363636363562,False
URI,2026-07-09,BULL,VALIDATION,2026Q3,PM+AH+PD,0.38118315897387345,PM>AH>PD,False,False,False,False,1.6062992125984195,False
V,2025-09-16,BEAR,DISCOVERY,2025Q3,AH+PD,0.7087886831062105,AH>PD>PM,True,False,True,False,0.9215686274509775,False
V,2026-01-12,BEAR,VALIDATION,2026Q1,AH+PD,2.1581952797620296,PD>AH>PM,False,True,True,False,0.866171003717474,False
V,2026-01-13,BEAR,VALIDATION,2026Q1,PM+AH+PD,0.5410065099134964,AH>PD>PM,True,False,False,False,0.8062015503875971,False
V,2026-04-30,BEAR,VALIDATION,2026Q2,PM+AH+PD,0.8363417569193833,PD>AH>PM,True,True,False,False,0.7109374999999989,False
V,2026-06-29,BULL,VALIDATION,2026Q2,PM+AH,0.6023029229406615,AH>PM>PD,True,False,False,True,0.6921443736730288,False
V,2026-07-15,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.09043635541487484,AH>PM>PD,False,False,False,False,0.8644067796610206,False
V,2026-07-27,BULL,VALIDATION,2026Q3,AH+PD,1.2150328896833995,AH>PD>PM,False,False,True,False,0.8157894736842161,False
VRTX,2025-12-16,BULL,DISCOVERY,2025Q4,PM+AH+PD,0.11823177807457808,PD>PM>AH,False,False,False,False,0.0,False
VRTX,2026-01-12,BEAR,VALIDATION,2026Q1,AH+PD,0.7342509665471765,AH>PD>PM,True,False,True,False,0.7396593673965962,False
VRTX,2026-08-14,BEAR,VALIDATION,2026Q3,PM+AH+PD,0.8255130251937248,AH>PD>PM,True,False,False,False,1.0187891440500993,False
