hypothesis_id,feature_a,state_a,feature_b,state_b,effect_type,symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,LLY,8,7,1,6,1,0,14.285714285714286,1.0615328931775663,2.1084070951104543,0.9923522177950189,1.6242862013121258,1,8
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,LMT,6,6,3,3,0,0,50.0,1.3510691822488934,1.0722638908272852,1.3508337104935317,1.4447197406575063,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,LOW,5,5,3,2,0,0,60.0,1.0306240907772284,0.8426678232899996,0.6873864584867707,0.7164039868414485,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,LRCX,3,3,3,0,0,0,100.0,1.5786492544864388,1.5617593562006329,1.5568605496063104,1.2620950778292044,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,LULU,4,4,3,1,0,0,75.0,2.2532495025735613,1.5014221589547387,2.037798978487352,1.3392674393552226,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MA,5,5,2,3,0,0,40.0,0.9322501870366867,0.9092622202149417,0.651096111343416,0.7895492391616469,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MCD,8,8,5,3,0,0,62.5,0.696415622059531,0.7412987267206586,0.7710401218945202,0.42700876371209706,1,8
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,META,7,7,4,3,0,0,57.142857142857146,0.9831211343539646,1.4104544402033423,0.8723430396854698,1.3503584229390624,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MNDY,2,2,1,1,0,0,50.0,2.6658739805175324,2.7034120734908162,2.6658739805175324,2.7034120734908162,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MRK,2,2,1,1,0,0,50.0,2.3584196173327716,0.25233352686347094,2.3584196173327716,0.25233352686347094,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MRNA,9,9,6,3,0,0,66.66666666666667,3.103126694781503,3.992915263282573,3.6894326172815703,2.8756581611988694,1,9
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MRVL,3,2,1,1,1,0,50.0,2.022705266468316,2.003918445586952,1.6686452974541626,2.3375622908591875,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MS,2,2,2,0,0,0,100.0,0.8152978264109082,0.6407228587804957,0.8152978264109082,0.6407228587804957,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MSFT,3,3,1,2,0,0,33.333333333333336,0.8008524792799848,1.0164616176836558,0.7025591501690066,0.908981168517621,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,MU,4,4,1,3,0,0,25.0,3.4474775025122226,1.378006288719819,3.473616714607082,0.8186642337756376,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,NEE,4,4,2,2,0,0,50.0,0.9834862234265374,0.8734860682932332,0.9005302351475217,0.9618037582726308,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,NFLX,10,10,7,3,0,0,70.0,1.263651317962253,1.0273563051619448,1.098153152551269,1.001743713249847,1,10
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,NKE,6,6,3,3,0,0,50.0,1.1775875851123143,1.8092341461211083,1.152598620372738,1.1821414085221154,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,NOW,5,5,3,2,0,0,60.0,1.9863137496490288,2.595388839779658,0.904845300642141,2.9462258070345615,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,NVDA,7,7,1,6,0,0,14.285714285714286,1.8659666604047893,1.1563191944770104,1.8037024996627378,0.9461322683402316,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,ORCL,4,4,4,0,0,0,100.0,4.377160750192382,1.8817152687378325,2.5893620029493167,1.462923806189691,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,OXY,6,6,2,4,0,0,33.333333333333336,0.8282762797272287,1.2858434621290276,0.6930959170104289,1.181060964238278,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,PANW,3,3,1,2,0,0,33.333333333333336,1.0253383988872642,2.452715299556194,1.4600262123197885,1.4941022280471792,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,PEP,4,3,1,2,0,1,33.333333333333336,0.4022619436194411,0.8791623965775968,0.435542852285252,0.7830573195539658,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,PFE,5,5,1,4,0,0,20.0,0.46415947617283393,1.2168032927709334,0.4331683168316703,1.1906942663491584,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,PLTR,6,6,2,4,0,0,33.333333333333336,3.136822468773591,1.7116507289551184,2.225682650192527,1.542759525550319,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,PYPL,8,8,4,4,0,0,50.0,1.3914418377640367,2.541210953532656,0.4634983369678871,1.3218994450958337,1,8
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,QCOM,7,5,4,1,2,0,80.0,2.2237593755412806,2.4527412750315536,2.39196109652709,2.431467056848993,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,QQQ,7,7,2,5,0,0,28.571428571428573,0.6752826613676904,0.8156679284626926,0.3533721802342254,0.6285774484671713,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,RBLX,3,3,2,1,0,0,66.66666666666667,2.868613555716589,0.931522255861544,3.4258925351604734,0.5589614136314502,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,REGN,2,2,1,1,0,0,50.0,0.4143538719272914,1.2157198917248322,0.4143538719272914,1.2157198917248322,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,RTX,7,7,4,3,0,0,57.142857142857146,1.0968261699448634,1.1395000544431788,1.1770096509063874,0.5398346303501996,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SBUX,9,9,3,6,0,0,33.333333333333336,0.9881354756913134,2.112931011803932,0.4091614541692163,1.3420787083753767,1,9
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SCHW,4,4,2,2,0,0,50.0,1.30649430572945,0.6312357397903683,1.0311007195533217,0.6944980595955805,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SHOP,6,6,2,4,0,0,33.333333333333336,2.838515650593328,1.8287044348273354,2.871134006027939,1.4943026398727026,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SLB,2,2,2,0,0,0,100.0,3.4956832222276715,0.1482926336485536,3.4956832222276715,0.1482926336485536,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SNOW,4,4,2,2,0,0,50.0,3.1547790885447076,2.413105051440107,1.3613344031785843,2.4797484746555676,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,SPY,5,4,2,2,0,1,50.0,0.4292357945675921,0.4665579705332788,0.12631084217019853,0.46506851324784476,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,T,6,6,4,2,0,0,66.66666666666667,1.338504435754822,1.9829005373236062,1.2671743504744488,1.4566754315216985,1,6
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TEAM,7,5,3,2,2,0,60.0,2.84425200392025,2.4991756443284996,2.415015093844341,2.6683758416950405,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TGT,4,4,2,2,0,0,50.0,1.209965668362643,1.4393866132608821,1.1139605040207385,1.0977070124011552,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TMO,2,2,0,2,0,0,0.0,0.2335926311005304,3.2398904021524677,0.2335926311005304,3.2398904021524677,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TMUS,4,4,0,4,0,0,0.0,0.3716765969885364,1.9282597106083301,0.39037939270253097,1.3865911204062153,1,4
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TQQQ,8,8,4,4,0,0,50.0,2.6146648552750174,2.2211012453458197,1.2013641262198715,1.852375052545221,1,8
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TSLA,13,13,7,6,0,0,53.84615384615385,1.6560244664114732,1.7495484306602478,2.1389483397198403,1.0270679198348474,1,13
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,TXN,2,2,1,1,0,0,50.0,1.0190523798692404,1.424147373797967,1.0190523798692404,1.424147373797967,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,UBER,7,7,4,3,0,0,57.142857142857146,0.7970774142417111,1.5271641880139717,0.6450331125827745,1.915113871635616,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,UNH,7,7,4,3,0,0,57.142857142857146,0.8342765682216013,1.5112771963225426,0.8745532569896585,1.266969376734676,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,UPS,5,5,2,3,0,0,40.0,1.454985931447837,0.8998099112527415,1.3777955271565592,0.8985623003194804,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,URI,2,2,0,2,0,0,0.0,1.0249014824576101,0.9901721965500294,1.0249014824576101,0.9901721965500294,1,2
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,V,7,7,5,2,0,0,71.42857142857143,0.9107941000088681,0.831269433444455,0.7169919545955411,0.6071174836918078,1,7
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,VRTX,5,5,3,2,0,0,60.0,0.8379245080233169,1.2274155454725986,0.7483510908168486,1.0628659046556985,1,5
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,VZ,8,8,2,6,0,0,25.0,0.552475005677004,1.9481260987291615,0.5085131739721532,0.9542394277298591,1,8
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,WMT,3,3,3,0,0,0,100.0,1.6346580723704698,0.24209645968314955,1.3130374157564546,0.16637478108581236,1,3
H2B,session_level_clear_state,TWO_OF_3_CLEARED,directional_stock_vs_market_avg_5d_pct__state,RELATIVE_OPPOSING,NEGATIVE_REPLICATING,XOM,4,4,1,3,0,0,25.0,0.5324643338509347,1.608378944943646,0.42811914021229225,1.712768095573774,1,4
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,ABBV,1,1,1,0,0,0,100.0,2.198442291396666,0.23871530710663347,2.198442291396666,0.23871530710663347,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,ABNB,2,2,2,0,0,0,100.0,1.339322468463965,0.6903491627434837,1.339322468463965,0.6903491627434837,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,AMAT,1,1,0,1,0,0,0.0,4.4129365537328615,0.90951556618031,4.4129365537328615,0.90951556618031,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,AMZN,2,2,1,1,0,0,50.0,1.2379439275787283,1.6687460100609413,1.2379439275787283,1.6687460100609413,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,ANET,1,1,0,1,0,0,0.0,0.0,5.543302250265215,0.0,5.543302250265215,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,APP,4,4,1,3,0,0,25.0,2.5997989665024064,1.409138874570723,1.9582162976505093,1.2338395704942713,1,4
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,AVGO,4,4,1,3,0,0,25.0,1.0134984503059803,1.529460037149142,0.9826104776354614,1.3911962521988464,1,4
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,AXON,2,2,0,2,0,0,0.0,0.7026146082158278,3.009077719842784,0.7026146082158278,3.009077719842784,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,AXP,3,3,2,1,0,0,66.66666666666667,1.0304920304301033,0.8817432446574381,1.1005569261223531,0.8907863442305665,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,BA,2,2,1,1,0,0,50.0,1.1804861909045206,1.3646875810984567,1.1804861909045206,1.3646875810984567,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,BLK,1,1,0,1,0,0,0.0,5.677001697257495,0.9070589217313857,5.677001697257495,0.9070589217313857,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,BMY,2,2,2,0,0,0,100.0,2.6263740536791373,1.0475371016753905,2.6263740536791373,1.0475371016753905,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,C,3,3,2,1,0,0,66.66666666666667,0.6133535014003252,2.321124751075321,0.5760413809318543,2.270865907229552,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CAT,2,2,0,2,0,0,0.0,0.3045864829104042,1.7993121727204815,0.3045864829104042,1.7993121727204815,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CEG,2,2,2,0,0,0,100.0,1.7288399549346907,1.6838189117009468,1.7288399549346907,1.6838189117009468,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CMCSA,2,2,1,1,0,0,50.0,0.928522718956889,1.1493338941066025,0.928522718956889,1.1493338941066025,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CME,2,2,0,2,0,0,0.0,0.4206436483408603,0.9804636720114451,0.4206436483408603,0.9804636720114451,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CMG,3,3,1,2,0,0,33.333333333333336,4.268405632382167,1.5650086556371887,3.368034292712803,0.8055853920515497,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,COIN,3,3,0,3,0,0,0.0,0.8936018453093514,4.245599927544109,0.10273497153963752,5.266694432875196,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,COP,1,1,1,0,0,0,100.0,0.6822331123282483,1.3260305563562942,0.6822331123282483,1.3260305563562942,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,COST,3,3,1,2,0,0,33.333333333333336,0.6996408057847353,0.49504843988677666,0.7024559787274174,0.5318146604970506,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CRM,1,1,1,0,0,0,100.0,2.5896672277612325,0.17156545383919122,2.5896672277612325,0.17156545383919122,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CRWD,2,2,0,2,0,0,0.0,0.8211662542395436,3.542589521128177,0.8211662542395436,3.542589521128177,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CVS,3,3,2,1,0,0,66.66666666666667,0.9157572856887602,0.7160951872785652,0.8790343741800075,0.5444765153502913,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,CVX,2,2,0,2,0,0,0.0,0.24903984637542387,1.1643092413689407,0.24903984637542387,1.1643092413689407,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,DASH,3,3,0,3,0,0,0.0,1.5179543395014898,1.7834551897789372,0.24509803921568626,2.313725490196078,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,DDOG,2,2,0,2,0,0,0.0,2.7310513657169757,2.2874206884457164,2.7310513657169757,2.2874206884457164,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,DELL,1,1,1,0,0,0,100.0,12.173876094161642,0.0,12.173876094161642,0.0,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,EOG,1,1,0,1,0,0,0.0,0.5113356103999052,1.132854261539285,0.5113356103999052,1.132854261539285,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,ETN,1,1,0,1,0,0,0.0,2.316547105507764,0.7936318787387651,2.316547105507764,0.7936318787387651,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,GE,1,1,0,1,0,0,0.0,1.2995245641838424,0.976228209191754,1.2995245641838424,0.976228209191754,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,GILD,1,1,1,0,0,0,100.0,0.7363869747331464,1.100864748007031,0.7363869747331464,1.100864748007031,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,HAL,3,3,1,2,0,0,33.333333333333336,1.7552361433904986,1.064661640238436,1.2332076778392558,0.9965871023423318,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,HD,3,3,3,0,0,0,100.0,1.5555517477208796,1.301640029330997,1.0261042095443904,0.48855823346847793,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,HON,4,4,2,2,0,0,50.0,1.1434178603661895,1.1327122299676298,1.2028513967611172,0.7397822135361365,1,4
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,HOOD,5,5,3,2,0,0,60.0,2.873565005479211,2.454230288218559,2.379713914174268,2.2047665803802543,1,5
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,ISRG,2,2,1,1,0,0,50.0,1.0667535101959673,0.49972834084254525,1.0667535101959673,0.49972834084254525,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,JPM,1,1,1,0,0,0,100.0,0.931294499354109,0.4986931835250903,0.931294499354109,0.4986931835250903,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,LLY,2,2,1,1,0,0,50.0,0.6808951459112075,1.9466451154138995,0.6808951459112075,1.9466451154138995,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,LMT,1,1,1,0,0,0,100.0,1.1469889403600002,1.2803199945300097,1.1469889403600002,1.2803199945300097,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,LOW,3,3,2,1,0,0,66.66666666666667,0.9571319437426089,1.0446727273056118,0.5928491392482363,1.3446460361349992,1,3
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,META,2,2,1,1,0,0,50.0,1.0227553147521986,1.588549328991891,1.0227553147521986,1.588549328991891,1,2
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,MRNA,1,1,1,0,0,0,100.0,5.210350290441825,0.2112304171800694,5.210350290441825,0.2112304171800694,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,MS,6,6,4,2,0,0,66.66666666666667,0.7243663706760777,1.6241973472066686,0.7523783005806504,0.8945368088195458,1,6
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,NFLX,1,1,0,1,0,0,0.0,2.2206461727448263,1.002865167459029,2.2206461727448263,1.002865167459029,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,NKE,4,4,4,0,0,0,100.0,1.3746131842763332,0.8088303517737621,1.141530794788927,0.698720723096037,1,4
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,NOW,1,1,0,1,0,0,0.0,3.3852347890390737,1.3598455281212778,3.3852347890390737,1.3598455281212778,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,OXY,1,1,1,0,0,0,100.0,1.7780344766305227,0.0444286475919774,1.7780344766305227,0.0444286475919774,1,1
H3A,premarket_rvol_20d_discovery_state,LOW,c2_break_count_state,ONE_C2_LEVEL_BREAK,NEGATIVE_REPLICATING,PANW,1,1,1,0,0,0,100.0,2.7420893462420572,0.017252227567025824,2.7420893462420572,0.017252227567025824,1,1
