ma_definition,quarter,short_ma_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction
RTH_ONLY,2026Q2,EMA20_ONLY_OPPOSING,18,18,6,12,0,0,33.333333333333336,8,44.44444444444444,1.1185027677226598,2.09395354486986,0.8432917873548684,1.7396443998034528,16,16,BEAR
RTH_ONLY,2026Q2,EMA9_ONLY_OPPOSING,5,5,2,3,0,0,40.0,2,40.0,0.6487771645251365,1.4925627327156055,0.692221808708602,1.3675351998705274,5,5,BEAR
RTH_ONLY,2026Q2,BOTH_FAVORABLE,606,597,309,288,7,2,51.75879396984924,289,47.68976897689769,1.972949867790988,1.3527635129011688,1.2715901949640371,0.9459886904741734,112,61,BULL
RTH_ONLY,2026Q2,BOTH_OPPOSING,196,193,89,104,1,2,46.1139896373057,88,44.89795918367347,1.6982778117440025,1.8375888182440019,1.2246656205119644,1.2481362658591033,90,55,BULL
RTH_ONLY,2026Q2,EMA20_ONLY_OPPOSING,19,18,8,10,1,0,44.44444444444444,10,52.63157894736842,1.4620771256586031,1.913380451715156,0.8427193906490611,1.3536758656794572,19,17,BULL
RTH_ONLY,2026Q2,EMA9_ONLY_OPPOSING,4,4,2,2,0,0,50.0,2,50.0,2.299823010911089,0.7934652817716028,2.2790773296572464,0.716718593842858,4,3,BULL
RTH_ONLY,2026Q3,BOTH_FAVORABLE,419,410,192,218,6,3,46.829268292682926,205,48.92601431980907,1.5207188295327307,1.6111472332865477,1.021277556823682,1.1568308598011576,106,46,BEAR
RTH_ONLY,2026Q3,BOTH_OPPOSING,190,185,95,90,0,5,51.351351351351354,97,51.05263157894737,1.7912648813380956,1.2079716756745242,1.2585501956219567,0.902208451625918,85,46,BEAR
RTH_ONLY,2026Q3,EMA20_ONLY_OPPOSING,14,14,7,7,0,0,50.0,5,35.714285714285715,1.9871595311860613,1.3014218830442725,1.6199423332345262,1.0675951367312766,14,10,BEAR
RTH_ONLY,2026Q3,EMA9_ONLY_OPPOSING,2,2,1,1,0,0,50.0,2,100.0,0.2997933855431394,1.4680765931945563,0.2997933855431394,1.4680765931945563,2,2,BEAR
RTH_ONLY,2026Q3,BOTH_FAVORABLE,439,422,197,225,15,2,46.682464454976305,203,46.241457858769934,1.6140849767100012,1.6784835944992627,1.1729988933972517,1.1937059142702116,109,46,BULL
RTH_ONLY,2026Q3,BOTH_OPPOSING,171,167,72,95,2,2,43.11377245508982,76,44.44444444444444,1.6004737095218518,1.5349685871057184,1.118967529347171,1.1230322567169502,78,42,BULL
RTH_ONLY,2026Q3,EMA20_ONLY_OPPOSING,9,9,5,4,0,0,55.55555555555556,6,66.66666666666667,1.48790053281109,1.3990531380585685,0.6873864584867707,0.8569510145708201,8,7,BULL
RTH_ONLY,2026Q3,EMA9_ONLY_OPPOSING,1,1,1,0,0,0,100.0,1,100.0,1.3494648673801795,0.2978129362494252,1.3494648673801795,0.2978129362494252,1,1,BULL
