feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_qqq_daily_ema9_vs_ema20_pct,DISCOVERY,4272,-0.030621587040783986,-0.016613645683548953,-0.014007941357235033,-0.021413252727099017,-0.02751024613823791,0.006096993411138892
directional_qqq_daily_ema9_vs_ema20_pct,VALIDATION,4185,0.0028250748447853635,-0.002709847656095109,0.005534922500880472,-0.02304994052376779,0.010426077488353154,-0.033476018012120946
directional_qqq_weekly_ret_1w_pct,DISCOVERY,4272,-0.06701303938611974,-0.1793160338066894,0.11230299442056965,-0.08978792547643472,-0.15087612169738324,0.06108819622094852
directional_qqq_weekly_ret_1w_pct,VALIDATION,4185,-0.08376046046748019,0.14337428580109537,-0.22713474626857555,-0.13730737342568916,0.1587247307526838,-0.296032104178373
directional_qqq_weekly_ret_4w_pct,DISCOVERY,4272,-0.14493822105266954,-0.05276857497171617,-0.09216964608095338,-0.09738966848803818,-0.09203741270751965,-0.005352255780518525
directional_qqq_weekly_ret_4w_pct,VALIDATION,4185,0.006698491510262368,0.05166118882224299,-0.044962697311980625,-0.1584297455918061,0.1521526844107523,-0.31058243000255836
directional_qqq_weekly_ret_8w_pct,DISCOVERY,4272,-0.14494003248886528,-0.31656586722515306,0.17162583473628779,-0.06700375515580488,-0.4069486795096211,0.33994492435381624
directional_qqq_weekly_ret_8w_pct,VALIDATION,4185,0.17517960332222504,-0.11662938997112708,0.29180899329335214,-0.010208171544425607,0.021786154574320482,-0.031994326118746086
directional_qqq_weekly_close_vs_ema20_pct,DISCOVERY,4272,-0.14660044786570822,0.03719381674773939,-0.1837942646134476,-0.08839495482923723,-0.018557958748983205,-0.06983699608025402
directional_qqq_weekly_close_vs_ema20_pct,VALIDATION,4185,0.08233732253041677,0.07688228478436201,0.0054550377460547556,-0.03439576866270856,0.16475883371208547,-0.19915460237479404
directional_qqq_weekly_ema9_vs_ema20_pct,DISCOVERY,4272,0.02804270214106571,0.02625639802027002,0.0017863041207956919,0.037513716968044786,0.030995826746113897,0.006517890221930889
directional_qqq_weekly_ema9_vs_ema20_pct,VALIDATION,4185,0.047570108328137746,0.04666943048918292,0.0009006778389548248,0.042398482837674493,0.062103633099610055,-0.01970515026193556
