research_period,state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmed_n,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,direction,feature
VALIDATION,ALIGNED,2150,2096,1020,1076,44,10,48.66412213740458,994,46.23255813953488,1.6918115988762064,1.5291543200743014,1.1742130327657845,1.1003091045174496,112,161,ALL,directional_spy_weekly_close_vs_ema20_pct
VALIDATION,OPPOSING,2035,1992,994,998,25,18,49.899598393574294,982,48.255528255528255,1.6494500807809347,1.575814984778615,1.1678045274883193,1.137114677422075,112,161,ALL,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,OPPOSING,916,896,484,412,3,17,54.017857142857146,448,48.90829694323144,1.5929416712993303,1.2651460095702236,1.140252496387971,0.8992184085054933,112,69,BEAR,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,UNKNOWN,1256,1227,569,658,8,21,46.37326813365933,543,43.232484076433124,1.097214085354516,1.2719638867755643,0.8072677688094685,0.9407153753324137,112,92,BEAR,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,ALIGNED,969,942,510,432,2,25,54.140127388535035,471,48.60681114551084,1.2980371906789723,1.2850418067120222,0.9159881569207946,0.857537004585942,112,69,BULL,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,UNKNOWN,1131,1112,571,541,1,18,51.34892086330935,523,46.242263483642795,1.2652036074653596,1.152453280607183,0.9033423667570065,0.8320054033754536,112,92,BULL,directional_spy_weekly_close_vs_ema20_pct
VALIDATION,ALIGNED,292,289,145,144,2,1,50.173010380622834,125,42.80821917808219,1.4391405465503675,1.30161608445188,1.0896010375678133,1.0163609097458504,105,24,BEAR,directional_spy_weekly_close_vs_ema20_pct
VALIDATION,OPPOSING,1740,1701,854,847,24,15,50.205761316872426,848,48.735632183908045,1.6682185618010525,1.586747912956598,1.1785340813418825,1.1186699602925951,112,137,BEAR,directional_spy_weekly_close_vs_ema20_pct
VALIDATION,ALIGNED,1858,1807,875,932,42,9,48.42280022136137,869,46.77072120559742,1.7315209354096535,1.564913827502583,1.185354505023944,1.109907984527257,112,137,BULL,directional_spy_weekly_close_vs_ema20_pct
VALIDATION,OPPOSING,295,291,140,151,1,3,48.10996563573883,134,45.42372881355932,1.5387478537470194,1.511329238915258,1.0654944634901002,1.2283683559950582,104,24,BULL,directional_spy_weekly_close_vs_ema20_pct
DISCOVERY,ALIGNED,969,942,510,432,2,25,54.140127388535035,471,48.60681114551084,1.2980371906789723,1.2850418067120222,0.9159881569207946,0.857537004585942,112,69,ALL,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,916,896,484,412,3,17,54.017857142857146,448,48.90829694323144,1.5929416712993303,1.2651460095702236,1.140252496387971,0.8992184085054933,112,69,ALL,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,2387,2339,1140,1199,9,39,48.73877725523728,1066,44.6585672392124,1.1768102937782128,1.2153377889220076,0.8602150537634307,0.8911767961917489,112,92,ALL,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,2135,2077,1014,1063,45,13,48.820414058738564,1009,47.259953161592506,1.665646660375267,1.5660985146073167,1.1603094158442122,1.132854261539285,112,161,ALL,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,2050,2011,1000,1011,24,15,49.72650422675286,967,47.170731707317074,1.6770098693033415,1.5369975382915162,1.1960687247077224,1.1053928030934221,112,161,ALL,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,916,896,484,412,3,17,54.017857142857146,448,48.90829694323144,1.5929416712993303,1.2651460095702236,1.140252496387971,0.8992184085054933,112,69,BEAR,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,1256,1227,569,658,8,21,46.37326813365933,543,43.232484076433124,1.097214085354516,1.2719638867755643,0.8072677688094685,0.9407153753324137,112,92,BEAR,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,969,942,510,432,2,25,54.140127388535035,471,48.60681114551084,1.2980371906789723,1.2850418067120222,0.9159881569207946,0.857537004585942,112,69,BULL,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,1131,1112,571,541,1,18,51.34892086330935,523,46.242263483642795,1.2652036074653596,1.152453280607183,0.9033423667570065,0.8320054033754536,112,92,BULL,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,242,238,125,113,2,2,52.52100840336134,116,47.93388429752066,1.422453702445539,1.4099156436350535,1.098884482523654,1.018733098704402,101,19,BEAR,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,1790,1752,874,878,24,14,49.885844748858446,857,47.87709497206704,1.6640757213043118,1.5641417203601933,1.1746812677073462,1.1148694029548833,112,142,BEAR,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,ALIGNED,1893,1839,889,950,43,11,48.341489940184886,893,47.173798203909136,1.6967363042310482,1.5860648404262747,1.1641194115126379,1.1341977745872165,112,142,BULL,directional_spy_weekly_ema9_vs_ema20_pct
VALIDATION,OPPOSING,260,259,126,133,0,1,48.648648648648646,110,42.30769230769231,1.766056503604355,1.3501202848187004,1.3376556323291222,1.0403042643444562,102,19,BULL,directional_spy_weekly_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,2168,2125,1083,1042,2,41,50.96470588235294,993,45.80258302583026,1.2722288244407831,1.2396449165013481,0.8857767791425548,0.8748645541665057,112,159,ALL,directional_qqq_daily_ret_1d_pct
DISCOVERY,OPPOSING,2051,2000,1027,973,12,39,51.35,969,47.24524622135544,1.3277838013703016,1.244449268675056,0.9631823158333747,0.8929238586266319,112,159,ALL,directional_qqq_daily_ret_1d_pct
DISCOVERY,UNKNOWN,53,52,24,28,0,1,46.15384615384615,23,43.39622641509434,0.8396624892188256,1.2297156339555575,0.4607396211696415,0.9909591942008618,47,2,ALL,directional_qqq_daily_ret_1d_pct
VALIDATION,ALIGNED,2268,2214,1053,1161,33,21,47.5609756097561,1053,46.42857142857143,1.6256163405488144,1.5639275546979883,1.1273975557415226,1.126690237925506,112,161,ALL,directional_qqq_daily_ret_1d_pct
VALIDATION,OPPOSING,1917,1874,961,913,36,7,51.28068303094984,923,48.148148148148145,1.7251580550904193,1.5375469943292601,1.2224380212498551,1.1143062544931617,112,161,ALL,directional_qqq_daily_ret_1d_pct
DISCOVERY,ALIGNED,892,876,436,440,1,15,49.77168949771689,411,46.0762331838565,1.2776820891420115,1.260462914894199,0.8999497134395205,0.9044817837494847,112,64,BEAR,directional_qqq_daily_ret_1d_pct
DISCOVERY,OPPOSING,1250,1217,610,607,10,23,50.123253903040265,571,45.68,1.3472911215591092,1.2628522751254858,0.9673813177686479,0.9178184064870357,112,95,BEAR,directional_qqq_daily_ret_1d_pct
DISCOVERY,UNKNOWN,30,30,7,23,0,0,23.333333333333332,9,30.0,0.44763788839659735,1.785404085465017,0.2624971837340436,1.5405404630292483,28,2,BEAR,directional_qqq_daily_ret_1d_pct
DISCOVERY,ALIGNED,1276,1249,647,602,1,26,51.80144115292234,582,45.61128526645768,1.2684166676120245,1.2250918956812675,0.8793491887611815,0.861040384509745,112,95,BULL,directional_qqq_daily_ret_1d_pct
DISCOVERY,OPPOSING,801,783,417,366,2,16,53.25670498084291,398,49.68789013732834,1.2973416662441977,1.2157304695951088,0.9549071618037119,0.8475612240739921,112,64,BULL,directional_qqq_daily_ret_1d_pct
DISCOVERY,UNKNOWN,23,22,17,5,0,1,77.27272727272727,14,60.869565217391305,1.3509989250739063,0.5049046102475663,1.1950294790640286,0.2676087242726147,23,2,BULL,directional_qqq_daily_ret_1d_pct
VALIDATION,ALIGNED,1031,1008,485,523,12,11,48.11507936507937,496,48.1086323957323,1.646512081299696,1.6349703357081842,1.209195814733092,1.1677695601401397,112,76,BEAR,directional_qqq_daily_ret_1d_pct
VALIDATION,OPPOSING,1001,982,514,468,14,5,52.342158859470466,477,47.65234765234765,1.6237516296768755,1.4539049441451461,1.150999380481911,1.0396143200653896,112,85,BEAR,directional_qqq_daily_ret_1d_pct
VALIDATION,ALIGNED,1237,1206,568,638,21,10,47.09784411276949,557,45.02829426030719,1.608200407877708,1.5047156652707354,1.0728610448091769,1.0850273625638087,112,85,BULL,directional_qqq_daily_ret_1d_pct
VALIDATION,OPPOSING,916,892,447,445,22,2,50.11210762331839,446,48.68995633187773,1.8359744653949588,1.6289505884715076,1.3244469274908726,1.1751620870728496,112,76,BULL,directional_qqq_daily_ret_1d_pct
DISCOVERY,ALIGNED,2078,2033,1026,1007,2,43,50.467289719626166,928,44.65832531280077,1.3182031955706648,1.212772015217104,0.9275374370717586,0.864170379426709,112,155,ALL,directional_qqq_daily_ret_5d_pct
DISCOVERY,OPPOSING,2051,2003,1017,986,12,36,50.77383924113829,970,47.294002925402246,1.2729309058241205,1.2854907909564401,0.9062436294223366,0.9095378564405084,112,155,ALL,directional_qqq_daily_ret_5d_pct
DISCOVERY,UNKNOWN,143,141,91,50,0,2,64.53900709219859,87,60.83916083916084,1.230568193605538,1.0378230612189279,0.9549312853678329,0.7626422621142857,83,6,ALL,directional_qqq_daily_ret_5d_pct
VALIDATION,ALIGNED,2190,2139,985,1154,39,12,46.049555867227674,977,44.61187214611872,1.5729461476832143,1.571922886053322,1.0848800159885283,1.1419758014841372,112,161,ALL,directional_qqq_daily_ret_5d_pct
VALIDATION,OPPOSING,1995,1949,1029,920,30,16,52.79630579784505,999,50.07518796992481,1.779084605787873,1.5298015848257918,1.2805416544009487,1.0834394811203316,112,161,ALL,directional_qqq_daily_ret_5d_pct
DISCOVERY,ALIGNED,637,630,298,332,2,5,47.301587301587304,274,43.01412872841444,1.489439919846112,1.4188444704904548,1.0647565579324445,1.0684698201577487,112,48,BEAR,directional_qqq_daily_ret_5d_pct
DISCOVERY,OPPOSING,1450,1408,704,704,9,33,50.0,664,45.793103448275865,1.2373147269854525,1.2127336687214436,0.8863219776308664,0.8638514299154083,112,107,BEAR,directional_qqq_daily_ret_5d_pct
DISCOVERY,UNKNOWN,85,85,51,34,0,0,60.0,53,62.35294117647059,1.110069165230346,1.1081486965637677,0.8330600196785714,0.9782391694948989,64,6,BEAR,directional_qqq_daily_ret_5d_pct
DISCOVERY,ALIGNED,1441,1403,728,675,0,38,51.8888096935139,654,45.38514920194309,1.2425072945550784,1.1216768354744775,0.8857528899564682,0.7751937984496065,112,107,BULL,directional_qqq_daily_ret_5d_pct
DISCOVERY,OPPOSING,601,595,313,282,3,3,52.60504201680672,306,50.91514143094842,1.3588601226561818,1.4610279411074294,0.9255737704917965,1.1003731700315813,110,48,BULL,directional_qqq_daily_ret_5d_pct
DISCOVERY,UNKNOWN,58,56,40,16,0,2,71.42857142857143,34,58.62068965517241,1.4071615972588367,0.9347596301101113,1.2087938245852592,0.45958900428979943,37,6,BULL,directional_qqq_daily_ret_5d_pct
VALIDATION,ALIGNED,1026,1006,476,530,13,7,47.31610337972167,469,45.71150097465887,1.578450646915756,1.539485385835409,1.1018435713527013,1.1329609740966835,112,79,BEAR,directional_qqq_daily_ret_5d_pct
VALIDATION,OPPOSING,1006,984,523,461,13,9,53.15040650406504,504,50.09940357852883,1.693279297605341,1.552188130553976,1.2460651885392346,1.0637629798741663,112,82,BEAR,directional_qqq_daily_ret_5d_pct
VALIDATION,ALIGNED,1164,1133,509,624,26,5,44.92497793468667,508,43.6426116838488,1.5680942437205099,1.6005147032557097,1.0659072345853944,1.148567712143757,112,82,BULL,directional_qqq_daily_ret_5d_pct
VALIDATION,OPPOSING,989,965,506,459,17,7,52.43523316062176,495,50.05055611729019,1.8663648282667684,1.507030234974878,1.3292842110871386,1.085423437787442,112,79,BULL,directional_qqq_daily_ret_5d_pct
DISCOVERY,ALIGNED,1895,1860,921,939,2,33,49.516129032258064,835,44.06332453825858,1.3300625842306761,1.2193142508696306,0.9453929730492474,0.8812652451018999,112,150,ALL,directional_qqq_daily_ret_10d_pct
DISCOVERY,OPPOSING,2099,2048,1048,1000,12,39,51.171875,980,46.68889947594092,1.2777828991386004,1.2790429998406603,0.9066681996805301,0.8909757594863208,112,150,ALL,directional_qqq_daily_ret_10d_pct
DISCOVERY,UNKNOWN,278,269,165,104,0,9,61.33828996282528,170,61.15107913669065,1.1634671853152914,1.114312214257593,0.8545087053503624,0.8245037293160631,101,11,ALL,directional_qqq_daily_ret_10d_pct
VALIDATION,ALIGNED,2132,2089,1015,1074,32,11,48.58784107228339,979,45.91932457786116,1.6688571136657968,1.5232610144201189,1.1610479319175304,1.099374047481799,112,161,ALL,directional_qqq_daily_ret_10d_pct
VALIDATION,OPPOSING,2053,1999,999,1000,37,17,49.97498749374687,997,48.56307842182172,1.6736592721079233,1.581525961734309,1.1774659803990604,1.1347087378640803,112,161,ALL,directional_qqq_daily_ret_10d_pct
DISCOVERY,ALIGNED,499,487,220,267,1,11,45.17453798767967,204,40.88176352705411,1.3767057841451003,1.2951931857252277,0.9650951644360766,0.980165101097929,108,43,BEAR,directional_qqq_daily_ret_10d_pct
DISCOVERY,OPPOSING,1509,1477,743,734,10,22,50.30467163168585,686,45.46056991385023,1.313135902397302,1.2729015208794445,0.9422151940436231,0.9094277480444535,112,107,BEAR,directional_qqq_daily_ret_10d_pct
DISCOVERY,UNKNOWN,164,159,90,69,0,5,56.60377358490566,101,61.58536585365854,1.0288853604239334,1.1545767797101387,0.7032614526967085,0.9704383763349429,89,11,BEAR,directional_qqq_daily_ret_10d_pct
DISCOVERY,ALIGNED,1396,1373,701,672,1,22,51.056081573197375,631,45.20057306590258,1.3133899791036723,1.1921913364764047,0.9380809895837661,0.8589257640876022,112,107,BULL,directional_qqq_daily_ret_10d_pct
DISCOVERY,OPPOSING,590,571,305,266,2,17,53.41506129597198,294,49.83050847457627,1.187363099278633,1.2947506129804474,0.8498241161727551,0.8458204713570456,111,43,BULL,directional_qqq_daily_ret_10d_pct
DISCOVERY,UNKNOWN,114,110,75,35,0,4,68.18181818181819,69,60.526315789473685,1.3570761263870694,1.056387751676738,1.1368084268511232,0.552204570816272,66,11,BULL,directional_qqq_daily_ret_10d_pct
VALIDATION,ALIGNED,1011,990,479,511,15,6,48.38383838383838,465,45.99406528189911,1.6443144380555546,1.5742549031268371,1.165492738265909,1.1328333385633906,112,79,BEAR,directional_qqq_daily_ret_10d_pct
VALIDATION,OPPOSING,1021,1000,520,480,11,10,52.0,508,49.75514201762977,1.6263735947623637,1.517572534910085,1.1774193548387186,1.0914259607086538,112,82,BEAR,directional_qqq_daily_ret_10d_pct
VALIDATION,ALIGNED,1121,1099,536,563,17,5,48.771610555050046,514,45.85191793041927,1.6909914981813676,1.477270986335826,1.156571428571429,1.070239862952389,112,82,BULL,directional_qqq_daily_ret_10d_pct
VALIDATION,OPPOSING,1032,999,479,520,26,7,47.947947947947945,489,47.383720930232556,1.7204409354507693,1.6447977144354065,1.1814378418676132,1.187837614039774,112,79,BULL,directional_qqq_daily_ret_10d_pct
DISCOVERY,ALIGNED,1841,1801,915,886,2,38,50.80510827318157,827,44.92123845736013,1.3228179015494226,1.2209831002312708,0.9217245339694379,0.8711354858127036,112,141,ALL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,OPPOSING,1914,1868,948,920,12,34,50.74946466809422,884,46.18599791013584,1.2944334200323389,1.272920972738813,0.9230238069939891,0.8983300224996574,112,141,ALL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,517,508,271,237,0,9,53.346456692913385,274,52.99806576402321,1.1859293176640628,1.2009476369037713,0.8799718409010912,0.9094277480444535,111,20,ALL,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,2112,2070,988,1082,34,8,47.729468599033815,945,44.74431818181818,1.6404957025432214,1.5432907581942428,1.120397242528703,1.1205973554661457,112,161,ALL,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,2073,2018,1026,992,35,20,50.842418235877105,1031,49.734684032802704,1.7025079248440727,1.5605572604331832,1.2257651017465159,1.1250092517208277,112,161,ALL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,310,308,144,164,0,2,46.753246753246756,141,45.483870967741936,1.5844645027245445,1.4746343508131117,1.1229471755025289,1.1526745679920443,104,25,BEAR,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,OPPOSING,1575,1533,765,768,11,31,49.90215264187867,696,44.19047619047619,1.2925724620876953,1.2321240210399198,0.9333160296757723,0.8757435558492961,112,116,BEAR,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,287,282,144,138,0,5,51.06382978723404,154,53.65853658536585,1.0810098901837273,1.2499247549355226,0.7387949433590474,0.9782391694948989,109,20,BEAR,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,1531,1493,771,722,2,36,51.64099129269926,686,44.80731548007838,1.2698391645381308,1.1696232781017013,0.8930697785186948,0.8168700265252062,112,116,BULL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,OPPOSING,339,335,183,152,1,3,54.62686567164179,188,55.45722713864307,1.3030794635804617,1.4624643324018118,0.8850660683121516,1.0904872389791158,107,25,BULL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,UNKNOWN,230,226,127,99,0,4,56.19469026548673,120,52.17391304347826,1.3168505163025686,1.1398327113598026,1.0326253548008784,0.7629496348734218,94,20,BULL,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,952,935,447,488,14,3,47.80748663101604,421,44.22268907563025,1.6557258741676417,1.558054485766875,1.1649385999891853,1.1446430356513146,111,76,BEAR,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,1080,1055,552,503,12,13,52.322274881516584,552,51.111111111111114,1.6172947267767994,1.5349494395873744,1.1737952977751762,1.0587693615378533,112,85,BEAR,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,ALIGNED,1160,1135,541,594,20,5,47.66519823788546,524,45.172413793103445,1.6279964582445587,1.5311743197036,1.0943263347950993,1.0832205933174146,112,85,BULL,directional_qqq_daily_close_vs_ema20_pct
VALIDATION,OPPOSING,993,963,474,489,23,7,49.22118380062305,479,48.23766364551863,1.795186931805457,1.5884086667911625,1.2805416544009487,1.161751563896349,112,76,BULL,directional_qqq_daily_close_vs_ema20_pct
DISCOVERY,ALIGNED,1818,1782,901,881,4,32,50.56116722783389,835,45.92959295929593,1.309789219980561,1.2421388535004398,0.9180980142769741,0.8756542250229404,112,141,ALL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,1937,1887,962,925,10,40,50.98039215686274,876,45.22457408363449,1.306998720066972,1.2524482156345162,0.9314917634102698,0.8895038545166943,112,141,ALL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,517,508,271,237,0,9,53.346456692913385,274,52.99806576402321,1.1859293176640628,1.2009476369037713,0.8799718409010912,0.9094277480444535,111,20,ALL,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,2089,2049,1014,1035,30,10,49.487554904831626,960,45.95500239348971,1.676449398464492,1.5225926342939669,1.149800212019887,1.0941729884406743,112,161,ALL,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,2096,2039,1000,1039,39,18,49.04364884747425,1016,48.47328244274809,1.6659938256587412,1.5809967887138041,1.202804033519958,1.1481802101260705,112,161,ALL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,142,141,55,86,1,0,39.00709219858156,55,38.732394366197184,1.6084634572311385,1.4829405201915293,1.102606798337928,1.0902040971447442,73,13,BEAR,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,1743,1700,854,846,10,33,50.23529411764706,782,44.865174985656914,1.3187514702845138,1.2548218175689851,0.9453280596931202,0.9039110190755153,112,128,BEAR,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,287,282,144,138,0,5,51.06382978723404,154,53.65853658536585,1.0810098901837273,1.2499247549355226,0.7387949433590474,0.9782391694948989,109,20,BEAR,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,1676,1641,846,795,3,32,51.553930530164536,780,46.53937947494033,1.2844838848435787,1.2217368029812663,0.9032029097515212,0.8626910870105149,112,128,BULL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,OPPOSING,194,187,108,79,0,7,57.75401069518717,94,48.45360824742268,1.2014057116691592,1.2311225034088473,0.7960101452301792,0.7449316147069005,91,13,BULL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,UNKNOWN,230,226,127,99,0,4,56.19469026548673,120,52.17391304347826,1.3168505163025686,1.1398327113598026,1.0326253548008784,0.7629496348734218,94,20,BULL,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,859,844,426,418,12,3,50.4739336492891,398,46.33294528521537,1.639501591703566,1.5407844212676265,1.1728367274150089,1.119642725482141,111,70,BEAR,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,1173,1146,573,573,14,13,50.0,575,49.01960784313726,1.6322229069507037,1.5494283438495635,1.1666767940693854,1.0989946339357297,111,91,BEAR,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,ALIGNED,1230,1205,588,617,18,7,48.79668049792531,562,45.6910569105691,1.7022527854625698,1.5098879635538254,1.1313413194644897,1.0694952987343949,112,91,BULL,directional_qqq_daily_ema9_vs_ema20_pct
VALIDATION,OPPOSING,923,893,427,466,25,5,47.816349384098544,441,47.77898158179848,1.7089117971046006,1.6211157332704174,1.226842634203695,1.1983729207525236,112,70,BULL,directional_qqq_daily_ema9_vs_ema20_pct
DISCOVERY,ALIGNED,1974,1929,975,954,1,44,50.5443234836703,921,46.65653495440729,1.3006573689231011,1.218964438473184,0.9372958128776119,0.8820976323612828,112,156,ALL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,OPPOSING,2180,2132,1087,1045,13,35,50.98499061913696,995,45.642201834862384,1.2911441902209058,1.2718956101566163,0.9064559145514334,0.8870067234076229,112,156,ALL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,118,116,72,44,0,2,62.06896551724138,69,58.47457627118644,1.2185321948383738,1.068833270674733,0.8836000596079976,0.6929182391751447,77,5,ALL,directional_qqq_weekly_ret_1w_pct
VALIDATION,ALIGNED,2125,2085,983,1102,33,7,47.146282973621105,960,45.1764705882353,1.6160277810260466,1.5311057109607178,1.1146496815286528,1.1347087378640803,112,161,ALL,directional_qqq_weekly_ret_1w_pct
VALIDATION,OPPOSING,2060,2003,1031,972,36,21,51.47279081377933,1016,49.320388349514566,1.7281392316954833,1.57323575067607,1.2566665895161528,1.0947669780726996,112,161,ALL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,ALIGNED,788,777,371,406,1,10,47.747747747747745,349,44.28934010152284,1.4252864326657406,1.331850140326753,1.0622968512478566,0.9972014717228339,112,62,BEAR,directional_qqq_weekly_ret_1w_pct
DISCOVERY,OPPOSING,1308,1270,639,631,10,28,50.31496062992126,595,45.489296636085626,1.2464153634353254,1.2381247513095093,0.884760799280601,0.8830650037778236,112,94,BEAR,directional_qqq_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,76,76,43,33,0,0,56.578947368421055,47,61.8421052631579,1.102611286861179,1.15125396402781,0.7413341933073765,0.9845991818478803,60,5,BEAR,directional_qqq_weekly_ret_1w_pct
DISCOVERY,ALIGNED,1186,1152,604,548,0,34,52.43055555555556,572,48.229342327150086,1.2178515491682953,1.1439611222332067,0.8852001775673599,0.8141248213499501,112,94,BULL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,OPPOSING,872,862,448,414,3,7,51.97215777262181,400,45.87155963302752,1.3582374303992766,1.3225518984272768,0.9247434069850307,0.9132390044110587,112,62,BULL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,UNKNOWN,42,40,29,11,0,2,72.5,22,52.38095238095238,1.4282938378447259,0.9196910636548788,1.2087938245852592,0.4280348496402807,33,5,BULL,directional_qqq_weekly_ret_1w_pct
VALIDATION,ALIGNED,875,860,405,455,13,2,47.093023255813954,399,45.6,1.620843716929003,1.5392642804723795,1.1154171014060736,1.1735887686458164,112,71,BEAR,directional_qqq_weekly_ret_1w_pct
VALIDATION,OPPOSING,1157,1130,594,536,13,14,52.56637168141593,574,49.611063094209165,1.6462325711440458,1.5506975106232475,1.2169225743221128,1.0400488968224584,112,90,BEAR,directional_qqq_weekly_ret_1w_pct
VALIDATION,ALIGNED,1250,1225,578,647,20,5,47.183673469387756,561,44.88,1.6126566258939776,1.525394712302555,1.1144853855435248,1.124390379855483,112,90,BULL,directional_qqq_weekly_ret_1w_pct
VALIDATION,OPPOSING,903,873,437,436,23,7,50.057273768613975,442,48.94795127353267,1.8330849750598397,1.602113650721602,1.2805416544009487,1.141360501718048,111,71,BULL,directional_qqq_weekly_ret_1w_pct
DISCOVERY,ALIGNED,1842,1799,902,897,6,37,50.138966092273485,841,45.65689467969598,1.2451039785372258,1.280753324534463,0.8757967084892752,0.8988436728513273,112,142,ALL,directional_qqq_weekly_ret_4w_pct
DISCOVERY,OPPOSING,1943,1900,969,931,8,35,51.0,881,45.34225424601132,1.3691632609587951,1.2279498847749075,0.9842129599048687,0.8790892059374635,112,142,ALL,directional_qqq_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,487,478,263,215,0,9,55.02092050209205,263,54.0041067761807,1.1749754320702166,1.1499718844291194,0.8652606181621466,0.847127555988306,111,19,ALL,directional_qqq_weekly_ret_4w_pct
VALIDATION,ALIGNED,2101,2064,1009,1055,27,10,48.88565891472868,965,45.93050928129462,1.6732375873728451,1.5400399936495577,1.1641673243883255,1.092533616418966,112,161,ALL,directional_qqq_weekly_ret_4w_pct
VALIDATION,OPPOSING,2084,2024,1005,1019,42,18,49.65415019762846,1011,48.51247600767754,1.6691716319110834,1.5637434047632002,1.198534464996998,1.1522166072002367,112,161,ALL,directional_qqq_weekly_ret_4w_pct
DISCOVERY,ALIGNED,256,253,129,124,3,0,50.98814229249012,112,43.75,1.340398166366293,1.4688345131682548,0.9062598789968324,1.093293873028522,95,19,BEAR,directional_qqq_weekly_ret_4w_pct
DISCOVERY,OPPOSING,1644,1603,787,816,8,33,49.09544603867748,734,44.647201946472016,1.3383703620398417,1.250527987512375,0.9582529697964202,0.9007143405973224,112,123,BEAR,directional_qqq_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,272,267,137,130,0,5,51.31086142322097,145,53.30882352941177,1.0801935894565726,1.1932747783640298,0.7346541725911362,0.9421792419287315,109,19,BEAR,directional_qqq_weekly_ret_4w_pct
DISCOVERY,ALIGNED,1586,1546,773,773,3,37,50.0,729,45.96469104665826,1.229722318963303,1.2503946963564991,0.8719099842432343,0.8689942285480562,112,123,BULL,directional_qqq_weekly_ret_4w_pct
DISCOVERY,OPPOSING,299,297,182,115,0,2,61.27946127946128,147,49.163879598662206,1.5384727118710344,1.1038080757434814,1.1175898931000934,0.7879713757337011,103,19,BULL,directional_qqq_weekly_ret_4w_pct
DISCOVERY,UNKNOWN,215,211,126,85,0,4,59.71563981042654,118,54.883720930232556,1.2948854841209658,1.0951886883812323,0.9996297667530528,0.7346366690026873,93,19,BULL,directional_qqq_weekly_ret_4w_pct
VALIDATION,ALIGNED,932,916,451,465,12,4,49.23580786026201,428,45.92274678111588,1.6306128973452008,1.569532457443547,1.1577679865615602,1.1332862892690974,111,77,BEAR,directional_qqq_weekly_ret_4w_pct
