symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,entry_price,outcome,research_period,market_prior_5d_consensus,session_level_clear_state,relevant_levels_available_n,relevant_levels_cleared_n,preferred_family,pm_directional_level,ah_directional_level,pd_directional_level,c2_close,pm_directional_distance_pct,ah_directional_distance_pct,pd_directional_distance_pct,relevant_level_cluster_span_pct,level_cluster_span_pct_calc,cluster_span_diff_vs_frozen,pm_ah_spacing_pct,pm_pd_spacing_pct,ah_pd_spacing_pct,mean_pairwise_spacing_pct,closest_pair_spacing_pct,closest_pair,outermost_level,innermost_level,directional_level_order_inner_to_outer,c2_beyond_pm_pct,c2_beyond_ah_pct,c2_beyond_pd_pct,c2_beyond_outermost_pct
AAPL,2025-08-07,BEAR,AE2_RECLAIM,2,2025-08-07 13:31:00+00:00,217.073,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,217.93,211.32,205.59,217.073,-0.39479806332431916,2.6502605114408584,5.289925508930177,5.684723572254496,5.684723572254496,0.0,3.0797903319743805,5.82735171892709,2.748794703892922,3.885312251598131,2.748794703892922,AH_PD,PD,PM,PM>AH>PD,0.3932455375579291,-2.7224115086125433,-5.5853883943771665,-5.5853883943771665
AAPL,2025-08-08,BEAR,AE2_RECLAIM,2,2025-08-08 13:31:00+00:00,220.26,ADVERSE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,ONE_OF_3_CLEARED,3,1,False,220.28,220.0,216.58,220.26,-0.009080177971492886,0.11804231362934302,1.6707527467538266,1.6798329247253194,1.6798329247253194,0.0,0.1271917870446085,1.6939065146728876,1.5667231664299726,1.1292738227158228,0.1271917870446085,PM_AH,PD,PM,PM>AH>PD,0.009079353550034419,-0.11818181818181728,-1.6991411949395019,-1.6991411949395019
AAPL,2025-08-12,BULL,AE2_RECLAIM,2,2025-08-12 13:31:00+00:00,229.7028,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ALL_3_CLEARED,3,3,False,228.47,227.6,229.56,229.7028,-0.5366935013417327,-0.9154437821393566,-0.06216728746884846,0.853276494670508,0.853276494670508,0.0,0.38152038064332433,0.47595135689802126,0.8574678449558177,0.5716465274990544,0.38152038064332433,PM_AH,PD,AH,AH>PM>PD,0.539589442815247,0.9239015817223306,0.06220595922634686,0.06220595922634686
AAPL,2025-08-13,BULL,AE2_RECLAIM,2,2025-08-13 13:31:00+00:00,231.83,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ALL_3_CLEARED,3,3,False,231.23,229.6791,230.8,231.83,-0.25881033515939383,-0.9277919164905348,-0.444291075356943,0.668981581331141,0.668981581331141,0.0,0.6729743457006965,0.18613509945240717,0.4868407708406336,0.44865007199791246,0.18613509945240717,PM_PD,PM,AH,AH>PD>PM,0.2594819011374039,0.9364805069333793,0.44627383015598543,0.2594819011374039
AAPL,2025-08-20,BEAR,AE2_RECLAIM,2,2025-08-20 13:31:00+00:00,229.55,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,228.51,229.77,229.35,229.55,0.4530603354389111,-0.09583968634284419,0.08712698758441169,0.5489000217817553,0.5489000217817553,0.0,0.5498821681068428,0.366924387367319,0.18295870360690708,0.36658841969368966,0.18295870360690708,AH_PD,PM,AH,AH>PD>PM,-0.45512231412192516,0.09574792183487668,-0.08720296490081214,-0.45512231412192516
AAPL,2025-09-03,BEAR,AE2_RECLAIM,2,2025-09-03 13:31:00+00:00,236.41,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,235.18,228.81,226.97,236.41,0.5202825599593883,3.2147540290173824,3.9930628992005404,3.4727803392411523,3.4727803392411523,0.0,2.745748830793769,3.552958995996974,0.8074070823643001,2.3687049697183475,0.8074070823643001,AH_PD,PD,PM,PM>AH>PD,-0.5230036567735352,-3.3215331497749245,-4.159139974445969,-4.159139974445969
AAPL,2025-09-05,BEAR,AE2_RECLAIM,2,2025-09-05 13:31:00+00:00,239.58,ADVERSE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,238.76,238.0902,236.74,239.58,0.34226563152183886,0.6218382168795402,1.1854077969780463,0.8431421654562075,0.8431421654562075,0.0,0.2809267983949596,0.8496319663512016,0.5687085615026175,0.5664224420829262,0.2809267983949596,PM_AH,PD,PM,PM>AH>PD,-0.34344111241415565,-0.6257292404307391,-1.1996282841936212,-1.1996282841936212
AAPL,2025-09-08,BEAR,AE2_RECLAIM,2,2025-09-08 13:31:00+00:00,239.04,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,239.29,239.01,238.4901,239.04,-0.10458500669344042,0.012550200803213327,0.23004518072288305,0.3346301874163235,0.3346301874163235,0.0,0.1170813297093879,0.3348402329858358,0.21775911669965242,0.2232268931316254,0.1170813297093879,PM_AH,PD,PM,PM>AH>PD,0.10447574073300103,-0.012551776076308307,-0.2305756087988442,-0.2305756087988442
AAPL,2025-09-10,BEAR,AE2_RECLAIM,2,2025-09-10 13:31:00+00:00,231.01,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,ALL_3_CLEARED,3,3,True,231.52,233.0,233.36,231.01,-0.22076966365093256,-0.8614345699320415,-1.0172719795679939,0.7965023159170614,0.7965023159170614,0.0,0.6372169120812838,0.7916021338840146,0.154387168710873,0.5277354048920572,0.154387168710873,AH_PD,PM,PD,PD>AH>PM,0.2202833448514241,0.8540772532188878,1.0070277682550643,0.2202833448514241
AAPL,2025-09-12,BULL,AE2_RECLAIM,2,2025-09-12 13:31:00+00:00,230.41,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,230.1,230.05,230.45,230.41,-0.13454277158109557,-0.15624321861029694,0.017360357623363586,0.17360357623366054,0.17360357623366054,0.0,0.021732043898721264,0.1519921832591442,0.1737242128121508,0.1158161466566721,0.021732043898721264,PM_AH,PD,AH,AH>PM>PD,0.13472403302912106,0.15648772006084943,-0.017357344326318636,-0.017357344326318636
AAPL,2025-09-24,BEAR,AE2_RECLAIM,2,2025-09-24 13:31:00+00:00,254.74,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,253.794,253.95,253.58,254.74,0.37135903273926274,0.31012012247782855,0.4553662557902161,0.1452461333123876,0.1452461333123876,0.0,0.06144828890148479,0.08435591890794508,0.14580418891493158,0.09720279890812049,0.06144828890148479,PM_AH,PD,AH,AH>PM>PD,-0.3727432484613491,-0.3110848592242643,-0.45744932565658925,-0.45744932565658925
AAPL,2025-09-26,BULL,AE2_RECLAIM,2,2025-09-26 13:31:00+00:00,254.85,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,256.7,257.0,257.17,254.85,0.7259172061997231,0.8436335099077912,0.9103394153423667,0.18442220914264362,0.18442220914264362,0.0,0.11679968853416833,0.1829256426722818,0.06612598945874551,0.12195044022173189,0.06612598945874551,AH_PD,PD,PM,PM>AH>PD,-0.7206856252434779,-0.8365758754863784,-0.90212699770581,-0.90212699770581
AAPL,2025-09-29,BEAR,AE2_RECLAIM,2,2025-09-29 13:31:00+00:00,253.675,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ALL_3_CLEARED,3,3,False,254.25,255.35,253.78,253.675,-0.22666798068394148,-0.6602936828619229,-0.04139154429880349,0.6189021385631194,0.6189021385631194,0.0,0.431711145996858,0.18502844320217265,0.6167383575903966,0.4111593155964757,0.18502844320217265,PM_PD,PD,AH,AH>PM>PD,0.2261553588987164,0.6559624045427759,0.041374418787920586,0.041374418787920586
AAPL,2025-10-02,BEAR,AE2_RECLAIM,2,2025-10-02 13:31:00+00:00,256.37,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,255.45,255.1312,254.93,256.37,0.3588563404454561,0.48320786363458973,0.5616881850450511,0.20283184459959505,0.20283184459959505,0.0,0.12487729669638514,0.20376974019357413,0.07889249368507154,0.13584651019167693,0.07889249368507154,AH_PD,PD,PM,PM>AH>PD,-0.36014875709533545,-0.4855540992242391,-0.5648609422194362,-0.5648609422194362
AAPL,2025-10-13,BEAR,AE2_RECLAIM,2,2025-10-13 13:31:00+00:00,247.94,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,247.97,239.49,244.0,247.94,-0.012099701540695788,3.40808260062918,1.5890941356779857,3.420182302169876,3.420182302169876,0.0,3.4792598367045455,1.6139195479399144,1.8656021841196264,2.3195938562546954,1.6139195479399144,PM_PD,AH,PM,PM>PD>AH,0.012098237690039149,-3.5283310367864917,-1.614754098360649,-3.5283310367864917
AAPL,2025-10-24,BEAR,AE2_RECLAIM,2,2025-10-24 13:31:00+00:00,260.605,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,259.25,259.0431,258.0101,260.605,0.5199439765161904,0.5993361600890378,0.9957214942153816,0.4757775176991912,0.4757775176991912,0.0,0.07983899457662806,0.47941064853058546,0.3995720363010841,0.3196072264694325,0.07983899457662806,PM_AH,PD,PM,PM>AH>PD,-0.5226615236258558,-0.6029498566068936,-1.0057358219697665,-1.0057358219697665
AAPL,2025-10-27,BULL,AE2_RECLAIM,2,2025-10-27 13:31:00+00:00,266.115,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ALL_3_CLEARED,3,3,False,265.88,263.2,264.13,266.115,-0.08830768652650682,-1.0953910903181032,-0.7459181181068386,1.0070834037915966,1.0070834037915966,0.0,1.013079307477133,0.6603648987754949,0.35272030796655107,0.675388171406393,0.35272030796655107,AH_PD,PM,AH,AH>PD>PM,0.0883857379268882,1.1075227963526002,0.7515238708212024,0.0883857379268882
AAPL,2025-11-07,BEAR,AE2_RECLAIM,2,2025-11-07 14:31:00+00:00,268.31,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,268.52,269.6321,267.89,268.31,-0.07826767545003151,-0.49275092244045227,0.1565353509000842,0.6492862733405366,0.6492862733405366,0.0,0.4133032278420908,0.2348949497585785,0.6481966043814733,0.43213159399404755,0.2348949497585785,PM_PD,PD,AH,AH>PM>PD,0.07820646506777607,0.49033479322379003,-0.1567807682257616,-0.1567807682257616
AAPL,2025-12-03,BULL,AE2_RECLAIM,2,2025-12-03 14:31:00+00:00,287.97,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ALL_3_CLEARED,3,3,False,287.0,286.5,287.4,287.97,-0.3368406431225569,-0.5104698406084062,-0.19793728513388545,0.3125325554745207,0.3125325554745207,0.0,0.17436791630340018,0.1392757660167052,0.3136434918975352,0.20909572473921353,0.1392757660167052,PM_PD,PD,AH,AH>PM>PD,0.33797909407666804,0.5130890052356119,0.19832985386223356,0.19832985386223356
AAPL,2025-12-05,BEAR,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,280.54,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,NONE_CLEARED,3,0,False,279.63,279.65,278.59,280.54,0.3243744207599718,0.3172453126114077,0.695088044485651,0.37784273187424333,0.37784273187424333,0.0,0.00715205263910092,0.3726129482999607,0.3797649756377194,0.253176658858927,0.00715205263910092,PM_AH,PD,AH,AH>PM>PD,-0.32543003254301706,-0.3182549615591057,-0.6999533364442589,-0.6999533364442589
AAPL,2025-12-09,BULL,AE2_RECLAIM,2,2025-12-09 14:31:00+00:00,278.65,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,278.9,278.0,279.6693,278.65,0.08971828458639872,-0.2332675399246285,0.36579938991568056,0.5990669298403091,0.5990669298403091,0.0,0.3232178128927913,0.27545373510504206,0.5986702154843456,0.39911392116072636,0.27545373510504206,PM_PD,PD,AH,AH>PM>PD,-0.08963786303334276,0.23381294964028854,-0.3644661748715472,-0.3644661748715472
AAPL,2025-12-17,BULL,AE2_RECLAIM,2,2025-12-17 14:31:00+00:00,275.595,ADVERSE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,ALL_3_CLEARED,3,3,True,275.4,275.33,275.5,275.595,-0.07075600065315046,-0.09615559063119547,-0.03447087211307436,0.06168471851812112,0.06168471851812112,0.0,0.025420805113210893,0.03630422944273833,0.06172503313182505,0.041150022562591426,0.025420805113210893,PM_AH,PD,AH,AH>PM>PD,0.07080610021787948,0.09624813859734349,0.03448275862070194,0.03448275862070194
AAPL,2025-12-18,BEAR,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,271.32,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,271.32,271.01,271.64,271.32,0.0,0.11425622880731323,-0.11794191360754577,0.23219814241485903,0.23219814241485903,0.0,0.11432153854664219,0.11787240312361616,0.23219386344789295,0.15479593503938377,0.11432153854664219,PM_AH,AH,PD,PD>PM>AH,-0.0,-0.11438692299177156,0.11780297452510524,-0.11438692299177156
AAPL,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,273.68,ADVERSE_FIRST,DISCOVERY,MIXED,NONE_CLEARED,3,0,False,274.09,274.54,274.6,273.68,0.14980999707686649,0.3142356036246762,0.3361590178310494,0.1863490207541829,0.1863490207541829,0.0,0.16404498478028742,0.18589731906907275,0.02185235094875706,0.12393155159937241,0.02185235094875706,AH_PD,PD,PM,PM>AH>PD,-0.1495859024407964,-0.3132512566474843,-0.3350327749453763,-0.3350327749453763
AAPL,2025-12-29,BULL,AE2_RECLAIM,2,2025-12-29 14:31:00+00:00,273.75,UNRESOLVED,DISCOVERY,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,273.26,273.41,275.37,273.75,-0.17899543378995766,-0.124200913242,0.5917808219178099,0.7707762557077675,0.7707762557077675,0.0,0.05487771416029198,0.7691887064141639,0.714311746054878,0.512792722209778,0.05487771416029198,PM_AH,PD,PM,PM>AH>PD,0.17931640196151566,0.12435536373942568,-0.5882993790173208,-0.5882993790173208
AAPL,2025-12-31,BULL,AE2_RECLAIM,2,2025-12-31 14:31:00+00:00,273.52,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,273.2,273.12,274.08,273.52,-0.11699327288680651,-0.14624159110850296,0.2047382275519166,0.3509798186604196,0.3509798186604196,0.0,0.029286864841112936,0.32159041075865935,0.3508771929824486,0.23391815619407363,0.029286864841112936,PM_AH,PD,AH,AH>PM>PD,0.11713030746705044,0.14645577035734547,-0.20431990659661725,-0.20431990659661725
AAPL,2026-01-02,BULL,AE2_RECLAIM,2,2026-01-02 14:31:00+00:00,272.995,FAVORABLE_FIRST,DISCOVERY,CONSENSUS_OPPOSING,ONE_OF_3_CLEARED,3,1,False,274.0,272.41,273.68,272.995,0.368138610597262,-0.21428963900436987,0.25092034652649403,0.582428249601632,0.582428249601632,0.0,0.5819805640453047,0.11685655857434749,0.46512479627899495,0.3879873062995491,0.11685655857434749,PM_PD,PM,AH,AH>PD>PM,-0.36678832116787685,0.21474982563047806,-0.25029231218941517,-0.36678832116787685
AAPL,2026-01-08,BULL,AE2_RECLAIM,2,2026-01-08 14:31:00+00:00,257.475,ADVERSE_FIRST,DISCOVERY,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,260.33,260.7006,263.68,257.475,1.1088455189824102,1.252781823478002,2.4099427128847397,1.3010971939023293,1.3010971939023293,0.0,0.14225652005852418,1.278601553405478,1.1363502005985724,0.8524027580208582,0.14225652005852418,PM_AH,PD,PM,PM>AH>PD,-1.0966849767602538,-1.2372813871544541,-2.3532311893203817,-2.3532311893203817
AAPL,2026-01-12,BULL,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,259.955,ADVERSE_FIRST,VALIDATION,CONSENSUS_ALIGNED,ONE_OF_3_CLEARED,3,1,False,259.98,259.41,260.21,259.955,0.00961704910466585,-0.20965167048141373,0.09809390086745608,0.3077455713488698,0.3077455713488698,0.0,0.21948824582683266,0.08842922778214166,0.3079173241984352,0.20527826593580314,0.08842922778214166,PM_PD,PD,AH,AH>PM>PD,-0.00961612431726877,0.2100921321460003,-0.09799777103108864,-0.09799777103108864
AAPL,2026-01-13,BULL,AE2_RECLAIM,2,2026-01-13 14:31:00+00:00,259.415,FAVORABLE_FIRST,VALIDATION,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,260.0,260.25,261.3,259.415,0.22550739163116224,0.321878071815423,0.7266349285893224,0.5011275369581603,0.5011275369581603,0.0,0.09610764055742432,0.49875311720698695,0.40264595916019996,0.3325022389748704,0.09610764055742432,PM_AH,PD,PM,PM>AH>PD,-0.22499999999999742,-0.3208453410182388,-0.7213930348258679,-0.7213930348258679
AAPL,2026-01-14,BULL,AE2_RECLAIM,2,2026-01-14 14:31:00+00:00,259.75,FAVORABLE_FIRST,VALIDATION,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,261.0,261.38,261.81,259.75,0.4812319538017324,0.6275264677574574,0.7930702598652559,0.3118383060635235,0.3118383060635235,0.0,0.1454879589570793,0.309864004131521,0.16437623043254146,0.20657606450704724,0.1454879589570793,PM_AH,PD,PM,PM>AH>PD,-0.47892720306513814,-0.6236131303083647,-0.7868301439975522,-0.7868301439975522
AAPL,2026-01-16,BULL,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,258.7,ADVERSE_FIRST,VALIDATION,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,258.55,258.5497,261.04,258.7,-0.057982218786230104,-0.058098183223817414,0.9045226130653389,0.9626207962891564,0.9626207962891564,0.0,0.00011603178266720351,0.9584480070825108,0.9585640362001201,0.6390426916884326,0.00011603178266720351,PM_AH,PD,AH,AH>PM>PD,0.058015857667759185,0.05813195683461725,-0.8964143426294924,-0.8964143426294924
AAPL,2026-01-21,BEAR,AE2_RECLAIM,2,2026-01-21 14:31:00+00:00,247.96,FAVORABLE_FIRST,VALIDATION,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,244.86,246.2,243.42,247.96,1.2502016454266793,0.7097919019196722,1.8309404742700517,1.1211485723503796,1.1211485723503796,0.0,0.5457581558261618,0.5898255099533162,1.1355745271843476,0.7570527309879419,0.5457581558261618,PM_AH,PD,AH,AH>PM>PD,-1.2660295679163491,-0.7148659626320164,-1.8650891463314556,-1.8650891463314556
AAPL,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,263.3367,ADVERSE_FIRST,VALIDATION,MIXED,ALL_3_CLEARED,3,3,False,260.128,260.2499,261.8999,263.3367,-1.2184780928750234,-1.1721875454503616,-0.5456132776024023,0.6728648152726211,0.6728648152726211,0.0,0.04685056763557377,0.6788526053875727,0.6320025402671713,0.45256857109677257,0.04685056763557377,PM_AH,PD,PM,PM>AH>PD,1.2335081190798514,1.1860907535411025,0.5486065477688262,0.5486065477688262
AAPL,2026-02-05,BEAR,AE2_RECLAIM,2,2026-02-05 14:31:00+00:00,277.08,FAVORABLE_FIRST,VALIDATION,CONSENSUS_ALIGNED,NONE_CLEARED,3,0,False,273.5,274.44,272.285,277.08,1.2920456185939022,0.9527934170636589,1.7305471344016023,0.7777537173379432,0.7777537173379432,0.0,0.3431032594809642,0.4452302646646481,0.7883305135122677,0.5255546792192933,0.3431032594809642,PM_AH,PD,AH,AH>PM>PD,-1.3089579524679928,-0.961958898119808,-1.761022458086181,-1.761022458086181
AAPL,2026-02-09,BEAR,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,276.3,FAVORABLE_FIRST,VALIDATION,CONSENSUS_ALIGNED,TWO_OF_3_CLEARED,3,2,False,276.15,277.0,276.925,276.3,0.05428881650381256,-0.2533478103510635,-0.22620340209916753,0.3076366268548761,0.3076366268548761,0.0,0.3073307421133591,0.2802513221534273,0.027079478268714586,0.204887180845167,0.027079478268714586,AH_PD,PM,AH,AH>PD>PM,-0.054318305268896694,0.2527075812274293,0.22569287713279929,-0.054318305268896694
