research_period,level_state,context_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,level_feature,context_feature
VALIDATION,ONE_C2_LEVEL_BREAK,CONSENSUS_OPPOSING,349,346,181,165,2,1,52.3121387283237,53.29512893982808,1.7465957131515757,1.498082802241349,1.2793308749304786,1.1301396281724936,106,124,c2_break_count_state,market_prior_5d_consensus
VALIDATION,ONE_C2_LEVEL_BREAK,MIXED,70,70,34,36,0,0,48.57142857142857,60.0,1.210362656934188,1.6434169062334325,0.82700962301763,1.1391827640039656,48,13,c2_break_count_state,market_prior_5d_consensus
DISCOVERY,MODERATE_CLUSTER,OTHER,1992,1948,993,955,3,41,50.97535934291581,46.03413654618474,1.211496101021366,1.1735235394846815,0.8873485251562651,0.8700528404960742,112,157,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,MODERATE_CLUSTER,POSITIVE_CANDIDATE,492,483,260,223,3,6,53.83022774327122,50.609756097560975,1.3456208787227697,1.2344702943259642,0.9455120992389592,0.8278735427399286,106,136,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,TIGHT_CLUSTER,OTHER,746,713,383,330,1,32,53.71669004207573,44.90616621983914,0.9914203520015707,0.9608007386292022,0.7430448047650532,0.6422505411813847,105,155,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,TIGHT_CLUSTER,POSITIVE_CANDIDATE,83,81,38,43,0,2,46.91358024691358,53.01204819277108,1.054858456726361,0.9132092319232631,0.8538732394366187,0.7322060358212618,52,55,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,UNKNOWN,OTHER,31,31,11,20,0,0,35.483870967741936,32.25806451612903,0.7866794512160007,1.3234698102829332,0.32563536325186376,1.1661461833418938,31,2,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,WIDE_CLUSTER,OTHER,559,557,271,286,2,0,48.65350089766607,46.86940966010734,1.8597471267364714,1.6680500613338927,1.378869509633828,1.2794882047181138,104,143,relevant_level_cluster_state,positive_candidate_state
DISCOVERY,WIDE_CLUSTER,POSITIVE_CANDIDATE,270,265,124,141,5,0,46.79245283018868,42.22222222222222,1.5350011869742688,1.7620573841406522,1.0645309106847543,1.2345679012345636,82,115,relevant_level_cluster_state,positive_candidate_state
VALIDATION,MODERATE_CLUSTER,OTHER,1962,1939,919,1020,11,12,47.39556472408458,46.4322120285423,1.3989548748880993,1.3798794003581956,1.016985750511794,1.0063464950836238,112,159,relevant_level_cluster_state,positive_candidate_state
VALIDATION,MODERATE_CLUSTER,POSITIVE_CANDIDATE,312,306,171,135,4,2,55.88235294117647,50.0,1.6093711357920804,1.3959559355047593,1.2133780286123699,1.0572988660101306,101,122,relevant_level_cluster_state,positive_candidate_state
VALIDATION,TIGHT_CLUSTER,OTHER,518,504,250,254,1,13,49.6031746031746,46.91119691119691,1.1312158841669298,1.1610395157539788,0.8594464933422643,0.8850476339435207,106,149,relevant_level_cluster_state,positive_candidate_state
VALIDATION,TIGHT_CLUSTER,POSITIVE_CANDIDATE,49,49,28,21,0,0,57.142857142857146,46.93877551020408,1.724212898790742,1.0219862579146795,1.3867560147051934,0.6871660260617,37,39,relevant_level_cluster_state,positive_candidate_state
VALIDATION,WIDE_CLUSTER,OTHER,937,900,442,458,37,0,49.111111111111114,46.85165421558165,2.2295325386676597,2.0366066882178426,1.606066588473022,1.5380521554018172,110,158,relevant_level_cluster_state,positive_candidate_state
VALIDATION,WIDE_CLUSTER,POSITIVE_CANDIDATE,356,342,188,154,14,0,54.97076023391813,52.52808988764045,2.5200977337034187,1.9953919589709759,2.001509999176211,1.4940548900866306,82,119,relevant_level_cluster_state,positive_candidate_state
