symbol,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,feature,state
GILD,4,4,1,3,0,0,25.0,25.0,1.3541718469680002,1.3376958686626976,1.2143214369294852,1.295364192573249,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
GOOG,7,7,2,5,0,0,28.571428571428573,28.571428571428573,1.0463225481146903,0.8424691520987244,0.8704443208815548,0.741040287115204,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
GS,2,2,1,1,0,0,50.0,50.0,1.6856700416198174,1.0424605685610362,1.6856700416198174,1.0424605685610362,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
HAL,4,4,2,2,0,0,50.0,25.0,1.668864488255871,1.0377651656769016,1.321478600345622,0.9644192202426981,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
HD,6,6,3,3,0,0,50.0,66.66666666666667,0.9354550965711604,1.018144337724151,0.8295544304096643,1.358659609424971,1,6,negative_candidate_state,NEGATIVE_CANDIDATE
HON,5,5,3,2,0,0,60.0,60.0,1.0707959617123435,0.7273331516273792,0.9460666713509887,0.7994786009124498,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
HOOD,5,5,2,3,0,0,40.0,40.0,3.5986169498901477,1.493032812408019,3.3970092488547037,0.8766151507473979,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
IBM,1,1,1,0,0,0,100.0,0.0,0.6573401634029228,2.227337569705617,0.6573401634029228,2.227337569705617,1,1,negative_candidate_state,NEGATIVE_CANDIDATE
INTC,5,5,2,3,0,0,40.0,60.0,1.0261057166573226,3.4391688100102242,1.0975609756097544,2.2185620523570737,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
ISRG,7,7,3,4,0,0,42.857142857142854,57.142857142857146,0.868507179720077,1.2133650787290347,0.5104507047700044,1.2784440614778572,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
IWM,7,6,3,3,0,1,50.0,42.857142857142854,0.7416175206171817,0.6786183378424647,0.46235248952612734,0.6486286137879911,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
JNJ,8,6,3,3,0,2,50.0,62.5,0.805713151526847,0.614350735213874,0.5073688684742058,0.5712294094519845,1,8,negative_candidate_state,NEGATIVE_CANDIDATE
JPM,7,7,4,3,0,0,57.142857142857146,71.42857142857143,0.8036724925968537,0.9621355198922024,0.8302286438338004,0.6383197776176306,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
LLY,3,3,2,1,0,0,66.66666666666667,66.66666666666667,1.6735876566695262,1.0080932717900195,1.5104886932471118,1.3047638859995891,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
LMT,3,3,2,1,0,0,66.66666666666667,100.0,1.9555682777574381,0.7700336677103916,1.6115444788464293,0.7036763499097338,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
LOW,3,3,2,1,0,0,66.66666666666667,66.66666666666667,1.2646522402552758,0.6223923056501731,0.8820533713587372,0.582603381544094,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
LRCX,1,1,0,1,0,0,0.0,0.0,0.144657987187436,2.097540814217815,0.144657987187436,2.097540814217815,1,1,negative_candidate_state,NEGATIVE_CANDIDATE
LULU,2,2,0,2,0,0,0.0,50.0,2.6348743681791253,1.4234636124072193,2.6348743681791253,1.4234636124072193,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
MA,7,7,4,3,0,0,57.142857142857146,14.285714285714286,0.9011457613566403,0.7666671088256684,0.9602576938144755,0.6189875070735321,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
MCD,7,7,3,4,0,0,42.857142857142854,0.0,0.6124979982427362,0.6804533705255935,0.1544271669495269,0.5182942678470462,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
META,6,6,3,3,0,0,50.0,50.0,0.9237386012572807,0.9795835108914613,1.0098149523611357,0.9988848256980702,1,6,negative_candidate_state,NEGATIVE_CANDIDATE
MRK,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.40457385916738947,0.8462829281078518,0.1655701276632807,0.9514574874250006,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
MRNA,2,2,1,1,0,0,50.0,50.0,2.4852601343325538,2.26800722332329,2.4852601343325538,2.26800722332329,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
MRVL,3,3,1,2,0,0,33.333333333333336,66.66666666666667,1.804541236004159,2.8720377763171476,1.6592686535616228,2.263374485596696,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
MS,7,7,1,6,0,0,14.285714285714286,14.285714285714286,0.6829644362397579,1.3853273198602518,0.10666812537606979,1.4121779859484713,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
MSFT,8,5,3,2,0,3,60.0,25.0,0.5450691883372959,0.546858461390634,0.37746805649940995,0.3817134933855909,1,8,negative_candidate_state,NEGATIVE_CANDIDATE
MU,3,3,2,1,0,0,66.66666666666667,66.66666666666667,4.7027195834399125,1.8124281440948833,5.0128305839224945,1.583639446056135,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
NEE,5,5,1,4,0,0,20.0,40.0,0.6216511868930509,1.1134233008766956,0.3386243386243314,0.7409568261376955,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
NFLX,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.9649097936918839,1.3228268417602218,0.5931575045016442,1.1276319728569957,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
NKE,3,3,1,2,0,0,33.333333333333336,33.333333333333336,0.4145613294791921,2.9103537774879498,0.3399708596405921,3.17356095425694,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
NOW,4,4,3,1,0,0,75.0,75.0,1.927574105128612,0.39059614738652904,1.353726589584972,0.3134978399337511,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
NVDA,4,4,2,2,0,0,50.0,75.0,1.3736716832202038,0.9762628182678601,1.3241480036926507,0.97086296352018,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
ORCL,3,3,1,2,0,0,33.333333333333336,66.66666666666667,2.0851368230465384,1.8690596097243182,2.097854774311445,1.3835814995388023,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
OXY,7,7,5,2,0,0,71.42857142857143,42.857142857142854,1.8419697079973467,0.4782106558338057,1.6409036860880022,0.17430819957107554,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
PEP,7,7,6,1,0,0,85.71428571428571,57.142857142857146,1.054691094209984,0.5773372328428138,0.7171482809533926,0.5353161943702367,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
PFE,8,7,1,6,0,1,14.285714285714286,37.5,0.675475721808749,1.0852656498000763,0.6000783241206206,1.08999088312335,1,8,negative_candidate_state,NEGATIVE_CANDIDATE
PLTR,4,4,3,1,0,0,75.0,25.0,1.2781953075845573,3.3917497693022547,0.8696080619404136,3.1809916867994628,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
PYPL,10,10,3,7,0,0,30.0,30.0,0.9953164902403886,1.1749883610129628,0.713505887732966,1.2835674592781907,1,10,negative_candidate_state,NEGATIVE_CANDIDATE
QCOM,2,2,1,1,0,0,50.0,50.0,2.3411477670311642,0.8950113416431749,2.3411477670311642,0.8950113416431749,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
RBLX,3,3,2,1,0,0,66.66666666666667,66.66666666666667,1.8661360456153702,2.045861472625513,1.3808801213960493,2.3292867981790755,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
REGN,4,4,4,0,0,0,100.0,75.0,1.2366667620268608,0.7638286455584774,1.1777058012638935,0.43740604590978305,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
RTX,6,6,1,5,0,0,16.666666666666668,33.333333333333336,1.0125536630497627,1.8041686354763276,0.4459506441102853,1.9971968452281328,1,6,negative_candidate_state,NEGATIVE_CANDIDATE
SBUX,6,6,1,5,0,0,16.666666666666668,16.666666666666668,0.42743142546217205,2.6145717997492666,0.2787610880223943,1.5948009307883657,1,6,negative_candidate_state,NEGATIVE_CANDIDATE
SCHW,3,3,2,1,0,0,66.66666666666667,66.66666666666667,0.5877188206591831,0.722933988669506,0.6226526981617015,0.8104368452263225,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
SHOP,2,2,0,2,0,0,0.0,0.0,0.8505107420314297,2.455842658188314,0.8505107420314297,2.455842658188314,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
SLB,8,8,4,4,0,0,50.0,25.0,1.285236506333932,1.705426525948515,0.9454678035482049,1.6558724617147393,1,8,negative_candidate_state,NEGATIVE_CANDIDATE
SNOW,2,2,1,1,0,0,50.0,50.0,1.5903199668472845,1.318760395085859,1.5903199668472845,1.318760395085859,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
T,6,6,4,2,0,0,66.66666666666667,33.333333333333336,0.8682820173549359,0.7650216452949867,0.6791491573774604,0.36579306555369745,1,6,negative_candidate_state,NEGATIVE_CANDIDATE
TEAM,2,2,2,0,0,0,100.0,50.0,3.1504785246292784,0.34649881976483704,3.1504785246292784,0.34649881976483704,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
TGT,3,3,0,3,0,0,0.0,0.0,0.5701046958526942,2.4824517878398473,0.3103180760279281,2.932054092055748,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
TMO,4,4,1,3,0,0,25.0,0.0,1.8015705950998382,1.6477833973977352,1.071801789445699,1.2130861521117469,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
TMUS,3,3,1,2,0,0,33.333333333333336,0.0,0.8520783667632524,0.8423039483845495,0.8000000000000017,1.10244025157233,1,3,negative_candidate_state,NEGATIVE_CANDIDATE
TQQQ,1,1,1,0,0,0,100.0,100.0,1.3103845962178702,1.1041686936258315,1.3103845962178702,1.1041686936258315,1,1,negative_candidate_state,NEGATIVE_CANDIDATE
TSLA,4,4,0,4,0,0,0.0,25.0,2.8150684052148343,0.875444444111301,3.5638794453328684,0.6646934030196712,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
TXN,2,2,2,0,0,0,100.0,50.0,2.098385500742237,0.09627625704956921,2.098385500742237,0.09627625704956921,1,2,negative_candidate_state,NEGATIVE_CANDIDATE
UBER,8,8,6,2,0,0,75.0,87.5,1.8028212826712977,1.0882737753618414,1.3724745901310262,1.12624071688056,1,8,negative_candidate_state,NEGATIVE_CANDIDATE
UNH,4,4,2,2,0,0,50.0,50.0,0.837500980974875,1.6119153566202011,0.6973603426883929,1.7865977803964195,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
UPS,5,5,4,1,0,0,80.0,40.0,0.681870653495033,1.5250462977502766,0.6606494835768195,0.8985623003194804,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
URI,4,4,2,2,0,0,50.0,0.0,1.1622366315818518,0.5527687949980753,1.121969736839266,0.4674249762747498,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
V,7,7,4,3,0,0,57.142857142857146,14.285714285714286,1.1219397213899434,0.7838238874248676,1.1511453896627144,0.6071174836918078,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
VRTX,4,4,2,2,0,0,50.0,50.0,1.5082784966414275,0.7171889022973214,1.7345303911748418,0.35477983786635886,1,4,negative_candidate_state,NEGATIVE_CANDIDATE
VZ,5,5,2,3,0,0,40.0,100.0,0.9174277981227433,0.6383263023750685,0.5065622841353877,0.6489260023140064,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
WMT,7,7,3,4,0,0,42.857142857142854,42.857142857142854,0.8316653345588119,0.5958034917773435,0.8851574668540758,0.6146529678316551,1,7,negative_candidate_state,NEGATIVE_CANDIDATE
XOM,5,5,2,3,0,0,40.0,20.0,0.5942502424786996,0.8509656986307025,0.4260228987308103,0.6124079169255326,1,5,negative_candidate_state,NEGATIVE_CANDIDATE
