research_period,level_state,context_state,total_n,binary_n,favorable_n,adverse_n,both_n,unresolved_n,favorable_first_pct,c3_confirmation_pct,avg_mfe_pct,avg_mae_pct,median_mfe_pct,median_mae_pct,symbol_n,trade_date_n,level_feature,context_feature
DISCOVERY,NONE_CLEARED,OTHER,1128,1099,541,558,1,28,49.22656960873521,48.138297872340424,1.2559866971878058,1.220791255768647,0.8821521176400619,0.8421218265331681,111,159,session_level_clear_state,negative_candidate_state
DISCOVERY,ONE_OF_3_CLEARED,NEGATIVE_CANDIDATE,45,43,24,19,0,2,55.81395348837209,42.22222222222222,1.3741230103934077,1.1987244840109557,1.0060807075732412,1.1732862524200067,34,35,session_level_clear_state,negative_candidate_state
DISCOVERY,ONE_OF_3_CLEARED,OTHER,833,814,425,389,1,18,52.21130221130221,48.25930372148859,1.2923693845209108,1.2298427749872685,0.8857528899564682,0.8218887533803398,110,159,session_level_clear_state,negative_candidate_state
DISCOVERY,TWO_OF_3_CLEARED,NEGATIVE_CANDIDATE,68,67,37,30,0,1,55.223880597014926,45.588235294117645,1.301173712668783,0.990775917138632,1.0665377915295848,0.7176768498902619,51,56,session_level_clear_state,negative_candidate_state
DISCOVERY,TWO_OF_3_CLEARED,OTHER,1093,1075,532,543,3,15,49.48837209302326,45.837145471180236,1.2679368419607397,1.2325073830663351,0.9152275645007695,0.8903413317171295,112,160,session_level_clear_state,negative_candidate_state
VALIDATION,ALL_3_CLEARED,NEGATIVE_CANDIDATE,65,64,27,37,1,0,42.1875,32.30769230769231,1.4104119366614198,1.493911969661405,0.9559546144912097,1.1882622871633899,50,47,session_level_clear_state,negative_candidate_state
VALIDATION,ALL_3_CLEARED,OTHER,937,919,482,437,16,2,52.44831338411316,47.91889007470651,1.7495769389525833,1.6140426014773475,1.310223872897978,1.143024373928663,111,159,session_level_clear_state,negative_candidate_state
VALIDATION,INCOMPLETE,OTHER,21,21,9,12,0,0,42.857142857142854,38.095238095238095,1.2312687362659556,1.3704637714788614,1.093249617441522,1.4666746404329674,8,20,session_level_clear_state,negative_candidate_state
VALIDATION,NONE_CLEARED,NEGATIVE_CANDIDATE,65,63,21,42,0,2,33.333333333333336,36.92307692307692,1.0369342247053495,1.331678943664782,0.8636456004877096,1.058249746940283,44,44,session_level_clear_state,negative_candidate_state
VALIDATION,NONE_CLEARED,OTHER,1254,1222,604,618,17,15,49.42716857610475,48.24561403508772,1.6774673454908513,1.5536210136419766,1.1681549133418603,1.0983212656492651,112,160,session_level_clear_state,negative_candidate_state
