feature,research_period,n,winner_mean,loser_mean,outcome_difference,confirmed_mean,not_confirmed_mean,confirmation_difference
directional_qqq_weekly_ret_1w_pct,DISCOVERY,4173,-0.061215073848369286,-0.18583957798762116,0.12462450413925187,-0.08842591902757627,-0.1525135108179807,0.06408759179040444
directional_qqq_weekly_ret_1w_pct,VALIDATION,4134,-0.09235101774888653,0.14423560542099176,-0.23658662316987827,-0.14624686800600728,0.15758729715600173,-0.303834165162009
directional_qqq_weekly_ret_4w_pct,DISCOVERY,4173,-0.1402566734214794,-0.05735739113846486,-0.08289928228301455,-0.09569138136667622,-0.0928836495546421,-0.0028077318120341282
directional_qqq_weekly_ret_4w_pct,VALIDATION,4134,-0.018082713790894052,0.03304053856083569,-0.051123252351729744,-0.17439379034296557,0.1324446722909082,-0.30683846263387377
directional_qqq_weekly_ret_8w_pct,DISCOVERY,4173,-0.1460751105269929,-0.3226478771859896,0.17657276665899668,-0.06863052299238828,-0.4119102545418518,0.34327973154946356
directional_qqq_weekly_ret_8w_pct,VALIDATION,4134,0.17119131919679834,-0.12348811040867583,0.29467942960547416,-0.01171710064403845,0.014955090606188307,-0.026672191250226757
directional_qqq_weekly_close_vs_ema20_pct,DISCOVERY,4173,-0.15354037069863435,0.05443700195911135,-0.2079773726577457,-0.09654256614522552,-0.0023410987751693764,-0.09420146737005615
directional_qqq_weekly_close_vs_ema20_pct,VALIDATION,4134,0.07029126118257994,0.05587702717196531,0.014414234010614632,-0.041334355541920276,0.14484660704145974,-0.18618096258338002
directional_qqq_weekly_ema9_vs_ema20_pct,DISCOVERY,4173,0.025072423565785977,0.04131098625497645,-0.016238562689190474,0.03485507741602361,0.0443085156110278,-0.009453438195004188
directional_qqq_weekly_ema9_vs_ema20_pct,VALIDATION,4134,0.04079197839234931,0.029730348284768497,0.011061630107580815,0.039236205283297014,0.046407421775605265,-0.007171216492308251
