symbol,trade_date,direction,architecture,decision_candle,entry_timestamp,pm_directional_level,ah_directional_level,pd_directional_level,ema9,ema20,c2_vwap,a47_structural_center_price,a47_center_to_ema9_abs_pct,a47_center_to_ema20_abs_pct,a47_center_to_vwap_abs_pct,a47_center_to_nearest_tech_abs_pct,a47_center_to_mean_tech_abs_pct
LLY,2025-10-29,BEAR,AE2_RECLAIM,2,2025-10-29 13:31:00+00:00,818.05,815.0,814.053,823.9019469588252,824.5277012015266,823.8758647323708,815.701,1.0053864049235162,1.0821000834284362,1.0021888820009772,1.0021888820009772,1.0298917901176432
LLY,2025-11-11,BULL,AE2_RECLAIM,2,2025-11-11 14:31:00+00:00,972.33,969.0,981.99,967.0071204567839,965.7933893757186,969.4026735361534,974.4399999999999,0.7627847320733978,0.8873415114610832,0.5169457805351291,0.5169457805351291,0.7223573413565366
LLY,2025-11-20,BULL,AE2_RECLAIM,2,2025-11-20 14:31:00+00:00,1051.21,1050.0,1055.59,1047.7997068547534,1046.826202143549,1050.6035129347122,1052.2666666666667,0.42450834502470397,0.5170233644625309,0.15805439672654084,0.15805439672654084,0.3665287020712586
LLY,2025-11-25,BULL,AE2_RECLAIM,2,2025-11-25 14:31:00+00:00,1076.39,1070.2734,1075.72,1074.6972561569005,1072.0408557642372,1077.5974878227864,1074.1278000000002,0.05301567996846251,0.19429198608982884,0.3230237428717725,0.05301567996846251,0.19011046964335462
LLY,2025-11-26,BULL,AE2_RECLAIM,2,2025-11-26 14:31:00+00:00,1119.15,1111.0,1111.11,1108.379335723771,1109.7276305062228,1105.133424358055,1113.7533333333333,0.4825123704436978,0.3614537174997338,0.7739513514612766,0.3614537174997338,0.5393058131349028
LLY,2025-12-02,BULL,AE2_RECLAIM,2,2025-12-02 14:31:00+00:00,1062.9117,1060.22,1084.15,1056.0940315283092,1057.283316227798,1054.7553131809593,1069.0939,1.2159706899170304,1.1047283846818419,1.341190593178088,1.1047283846818419,1.2206298892589869
LLY,2025-12-05,BULL,AE2_RECLAIM,2,2025-12-05 14:31:00+00:00,1020.4271,1014.49,1032.625,1020.0742069329929,1018.70169109987,1023.5450612812307,1022.5140333333334,0.23861055406612097,0.3728400891511841,0.10083264525340803,0.10083264525340803,0.23742776282357103
LLY,2025-12-08,BEAR,AE2_RECLAIM,2,2025-12-08 14:31:00+00:00,1008.0,1010.0,1004.0,1010.3992341510213,1011.5166503983169,1008.1974673672935,1007.3333333333334,0.3043581222059538,0.41528627382364314,0.08578431839445197,0.08578431839445197,0.26847623814134963
LLY,2025-12-18,BULL,AE2_RECLAIM,2,2025-12-18 14:31:00+00:00,1047.0,1042.47,1064.3,1043.7261770131872,1042.603306036554,1045.7444571929757,1051.256666666667,0.7163321662784218,0.8231444236687794,0.5243447816763303,0.5243447816763303,0.6879404572078438
LLY,2025-12-23,BULL,AE2_RECLAIM,2,2025-12-23 14:31:00+00:00,1073.789,1077.0,1083.48,1066.055905186764,1064.2963332482173,1068.1115220859588,1078.0896666666665,1.1162115593881516,1.2794235808879162,0.925539395211816,0.925539395211816,1.1070581784959612
LLY,2026-01-05,BULL,AE2_RECLAIM,2,2026-01-05 14:31:00+00:00,1074.95,1080.36,1080.66,1073.6907634636448,1072.5350317703837,1076.524711556038,1078.6566666666668,0.4603784833934165,0.5675239476524515,0.19764909229338254,0.19764909229338254,0.40851717444641683
LLY,2026-01-08,BULL,AE2_RECLAIM,2,2026-01-08 14:31:00+00:00,1112.5,1109.0,1117.66,1113.0280119393599,1110.661331839038,1117.6764692010518,1113.0533333333333,0.0022749488470213716,0.21490448145299718,0.41535618548243947,0.0022749488470213716,0.21084520526081932
LLY,2026-01-12,BULL,AE2_RECLAIM,2,2026-01-12 14:31:00+00:00,1073.1,1065.9,1104.52,1063.600522712254,1063.551466989469,1064.268271052241,1081.1733333333334,1.625346286233428,1.6298835534109029,1.5635848350951134,1.5635848350951134,1.6062715582464815
LLY,2026-01-23,BEAR,AE2_RECLAIM,2,2026-01-23 14:31:00+00:00,1080.5,1086.09,1071.74,1081.6229816697933,1084.468941005219,1078.0071939240097,1079.4433333333334,0.20192336819841186,0.46557401548504407,0.13304444661202103,0.13304444661202103,0.266847276765159
LLY,2026-01-26,BEAR,AE2_RECLAIM,2,2026-01-26 14:31:00+00:00,1060.17,1064.0,1063.0218,1059.6308960323856,1061.9931701949924,1055.9968990795105,1062.3972666666666,0.2603894721002647,0.038036286834777146,0.6024457882160807,0.038036286834777146,0.30029051571704085
LLY,2026-02-02,BULL,AE2_RECLAIM,2,2026-02-02 14:31:00+00:00,1046.98,1038.0,1048.569,1042.1025629345652,1041.5938537378577,1042.144990346646,1044.5163333333333,0.23108977061804986,0.2797926180961822,0.2270278511700914,0.2270278511700914,0.24597007996144116
LLY,2026-02-03,BULL,AE2_RECLAIM,2,2026-02-03 14:31:00+00:00,1048.0,1046.9225,1057.41,1042.3391837269962,1042.783521951147,1038.9137749887022,1050.7775,0.8030545261012625,0.760767912222428,1.1290425433831306,0.760767912222428,0.8976216605689403
LLY,2026-02-04,BULL,AE2_RECLAIM,2,2026-02-04 14:31:00+00:00,1102.34,1010.88,1048.8,1082.1980394488164,1083.1308364930878,1085.1306487420622,1054.0066666666664,2.674686382326803,2.763186490890766,2.9529207982930994,2.674686382326803,2.7969312238368893
LLY,2026-02-09,BULL,AE2_RECLAIM,2,2026-02-09 14:31:00+00:00,1084.0,1072.51,1060.02,1082.1945245976062,1079.3305802804305,1088.0202260402798,1072.1766666666667,0.9343476912330522,0.6672327272337333,1.477700444915458,0.6672327272337333,1.0264269544607478
LLY,2026-02-13,BULL,AE2_RECLAIM,2,2026-02-13 14:31:00+00:00,1045.24,1053.25,1059.84,1045.4719661215847,1043.5238890390488,1049.482091103123,1052.7766666666666,0.6938509159981935,0.8788927339085423,0.31294154476040165,0.31294154476040165,0.6285617315557125
LLY,2026-02-18,BEAR,AE2_RECLAIM,2,2026-02-18 14:31:00+00:00,1032.0,1036.0,1034.88,1031.3360132421049,1034.2976322537875,1029.0908058900366,1034.2933333333333,0.2859266318286662,0.0004156384185829416,0.5030030916403533,0.0004156384185829416,0.2631151206292008
LLY,2026-02-25,BULL,AE2_RECLAIM,2,2026-02-25 14:31:00+00:00,1046.02,1045.6,1058.9,1041.3604806036751,1042.0882440108633,1038.63359400488,1050.1733333333334,0.8391807761567888,0.7698814153666829,1.0988413971458724,0.7698814153666829,0.902634529556448
LLY,2026-03-04,BEAR,AE2_RECLAIM,2,2026-03-04 14:31:00+00:00,1002.0,1002.0,995.07,1008.9356397923143,1009.5369649433754,1011.2220104316954,999.69,0.9248506829431374,0.9850018449094602,1.1535586463498997,0.9248506829431374,1.021137058067499
LLY,2026-03-09,BULL,AE2_RECLAIM,2,2026-03-09 13:31:00+00:00,987.93,990.33,991.22,985.2326313322653,982.9049942371712,987.991788565074,989.8266666666667,0.46412523415561474,0.699281264345493,0.18537367838066476,0.18537367838066476,0.44959339229392414
LLY,2026-03-19,BULL,AE2_RECLAIM,2,2026-03-19 13:31:00+00:00,920.0,918.45,929.0,915.3687122461255,913.9597797454212,915.9140434357997,922.4833333333332,0.7712465721737793,0.9239791419442485,0.7121310120363702,0.7121310120363702,0.802452242051466
LLY,2026-03-23,BULL,AE2_RECLAIM,2,2026-03-23 13:31:00+00:00,920.78,911.4743,925.375,915.8272303076345,914.8121409006304,916.5536858965195,919.2097666666667,0.3679830743420301,0.4784137337860784,0.2889526271874803,0.2889526271874803,0.37844981177186293
LLY,2026-03-31,BULL,AE2_RECLAIM,2,2026-03-31 13:31:00+00:00,896.17,887.5,897.43,896.2036849322287,894.5735984766684,896.940655172731,893.6999999999999,0.2801482524593033,0.09775075267634134,0.3626110744915595,0.09775075267634134,0.24683669320906806
LLY,2026-04-01,BULL,AE2_RECLAIM,2,2026-04-01 13:31:00+00:00,925.6,921.4,924.1439,924.6017228179156,922.8321818520574,929.8122366409194,923.7146333333334,0.09603501477302362,0.09553291129443048,0.660117647544688,0.09553291129443048,0.2838951912040474
LLY,2026-04-07,BEAR,AE2_RECLAIM,2,2026-04-07 13:31:00+00:00,917.335,925.55,919.78,919.4805848579582,921.2029700917658,918.5118315780048,920.8883333333333,0.15286853187503172,0.0341666570249166,0.25806622467745716,0.0341666570249166,0.14836713785913516
LLY,2026-04-08,BEAR,AE2_RECLAIM,2,2026-04-08 13:31:00+00:00,942.0,930.28,898.4501,942.4297007872384,944.0987332488215,939.7185426839526,923.5767,2.041303206029174,2.222017212952814,1.7477533467391102,1.7477533467391102,2.003691255240366
LLY,2026-04-09,BEAR,AE2_RECLAIM,2,2026-04-09 13:31:00+00:00,947.9,947.82,933.13,951.5541844204412,953.0298901654232,947.7400774237993,942.9499999999999,0.9124751493123966,1.0689739822284647,0.507988485476367,0.507988485476367,0.8298125390057427
LLY,2026-04-21,BEAR,AE2_RECLAIM,2,2026-04-21 13:31:00+00:00,911.0,919.9,912.5,912.298427254199,916.2671789675813,906.3741791581629,914.4666666666667,0.23710425885408348,0.1968920646914027,0.8849406767336702,0.1968920646914027,0.4396456667597188
LLY,2026-04-29,BEAR,AE2_RECLAIM,2,2026-04-29 13:31:00+00:00,864.97,872.0,863.35,866.8457255149938,868.6846364387428,864.0826865339319,866.7733333333334,0.008351916109595882,0.22050783427532625,0.3104210404182778,0.008351916109595882,0.17976026360106664
LLY,2026-05-01,BULL,AE2_RECLAIM,2,2026-05-01 13:31:00+00:00,948.84,936.3338,945.4999,948.6295914868122,944.8507383833048,953.7782847782362,943.5579000000001,0.5375071828461219,0.13701738741254602,1.0831751584334202,0.13701738741254602,0.5858999095640294
LLY,2026-05-21,BULL,AE2_RECLAIM,2,2026-05-21 13:31:00+00:00,1059.58,1019.0,1037.88,1028.1083015475594,1028.4424172817721,1025.2799563719425,1038.82,1.0311409534318254,0.9989779478858527,1.3034061365835705,0.9989779478858527,1.1111750126337496
LLY,2026-05-22,BULL,AE2_RECLAIM,2,2026-05-22 13:31:00+00:00,1052.0,1048.0,1047.295,1049.1473427332635,1048.8925457622652,1049.9609833210575,1049.0983333333334,0.0046715735191770694,0.01961566085176498,0.0822277531395175,0.0046715735191770694,0.03550499583681985
LLY,2026-05-28,BULL,AE2_RECLAIM,2,2026-05-28 13:31:00+00:00,1104.2,1088.0,1093.0,1095.658876091395,1092.584143738136,1099.700186206963,1095.0666666666666,0.05407975995937663,0.22670062052818737,0.42312670829445215,0.05407975995937663,0.23463569626067204
LLY,2026-06-03,BEAR,AE2_RECLAIM,2,2026-06-03 13:31:00+00:00,1056.42,1063.4791,1052.15,1059.6481616649257,1062.0097109826963,1059.6792991154662,1057.3497,0.2173795164386724,0.44072561638749685,0.22032437475190852,0.2173795164386724,0.2928098358593592
LLY,2026-06-15,BEAR,AE2_RECLAIM,2,2026-06-15 13:31:00+00:00,1129.0,1130.19,1132.81,1133.4688699328651,1135.9215731231848,1123.4418482020526,1130.6666666666667,0.24783637377933745,0.4647617738665709,0.6389874821297887,0.24783637377933745,0.4505285432585657
LLY,2026-06-22,BULL,AE2_RECLAIM,2,2026-06-22 13:31:00+00:00,1109.98,1101.31,1122.33,1107.6565688450235,1104.134937973884,1113.0967720702104,1111.2066666666667,0.31948132855363676,0.6364008518771814,0.1700948581611273,0.1700948581611273,0.3753256795306485
LLY,2026-07-10,BEAR,AE2_RECLAIM,2,2026-07-10 13:31:00+00:00,1217.0,1215.797,1200.37,1213.4725894617145,1217.9625647590146,1204.3398467808904,1211.0556666666666,0.19957156896843997,0.5703204470657144,0.5545426251347291,0.19957156896843997,0.44147821372296114
LLY,2026-07-15,BEAR,AE2_RECLAIM,2,2026-07-15 13:31:00+00:00,1141.0,1152.54,1140.74,1146.1154775219852,1147.888582680963,1144.902005826378,1144.76,0.11840713529344332,0.27329594683279146,0.012404855723291674,0.012404855723291674,0.13470264594984216
LLY,2026-07-16,BEAR,AE2_RECLAIM,2,2026-07-16 13:31:00+00:00,1155.0,1154.0,1134.4,1160.1476980102268,1162.6154558111068,1151.0421574935997,1147.8,1.0757708668955261,1.2907698040692508,0.2824671104373353,0.2824671104373353,0.883002593800704
LLY,2026-07-22,BEAR,AE2_RECLAIM,2,2026-07-22 13:31:00+00:00,1170.6,1160.0,1139.0,1173.4443332609796,1173.7336537763524,1167.2921966297672,1156.5333333333333,1.4622146582585611,1.4872308430094918,0.9302683274527814,0.9302683274527814,1.2932379429069447
LLY,2026-08-03,BULL,AE2_RECLAIM,2,2026-08-03 13:31:00+00:00,1170.0,1152.0,1150.63,1157.154702959768,1158.41560857925,1155.4894162006385,1157.5433333333333,0.033573721378204996,0.07535573147009263,0.1774376019928508,0.033573721378204996,0.09545568494704948
LLY,2026-08-05,BULL,AE2_RECLAIM,2,2026-08-05 13:31:00+00:00,1199.0,1129.99,1135.83,1177.906795247523,1173.6185217943985,1188.1842798040996,1154.9399999999998,1.9885704233573283,1.6172720482794476,2.8784421531940825,1.6172720482794476,2.1614282082769525
LLY,2026-08-06,BULL,AE2_RECLAIM,2,2026-08-06 13:31:00+00:00,1196.5,1178.3902,1216.94,1197.0647837368099,1190.1428564985617,1207.7616491025694,1197.2767333333334,0.017702640552731186,0.5958419332939202,0.875730353503576,0.017702640552731186,0.4964249757834091
LLY,2026-08-07,BEAR,AE2_RECLAIM,2,2026-08-07 13:31:00+00:00,1187.02,1187.5999,1173.5,1187.2314574137147,1190.0388348024992,1183.6492072183546,1182.7066333333332,0.38258211739530984,0.6199509889025424,0.07969633875856688,0.07969633875856688,0.3607431483521397
LLY,2026-08-10,BULL,AE2_RECLAIM,2,2026-08-10 13:31:00+00:00,1190.94,1189.49,1196.8,1190.35889471483,1188.4262896282457,1191.5124200346133,1192.41,0.17201342534614975,0.3340889770929748,0.07527444129005458,0.07527444129005458,0.1937922812430597
LLY,2026-08-11,BEAR,AE2_RECLAIM,2,2026-08-11 13:31:00+00:00,1222.64,1228.1262,1184.405,1225.7271472848954,1226.9146941334507,1225.8333533973525,1211.7237333333333,1.1556606152328248,1.2536653679571468,1.1644254936894816,1.1556606152328248,1.191250492293151
LLY,2026-08-19,BULL,AE2_RECLAIM,2,2026-08-19 13:31:00+00:00,1248.09,1226.0,1228.47,1247.3489585619602,1243.3272840641112,1251.3421177330897,1234.1866666666667,1.0664749709898145,0.740618712251342,1.3900207747955184,0.740618712251342,1.0657048193455585
LLY,2026-08-24,BEAR,AE2_RECLAIM,2,2026-08-24 13:31:00+00:00,1255.21,1250.0,1230.0,1254.3114734554617,1256.7306729601876,1249.6909609138022,1245.07,0.7422452918680718,0.9365475804723944,0.3711406518350185,0.3711406518350185,0.6833111747251616
LLY,2026-08-26,BEAR,AE2_RECLAIM,2,2026-08-26 13:31:00+00:00,1231.11,1229.6233,1229.79,1232.8518191909475,1233.6944660427241,1229.648074028108,1230.1744333333334,0.21764278179309637,0.2861409418055235,0.04278737152738543,0.04278737152738543,0.18219036504200178
LMT,2025-06-09,BEAR,AE2_RECLAIM,2,2025-06-09 13:31:00+00:00,481.65,481.69,476.9666,482.8990155635646,483.6213926319779,480.81747185203807,480.1022,0.5825458753500028,0.7330090618159933,0.14898324815801425,0.14898324815801425,0.4881793951080034
LMT,2025-06-11,BEAR,AE2_RECLAIM,2,2025-06-11 13:31:00+00:00,461.0,475.9766,475.64,463.404289710614,464.2747317463585,462.2959545945946,470.87219999999996,1.585973920181727,1.4011165351535866,1.821353098655083,1.4011165351535866,1.602814517996799
LMT,2025-06-12,BULL,AE2_RECLAIM,2,2025-06-12 13:31:00+00:00,460.0,457.76,464.15,458.92564502423346,458.5525568741986,458.0368341835974,460.6366666666666,0.37144712226551774,0.45244114142049435,0.5643998125208977,0.37144712226551774,0.46276269206896997
LMT,2025-06-13,BEAR,AE2_RECLAIM,2,2025-06-13 13:31:00+00:00,478.03,468.48,456.5,478.30926503214596,480.17196454049514,475.59883472609096,467.67,2.2749513614612744,2.6732449249460353,1.6953909222509334,1.6953909222509334,2.2145290695527478
LMT,2025-06-17,BEAR,AE2_RECLAIM,2,2025-06-17 13:31:00+00:00,468.8,466.5,464.5224,470.30450565055105,470.303310908157,470.7821949800513,466.60746666666665,0.7923231512549872,0.7920671025460865,0.8946981374318619,0.7920671025460865,0.8263627970776453
LMT,2025-06-24,BEAR,AE2_RECLAIM,2,2025-06-24 13:31:00+00:00,464.09,465.0,468.53,466.72994068821754,466.698057777334,465.4312852736938,465.8733333333333,0.18387130011396396,0.17702761351455504,0.09488589022183919,0.09488589022183919,0.1519282679501194
LMT,2025-06-25,BEAR,AE2_RECLAIM,2,2025-06-25 13:31:00+00:00,461.035,460.2,457.68,462.9036910044056,462.45146278401796,463.8380994854203,459.6383333333333,0.7104189172803803,0.6120310789319084,0.9137110305030329,0.6120310789319084,0.7453870089051072
LMT,2025-07-02,BEAR,AE2_RECLAIM,2,2025-07-02 13:31:00+00:00,466.0,464.1059,460.0,465.9598085308809,466.1370335728495,465.22476702508965,463.3686333333333,0.5592038414226334,0.5974509365472417,0.40057387536222816,0.40057387536222816,0.5190762177773677
LMT,2025-07-07,BEAR,AE2_RECLAIM,2,2025-07-07 13:31:00+00:00,464.45,462.95,460.97,464.0373083058177,463.66919099266016,464.11172539405936,462.78999999999996,0.269519286462054,0.18997622953395685,0.2855993850470838,0.18997622953395685,0.24836496701436486
LMT,2025-07-08,BEAR,AE2_RECLAIM,2,2025-07-08 13:31:00+00:00,467.17,467.1555,461.37,466.60221324028635,467.44192763934643,464.19410336787564,465.2318333333333,0.29455849939037976,0.4750522530193236,0.22305652603831264,0.22305652603831264,0.3308890928160053
LMT,2025-07-15,BEAR,AE2_RECLAIM,2,2025-07-15 13:31:00+00:00,473.0,473.5,468.0,473.1688189054198,473.501141125576,472.6804735524986,471.5,0.3539382620190481,0.4244201750956518,0.2503655466592995,0.2503655466592995,0.34290799459133314
LMT,2025-07-29,BEAR,AE2_RECLAIM,2,2025-07-29 13:31:00+00:00,421.75,421.34,421.17,422.26790168284367,422.52036334200886,421.8147679137227,421.42,0.20120110171412264,0.26110847658128417,0.09367564750668218,0.09367564750668218,0.18532840860069633
LMT,2025-08-22,BULL,AE2_RECLAIM,2,2025-08-22 13:31:00+00:00,448.2,447.2,448.49,448.71837443635593,447.8852886054846,450.35521640285026,447.9633333333333,0.1685497554909896,0.017422124098406516,0.5339461718258824,0.017422124098406516,0.23997268380509285
LMT,2025-08-29,BEAR,AE2_RECLAIM,2,2025-08-29 13:31:00+00:00,455.12,454.17,450.36,456.0806274434111,455.9938620722133,456.96981917762747,453.2166666666667,0.6319186798244593,0.6127743328532914,0.82811440686076,0.6127743328532914,0.6909358065128369
LMT,2025-09-05,BULL,AE2_RECLAIM,2,2025-09-05 13:31:00+00:00,456.0,456.85,457.17,456.59629589234464,456.4795524636155,457.27934696827816,456.67333333333335,0.016869266358601486,0.04243314762948887,0.1327017784291067,0.016869266358601486,0.06400139747239901
LMT,2025-09-10,BULL,AE2_RECLAIM,2,2025-09-10 13:31:00+00:00,457.06,457.77,457.87,456.57261694468,456.65293085859753,456.5917935378361,457.5666666666666,0.217246970638869,0.19969457450333158,0.2130559762869881,0.19969457450333158,0.20999917380972957
LMT,2025-10-15,BEAR,AE2_RECLAIM,2,2025-10-15 13:31:00+00:00,502.03,505.18,499.0,503.57825110896357,504.2059813873153,502.44256160442126,502.07,0.3004065387224047,0.42543497665969404,0.07420511172172492,0.07420511172172492,0.2666822090346079
LMT,2025-10-16,BEAR,AE2_RECLAIM,2,2025-10-16 13:31:00+00:00,499.0026,499.41,485.48,499.9582439367312,500.0294253385407,500.5261914841849,494.6308666666667,1.0770410075630505,1.0914318203097744,1.1918635117227894,1.0770410075630505,1.120112113198538
LMT,2025-10-20,BULL,AE2_RECLAIM,2,2025-10-20 13:31:00+00:00,499.0,495.15,496.68,496.30665889605007,495.7636371411468,497.1048752361718,496.9433333333333,0.12811811620706479,0.23739048560598217,0.032507107350627,0.032507107350627,0.13267190305455798
LMT,2025-10-21,BULL,AE2_RECLAIM,2,2025-10-21 13:31:00+00:00,529.02,506.99,505.9,490.6804265507941,495.85487056868544,486.42101137982655,513.9699999999999,4.531309891473398,3.5245499603701527,5.36003825518481,3.5245499603701527,4.47196603567612
LMT,2025-10-29,BULL,AE2_RECLAIM,2,2025-10-29 13:31:00+00:00,485.02,486.2499,489.4,485.7109074030927,485.7185804221951,485.68037923508115,486.8899666666666,0.24216133917196775,0.24058541450156565,0.24843137349215091,0.24058541450156565,0.24372604238856144
LMT,2025-10-30,BULL,AE2_RECLAIM,2,2025-10-30 13:31:00+00:00,484.92,485.33,488.817,485.84915849839757,485.3470570561424,486.90106373172574,486.35566666666665,0.10414357290016406,0.2073810751372503,0.11213955186275035,0.10414357290016406,0.14122139996672156
LMT,2025-11-04,BEAR,AE2_RECLAIM,2,2025-11-04 14:31:00+00:00,484.0,486.5,484.75,484.2084732933514,485.49011733281657,482.8593493100717,485.0833333333333,0.18035252499197618,0.08385858089330064,0.4584746311482441,0.08385858089330064,0.2408952456778403
LMT,2025-11-11,BULL,AE2_RECLAIM,2,2025-11-11 14:31:00+00:00,452.76,452.5,457.1,451.958682559064,451.87799722664874,452.7804877397534,454.12000000000006,0.475935312458391,0.4937027158793526,0.29496878803986515,0.29496878803986515,0.42153560545920293
LMT,2025-12-02,BEAR,AE2_RECLAIM,2,2025-12-02 14:31:00+00:00,439.5,439.19,438.5,440.2763848579661,440.2560431174611,440.8341054950001,439.06333333333333,0.2762816734030991,0.2716486879177123,0.4033067731306967,0.2716486879177123,0.31707904481716936
LMT,2025-12-10,BEAR,AE2_RECLAIM,2,2025-12-10 14:31:00+00:00,464.9834,466.31,465.0,465.5122716005109,466.01571739004635,464.8501270823349,465.4311333333333,0.01743292645606016,0.1256005485766158,0.12483184071451481,0.01743292645606016,0.08928843858239692
LMT,2025-12-11,BULL,AE2_RECLAIM,2,2025-12-11 14:31:00+00:00,470.0,471.2743,473.08,470.0859872035155,469.61536419539755,470.90122356293887,471.45143333333334,0.28962604274286,0.38945032470346247,0.11670550378949762,0.11670550378949762,0.26526062374527337
LMT,2025-12-22,BULL,AE2_RECLAIM,2,2025-12-22 14:31:00+00:00,475.71,474.1328,475.72,475.07308160250483,474.29286172607846,476.6641076970438,475.1876,0.02409961823396622,0.1882915871376944,0.3107210072493084,0.02409961823396622,0.17437073754032303
LMT,2026-01-09,BULL,AE2_RECLAIM,2,2026-01-09 14:31:00+00:00,528.37,520.27,542.87,527.9316831372853,527.0577307509842,529.9623997894678,530.5033333333332,0.4847566517422938,0.649496876993989,0.101966097077386,0.101966097077386,0.4120732086045562
LMT,2026-01-15,BEAR,AE2_RECLAIM,2,2026-01-15 14:31:00+00:00,567.0,571.363,556.12,568.8504287621577,568.9415598074304,568.799739862005,564.8276666666667,0.7122105259523362,0.7283448356986244,0.7032363019289669,0.7032363019289669,0.714597221193309
LMT,2026-01-16,BULL,AE2_RECLAIM,2,2026-01-16 14:31:00+00:00,579.6436,580.0,579.6,578.5386164979396,578.3975670074499,579.1317592384479,579.7478666666666,0.20858208166934525,0.23291153566125816,0.10627161627365439,0.10627161627365439,0.18258841120141925
LMT,2026-01-28,BEAR,AE2_RECLAIM,2,2026-01-28 14:31:00+00:00,592.0,593.64,573.8192,592.2168590244194,592.7376750756279,591.464262204915,586.4863999999999,0.9770830192174065,1.065885769154745,0.8487600402865508,0.8487600402865508,0.9639096095529008
LMT,2026-01-29,BULL,AE2_RECLAIM,2,2026-01-29 14:31:00+00:00,638.49,597.27,599.32,616.7568228426826,616.9555076294414,624.3556323635432,611.6933333333333,0.8277823597907433,0.8602634701661174,2.07004038464971,0.8277823597907433,1.252695404868857
LMT,2026-02-10,BEAR,AE2_RECLAIM,2,2026-02-10 14:31:00+00:00,635.9,636.68,625.01,636.6793575445405,637.0332701909808,636.822991402747,632.53,0.655993793897605,0.7119457086590133,0.6787016272346008,0.655993793897605,0.6822137099304064
LMT,2026-02-17,BEAR,AE2_RECLAIM,2,2026-02-17 14:31:00+00:00,645.0679,651.7,639.0,650.3297570471226,651.0086939988876,653.0977807484176,645.2559666666667,0.7863221175104528,0.8915419042056916,1.2153028390052607,0.7863221175104528,0.9643889535738017
LMT,2026-02-20,BEAR,AE2_RECLAIM,2,2026-02-20 14:31:00+00:00,668.03,666.5,655.5,668.3355014180422,669.4024402486568,666.0515836069399,663.3433333333334,0.7525768080946795,0.913419433172887,0.40827278085352914,0.40827278085352914,0.6914230073736986
LMT,2026-02-26,BEAR,AE2_RECLAIM,2,2026-02-26 14:31:00+00:00,644.24,647.5,634.035,645.8803046894151,646.5838066879451,646.1817125065429,641.9250000000001,0.616163054782882,0.7257556082011142,0.6631167981528745,0.616163054782882,0.6683451537122903
LMT,2026-03-11,BULL,AE2_RECLAIM,2,2026-03-11 13:31:00+00:00,655.01,652.872,659.89,647.6708438637307,648.1785524022126,648.0422903459905,655.924,1.2582488422849658,1.1808452805183751,1.2016193421813282,1.1808452805183751,1.2135711549948895
LMT,2026-03-12,BEAR,AE2_RECLAIM,2,2026-03-12 13:31:00+00:00,645.5,646.4015,644.13,649.2823233230495,648.6608630357081,651.7122220551358,645.3438333333334,0.6102932710107429,0.5139941734999754,0.986821039089884,0.5139941734999754,0.7037028278668673
LMT,2026-03-17,BEAR,AE2_RECLAIM,2,2026-03-17 13:31:00+00:00,642.96,642.591,639.0,641.5268734040137,642.8915241631395,638.8480084359943,641.5169999999999,0.0015390712972180372,0.21426153369895734,0.416043778108084,0.0015390712972180372,0.21061479436808647
LMT,2026-04-16,BULL,AE2_RECLAIM,2,2026-04-16 13:31:00+00:00,610.81,611.1,615.59,610.4928922807799,610.2361835457654,611.4928456845898,612.5,0.3276910561992049,0.369602686405656,0.1644333576179856,0.1644333576179856,0.28724236674094883
LMT,2026-05-04,BEAR,AE2_RECLAIM,2,2026-05-04 13:31:00+00:00,512.23,512.77,512.118,512.9604282473007,513.2825572274172,512.6063115046837,512.3726666666666,0.11471368768709442,0.17758374322932305,0.04560056638795818,0.04560056638795818,0.11263266576812521
LMT,2026-05-18,BEAR,AE2_RECLAIM,2,2026-05-18 13:31:00+00:00,515.1,515.25,514.73,517.2058471110355,517.318578376367,517.1582216686304,515.0266666666666,0.42311992473571336,0.4450083574378694,0.41387274483465475,0.41387274483465475,0.42733367566941255
LMT,2026-06-01,BEAR,AE2_RECLAIM,2,2026-06-01 13:31:00+00:00,523.48,528.75,527.95,524.5516320337871,525.203073491826,524.2337972391954,526.7266666666667,0.41293421626895693,0.2892568900076001,0.47327572064030143,0.2892568900076001,0.39182227563895283
LMT,2026-06-18,BEAR,AE2_RECLAIM,2,2026-06-18 13:31:00+00:00,531.5,529.6166,528.9,533.1615439027963,532.6086287169238,535.206311346776,530.0055333333333,0.5954674755212578,0.4911449446987794,0.9812686257695711,0.4911449446987794,0.6892936819965362
LMT,2026-06-26,BULL,AE2_RECLAIM,2,2026-06-26 13:31:00+00:00,510.35,505.02,512.57,507.46862222367207,506.3592597522751,507.58915874692127,509.31333333333333,0.3621957229330854,0.580011043835148,0.33852924586280775,0.33852924586280775,0.4269120042103471
LMT,2026-07-10,BEAR,AE2_RECLAIM,2,2026-07-10 13:31:00+00:00,518.0,517.5,515.55,518.4684035746308,518.7639154459816,516.5654517053295,517.0166666666667,0.2807911236834632,0.33794825040746335,0.08727280771165345,0.08727280771165345,0.23533739393419337
LMT,2026-07-21,BEAR,AE2_RECLAIM,2,2026-07-21 13:31:00+00:00,501.0,509.54,507.74,502.68960335264137,505.88771906742903,498.39579395214867,506.0933333333333,0.672549855235912,0.04062773649872358,1.520972293882151,0.04062773649872358,0.7447166285389288
